t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-5.954031039549569,-30.57141262684354,-9.22650663371315,-23.997768240403662,40.46393135238373,32.30291021765246,1.9162108171640195,-5.249530001852308,-1.3392980551159552,19.803436731270885,-17.279270025111018
0.01,0.001001001001001001,-5.95415090088795,-30.572025468735553,-9.226692454854431,-23.998249013524067,40.46473789658208,32.30355569453674,1.9162490796121732,-5.249637987181924,-1.339326978776307,19.803831271343828,-17.279618642232688
0.02,0.002002002002002002,-5.954274237798984,-30.572638315406163,-9.226896239906585,-23.99872138586622,40.46549952204402,32.30422179868458,1.9162927876217457,-5.249739175438809,-1.3393150678633958,19.8042328303792,-17.279990020567492
0.03,0.003003003003003003,-5.954401064044753,-30.573251124664495,-9.227117984953939,-23.999185340236007,40.46621624792474,32.30490844678394,1.9163419485700028,-5.249833557842545,-1.3392623199379243,19.804641374250355,-17.28038412996748
0.04,0.004004004004004004,-5.954531392582788,-30.573863854708566,-9.227357686443487,-23.999640859360884,40.46688809072703,32.30561555268693,1.916396568170287,-5.24992112641624,-1.3391687258763267,19.805056867986416,-17.280800938300473
0.05,0.005005005005005005,-5.954665235563363,-30.574476464130296,-9.227615341185066,-24.00008792588392,40.467515064289096,32.30634302742094,1.9164566504751506,-5.250001873985835,-1.3390342698786055,19.805479275774843,-17.281240411451034
0.06,0.006006006006006006,-5.954802604326577,-30.57508891192062,-9.22789094635139,-24.000526522358683,40.46809717977334,32.30709077919941,1.916522197879301,-5.250075794179954,-1.3388589294745052,19.805908560963502,-17.281702513321914
0.07,0.007007007007007007,-5.954943509399205,-30.575701157474747,-9.22818449947795,-24.00095663124495,40.46863444565612,32.307858713432374,1.9165932111223578,-5.250142881430271,-1.3386426755280303,19.8063446860622,-17.28218720583599
0.08,0.008008008008008008,-5.955087960491313,-30.576313160597493,-9.228495998462751,-24.001378234905285,40.46912686771849,32.308646732736534,1.9166696892914163,-5.250203130972425,-1.338385472240313,19.80678761274374,-17.282694448938685
0.09,0.009009009009009009,-5.955235966492647,-30.576924881508763,-9.228825441565936,-24.00179131560241,40.469574449037815,32.30945473694516,1.9167516298234193,-5.250256538847441,-1.3380872771508405,19.80723730184444,-17.283224200600888
0.1,0.01001001001001001,-5.955387535468776,-30.577536280849106,-9.229172827409243,-24.00219585549743,40.46997718998042,32.31028262311763,1.9168390285073325,-5.250303101903691,-1.3377480411370495,19.80769371336418,-17.28377641682235
0.11,0.011011011011011011,-5.955542674656996,-30.5781473196854,-9.229538154975339,-24.00259183664887,40.470335088195085,32.31113028554866,1.9169318794861243,-5.250342817799367,-1.337367708412296,19.80815680646592,-17.2843510516356
