t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,1.3802911088943692,23.961373893605124,5.130117561739411,-25.0904016268777,-13.405854693395527,6.404321595959545,-23.64055832828813,-5.3160777300375015,45.42669168695446,-6.400430942920942,-7.659094265177606
0.01,0.001001001001001001,1.3803178160519625,23.961850111105587,5.130217744081197,-25.09090653525379,-13.406123464460482,6.40444925225387,-23.64103399319516,-5.316184267226366,45.427599984123475,-6.400560659104388,-7.659247727920402
0.02,0.002002002002002002,1.380301070607071,23.962369234479244,5.1303641721933895,-25.09140252298204,-13.40638049552557,6.404554176089297,-23.64153563786399,-5.316297256599873,45.42848867982931,-6.40070147852055,-7.659381681250778
0.03,0.003003003003003003,1.3802408479155683,23.962931268414238,5.130556831848967,-25.091889566786797,-13.406625773011815,6.404636357070797,-23.64206324791594,-5.316416704847288,45.429357760793096,-6.400853388164848,-7.659496124860472
0.04,0.004004004004004004,1.3801371211454925,23.963536221437067,5.130795711717238,-25.0923676434265,-13.406859283464192,6.404695787120193,-23.642616812522068,-5.31654262022728,45.430207210431576,-6.401016372938336,-7.6595910588176865
0.05,0.005005005005005005,1.3799898612808932,23.96418410589639,5.131080803357708,-25.09283672968134,-13.407081013551176,6.404732460479778,-23.643196324397405,-5.316675012568383,45.431037008848946,-6.4011904156438435,-7.659666483566062
0.06,0.006006006006006006,1.3797990371273177,23.96487493794515,5.131412101211711,-25.093296802341076,-13.407290950064146,6.404746373717296,-23.64380177979482,-5.316813893269452,45.43184713282893,-6.401375496981397,-7.659722399924004
0.07,0.007007007007007007,1.379564615318946,23.96560873752102,5.131789602591814,-25.093747838193003,-13.407489079916635,6.404737525732295,-23.644433178498552,-5.316959275300112,45.432637555826986,-6.401571595542896,-7.659758809084354
0.08,0.008008008008008008,1.3792865603273952,23.966385528325098,5.13221330766898,-25.09418981401013,-13.407675390143426,6.404705917763852,-23.645090523817355,-5.317111173201188,45.43340824796279,-6.401778687806077,-7.659775712614431
0.09,0.009009009009009009,1.3789648344722065,23.96720533779892,5.1326832194574905,-25.09462270653949,-13.407849867899508,6.40465155339966,-23.64577382257728,-5.317269603085124,45.4341591760128,-6.401996748127766,-7.659773112456403
0.1,0.01001001001001001,1.3785993979330402,23.96806819709969,5.133199343797617,-25.095046492490674,-13.408012500458879,6.404574438586478,-23.646483085114056,-5.317434582636387,45.43489030340311,-6.402225748736409,-7.659751010928023
0.11,0.011011011011011011,1.3781902087635967,23.968974141073762,5.133761689336036,-25.095461148524503,-13.408163275213209,6.404474581641948,-23.64721832526505,-5.317606131111854,45.43560159020241,-6.402465659723916,-7.659709410723712
0.12,0.012012012012012012,1.3777372229072904,23.96992320822831,5.134370267503966,-25.095866651241913,-13.408302179670347,6.404351993267768,-23.647979560360817,-5.3177842693411765,45.436292993115224,-6.402716449036804,-7.659648314915988
0.13,0.013013013013013013,1.3772403942147045,23.9709154407012,5.135025092493027,-25.09626297717302,-13.408429201452702,6.404206686564211,-23.648766811216166,-5.317969019727118,45.43696446547528,-6.402978082466665,-7.659567726957241
0.14,0.014014014014014014,1.3766996744628524,23.97195088422902,5.135726181228795,-25.096650102766375,-13.40854432829546,6.404038677046004,-23.649580102120787,-5.318160406245873,45.43761595723914,-6.4032505236399535,-7.659467650681854
0.15,0.015015015015015015,1.3761150133762814,23.9730295881132,5.136473553342038,-25.09702800437843,-13.408647548044682,6.403847982659538,-23.650419460829355,-5.318358454447352,45.43824741498006,-6.40353373400712,-7.659348090308668
0.16,0.016016016016016016,1.3754863586500492,23.974151605184254,5.137267231137617,-25.097396658263182,-13.408738848655243,6.403634623801418,-23.65128491855113,-5.318563191455435,45.43885878188204,-6.403827672831089,-7.65920905044378
0.17,0.017017017017017015,1.3748136559746105,23.97531699176408,5.138107239561028,-25.097756040562043,-13.408818218188644,6.4033986233383455,-23.652176509939,-5.31877464596819,45.43944999773412,-6.404132297175101,-7.65905053608369
0.18,0.018018018018018018,1.3740968490626513,23.976525807626267,5.138993606162555,-25.098106127293896,-13.40888564481067,6.403140006628313,-23.653094273077947,-5.318992848258052,45.44002099892499,-6.404447561889928,-7.658872552618767
0.19,0.01901901901901902,1.373335879677912,23.977778115954397,5.139926361059027,-25.09844689434539,-13.408941116788933,6.402858801543112,-23.654038249472915,-5.319217830171957,45.4405717184378,-6.404773419600477,-7.658675105837065
0.2,0.02002002002002002,1.3725306876660408,23.979073983298274,5.14090553689313,-25.09877831746143,-13.40898462249025,6.4025550384921495,-23.655008484036028,-5.31944962513143,45.4411020858453,-6.405109820691798,-7.658458201928447
0.21,0.02102102102102102,1.371681210987522,23.98041347952807,5.141931168790259,-25.09910037223591,-13.409016150377912,6.402228750447542,-23.65600502507315,-5.319688268132621,45.44161202730527,-6.405456713294507,-7.65822184748905
0.22,0.022022022022022022,1.3707873857527282,23.981796677786317,5.1430032943128765,-25.09941303410265,-13.409035689008796,6.401879972970501,-23.657027924269723,-5.319933795746286,45.44210146555625,-6.405814043269647,-7.657966049526059
0.23,0.023023023023023025,1.3698491462591427,23.983223654437698,5.144121953412346,-25.09971627832659,-13.409043227030352,6.401508744238974,-23.658077236675883,-5.320186246117704,45.44257031991367,-6.40618175419299,-7.657690815462803
0.24,0.024024024024024024,1.3688664250308051,23.98469448901661,5.145287188378197,-25.1000100799952,-13.409038753177457,6.401115105076552,-23.659153020690773,-5.320445658966526,45.44301850626628,-6.40655978733882,-7.65739615314416
0.25,0.025025025025025023,1.3678391528600338,23.986209264172437,5.146499043784804,-25.100294414010158,-13.40902225626913,6.400699098982598,-23.660255338046053,-5.3207120755865605,45.443445937073,-6.406948081663192,-7.65708207084227
0.26,0.026026026026026026,1.3667672588514788,23.987768065612446,5.147757566435416,-25.10056925507925,-13.40899372520512,6.400260772163614,-23.661384253788537,-5.3209855388454725,45.443852521360185,-6.407346573786702,-7.656748577262548
0.27,0.02702702702702703,1.3656506704685647,23.98937098204232,5.149062805303528,-25.100834577708547,-13.408953148962357,6.3998001735658105,-23.66253983626192,-5.321266093184405,45.4442381647193,-6.407755197976786,-7.6563956815499985
0.28,0.028028028028028028,1.364489313582383,23.991018105104214,5.150414811471522,-25.101090356194838,-13.408900516591283,6.399317354908855,-23.663722157087573,-5.321553784617506,45.44460276930511,-6.408173886129558,-7.656023393295812
0.29,0.029029029029029027,1.3632831125230949,23.99270952931229,5.15181363806656,-25.10133656461833,-13.408835817212033,6.3988123707208056,-23.664931291144303,-5.321848660731367,45.44494623383428,-6.408602567751226,-7.655631722544258
0.3,0.03003003003003003,1.3620319901339084,23.99444535198568,5.153259340193672,-25.101573176835615,-13.408759040010512,6.39828527837418,-23.666167316547106,-5.322150770684349,45.4452684535846,-6.409041169939099,-7.655220679799846
0.31,0.031031031031031032,1.3607358678276966,23.996225673178795,5.154751974865989,-25.10180016647295,-13.40867017423432,6.397736138123165,-23.667430314624795,-5.3224601652058094,45.44556932039472,-6.409489617362209,-7.654790276034767
0.32,0.03203203203203203,1.359394665646323,23.99805059560896,5.156291600932095,-25.10201750691979,-13.40856920918857,6.397165013141924,-23.66872036989648,-5.322776896595201,45.44584872266443,-6.4099478322415795,-7.654340522696597
0.33,0.03303303303303303,1.3580083023227456,23.999920224581217,5.15787827900042,-25.10222517132263,-13.408456134231567,6.396571969563986,-23.670037570046848,-5.323101018721054,45.44610654535566,-6.410415734330159,-7.65387143171626
0.34,0.03403403403403403,1.3565766953459697,24.00183466791035,5.159512071360649,-25.102423132579187,-13.408330938770366,6.3959570765226985,-23.671382005900174,-5.3234325870198225,45.44634266999409,-6.410893240892455,-7.653383015516242
0.35000000000000003,0.035035035035035036,1.3550997610289228,24.00379403583995,5.161193041902081,-25.10261136333284,-13.408193612256209,6.395320406192702,-23.672753771393023,-5.323771658494585,45.44655697467146,-6.411380266683889,-7.652875287019053
0.36,0.036036036036036036,1.3535774145793276,24.005798440958504,5.162921256028892,-25.102789835967446,-13.408044144179836,6.394662033832408,-23.67415296354556,-5.324118291713601,45.446749334048654,-6.411876723929909,-7.652348259655915
0.37,0.037037037037037035,1.3520095701736476,24.007847998112453,5.16469678057225,-25.102958522602446,-13.407882524066679,6.393982037827455,-23.675579682431426,-5.324472546808706,45.44691961935955,-6.412382522304888,-7.651801947375692
0.38,0.03803803803803804,1.3503961410341871,24.00994282431608,5.166519683699214,-25.10311739508835,-13.40770874147193,6.393280499735093,-23.677034031146103,-5.3248344854735326,45.44706769841572,-6.412897568910837,-7.651236364654027
0.39,0.03903903903903904,1.348737039509421,24.012083038658204,5.168390034818385,-25.103266425002552,-13.407522785975505,6.392557504329485,-23.678516115773704,-5.325204170961561,45.447193435612,-6.413421768255969,-7.650651526502691
0.4,0.04004004004004004,1.3470321771576386,24.01426876220558,5.170307904482227,-25.103405583645504,-13.407324647176873,6.391813139647878,-23.680026045352143,-5.325581668083971,45.447296691932976,-6.413955022233153,-7.650047448479143
0.41000000000000003,0.04104104104104104,1.3452814648339835,24.01650011790294,5.172273364286018,-25.10353484203729,-13.407114314689787,6.391047497037611,-23.681563931836575,-5.325967043207301,45.44737732496047,-6.414497230098283,-7.649424146696269
0.42,0.04204204204204204,1.343484812780972,24.018777230469553,5.174286486763365,-25.103654170914556,-13.4068917781369,6.390260671203917,-23.683129890061068,-5.326360364250893,45.44743518888205,-6.415048288448611,-7.64878163783231
0.43,0.043043043043043044,1.3416421307225757,24.0211002262923,5.17634734527823,-25.103763540727844,-13.406657027144266,6.389452760258488,-23.684724037698427,-5.32676170068411,45.4474701345006,-6.415608091201067,-7.648119939140961
0.44,0.044044044044044044,1.3397533279619545,24.02346923331509,5.178456013913394,-25.10386292163934,-13.40641005133574,6.388623865768752,-23.686346495218082,-5.3271711235233274,45.44748200924507,-6.416176529570626,-7.647439068461628
