t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,26.067112284567493,-15.59795078183784,-36.55525601735738,14.282994859824424,31.9162799417698,1.3702347030447821,3.3862497928368405,13.189624729948148,10.805439244800953,-11.243144966800992,-36.967935276132884
0.01,0.001001001001001001,26.067633142104462,-15.598263160883034,-36.55598826188772,14.283278386238166,31.916917656485765,1.3702613185381478,3.386315135197333,13.189886770632283,10.805653736284784,-11.243371299336939,-36.9686749087099
0.02,0.002002002002002002,26.06816845827654,-15.598623978372487,-36.55670614547356,14.283552604211154,31.917570860576266,1.370298300894407,3.3863567097294944,13.190170057386489,10.805870545294193,-11.24360330759456,-36.969405590264586
0.03,0.003003003003003003,26.068718185269827,-15.59903324892189,-36.55740965669954,14.283817507425633,31.918239515777188,1.3703456606577238,3.3863745326594956,13.19047457062278,10.806089666331166,-11.24384096424953,-36.97012725420951
0.04,0.004004004004004004,26.069282275779692,-15.599490991377472,-36.55809878247502,14.284073091071562,31.918923583138344,1.3704034089054935,3.3863686177619425,13.190800291327864,10.80631109298766,-11.24408423971064,-36.97083983274608
0.05,0.005005005005005005,26.069860683014802,-15.599997228802312,-36.55877350803141,14.284319351844507,31.919623023026475,1.370471557243838,3.3863389763526404,13.191147201064462,10.806534817946241,-11.244333102121685,-36.97154325687421
0.06,0.006006006006006006,26.07045336070092,-15.600551988460964,-36.559433816919906,14.284556287943554,31.920337795128443,1.3705501178027777,3.3862856172812883,13.191515281972457,10.80676083298052,-11.244587517363737,-36.972237456402006
0.07,0.007007007007007007,26.071060263084412,-15.601155301802365,-36.56007969100976,14.284783899069255,31.92106785845464,1.370639103231078,3.386208546924105,13.191904516769903,10.80698912895532,-11.244847449057769,-36.972922359955476
0.08,0.008008008008008008,26.071681344935474,-15.601807204441029,-36.56071111048693,14.285002186421602,31.92181317134258,1.370738526690767,3.386107769176387,13.192314888753872,10.807219695826635,-11.245112858567659,-36.97359789498836
0.09,0.009009009009009009,26.0723165615511,-15.6025077361365,-36.56132805385325,14.285211152698011,31.9225736914607,1.370848401851321,3.3859832854450005,13.192746381801134,10.807452522641336,-11.245383705003578,-36.97426398779193
0.1,0.01001001001001001,26.07296586875775,-15.603256940771038,-36.56193049792608,14.285410802091326,31.923349375812364,1.370968742883516,3.3858350946408096,13.19319898036867,10.807687597536656,-11.245659945225755,-36.974920563504874
0.11,0.011011011011011011,26.073629222913695,-15.604054866325527,-36.56251841783832,14.285601140287833,31.92414018074011,1.3710995644529396,3.3856631931710406,13.193672669494013,10.807924907739432,-11.245941533848642,-36.97556754612323
0.12,0.012012012012012012,26.07430658091113,-15.604901564853566,-36.563091787039035,14.285782174465279,31.924946061930044,1.371240881713157,3.3854675749315897,13.194167434795402,10.808164439565118,-11.24622842324547,-36.9762048585103
0.13,0.013013013013013013,26.074997900177912,-15.605797092453734,-36.56365057729444,14.285953913290887,31.925766974416486,1.3713927102985302,3.3852482312992747,13.19468326247175,10.808406178416567,-11.246520563553208,-36.97683242240667
0.14,0.014014014014014014,26.075703138679014,-15.60674150923997,-36.5641947586894,14.28611636691937,31.92660287258682,1.3715550663166811,3.3850051511240373,13.195220139302425,10.80865010878257,-11.246817902677947,-36.97745015844024
0.15,0.015015015015015015,26.07642225491766,-15.607734879310069,-36.56472429962945,14.286269546990914,31.927453710186555,1.3717279663405952,3.384738320721098,13.195778052646801,10.80889621423618,-11.247120386300676,-36.97805798613626
