t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,-12.58524591035636,20.974891796794285,-10.151768832042183,2.494556027563932,-26.034389532087587,-4.266862455109437,-6.853168601322843,5.215993909848007,-25.00075968283165,29.518375645014945,27.432792745924075
0.01,0.001001001001001001,-12.585499738147417,20.975311154162757,-10.15197294593912,2.49460389543684,-26.034911112759698,-4.266950774791218,-6.853306160030313,5.216097010873195,-25.001261551545106,29.51896448007217,27.433340854063093
0.02,0.002002002002002002,-12.585728829627955,20.97572326622139,-10.152183658460185,2.4946540552131182,-26.03543504800761,-4.267042657064405,-6.853456638890173,5.216191242018881,-25.001748532957905,29.51956291542681,27.43387899752322
0.03,0.003003003003003003,-12.585933202633138,20.97612813875595,-10.152400955801076,2.4947064994175676,-26.035961365228495,-4.267138087223925,-6.85362002877768,5.216276595302614,-25.002220649183414,29.520170963601135,27.43440720316565
0.04,0.004004004004004004,-12.586112873855097,20.97652577712049,-10.152624824248749,2.4947612198382925,-26.036490091466188,-4.2672370513885305,-6.8537963204676835,5.216353062532913,-25.00267792096011,29.520788636826556,27.434925497463297
0.05,0.005005005005005005,-12.58626785884174,20.976916186237553,-10.152855250180112,2.4948182075275964,-26.037021253414963,-4.267339536501326,-6.853985504633302,5.216420635308433,-25.003120367651164,29.521415947042787,27.43543390650143
0.06,0.006006006006006006,-12.586398171995674,20.97729937059845,-10.153092220060776,2.4948774528028292,-26.03755487742327,-4.267445530330243,-6.854187571844537,5.216479305017267,-25.00354800724406,29.522052905896896,27.43593245597831
0.07,0.007007007007007007,-12.586503826573225,20.977675334263576,-10.153335720443856,2.4949389452471875,-26.038090989497395,-4.267555021468466,-6.854402512566824,5.216529062836381,-25.00396085635023,29.522699524742265,27.436421171205776
0.08,0.008008008008008008,-12.586584834683581,20.978044080862823,-10.153585737968845,2.4950026737104634,-26.038629615305084,-4.267667999334794,-6.854630317159518,5.216569899731174,-25.00435893020471,29.52335581463745,27.436900077109808
0.09,0.009009009009009009,-12.58664120728804,20.978405613596,-10.153842259360534,2.4950686263097457,-26.039170780179084,-4.267784454173962,-6.854870975874319,5.216601806455177,-25.004742242665817,29.524021786344957,27.437369198231064
0.1,0.01001001001001001,-12.586672954199356,20.978759935233356,-10.154105271427996,2.4951367904300725,-26.03971450912065,-4.267904377056904,-6.85512447885363,5.216624773549878,-25.005110806214844,29.524697450329896,27.437828558725364
0.11,0.011011011011011011,-12.586680084081205,20.97910704811613,-10.154374761063636,2.4952071527250332,-26.040260826802985,-4.268027759880963,-6.855390816128857,5.21663879134468,-25.00546463195576,29.525382816758576,27.438278182364172
0.12,0.012012012012012012,-12.586662604447742,20.979446954157183,-10.154650715242287,2.4952796991173196,-26.04080975757464,-4.2681545953700555,-6.855669977618648,5.2166438499569905,-25.00580372961494,29.52607789549699,27.438718092535016
0.13,0.013013013013013013,-12.586620521663272,20.979779654841657,-10.154933121020374,2.49535441479923,-26.041361325462827,-4.268284877074784,-6.855961953127064,5.21663993929244,-25.006128107540896,29.526782696109194,27.43914831224188
0.14,0.014014014014014014,-12.586553840942022,20.980105151227715,-10.155221965535137,2.49543128423312,-26.041915554176718,-4.268418599372494,-6.856266732341695,5.216627049045237,-25.006437772704032,29.527497227855637,27.439568864105574
0.15,0.015015015015015015,-12.586462566348011,20.980423443947327,-10.155517236003911,2.495510291151807,-26.042472467110663,-4.2685557574672925,-6.856584304831712,5.2166051686986465,-25.0067327306964,29.528221499691345,27.43997977036405
0.16,0.016016016016016016,-12.586346700795035,20.9807345332071,-10.155818919723469,2.4955914185589214,-26.043032087347363,-4.2686963473900015,-6.8569146600458595,5.2165742875256065,-25.00701298573147,29.528955520264066,27.44038105287269
0.17,0.017017017017017015,-12.586206246046743,20.981038418789186,-10.156127004069418,2.495674648729209,-26.04359443766099,-4.2688403659980745,-6.857257787310388,5.2165343945894715,-25.007278540643927,29.529699297912302,27.44077273310456
0.18,0.018018018018018018,-12.586041202716828,20.981335100052217,-10.15644147649566,2.495759963208785,-26.04415954052025,-4.268987810975456,-6.857613675826927,5.216485478744892,-25.007529396889435,29.53045284066325,27.441154832150602
0.19,0.01901901901901902,-12.585851570269314,20.98162457593232,-10.156762324533911,2.4958473428153334,-26.04472741809141,-4.26913868083239,-6.857982314670293,5.216427528638819,-25.007765554544463,29.531216156230677,27.441527370719825
0.2,0.02002002002002002,-12.585637347018954,20.98190684494417,-10.15708953579328,2.495936767638263,-26.045298092241243,-4.269292974905186,-6.858363692786251,5.216360532711645,-25.007987012306085,29.53198925201269,27.44189036913943
0.21,0.02102102102102102,-12.585398530131723,20.982181905182106,-10.157423097959908,2.496028217038808,-26.045871584539952,-4.26945069335592,-6.858757798989205,5.2162844791984755,-25.0081937674918,29.532772135089427,27.44224384735489
0.22,0.022022022022022022,-12.585135115625434,20.982449754321287,-10.15776299879666,2.496121669650083,-26.04644791626403,-4.269611837172097,-6.859164621959835,5.216199356130529,-25.00838581603936,29.533564812220682,27.44258782493003
0.23,0.023023023023023025,-12.584847098370442,20.98271038961893,-10.158109226142882,2.496217103377085,-26.047027108399053,-4.269776408166252,-6.859584150242675,5.2161051513366745,-25.008563152506607,29.53436728984342,27.442922321046996
0.24,0.024024024024024024,-12.584534472090477,20.982963807915564,-10.158461767914222,2.49631449539665,-26.047609181642464,-4.269944408975503,-6.860016372243643,5.216001852445096,-25.008725770071315,29.535179574069243,27.443247354506266
