t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
0.0,0.0,21.48465321813251,-36.13869018314787,-32.54566199995376,-7.695178099939934,21.218368395286948,12.9664955644879,29.620414930137112,13.09098049396305,-16.42146388870393,-14.456456500823762,9.389335836765602
0.01,0.001001001001001001,21.485082758123145,-36.13941386521632,-32.546315178176336,-7.695332071411385,21.218792115729407,12.9667547348903,29.621006388820554,13.091240227837226,-16.42179328595162,-14.456747463359845,9.389523404918737
0.02,0.002002002002002002,21.48549751483746,-36.14014190045918,-32.546971133803346,-7.695475869610726,21.219221438153507,12.967031712151783,29.6215856455648,13.091512423697518,-16.422136320012758,-14.457039570463579,9.38971382614838
0.03,0.003003003003003003,21.48589747539883,-36.140874275890695,-32.547629848084064,-7.695609499850931,21.21965635297037,12.967326487255637,29.622152680998216,13.091797080513134,-16.422492978714757,-14.457332813751954,9.389907105360075
0.04,0.004004004004004004,21.486282627573054,-36.14161097887604,-32.548291302148606,-7.695732967292142,21.220096849326982,12.96763905153616,29.622707475755856,13.092094197765682,-16.422863249667646,-14.457627184445112,9.390103246675663
0.05,0.005005005005005005,21.486652959768033,-36.142351997125814,-32.54895547701165,-7.69584627694248,21.22054291510731,12.967969396677828,29.623250010480685,13.092403775447155,-16.42324712026323,-14.457922673366628,9.390302253432647
0.06,0.006006006006006006,21.48700846103343,-36.143097318690586,-32.54962235357617,-7.695949433658778,21.220994536933436,12.968317514714279,29.623780265824887,13.092725814057845,-16.423644577674256,-14.458219270943795,9.390504128183562
0.07,0.007007007007007007,21.487349121060273,-36.143846931955245,-32.55029191263712,-7.696042442147236,21.2214517001667,12.96868339802711,29.624298222451273,13.093060314604234,-16.424055608853557,-14.458516967207922,9.390708872695345
0.08,0.008008008008008008,21.487674930180525,-36.144600825633326,-32.55096413488519,-7.696125306964004,21.221914388908843,12.969067039344512,29.62480386103479,13.093407278596818,-16.424480200533203,-14.458815751794642,9.390916487948735
0.09,0.009009009009009009,21.48798587936661,-36.14535898876126,-32.551639000910484,-7.696198032515683,21.222382586003157,12.96946843173971,29.62529716226412,13.093766708047893,-16.42491833922364,-14.459115613944228,9.39112697413766
0.1,0.01001001001001001,21.488281960230918,-36.14612141069255,-32.55231649120624,-7.6962606230597626,21.222856273035667,12.969887568629225,29.625778106843384,13.094138605469297,-16.42537001121282,-14.459416542501925,9.39134033066866
0.11,0.011011011011011011,21.48856316502524,-36.14688808109184,-32.55299658617257,-7.69631308270497,21.223335430336302,12.970324443770966,29.626246675493935,13.094522973870097,-16.42583520256532,-14.459718525918293,9.391556556160301
0.12,0.012012012012012012,21.488829486640192,-36.14765898992893,-32.55367926612011,-7.696355415411559,21.223820036980072,12.970779051262136,29.626702848956242,13.094919816754233,-16.426313899121475,-14.460021552249552,9.39177564844261
0.13,0.013013013013013013,21.489080918604596,-36.14843412747273,-32.55436451127382,-7.696387624991519,21.224310070788288,12.97125138553696,29.627146607991893,13.095329138118114,-16.426806086496473,-14.460325609157962,9.391997604556517
0.14,0.014014014014014014,21.48931745508482,-36.14921348428512,-32.555052301776584,-7.696409715108713,21.22480550832976,12.971741441364228,29.627577933385666,13.095750942448165,-16.42731175007947,-14.460630683912198,9.39222242075331
0.15,0.015015015015015015,21.489539090884076,-36.14999705121469,-32.555742617693014,-7.696421689278949,21.225306324922023,12.972249213844679,29.62799680594772,13.096185234718325,-16.42783087503267,-14.460936763387746,9.392450092494105
0.16,0.016016016016016016,21.489745821441716,-36.15078481939051,-32.5564354390131,-7.6964235508699765,21.2258124946326,12.972774698408179,29.628403206515863,13.096632020387506,-16.428363446290422,-14.461243834067318,9.392680614449326
0.17,0.017017017017017015,21.489937642832448,-36.151576780215706,-32.557130745655954,-7.696415303101412,21.22632399028023,12.973317890810739,29.628797115957926,13.097091305396987,-16.4289094485583,-14.461551882041281,9.392913980498191
0.18,0.018018018018018018,21.490114551765554,-36.152372925361064,-32.557828517473496,-7.696396949044601,21.226840783436156,12.97387878713135,29.62917851517423,13.097563096167768,-16.42946886631216,-14.4618608930081,9.393150183728224
0.19,0.01901901901901902,21.490276545584063,-36.15317324675847,-32.55852873425417,-7.6963684916224055,21.227362844425418,12.97445738376863,29.62954738510015,13.098047399597885,-16.430041683797207,-14.4621708522748,9.393389216434766
0.2,0.02002002002002002,21.49042362226389,-36.15397773659433,-32.55923137572666,-7.696329933608928,21.227890142328157,12.975053677437307,29.629903706708756,13.09854422305965,-16.430627885027036,-14.462481744757456,9.393631070120513
0.21,0.02102102102102102,21.49055578041295,-36.15478638730289,-32.55993642156361,-7.696281277629169,21.22842264498095,12.975667665164506,29.630247461013585,13.09905357439686,-16.43122745378269,-14.46279355498168,9.393875735495053
0.22,0.022022022022022022,21.490673019270243,-36.15559919155951,-32.56064385138532,-7.696222526158612,21.228960318978153,12.976299344285867,29.630578629071465,13.099575461921958,-16.431840373611667,-14.463106267083148,9.394123202474434
0.23,0.023023023023023025,21.490775338704896,-36.15641614227379,-32.56135364476347,-7.696153681522749,21.229503129673294,12.976948712441478,29.630897191985454,13.10010989441312,-16.43246662782695,-14.463419864808145,9.39437346018073
0.24,0.024024024024024024,21.490862739215196,-36.15723723258272,-32.56206578122483,-7.696074745896536,21.23005104118045,12.977615767571633,29.631203130907874,13.100656881111309,-16.43310619950602,-14.463734331514118,9.394626496941637
0.25,0.025025025025025023,21.490935221927582,-36.158062455843684,-32.562780240255,-7.695985721303789,21.230604016375686,12.9783005079124,29.631496427043427,13.101216431717278,-16.43375907148984,-14.464049650170265,9.394882300290071
