cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.09596573069823319,0.0,0.0,0.0,0.0,0.09829885340252478,0.0,-1.0,0.01
