cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.11896137582296845,0.0,0.0,0.0,0.0,0.019648748478164453,0.0,-5.0,0.05
