cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.019339092364175237,0.0,0.0,0.0,0.0,0.019769867061878513,0.0,-1.0,0.05
