cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.3106282086652909,0.0,0.0,0.0,0.0,0.020011355617005185,0.0,-15.0,0.05
