cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,-0.024515240567349227,0.0,0.0,0.0,0.0,0.020474737838017804,0.0,1.0,0.05
