cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.2948829637284979,0.0,0.0,0.0,0.0,0.020103114364034672,0.0,-15.0,0.05
