cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.1015267349446337,0.0,0.0,0.0,0.0,0.020056374735588415,0.0,-5.0,0.05
