cte,x,p,sin,x^2,px,xsin,p^2,psin,sin^2,initial_theta,delta_theta
0.0,0.0,0.0,0.2003522810408466,0.0,0.0,0.0,0.0,0.19846248200020677,0.0,-1.0,0.005
