cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.4004004001468167,4.1996997010277495,0.40040040069990723,0.0,-0.30030030038761313,0.0,-1.0000000004191272,0.0,0.0,0.0,-1.0,0.005
