cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
3.0020019993588605,2.997497494659491,0.40040040042212965,0.0,-0.500500500013355,0.0,-0.9999999992043613,0.0,0.0,0.0,-5.0,0.005
