cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
3.0012012001547745,2.996996995944182,0.24024024127560223,0.0,-0.6006006004961695,0.0,-1.0000000002184155,0.0,0.0,0.0,-5.0,0.005
