cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.06276579800190159,0.03996282212269418,0.07630199152986233,0.0,0.0,0.0,-0.7547983369791761,0.18871644697286508,0.10686974343115607,0.08012217587453499,0.2640844146574949,0.08049540905115463,0.08889451107570508,0.042101479417840794,0.0,0.0
