cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.1271220842167883,0.0697537449779536,0.08491480001331896,0.0,0.0,0.0,-0.5436303071329314,0.44390332945342004,0.24064396664964485,0.16400113427329194,0.3110401839385547,0.1282637342414234,0.10324969780260572,0.05838382727538649,0.0,0.0
