cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
3.001801809540167,2.994995001857282,0.3603603570853876,0.0,-1.0010010020758509,0.0,-1.0000000004615939,0.0,0.0,0.0,-5.0,0.005
