cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
2.6400234772494757,7.3096346039541515,0.0,-0.7592088735734748,-0.5187490579466061,0.0,-1.1820023767468366,0.0,0.0,0.0
