cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-30.926678917364782,0.0,0.0,-55.18554211499063,0.0,0.0,0.0,-36.745078422961164,0.0,0.0,0.0,0.0,-10.835686267454802,0.0,0.0,0.0,0.0,0.0,-1.194808566646011,0.0,0.0,0.0,0.0,0.0,0.0
