cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-35.97492662190342,0.0,0.0,-67.17869712321553,0.0,0.0,0.0,-46.82583721122843,0.0,0.0,0.0,0.0,-14.45776886488212,0.0,0.0,0.0,0.0,0.0,-1.669375728560005,0.0,0.0,0.0,0.0,0.0,0.0
