cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.14041516178008337,-0.13985014385174874,0.0,0.10378643204508851,0.0,0.0,0.0,0.03320271929554169,0.0,0.0,-0.07097513648365966,-0.050259836282362046,0.0,0.0,0.0,0.10258620593574459,0.06893498840549261,0.0,-0.056231198112058144,-0.03423145462596152,0.0,0.0944071318163155,-0.1330343819381085,0.05181970990901007,0.06793970423077268,0.0,-0.06899310368400033,-0.08567800750741857,-1.0,0.001
