cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.3369628002451175,-0.11033587300336334,0.17918356499149113,-0.1040737456485031,-0.08551011122654141,0.08113581503487766,0.22334881028485595,0.0,-0.0364988216320626,0.0,-0.2060465334890391,-0.0560171233174093,0.03832708876530464,0.0,0.0,0.09860275008299939,0.16167763808967578,-0.14854604936155935,0.0,0.08660284712764152,0.0,0.10640216237060862,-0.17855296119241265,0.2545422747739385,-0.34846206145139835,-0.25197058872354544,0.0,0.0,0.0,0.0005
