cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,0.0,0.0,-21.16887195597642,0.0,0.0,-34.28554766197051,0.0,0.0,0.0,-20.697099630817487,0.0,0.0,0.0,0.0,-5.529828411707277,0.0,0.0,0.0,0.0,0.0,-0.5522173250675251,0.0,0.0,0.0,0.0,0.0,0.0
