cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6
0.0,27.03307534871982,0.0,24.969303981787238,0.0,0.0,-18.87637594192872,0.0,0.0,0.0,-31.690723940035483,0.0,0.0,0.0,0.0,-13.520308761445154,0.0,0.0,0.0,0.0,0.0,-1.9112864402196446,0.0,0.0,0.0,0.0,0.0,0.0
