cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,x^4,px^3,p^2x^2,p^3x,p^4,x^5,px^4,p^2x^3,p^3x^2,p^4x,p^5,x^6,px^5,p^2x^4,p^3x^3,p^4x^2,p^5x,p^6,initial_theta,delta_theta
0.3062059589514993,-0.1379211986838236,0.16469227552394264,-0.07317626107497109,-0.08035168286742635,0.08503252670281143,0.1896052909780764,0.0,-0.03441878400379332,0.04177576598630738,-0.12610217214807926,0.0,0.0,0.0,0.0,0.08748353305584655,0.19725490791157646,-0.09308417268033743,0.0,0.0370451036035367,0.02736048192560649,0.05407622876540262,-0.11529911040532369,0.2228762590426848,-0.3164540438625781,-0.22475229202891933,-0.025510597779232074,0.0,0.0,0.0005
