t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43
8.43,0.28128128128128127,7.410258403062221,7.565404464212873,26.219450453462915,-30.199872519801843,7.633807402029215,26.397657207552534,-17.611732420910045,-36.54424262370503,39.02329854103966,-11.539977116264197,-4.837784139503136,-5.1229553489673645,20.091931047580385,7.517396343171185,-4.850698338258861,1.2206045905105762,-5.157799535358097,-5.108875379419634,13.84405577200242,-36.46160445151774,1.3715148967077617,-30.305322690476878,7.549255738489025,1.3104889236774273,-5.2068998438149565,-17.61865685536475,-11.561252751866562,38.98596088539517,20.165921724920015,26.511537498389412,32.69037602288578,1.3364300769553694,32.74401403044133,-23.94264218639293,-17.650240313994004,-36.52284820984089,-11.420420434831078,32.73092229618153,32.71314192552421,-36.487312775053645,-24.034255491389068,-17.691976110326625,-24.255225600327936,32.611329438338444
8.459999999999999,0.2822822822822823,7.412960412548713,7.5645171069562025,26.224084008185102,-30.200356456699822,7.6306387344413436,26.3970272567571,-17.612461594510137,-36.54296030917773,39.02154480049544,-11.536268612708495,-4.84422106074245,-5.121293312513267,20.091383372772725,7.517699426252328,-4.856146106732784,1.2203731104346036,-5.154888759957557,-5.108326636554812,13.84242279545289,-36.4617186207811,1.3669571954293727,-30.30313564711459,7.5485591503144125,1.3067233448752436,-5.203358213766545,-17.619547199564078,-11.55463732325169,38.9855626601029,20.16472420969168,26.50824252704576,32.6895047173403,1.3324353493537469,32.742872860653705,-23.942028084134083,-17.649803476900097,-36.523151794879006,-11.417749263409391,32.72979970280608,32.71205637518437,-36.487341330283805,-24.032228386627544,-17.690219671078687,-24.249327154546656,32.61324244398449
8.49,0.2832832832832833,7.415567581445493,7.563642509815403,26.228580500180946,-30.20081318693639,7.627557936271086,26.396409578907296,-17.613171745482337,-36.541715205374054,39.0198173674121,-11.532629361925961,-4.8504844319772324,-5.119676458537961,20.090859847785364,7.517984008036394,-4.861460925396451,1.2201693313062283,-5.152085733535823,-5.1077850682277095,13.840831380600346,-36.461856245912394,1.3625379340350119,-30.300990099230287,7.5478743220965185,1.3031281917371218,-5.19988369996161,-17.620402939101034,-11.548218213398421,38.9851736531595,20.163514553207165,26.505024285681458,32.68865703098973,1.328570486488334,32.74169099093467,-23.94142278847158,-17.649371439681733,-36.523404372659265,-11.415195708143424,32.728701900971224,32.711010046835234,-36.48736832412675,-24.030224105636115,-17.688524699312634,-24.243533345188453,32.61507720546517
8.52,0.28428428428428426,7.418084049028347,7.562780338257051,26.2329435431799,-30.201244349538307,7.624562934227289,26.395803793586442,-17.613863217686248,-36.54050637112824,39.01811654820615,-11.529058724107825,-4.856578212611326,-5.118103660362474,20.09035924585023,7.51825063678695,-4.866645847275674,1.2199912973782816,-5.149386329932249,-5.107250574068044,13.839280868827574,-36.46201589439113,1.3582533216669748,-30.2988859621966,7.547200818241735,1.2996956042810275,-5.19647574161646,-17.621225229370395,-11.541990894382579,38.98479366723361,20.16229509214381,26.50188172161305,32.68783228212989,1.3248314878175869,32.740473983847465,-23.94082662146543,-17.64894472483644,-36.52360930197982,-11.412753626582663,32.727627925723645,32.71000129646436,-36.48739392065309,-24.02824317535205,-17.68688941075672,-24.23784286142616,32.616836740372726
8.549999999999999,0.2852852852852853,7.420513728298172,7.561930287005504,26.23717667861536,-30.20165148082713,7.6216516771533005,26.39520954839393,-17.614536355381585,-36.539332865827156,39.01644260053294,-11.525556029539638,-4.862506307893276,-5.116573816069151,20.089880408345323,7.5184998778007035,-4.871703837986158,1.2198371580770995,-5.146786566433939,-5.106723059283442,13.837770600161852,-36.46219616896976,1.3540996369907403,-30.296823105294617,7.546538256692259,1.2964180816417221,-5.193133760765457,-17.622015195069192,-11.535950854636772,38.98442249224218,20.161068028980754,26.498813751892904,32.68702981229801,1.321214470906333,32.739226978575275,-23.940239865589664,-17.64852380028826,-36.52376977176619,-11.410417266465176,32.7265768692623,32.70902854446754,-36.48741826471615,-24.026286091103195,-17.685312041653233,-24.232254385465335,32.618523947834454
8.58,0.2862862862862863,7.422860319091216,7.5610920777732895,26.241283374870353,-30.202036020813267,7.618822137783639,26.394626516701244,-17.615191502916787,-36.538193752668015,39.0147957354222,-11.522120581054939,-4.868272567303317,-5.115085848252077,20.089422241083387,7.5187323088125,-4.876637779975899,1.2197051638542682,-5.144282601274065,-5.106202434296917,13.836299912932864,-36.46239570935978,1.3500732304292427,-30.294801354327955,7.545886302402093,1.2932884664576234,-5.189857162758266,-17.62277392989349,-11.530093606563408,38.98405990746534,20.159835436882837,26.49581926652237,32.686248984717494,1.3177156680572693,32.73795471865679,-23.939662765907492,-17.648109082356743,-36.52388880776282,-11.40818123715614,32.72554787781019,32.70809027391877,-36.48744148409783,-24.02435331602936,-17.6837908514125,-24.226766593851078,32.620141613531345
8.61,0.2872872872872873,7.425127320562622,7.560265457122374,26.245267026820798,-30.20239931921511,7.616072314321489,26.394054395526023,-17.615829004428186,-36.53708810148569,39.01317611942848,-11.518751656377372,-4.873880783146698,-5.113638703723162,20.08898371074621,7.518948515899261,-4.881450476531922,1.2195936620994152,-5.141870730866728,-5.105688614390124,13.834868143597639,-36.46261319363699,1.346170525939751,-30.29282049421556,7.545244661500837,1.2902999298307325,-5.186645336788828,-17.623502496437535,-11.524414693438715,38.98370568348933,20.158599264540985,26.492897131541767,32.68548918293893,1.3143314230241476,32.7366615780505,-23.939095532220197,-17.647700938687624,-36.52396927908993,-11.406040483285,32.72454014857739,32.707185028795436,-36.48746369141333,-24.022445280686373,-17.68232412493208,-24.22137815871575,32.62169241450296
8.64,0.2882882882882883,7.427318043051059,7.559450194449371,26.249130955641842,-30.202742641120818,7.613400231847525,26.39349290352585,-17.61644920354901,-36.5360149911918,39.01158387678234,-11.5154485103541,-4.879334689340828,-5.112231353182126,20.088563841468737,7.519149089841921,-4.886144655559122,1.219501093123158,-5.139547386821813,-5.10518151935416,13.83347462670826,-36.462847339387025,1.3423880223791378,-30.29088027155123,7.544613076079754,1.2874459568544387,-5.1834976564531745,-17.624201926265147,-11.518909695652036,38.98335958398739,20.157361340955756,26.490046191994395,32.684749809650874,1.3110581878085852,32.735351585618226,-23.93853834117791,-17.647299691130932,-36.52401390465478,-11.403990260418084,32.72355292682245,32.70631141217191,-36.48748498580147,-24.020562382817523,-17.68091017460947,-24.216087748969276,32.62317892374303
8.67,0.28928928928928926,7.429435619335803,7.558646080088326,26.25287840884591,-30.20306717231012,7.610803943570267,26.39294177911199,-17.617052443127736,-36.53497351186434,39.01001909152995,-11.512210377083415,-4.884637960384169,-5.11086279085743,20.088161711575328,7.51933462290709,-4.890722973139466,1.2194259862180383,-5.137309132779074,-5.104681073149463,13.832118695000583,-36.46309690461113,1.338722294499696,-30.288980397119293,7.543991319540214,1.2847203327011223,-5.180413480333227,-17.624873220126645,-11.513574236322967,38.983021367347774,20.156123380152508,26.487265274762873,32.68403028563726,1.3078925195414457,32.734028448114465,-23.937991338342457,-17.646905618554563,-36.52402525940847,-11.402026112613942,32.722585503017704,32.70546808439308,-36.48750545442453,-24.018704987277804,-17.679547342074585,-24.210894031433654,32.62460361459122
8.7,0.2902902902902903,7.431483015300489,7.557852923525197,26.256512560524058,-30.20337402425342,7.60828153192774,26.392400778682045,-17.617639064955434,-36.533962766523565,39.00848180965066,-11.509036471939641,-4.889794210495251,-5.109532034124182,20.087776450468777,7.519505706012642,-4.8951880168802475,1.2193669558041016,-5.135152661096768,-5.104187203576085,13.830799679584539,-36.46336068841126,1.3351699936142711,-30.287120548357503,7.543379192449826,1.2821171292591804,-5.177392152603793,-17.625517348297503,-11.508403986337074,38.98269078815833,20.154886985818358,26.484553191276873,32.6833300488609,1.3048310774489378,32.73269557176471,-23.93745464019416,-17.646518959583325,-36.524005780441236,-11.400143851718623,32.72163721012253,32.70465376123821,-36.4875251737992,-24.01687342609725,-17.678233999666357,-24.205795671923347,32.625968864927025
8.73,0.2912912912912913,7.433463040020063,7.557070551718611,26.260036511764884,-30.203664238805004,7.605831109549853,26.39186967496947,-17.61820940950192,-36.5329818726267,39.00697204114352,-11.505925993498435,-4.894806992910625,-5.108238123104129,20.08740723567131,7.519662926243886,-4.899542309060298,1.2193226976647247,-5.133074789426569,-5.103699841955389,13.829516910218683,-36.463637531472585,1.3317278479662775,-30.285300371759465,7.542776518856456,1.279630692307312,-5.174433003660017,-17.626135251017885,-11.503394668839208,38.982367598555996,20.153653655852562,26.4819087400922,32.68264855365513,1.3018706199029575,32.73135608251196,-23.93692833607623,-17.646139915255336,-36.52395777291068,-11.398339538267724,32.7207074209673,32.70386721208404,-36.48754421097781,-24.015067998670336,-17.676968551675927,-24.20079133627308,32.62727696117232
8.76,0.2922922922922923,7.435378355289195,7.55629880752182,26.263453291227705,-30.20393879260683,7.603450820090531,26.391348255507104,-17.618763815660635,-36.532029963311274,39.005489762075186,-11.502878125365664,-4.899679799331055,-5.106980120252093,20.087053290015664,7.519806864689264,-4.903788309583209,1.2192919852773185,-5.131072457203134,-5.103218922824012,13.82826971565363,-36.463926316360535,1.3283926628371754,-30.283519485210245,7.542183143014754,1.2772556292125228,-5.171535350762616,-17.62672783901453,-11.498542063221558,38.982051549449885,20.152424786823243,26.47933070934178,32.68198527000783,1.2990080015547092,32.73001284500699,-23.936412490071586,-17.64576865158926,-36.523883415798906,-11.396609463871266,32.71979554574965,32.70310725807525,-36.48756262459686,-24.013288972059236,-17.67574943537727,-24.1958796913147,32.62853010210946
8.79,0.2932932932932933,7.43723148461177,7.555537548201132,26.266765855849073,-30.204198601218902,7.6011388389382155,26.39083632120121,-17.61930262050227,-36.531106188414455,39.0040349165829,-11.49989203791308,-4.904416059505682,-5.105757109932565,20.086713878983307,7.519938094566729,-4.907928418746682,1.2192736662426709,-5.129142722073666,-5.102744383640761,13.82705742403072,-36.46422596764858,1.3251613204212023,-30.28177748024991,7.541598926483938,1.274986797137298,-5.16869849869831,-17.627295994088932,-11.4938420086418,38.98174239162583,20.151201678324654,26.47681787905977,32.68133968292424,1.2962401705502684,32.72866848041444,-23.935907142808343,-17.64540530205739,-36.523784767495776,-11.394950134966113,32.7189010296437,32.70237277030906,-36.48758046580819,-24.011536581399387,-17.67457512186445,-24.191059405804598,32.6297304025219
8.82,0.29429429429429427,7.439024821672003,7.554786644046344,26.269977091663726,-30.204444522991558,7.598893373812967,26.390333685012,-17.619826159037164,-36.53020971529309,39.00260741882733,-11.496966889924,-4.9090191409443875,-5.104568197989573,20.08638830818622,7.520057179614047,-4.911964979837059,1.2192666588158918,-5.1272827562899925,-5.102276164506903,13.825879363323919,-36.464535451892054,1.3220307794945472,-30.2800739242608,7.54102374555938,1.2728192917406582,-5.165921740452932,-17.627840569757634,-11.489290407104871,38.98143987674014,20.149985537230176,26.474369023380493,32.680711291856596,1.2935641658264658,32.72732538310309,-23.935412313191243,-17.645049969960816,-36.52366377120646,-11.39335825782893,32.71802335052218,32.70166266804011,-36.487597779106295,-24.009811030396577,-17.673444116713252,-24.18632915130325,32.63087989666475
8.85,0.2952952952952953,7.440760638308379,7.554045977068975,26.273089814723022,-30.20467736269459,7.5967126652580275,26.389840170736225,-17.6203347639866,-36.52933972946705,39.00120715489101,-11.494101830152204,-4.913492348749006,-5.103412511312475,20.08607592098788,7.520164672718235,-4.915900281558046,1.219269948541217,-5.125489843083101,-5.101814207900182,13.824734861814353,-36.46485377746247,1.318998074903746,-30.278408362575288,7.540457489004001,1.27074843635734,-5.163204357894791,-17.62836239193248,-11.484883226140203,38.98114375820993,20.14877748183725,26.471982912614408,32.680099610190375,1.290977114485269,32.725985736285324,-23.93492800005718,-17.644702730704147,-36.52352226018263,-11.391830724750541,32.717162016790326,32.70097591691067,-36.48761460306376,-24.008112491905393,-17.672354960483567,-24.181687603008434,32.631980541572375
8.879999999999999,0.2962962962962963,7.442441092011941,7.553315439784279,26.276106772095673,-30.20489787491739,7.594594987033299,26.38935561188717,-17.620828765563154,-36.52849543510635,38.9998339846191,-11.491295998797254,-4.917838925554515,-5.102289197399926,20.085776096258826,7.520261114761234,-4.919736560302446,1.2192825849922746,-5.123761373037731,-5.101358458422761,13.823623248588223,-36.46517999425585,1.3160603168958376,-30.276780320501594,7.539900056048672,1.2687697716390456,-5.160545622465963,-17.628862259630203,-11.480616501104393,38.98085379200697,20.147578545901233,26.469658315203578,32.679504164778315,1.2884762292446952,32.72465152666744,-23.93445418375395,-17.644363633968233,-36.52336196277737,-11.390364601279764,32.71631656533029,32.70031152721072,-36.487630970985606,-24.00644110857954,-17.67130622907759,-24.177133440543535,32.633034220210504
8.91,0.2972972972972973,7.444068232970616,7.552594934073224,26.279030642937176,-30.205106767253746,7.592538646417831,26.388879850667184,-17.621308491260184,-36.527676055380674,38.99848774339983,-11.4885485288994,-4.922062051571753,-5.101197423923878,20.085488246261598,7.520347033660639,-4.92347600227556,1.2193036786188447,-5.1220948404824655,-5.100908862563148,13.822543854050048,-36.46551319328783,1.3132146903107538,-30.275189305266046,7.539351354633716,1.2668790456416024,-5.157944795879271,-17.629340945702246,-11.476486337137727,38.98056973736176,20.146389682556,26.467393999559594,32.6789244955146,1.2860588059641926,32.723324558169224,-23.933990827641875,-17.64403270578021,-36.523184507324544,-11.388957114451824,32.7154865595539,32.69966855217153,-36.48764691149179,-24.00479699358518,-17.670296533967775,-24.172665348702484,32.63404274447994
8.94,0.2982982982982983,7.445644010681174,7.551884370120787,26.28186403961582,-30.20530470328427,7.5905419844280315,26.388412737027796,-17.621774265650657,-36.526880832687986,38.997168243882804,-11.485858547657175,-4.926164844723659,-5.10013637829521,20.08521181465984,7.5204229435860075,-4.927120745478697,1.2193323977006219,-5.120487839908796,-5.100465368472059,13.82149601044419,-36.46585250618763,1.3104584536545005,-30.273634807870778,7.538811299866301,1.2650722043418767,-5.155401130818809,-17.62979919757707,-11.472488910801248,38.98029135738424,20.145211768119744,26.465188735787038,32.67836015494282,1.2837222212423802,32.722006464768164,-23.93353787951874,-17.643709950481007,-36.52299142684421,-11.38760564192279,32.714671587561384,32.699046086295894,-36.48766244903637,-24.00318023136903,-17.6693245223073,-24.168282018152755,32.63500785807904
8.969999999999999,0.29929929929929927,7.4471702801502175,7.551183665427038,26.284609508884483,-30.2054923053688,7.588603375957984,26.387954127812392,-17.62222641019544,-36.52610902877745,38.9958752776338,-11.483225177670777,-4.930150360867466,-5.099105267232293,20.084946274646004,7.520489344332775,-4.930672881560957,1.2193679654080232,-5.1189380624308765,-5.100027925752117,13.820479052378639,-36.466197104601804,1.3077889380699323,-30.27211630486651,7.5382798126709,1.2633453825684153,-5.152913871642004,-17.63023773800834,-11.468620471419506,38.980018419607035,20.144045605785017,26.463041297295845,32.677810707892164,1.2814639300850055,32.7206987225205,-23.933095272968874,-17.643395352591085,-36.52278416357604,-11.386307701937579,32.713871260403224,32.698443263727654,-36.4876776043706,-24.001590878473518,-17.66838887693485,-24.163982146097844,32.63593123923189
9.0,0.3003003003003003,7.448648807705244,7.550492743887652,26.28726953308863,-30.20567015726051,7.586721229847871,26.387503885976496,-17.62266524306115,-36.52535992478026,38.99460861672535,-11.48064753811423,-4.9340215940956496,-5.098103316333595,20.084691127182133,7.52054672083729,-4.934134457547227,1.219409656969676,-5.1174432922960404,-5.099596485261146,13.819492317345881,-36.46654619951853,1.3052035462202953,-30.27063326004058,7.537756818612252,1.2616948953299962,-5.150482255081262,-17.63065726582338,-11.464877342152601,38.97975069645713,20.14289192919258,26.460950462306105,32.67727573113719,1.279281463640991,32.71940266080885,-23.932662928637633,-17.643088878575742,-36.52256407334322,-11.385060944064648,32.71308521044219,32.69785925666247,-36.48769239495649,-24.00002896439187,-17.667488316284526,-24.159764436900648,32.63681450328888
9.03,0.3013013013013013,7.450081276436354,7.549811534940574,26.28984653140202,-30.20583880655285,7.584893988886202,26.38706187988077,-17.6230910789477,-36.52463282116077,38.993368015262746,-11.478124745839303,-4.937781477108887,-5.0971297696552345,20.084445899348136,7.5205955428178175,-4.937507477450003,1.2194567969458474,-5.116001403454701,-5.099170998928811,13.818535146236403,-36.46689904052202,1.302699751099231,-30.269185126020787,7.537242246872244,1.2601172295265533,-5.148105510943395,-17.631058456667315,-11.461255920819667,38.979487965661214,20.14175140588914,26.458915015248948,32.67675481307739,1.2771724270044595,32.71811947286297,-23.932240755433025,-17.64279047851184,-36.52233242974974,-11.38386314063575,32.71231308981212,32.69729327380153,-36.48770683533652,-23.99849449245651,-17.66662159421087,-24.155627602669128,32.63765920520637
9.06,0.3023023023023023,7.45146929128865,7.549139972775692,26.29234286108265,-30.205998766969817,7.583120129751208,26.386627982651845,-17.62350422892564,-36.52392703759873,38.992153210845565,-11.475655916414032,-4.941432881654625,-5.096183889294233,20.084210142792017,7.520636264527653,-4.940793903772386,1.219508756606758,-5.11461035619692,-5.098751419586254,13.817606883841144,-36.467254914986135,1.300275094779561,-30.267771345796174,7.536736029363981,1.258609036027266,-5.14578286280511,-17.631441963738986,-11.45775268049453,38.97923001058998,20.1406246406694,26.456933748067264,32.67624755343312,1.27513449708066,32.71685022559795,-23.931828651656335,-17.64250008765816,-36.5220904282143,-11.382712178833971,32.711554568970136,32.69674455884947,-36.48772093746461,-23.996987440754648,-17.665787499738077,-24.151570363805618,32.638466841911516
9.09,0.3033033033033033,7.452814383824776,7.548477995604481,26.294760818742315,-30.206150520509446,7.581398162896452,26.386202071606434,-17.623905000283308,-36.52324191281272,38.990963925965126,-11.473240165098703,-4.944978619025255,-5.095264954978075,20.0839834322766,7.520669324607625,-4.943995658909281,1.2195649514144342,-5.113268193861756,-5.098337700808369,13.816706879339756,-36.46761314721574,1.2979271871119273,-30.266391354155985,7.536238099967966,1.2571671221009875,-5.14351352870295,-17.631808418515526,-11.454364169892944,38.97897662054613,20.139512178803237,26.455005461420097,32.67575356295543,1.273165420513773,32.7155958688115,-23.931426506063996,-17.64221762793196,-36.52183918984433,-11.38160605337782,32.71080933533861,32.6962123890573,-36.487734711002716,-23.99550776306544,-17.664984856741878,-24.147591449521094,32.639238854558535
9.12,0.30430430430430433,7.454118016676353,7.547825544986648,26.297102641624047,-30.206294519449955,7.579726632385417,26.385784027734072,-17.624293696383834,-36.52257680433346,38.98979986933852,-11.470876607761976,-4.948421440610247,-5.094372263661074,20.083765364317422,7.520695146026421,-4.947114626453537,1.2196248386065067,-5.111973039624393,-5.097929796768281,13.815834486772127,-36.46797309754351,1.2956537043832144,-30.265044579048546,7.535748393876853,1.2557884441845848,-5.141296721816203,-17.632158431463036,-11.451087013569566,38.97872759100066,20.13841450914909,26.45312896579453,32.67527246314731,1.2712630116746213,32.714357243779645,-23.931034198863,-17.64194300929458,-36.52157976515386,-11.380542859753247,32.71007709203331,32.69569607381101,-36.487748163586986,-23.99405538981348,-17.664212523571706,-24.14368959831576,32.63997663068207
9.15,0.3053053053053053,7.455381587702426,7.547182565210942,26.299370508882316,-30.20643118822726,7.578104115679543,26.385373735234257,-17.624670616532015,-36.52193108823489,38.98866073718026,-11.468564361739867,-4.951764038496926,-5.093505129127934,20.08355555590656,7.520714136098137,-4.950152652413445,1.2196879148801467,-5.110723093365117,-5.097527662103612,13.814989065491057,-36.468334161389556,1.2934523879436328,-30.263730442861924,7.535266847036553,1.254470100975192,-5.139131651141359,-17.6324925927314,-11.447917911941538,38.978482723781816,20.13733206715501,26.45130308252899,32.6748038859948,1.269425150706376,32.713135091287995,-23.930651602642406,-17.641676131049106,-36.52131313762914,-11.379520787949435,32.709357556674014,32.695194953266046,-36.487761301066875,-23.99263022903388,-17.663469392620264,-24.13986355842718,32.64068150625325
9.18,0.3063063063063063,7.45660643387227,7.546549002727342,26.30156654286166,-30.206560925192218,7.57652922338391,26.38497108110378,-17.625036055851023,-36.52130415883004,38.987546214412575,-11.466302546640108,-4.955009046114937,-5.09266288160481,20.083353643317434,7.520726686567433,-4.953111546347711,1.2197537141741452,-5.10951662862331,-5.0971312517940435,13.814169980594466,-36.468695768290324,1.2913210428103934,-30.262448363628497,7.534793395672782,1.2532093268328204,-5.137017522156854,-17.632811472831627,-11.444853641154495,38.97824182722065,20.13626523774894,26.449526644751774,32.67434747370626,1.2676497816264107,32.711930059133415,-23.930278583243492,-17.64141688305333,-36.521040227146116,-11.3785381166577,32.70865046027387,32.694708397027846,-36.48777412772022,-23.9912321673446,-17.662754389846924,-24.136112088247277,32.64135476764367
9.209999999999999,0.3073073073073073,7.457793834889207,7.545924805627952,26.303692810369917,-30.20668410425535,7.575000598954511,26.384575954770302,-17.625390305168885,-36.520695428337845,38.98645597581572,-11.464090285094422,-4.958159038919723,-5.091844867378122,20.083159280985658,7.52073317375354,-4.955993082423717,1.2198218055469832,-5.108351989638899,-5.096740521049717,13.813376603335819,-36.469057380903216,1.289257536255029,-30.26119775615568,7.5343279758931985,1.252003485480223,-5.134953537476884,-17.633115623294646,-11.441891052805678,38.978004716257075,20.135214358120017,26.447798498238654,32.67390287845883,1.2659349104825215,32.71074270912916,-23.929915000571206,-17.641165146851307,-36.520761893243815,-11.377593207896172,32.707955546203806,32.69423580287818,-36.48778664644699,-23.98986107092195,-17.662066474260882,-24.13243395670937,32.64199765350236
9.24,0.3083083083083083,7.458945016571316,7.545309923174009,26.30575132394275,-30.206801076426324,7.5735169183707995,26.38418824776842,-17.625733650914636,-36.52010432652645,38.985389687119806,-11.461926703461101,-4.96121653511068,-5.0910504484212575,20.082972140461365,7.520733958745172,-4.958799000404589,1.2198917911486087,-5.107227588482952,-5.096355425209974,13.812608311511848,-36.46941849399233,1.2872597963806298,-30.259978033085225,7.533870523356334,1.2508500639873583,-5.132938897493229,-17.633405577310683,-11.439027073537789,38.977771212509964,20.13417972039296,26.446117502193367,32.673469762151,1.2642786035617994,32.70957352364439,-23.92956070934964,-17.640920796726917,-36.52047893825805,-11.376684502026016,32.707272569228344,32.69377659554702,-36.48779885894389,-23.988516786475753,-17.661404637369497,-24.128827943646503,32.64261135655042
9.27,0.30930930930930933,7.46006115400421,7.54470430536647,26.307744043096708,-30.2069121712551,7.5720768897769855,26.38380785345469,-17.626066375024067,-36.51953030033785,38.984347006039584,-11.459810932480233,-4.964183996379927,-5.090279002029311,20.082791909428504,7.520729387639151,-4.961531006570287,1.219963304283524,-5.106141902278565,-5.095975919651946,13.81186448982689,-36.46977863340065,1.28532581069454,-30.258788605883588,7.533420972999432,1.2497466670282595,-5.130972801004075,-17.63368185034873,-11.436258704516316,38.97754114431463,20.133161574197597,26.444482529954673,32.67304779616065,1.2626789856505012,32.70842291170735,-23.92921555982417,-17.640683700682885,-36.52019211031959,-11.375810513127686,32.70660129460921,32.69333022552941,-36.487810765861965,-23.987199142220753,-17.660767902596728,-24.125292840122228,32.64319702529786
9.299999999999999,0.3103103103103103,7.461143374480281,7.5441079025577755,26.30967287556841,-30.207017698181097,7.570679253095294,26.38343466675825,-17.626388754854887,-36.518972813498024,38.98332758325399,-11.457742107883817,-4.967063828687896,-5.089529920461909,20.082618290786925,7.520719791816245,-4.964190774577657,1.2200360075627037,-5.105093470512589,-5.095601959708488,13.81114453023344,-36.470137355013335,1.2834536246814099,-30.257628885765932,7.532979258818125,1.2486910113985654,-5.129054445828945,-17.633944940755814,-11.4335830208021,38.97731434673082,20.13216012913579,26.4428924696337,32.672636661108015,1.2611342383433348,32.707291214699616,-23.92887939841297,-17.64045372134872,-36.51990210622115,-11.374969824708355,32.705941497273166,32.69289616794675,-36.487822366948976,-23.985907948841376,-17.660155324676232,-24.12182744873499,32.64375576568684
9.33,0.3113113113113113,7.462192760238122,7.543520665102407,26.311539678537834,-30.207117947796405,7.569322779614224,26.3830685839639,-17.62670106311117,-36.51843134611649,38.98233106333202,-11.455719370962937,-4.969858383062219,-5.088802610594162,20.082451001793174,7.5207054882483515,-4.966779946264096,1.220109591141784,-5.1040808924383105,-5.095233500594978,13.810447832248745,-36.47049424371647,1.281641340380907,-30.25649828455641,7.532545313691635,1.2476809207824122,-5.127183029408937,-17.634195330335995,-11.430997170630063,38.9770906615242,20.131175557148136,26.441346224685102,32.672236046623105,1.2596425984006359,32.7061787116672,-23.928552068310566,-17.64023071682101,-36.519609574157585,-11.374161085714032,32.70529296104066,32.69247392145172,-36.487833661178044,-23.984643000447118,-17.659565989023193,-24.118430583897226,32.64428864266533
9.36,0.3123123123123123,7.463210351015098,7.542942543043994,26.313346259834066,-30.207213193028664,7.568006271554613,26.382709502524694,-17.627003567776878,-36.51790539427836,38.98135708560685,-11.453741869094086,-4.972569956416652,-5.088096493575723,20.082289773256246,7.52068677983174,-4.969300132399231,1.2201837710429242,-5.10310282456875,-5.0948704973444885,13.809773803247413,-36.47084891235517,1.2798871149738524,-30.255396215487337,7.53211906924785,1.2467143207578262,-5.125357749391547,-17.634433484909184,-11.428498374604231,38.97686993712395,20.13020799478282,26.439842714415548,32.67184565111735,1.2582023561519688,32.705085624272975,-23.92823341004597,-17.640014541439513,-36.51931511634345,-11.373383006822039,32.70465547791189,32.69206300717602,-36.487844646864026,-23.98340407551617,-17.658999011088657,-24.1151010720903,32.64479668169491
9.389999999999999,0.3133133133133133,7.464197146425371,7.542373485836763,26.315094379122094,-30.207303690248857,7.56672856161615,26.382357320901324,-17.627296532058256,-36.51739446963183,38.98040528499989,-11.451808756226635,-4.975200792386977,-5.087411004497927,20.082134348784635,7.520663955741624,-4.971752913388713,1.2202582875576908,-5.102157978259904,-5.094512904750846,13.809121858730226,-36.47120100069457,1.2781891593800663,-30.254322093939916,7.531700455763254,1.245789234030185,-5.12357780419945,-17.634659854849996,-11.426083924818421,38.976652028559144,20.12925754536912,26.43838087443296,32.67146518155923,1.2568118539447521,32.70401212141308,-23.927923261998007,-17.639805046502413,-36.51901929151234,-11.372634356991579,32.704028847406995,32.69166296771994,-36.48785532176878,-23.982190937825123,-17.658453535699817,-24.111837752096314,32.64528087019636
9.42,0.31431431431431434,7.46515410817498,7.5418134420992295,26.316785749069542,-30.20738968030891,7.565488512506783,26.382011938425695,-17.62758021433489,-36.51689809897362,38.97947529279662,-11.449919193333383,-4.977753082181081,-5.086745592068947,20.081984484081303,7.520637291803798,-4.974139839934025,1.220332903728303,-5.10124511738293,-5.094160677319122,13.808491422569432,-36.471550174386884,1.2765457368707671,-30.2532753381292,7.531289402093194,1.2449037758837347,-5.121842393582685,-17.634874875607007,-11.423751183911245,38.9764367973762,20.12832428109811,26.436959657039743,32.671094353253764,1.255469484636553,32.70295832351884,-23.927621460870245,-17.639602080924043,-36.51872261730213,-11.371913960251954,32.70341287595728,32.691273366182905,-36.48786568319642,-23.98100333736287,-17.657928736389298,-24.108639475207823,32.64574215893611
9.45,0.3153153153153153,7.4660821621249465,7.541262359398088,26.318422036492457,-30.207471389513692,7.564285016457286,26.381673255186353,-17.627854868119158,-36.516415823834315,38.978566737376134,-11.448072348826043,-4.980228965440597,-5.086099718296882,20.081839946283388,7.520607050879549,-4.976462433651921,1.2204074039045578,-5.1003630560839905,-5.093813769223094,13.807881927230966,-36.47189612394747,1.2749551616979768,-30.25225536973585,7.530885835628513,1.2440561498415528,-5.1201507191537665,-17.63507896820284,-11.421497584063431,38.97622411153962,20.127408245013047,26.435578031573257,32.67073288962579,1.2541736901297584,32.70192430656441,-23.927327842127966,-17.639405491838286,-36.51842557253031,-11.371220692709668,32.70280737634433,32.690893785233776,-36.487875728079494,-23.979841011227,-17.657423814716314,-24.105505105416505,32.646181463357
