t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
0.0,0.0,21.364372443716785,-6.274658547817019,-29.052859580335177,-19.359999303956965,40.99811846651764,1.222755469936976,10.239624766121224,15.049687120597763,16.522604211541456,-29.3821741222004,19.65912602686693,24.27021668433965,-7.575221929458209,-11.600592020431138,37.83123851106929,-23.484668796313088,17.876673082571372,13.620116646169873,-18.76896656516389,-12.949611061264044,-18.15080353619183,-30.65324628210956,-26.951420967537757,37.64323788638083,45.343685484282354,29.881545473460857,-31.919046727258074,-30.855509112097113,-17.106502383659553,-0.03840687510433348,34.527299578169774,-26.03432456490146,7.313735563644684,-30.574532311859002
0.03,0.001001001001001001,21.365648625161587,-6.275043599186348,-29.054608970779224,-19.3611677574509,41.00057627099662,1.2228276117205839,10.240231142628861,15.050581010950378,16.523594010137085,-29.383942975017817,19.660303855438443,24.27167014846338,-7.575682749926955,-11.601290878161787,37.83350664911393,-23.48608717793816,17.87774561488903,13.620932490326053,-18.770098146991295,-12.950388743458646,-18.151899979282128,-30.655092264156686,-26.953039740372308,37.64549329793543,45.34640352786366,29.88333506126938,-31.920969751440857,-30.85736662165298,-17.10753259277937,-0.03841300290534264,34.529365866031974,-26.03589279593843,7.314165139780691,-30.57636984753901
0.06,0.002002002002002002,21.366861222323568,-6.275424998760581,-29.056445894699692,-19.362278442818198,41.00292502344324,1.222906622187696,10.240888323497437,15.051413105039458,16.524598104256707,-29.385712765307435,19.66151774899323,24.27320583476361,-7.576099230494167,-11.601992706244685,37.835779598312854,-23.4875366766326,17.878854190751323,13.621802372809727,-18.771265718214202,-12.951096358550393,-18.152983342879722,-30.656931127409095,-26.95464165900467,37.647743713906905,45.349112719675766,29.885140418149355,-31.92292878129146,-30.859194724259932,-17.108723489811577,-0.03838537357612477,34.531421680501886,-26.037454121012797,7.314648576515079,-30.57823111643166
0.09,0.003003003003003003,21.368010149403194,-6.275802706915004,-29.058370209542502,-19.36333114421279,41.005164789492746,1.222992516283238,10.241596615169296,15.052183468439138,16.525617063982544,-29.387483424916304,19.66276756650626,24.274823416233307,-7.576471485074092,-11.602697428507115,37.838056829562106,-23.48901738112439,17.87999856242888,13.622725956140616,-18.77246904302214,-12.951733959284011,-18.15405349031842,-30.65876295277022,-26.956226594530428,37.649988927086476,45.35181309338332,29.886961454983798,-31.92492350336615,-30.860993489433902,-17.110075084938902,-0.03832391536100483,34.53346722675289,-26.039008468964802,7.315185698472731,-30.580116324309508
0.12,0.004004004004004004,21.36909528904256,-6.276176684134095,-29.060381788560854,-19.364325634430887,41.007295627350274,1.22308530944872,10.242356321114631,15.05289214473363,16.52665146052281,-29.38925489498987,19.664053153491622,24.276522584139183,-7.576799620642624,-11.603404971527894,37.84033782520018,-23.490529393854295,17.88117850265123,13.623702897908641,-18.77370786203483,-12.952301610845728,-18.155110283808177,-30.660587814110116,-26.957794412945027,37.65222873004871,45.3545046850057,29.888798084849928,-31.926953591620855,-30.862762992510014,-17.111587348017455,-0.03822855270285879,34.53550269583562,-26.04055575483927,7.315776312548112,-30.58202568458785
0.15,0.005005005005005005,21.370116492290013,-6.276546891007587,-29.06248052060425,-19.365261674983905,41.009317587809115,1.2231850175464343,10.2431677417878,15.05353915554531,16.52770186662761,-29.39102712604337,19.66537434170041,24.278303047808546,-7.5770837372826625,-11.604115264737667,37.8426220790075,-23.492072830744725,17.882393804460296,13.624732850881113,-18.774981892280866,-12.952799390861038,-18.156153584444024,-30.662405778224308,-26.959344975145186,37.65446291509522,45.35718753287405,29.890650223069215,-31.929018707354533,-30.864503314804413,-17.113260208292132,-0.038099206329260345,34.5375282648026,-26.042095879887494,7.316420207789944,-30.583959418338925
0.18,0.006006006006006006,21.371073578547247,-6.276913288220365,-29.064666309893937,-19.366139016166372,41.01123071427197,1.223291656783068,10.24403117458464,15.054124500556897,16.528768857009975,-29.392800078042914,19.666730948808457,24.280164534431197,-7.577323928219724,-11.604828240529535,37.84490909620325,-23.49364782096618,17.88364428107,13.625815463097087,-18.776290827185893,-12.953227389392143,-18.15718325221538,-30.66421690479458,-26.960878136925533,37.65669127419882,45.359861677585435,29.892517787256942,-31.93111849914408,-30.866214543792662,-17.115093554052805,-0.03793579335620545,34.539544096823434,-26.043628731561,7.3171171552732455,-30.585917754313513
0.21,0.007007007007007007,21.37196633549885,-6.27727583653625,-29.066939075784585,-19.36695739711886,41.01303504277496,1.2234052436327416,10.244946913800737,15.054648157527694,16.529853008772374,-29.394573720496403,19.668122778094435,24.28210678887628,-7.57752027984783,-11.605543834379825,37.84719839343937,-23.495254506701126,17.884929765731762,13.626950377949033,-18.777634336570557,-12.953585708934972,-18.15819914601568,-30.666021246351693,-26.962393748970467,37.65891359894818,45.36252716195407,29.894400697371328,-31.933252602771102,-30.867896773304718,-17.117087232231952,-0.03773822740944451,34.541550341290545,-26.04515418349733,7.317866907959131,-30.58790092896985
0.24,0.008008008008008008,21.372794519024335,-6.277634496775714,-29.069298752512065,-19.367716545886054,41.014730602014225,1.2235257947594815,10.245915250590707,15.055110082303903,16.530954901839067,-29.396348032554307,19.669549618108952,24.284129573523906,-7.577672871745686,-11.60626198497873,37.849489498791414,-23.496893042905096,17.886250111605584,13.628137234251948,-18.779012066658737,-12.953874464415641,-18.159201123652274,-30.66781884824007,-26.963891656841263,37.66112968049305,45.36518403095968,29.896298875762277,-31.93542064114083,-30.86955010373636,-17.119241047944566,-0.03750641876342701,34.54354713391576,-26.046672095497815,7.31866920054281,-30.589909186509626
0.27,0.009009009009009009,21.373557853092645,-6.277989229787603,-29.071745288927158,-19.36841617946999,41.01631741337467,1.2236533269391303,10.24693647292851,15.055510208822993,16.532075119394683,-29.39812300312048,19.67101124233533,24.28623266811145,-7.577781776683142,-11.606982634370587,37.851781951746204,-23.498563597064802,17.887605191636535,13.629375666300037,-18.780423640096373,-12.954093783186254,-18.160189041856526,-30.669609748584435,-26.965371700958478,37.663339309489835,45.36783233169286,29.89821224721982,-31.93762222419345,-30.871174642276998,-17.121554763971442,-0.03724027449783682,34.54553459681773,-26.0481823134974,7.319523749290265,-30.5919427789209
