t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
0.0,0.0,31.863429298889773,-28.14032553518308,17.11920504580534,-2.778390998783277,25.918567108309457,31.854906453000755,39.82267818560664,18.554668205980917,-29.568395502809306,-12.574195088385622,-22.736928517933368,-11.87403404509781,0.023686218051841706,42.52368837677558,18.48934302666446,-22.32309825508221,-16.50918658737285,-34.06656531841266,16.868628620728526,-19.801056334717565,14.206054020266809,17.674620163988966,-22.570016867290434,31.778003538382873,-18.20542954916957,-27.209573647613283,-29.468345935898075,-33.560457351551264,-29.872157708782492,-11.624074573412855,25.293797625343224,-9.460240138144824,35.804536724055545,-12.670263835899435,-5.586098131768797,-31.088757121536997,-23.401114292731233,40.26923768369156,-12.509030561662552,8.958065736448704,-17.147029557029132,32.38526407198842,3.6426963738882456,39.263934073940455,-21.260578747789072,9.58991351017236,7.813314084683999
0.03,0.001001001001001001,31.865336381820306,-28.142022907562474,17.120227076266374,-2.778566747527135,25.920117448807154,31.856810036863124,39.82506253520877,18.55577408019945,-29.570177575518713,-12.57495111584961,-22.738298926173364,-11.874751580025235,0.023686525958145594,42.52623414011405,18.49045091604072,-22.324439506245294,-16.510178796249654,-34.06861628457623,16.8696363764071,-19.8022483516804,14.206906127238112,17.675680129848253,-22.571373086444368,31.77991012114888,-18.206528546398157,-27.21121246200648,-29.47011851655146,-33.56247483782837,-29.873958131664356,-11.624780444143578,25.295315056497845,-9.46081392635745,35.8066843319235,-12.67103062630952,-5.586440453887782,-31.09063123797418,-23.40252653497498,40.27164532731532,-12.509781197999326,8.95859401665651,-17.148059417411016,32.38719834758707,3.642913870859905,39.26628761609803,-21.26186083299248,9.590486666342708,7.813778857756969
0.06,0.002002002002002002,31.867283598780592,-28.14380942595874,17.121247031373915,-2.778668486523331,25.921879289549242,31.858816589416495,39.827406242134344,18.55682277968031,-29.571945579301428,-12.57559492661144,-22.739699159116057,-11.875440734201506,0.02370921531139911,42.528683535514205,18.491634276279708,-22.32578845733035,-16.51123487145988,-34.07071299258963,16.87064099371936,-19.80333816957056,14.207746664724688,17.676770916509238,-22.572818169818223,31.781924581609243,-18.207635639294576,-27.212849649884237,-29.471907001671845,-33.56440952202164,-29.875649872876323,-11.625657773859897,25.296899158893908,-9.461483338087046,35.80875525534034,-12.671729404866456,-5.586714167991779,-31.092419371412092,-23.40392480410926,40.273941100260316,-12.510517068233174,8.959065971270235,-17.14915496531343,32.38905259740054,3.643126486097695,39.268538206052355,-21.263133440366236,9.590988796446402,7.814197648711309
0.09,0.003003003003003003,31.869270846859607,-28.145684855190908,17.12226503545722,-2.7786963279894623,25.923852053117198,31.86092578870021,39.829708381966164,18.5578146570313,-29.57369902084055,-12.576126263378494,-22.74112964368214,-11.87610100533287,0.02375442843710765,42.53103667437891,18.492893327316086,-22.327145211769604,-16.512354738363726,-34.072855763126874,16.871642424863495,-19.80432571224322,14.208575392934732,17.677892793854664,-22.574352028584684,31.784046800288785,-18.208750800339452,-27.214485480693302,-29.473711474444766,-33.566261534620644,-29.877232548317338,-11.626705910317543,25.298549706892704,-9.462248030607777,35.81074963392894,-12.67236009866551,-5.586919351705032,-31.094121181559867,-23.40530895023106,40.27612414665062,-12.511238224307418,8.959481577705372,-17.15031571563727,32.39082717115568,3.6433342151395234,39.270685481676416,-21.264396534329602,9.591419626960665,7.814570183570402
0.12,0.004004004004004004,31.87129800128162,-28.147648963581837,17.12328122118233,-2.778650414765685,25.926035121378177,31.8631372973301,39.83196804393461,18.55875004810388,-29.575437434318697,-12.57654484366209,-22.742590832676623,-11.876731885130612,0.023822338593002673,42.533293679324856,18.494228329555646,-22.328509892473463,-16.51353831885259,-34.07504496000033,16.872640633536086,-19.805210874293568,14.209392083941676,17.679046053061892,-22.57597461182686,31.78627661869008,-18.209873954226023,-27.216120223722594,-29.475532021917036,-33.56803101361138,-29.878705788307183,-11.627924034373937,25.300266461056754,-9.463107648017184,35.81266758380477,-12.672922628883446,-5.587056102587654,-31.095736332168713,-23.406678821448136,40.27819358851645,-12.511944698521305,8.959840793787556,-17.151541167147617,32.39252242978497,3.64353706159962,39.27272910168921,-21.265650092449484,9.591778825247385,7.814896186170071
0.15,0.005005005005005005,31.873364915248498,-28.149701523075656,17.12429572967869,-2.7785309201336528,25.928427834263932,31.865450761758446,39.83418433087396,18.5596292718883,-29.577160381449662,-12.57685035958293,-22.74408320453799,-11.877332859242971,0.023913150280606487,42.53545468403302,18.49563958422714,-22.329882641509077,-16.51478553100916,-34.07728099076303,16.873635594990233,-19.80599352095815,14.210196521877537,17.68023100660076,-22.57768590626471,31.7886138391337,-18.21100497810856,-27.217754148361927,-29.477368734625806,-33.56971810429086,-29.880069237411156,-11.62931115994589,25.30204916811277,-9.464061821605469,35.814509197549086,-12.673416910730701,-5.587124537696601,-31.09726449048171,-23.408034263808887,40.280148525606364,-12.512636503314527,8.960143557632614,-17.152830802260393,32.39413874533427,3.643735037201153,39.27466874539572,-21.26689410547758,9.5920659995437,7.815175378023248
0.18,0.006006006006006006,31.875471419794916,-28.151842309376352,17.125308710671007,-2.7783380476543083,25.93102948841524,31.867865811516552,39.83635635916639,18.560452630421487,-29.57886745150725,-12.577042477698646,-22.745607263078423,-11.877903407187203,0.024027099566767657,42.537519833120584,18.49712743374368,-22.331263619759504,-16.51609628871775,-34.0795643073654,16.87462729609408,-19.80667348802404,14.210988503130713,17.681447988224484,-22.579485935926037,31.791058224566836,-18.2121437018352,-27.21938752436736,-29.479221706221903,-33.57132295909084,-29.881322554310973,-11.630866134010027,25.30389756091311,-9.465110170245776,35.81627454416115,-12.673842853410154,-5.587124793136123,-31.0987053267002,-23.409375121238977,40.28198803527491,-12.513313631025511,8.96038978753853,-17.154184086798296,32.39567650091754,3.6439281617985344,39.276504112474946,-21.26812857740163,9.592280698977719,7.815407478205391
0.21,0.007007007007007007,31.87761732365735,-28.154071102107384,17.126320322616884,-2.7780720310245006,25.93383933569659,31.870382058441624,39.83848325867459,18.56122040870716,-29.580558261351964,-12.577120838853613,-22.747163537214334,-11.878443002281971,0.024164454415337166,42.53948928203467,18.49869226207369,-22.332653006563604,-16.5174705012254,-34.08189540686679,16.875615735389946,-19.80725058174536,14.211767836547624,17.682697352954285,-22.581374761761968,31.793609498341475,-18.213289908165653,-27.221020622133768,-29.481091033087466,-33.57284573741127,-29.88246541172321,-11.632587636653563,25.30581135839688,-9.466252300805113,35.81796366898966,-12.674200360082189,-5.58705702359794,-31.10005851346716,-23.41070123548519,40.28371117244646,-12.513976053623304,8.9605793818893,-17.155600469717943,32.39713609071826,3.6441164633893512,39.27823492281656,-21.26935352551095,9.592422413609476,7.815592203261119
0.24,0.008008008008008008,31.87980241315781,-28.156387684992232,17.127330732850602,-2.7777331339523785,25.9368565815862,31.872999095889913,39.84056417266428,18.561932874647677,-29.582232455456214,-12.577085058051283,-22.74875258068635,-11.878951111580264,0.024325515029157977,42.54136319696813,18.500334495121177,-22.33405099933686,-16.518908072654316,-34.08427483220247,16.876600923154324,-19.807724578766795,14.212534343637495,17.683979477058465,-22.583352481206532,31.796267343963333,-18.214443332974195,-27.22265371297511,-29.482976813947896,-33.574286605463534,-29.883497496366513,-11.634474181184242,25.307790265551958,-9.46748780857557,35.81957659364418,-12.674489327835714,-5.586921401891316,-31.10132372536784,-23.41201244606716,40.2853169696562,-12.514623722412903,8.960712219070663,-17.157079382810387,32.39851792003723,3.6442999781158605,39.27986091640676,-21.270568980476543,9.592490574497319,7.815729267132578
0.27,0.009009009009009009,31.882026452103432,-28.15879184605568,17.12834011773363,-2.7773216500515114,25.940080383446848,31.875716497938097,39.842598257717434,18.562590278987106,-29.58388970592866,-12.576934724349144,-22.750374971767794,-11.879427195802966,0.024510614202543808,42.543141754797574,18.50205460111527,-22.33545781317334,-16.52040890146641,-34.086703173006605,16.8775828814589,-19.80809522605376,14.213287858779443,17.685294758026817,-22.58541922768009,31.799031404813135,-18.21560366543843,-27.22428706941303,-29.48487914947813,-33.57564573612397,-29.884418508978843,-11.636524114309156,25.30983397337938,-9.468816277725407,35.821113315887125,-12.674709647664706,-5.586718118463168,-31.102500638447744,-23.41330859023759,40.28680443716913,-12.51525656771383,8.960788157397724,-17.158620240377175,32.39982240538638,3.644478750255943,39.281381853263774,-21.271774986445976,9.592484553790024,7.815818381110105
