t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,-19.443391660618676,-18.704270442787088,24.501691779067244,13.710677270838579,-42.34391653635203,-2.7784673193300544,10.777756144182714,-7.394849326050259,27.255891155607124,-3.776484202311013,33.61424738366954,-38.120189399109854,-28.063758744665776,-17.854159528030628,-38.811601293040674,-24.22398033099033,29.849637867151195,-18.290342919670515,11.013876082315928,-15.784894525619519,32.171853212949586,-8.644633624055095,35.11785422028525,-1.692080091179063,31.35542312523727,-3.4955194500864244,-17.663662566867668,22.080783638293084,12.62063939357558,25.67501001600294
0.03,0.001001001001001001,-19.4445676706328,-18.705401335230306,24.50316087616407,13.711493082040448,-42.346464657493605,-2.7786379782644888,10.778395843716465,-7.395302384053951,27.257519389180924,-3.776713069588978,33.616255636190765,-38.122480475913584,-28.065448136410733,-17.85523690917894,-38.8139317737527,-24.22543608228589,29.85142840529247,-18.291442900131734,11.014529989015685,-15.785848412180574,32.173781961241545,-8.64515481985286,35.1199527673289,-1.6921884927439927,31.357299472764186,-3.4957362064863857,-17.664728522036558,22.082107915821634,12.621387353181685,25.676546462710675
0.06,0.002002002002002002,-19.44583306657145,-18.70654434176813,24.504633305643743,13.712255199654587,-42.34901873185387,-2.778770830378042,10.779063250980347,-7.395752408296811,27.25920679624246,-3.776851116960192,33.6182266477862,-38.12485864659235,-28.067177811995432,-17.856272893747175,-38.81628039237657,-24.22693055460668,29.853211254883345,-18.292493857702457,11.015155083238964,-15.78678293749949,32.17569494551846,-8.645639522524258,35.12209688411087,-1.6921870139907942,31.35918692989848,-3.4960004679122725,-17.66581468991627,22.083348839474432,12.622114738776347,25.678154736895387
0.09,0.003003003003003003,-19.44718773801545,-18.707699543966722,24.506108821905386,13.71296357254678,-42.35157860783265,-2.7788659083668263,10.779758112196118,-7.396199340303952,27.260953269095705,-3.7768983056778334,33.62016048306314,-38.127323648780276,-28.06894778221022,-17.85726733357684,-38.81864713284138,-24.228463683700472,29.854986309275716,-18.29349568960446,11.015751184628096,-15.78769818167451,32.1775922701631,-8.646087445625191,35.12428670096563,-1.6920755835903947,31.361085460377776,-3.4963123912193885,-17.66692116440808,22.084506484312023,12.622821676906884,25.679834464369666
0.12,0.004004004004004004,-19.448631570751793,-18.708867027230554,24.507587171761386,13.713618153681278,-42.354144129380764,-2.7789232483465933,10.78048017443061,-7.396643129477247,27.262758691474502,-3.776854587932136,33.622057203135405,-38.12987520974693,-28.070758053885335,-17.858220071631774,-38.8210319777985,-24.230035392661005,29.856753468146938,-18.294448290955227,11.01631812237025,-15.788594212939314,32.179474036142885,-8.646498300123364,35.12652235709542,-1.6918541619381327,31.362995028901263,-3.496672148370812,-17.66804804931668,22.085580921427425,12.623508292996,25.68158526933417
0.15,0.005005005005005005,-19.450164446541553,-18.71004688071061,24.509068094535692,13.714218900132153,-42.356715135918826,-2.778942889919149,10.781229185513164,-7.397083733103469,27.26462293838268,-3.7767199067872794,33.62391686557842,-38.1325130460698,-28.0726086298046,-17.859130941907573,-38.82343490845343,-24.231645591894853,29.858512637440096,-18.29535155467023,11.016855735195902,-15.78947108765714,32.181340341020395,-8.646871794634569,35.12880400046028,-1.691522741431966,31.36491560108552,-3.4970799265731425,-17.669195458463808,22.086572217971312,12.62417471133271,25.683406774305045
0.18,0.006006006006006006,-19.451786242863463,-18.71123919720182,24.51055132216522,13.714765773096378,-42.35929146225635,-2.7789248762410916,10.782004893949745,-7.397521116364719,27.26654587592439,-3.7764941961257787,33.62573952438572,-38.135236863286664,-28.074499508615467,-17.859999769345347,-38.82585590439357,-24.23329417908954,29.860263729303025,-18.296205371368877,11.017363871381425,-15.790328850315566,32.18319127896432,-8.647207635669476,35.13113178766259,-1.6910813467849104,31.366847143423087,-3.4975359284127037,-17.67036351580777,22.087480437186887,12.624821055071283,25.68529860004042
0.21,0.007007007007007007,-19.45349683263348,-18.71244407302954,24.512036579304436,13.71525873790868,-42.36187293851127,-2.7788692540948836,10.782807048833817,-7.3979552523511165,27.26852736112485,-3.7761773806004295,33.62752522992703,-38.1380463555282,-28.076430684735556,-17.860826369749915,-38.8282949434118,-24.234981039183122,29.862006662026282,-18.297009629284208,11.017842388755971,-15.791167533522023,32.18502694076072,-8.647505527890985,35.13350588382593,-1.690530035371162,31.368789623243906,-3.4980403719922513,-17.671552355568963,22.088305638454244,12.62544744623811,25.687260365466297
0.24,0.008008008008008008,-19.45529608390064,-18.71366160792504,24.513523583433138,13.715697764058248,-42.364459390029964,-2.778776073962247,10.783635399754104,-7.3983861220757605,27.27056724174172,-3.775769375593867,33.62927402890788,-38.140941205131625,-28.078402148255734,-17.861610549712548,-38.83075200132581,-24.23670604433531,29.863741359980278,-18.297764214176322,11.01829115471273,-15.791987158000147,32.18684741382465,-8.647765174382242,35.13592646246817,-1.6898688976052259,31.370743008679764,-3.498593491068242,-17.67276212236134,22.089047877344125,12.626054005746452,25.68929168760218
0.27,0.009009009009009009,-19.45718385951964,-18.71489190488978,24.51501204496752,13.71608282520735,-42.36705063730798,-2.778645390099884,10.784489696699337,-7.398813714491934,27.2726653560674,-3.775270087185812,33.63098596433081,-38.1439210822357,-28.080413884839967,-17.862352106538346,-38.83322705179323,-24.2384690539003,29.86546775355173,-18.298469009249555,11.018710046224683,-15.792787732587128,32.188652782212166,-8.647986276925394,35.13839370536856,-1.6890980573532397,31.37270726863182,-3.499195535188695,-17.67399297132993,22.08970720568083,12.626640853418966,25.691392181486712
0.3,0.01001001001001001,-19.459160016800485,-18.716135070048455,24.516501667374563,13.716413899211913,-42.36964649591148,-2.778477260617503,10.785369689960103,-7.399238026512534,27.274821532722495,-3.774679412128083,33.63266107545817,-38.14698564435802,-28.082465875621995,-17.86305082817841,-38.83572006612236,-24.240269914401427,29.86718577907963,-18.29912389507347,11.019098949864956,-15.793569254232146,32.19044312663266,-8.648168536291124,35.140907802428735,-1.6882176723755495,31.37468237274138,-3.4998467698316627,-17.675245068294366,22.09028367161418,12.627208108017964,25.69356146010371
0.32999999999999996,0.011011011011011011,-19.46122440713578,-18.71739121249065,24.517992147289803,13.716690968144126,-42.372246776399585,-2.778271747558141,10.786275130027919,-7.399659063031699,27.27703559044076,-3.7739972378274773,33.63429939777647,-38.150134535955075,-28.084558097099034,-17.863706493166937,-38.838231013078605,-24.242108459507808,29.8688953787909,-18.29972874950768,11.01945776183184,-15.794331707996093,32.19221852446155,-8.64831165253902,35.143468951527474,-1.6872279347994508,31.376668291363952,-3.50054747654433,-17.676518589898482,22.090777319700347,12.627755887283273,25.695799134308796
0.36,0.012012012012012012,-19.463376875606077,-18.718660444100994,24.51948317463858,13.71691401831709,-42.37485128424777,-2.778028916980742,10.787205767491644,-7.400076836948586,27.27930733784588,-3.7732234423366084,33.63590096296253,-38.15336738796602,-28.086690521022618,-17.864318870563423,-38.84075985868641,-24.2439845100131,29.870596500735903,-18.30028344763053,11.019786387978566,-15.795075067052698,32.193979049753395,-8.648415325328815,35.146077358369,-1.6861290716208763,31.378664995546757,-3.5012979530827275,-17.677813723765997,22.0911881909914,12.628284307977603,25.698104812757016
0.39,0.013013013013013013,-19.465617260563892,-18.71994287937778,24.52097443276079,13.717083040311557,-42.3774598197724,-2.777748839044976,10.788161352931361,-7.400491369193273,27.28163657322035,-3.7723578943528335,33.637465798851125,-38.15668381734085,-28.088863114286784,-17.864887719900103,-38.843306566026875,-24.24589787381653,29.872289098723986,-18.30078786167176,11.020084743847917,-15.795799292691283,32.19572477325528,-8.648479254242487,35.14873323632472,-1.6849213452336649,31.380672457009712,-3.502098513552049,-17.679130668662282,22.091516323133423,12.628793485939319,25.700478101831642
0.42,0.014014014014014014,-19.467945393197017,-18.72123863523991,24.522465598539245,13.717198029004825,-42.380072178056565,-2.7774315880982434,10.789141636809868,-7.4009026887547105,27.28402308426696,-3.7714004532253838,33.63899392940447,-38.16008342655393,-28.09107583881373,-17.865412791134897,-38.84587109503078,-24.247848345906373,29.873973132259195,-18.30124186094913,11.02035275471169,-15.796504334321304,32.19745576242067,-8.648503139117231,35.15143680626833,-1.6836050539848992,31.38269064813002,-3.5029494885475327,-17.68046963466227,22.091761750473033,12.62928353614247,25.702918605574492
0.44999999999999996,0.015015015015015015,-19.470361097071734,-18.722547830822112,24.523956342531687,13.717258983601749,-42.38268814887732,-2.7770772427648236,10.790146369361894,-7.401310832710693,27.286466647863122,-3.770350968970842,33.6404853746834,-38.163565803103864,-28.09332865143714,-17.86589382461,-38.84845340226717,-24.249835708345966,29.875648566476332,-18.30164531180912,11.020590355615104,-15.797190129478903,32.19917208142358,-8.648486680389272,35.15418829640394,-1.6821805327546613,31.384719541930423,-3.5038512252958633,-17.681830843324473,22.091924504172148,12.62975457276395,25.705425925617988
0.48,0.016016016016016016,-19.47286418765671,-18.72387058725838,24.525446329106558,13.717265907667949,-42.3853075166345,-2.776685886037108,10.791175300481205,-7.4017158462597585,27.2889670298086,-3.769209282297115,33.6419401508203,-38.16713051900056,-28.095621503783377,-17.866330551016393,-38.8510534407274,-24.25185973026251,29.87731537207753,-18.301998077571803,11.02079749142617,-15.797856603835685,32.20087379117321,-8.648429579448454,35.1569879420873,-1.6806481535583986,31.386759112071186,-3.504804087797029,-17.68321452787117,22.09200461233085,12.630206709257635,25.707999661119214
0.51,0.017017017017017015,-19.4754544718283,-18.725207027453543,24.526935216582594,13.717218809165198,-42.387930060281214,-2.7762576053688526,10.792228179605729,-7.402117782754962,27.291523984566986,-3.7679752246360647,33.643358269993875,-38.17077713024074,-28.097954342150693,-17.866722691364497,-38.85367115960464,-24.253920167838746,29.878973525269423,-18.30230001847992,11.020974116890056,-15.798503671209943,32.20256094932886,-8.648331539003552,35.15983598563987,-1.6790083261699498,31.38880933284589,-3.5058084569665495,-17.68462093337473,22.09200210011819,12.630640058435322,25.710639408696245
0.54,0.018018018018018018,-19.478131747358105,-18.726557275842993,24.528422657372293,13.717117700488998,-42.39055555325624,-2.775792492770367,10.79330475560087,-7.402516703739433,27.294137255001452,-3.766648618184965,33.644739740405804,-38.17450517627289,-28.1003271073867,-17.867069956961256,-38.85630650406884,-24.25601676430769,29.88062300770117,-18.302550991652332,11.021120196688475,-15.799131233580585,32.20423361031542,-8.6481922634582,35.16273267615562,-1.6772614987631222,31.39087017918108,-3.5068647307779837,-17.686050316950134,22.09191698991077,12.631054732554313,25.713344762366923
0.57,0.01901901901901902,-19.480895802383685,-18.727921458140454,24.52990829812936,13.716962598508362,-42.39318376341834,-2.7752906449055614,10.794404776641153,-7.402912678983631,27.296806572105226,-3.76522927595698,33.6460845662592,-38.17831417945293,-28.102739734764278,-17.867372049393918,-38.858959415037134,-24.258149249950623,29.88226380640336,-18.302750851041875,11.021235705504127,-15.799739181104009,32.20589182533913,-8.648011459297292,35.16567826930041,-1.675408158569567,31.39294162663978,-3.5079733244055915,-17.687502947953607,22.09174930143895,12.631450843411432,25.71611531349035
0.6,0.02002002002002002,-19.48374641486334,-18.729299701073877,24.53139177990022,13.716753524607766,-42.395814452982776,-2.7747521631907417,10.795527990090386,-7.403305786524199,27.29953165472732,-3.763717001840852,33.647392747739076,-38.18220364449182,-28.105192153856144,-17.867628660520825,-38.86162982893969,-24.26031734209842,29.883895913728015,-18.30289944739779,11.02132062809018,-15.800327392134193,32.207535642403876,-8.647788835483738,35.16867302710391,-1.673448832550541,31.395023651429014,-3.509134670367022,-17.688979108187475,22.091499051940488,12.631828502443271,25.718950650711285
