t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,0.0,-14.399673568280706,17.035436050482467,-17.820398577583813,16.99809245430201,-2.2856783261787244,-5.81695801188658,-9.925456114182177,4.133050840024806,41.400121895296174,5.531885882961111,17.283483436500152,-5.5490502387344485,-27.07563156659084,19.38008777887725,-3.74383628848837,-0.3903005357351346,-10.180575516192025,-28.868569194180292,-0.260464954213352,27.088021021344762,-21.03586958782386
0.03,0.001001001001001001,-14.400545208844001,17.03645491634785,-17.821475284573708,16.999107089845236,-2.285817862479334,-5.817308032753833,-9.926052216372508,4.1332924871099,41.4025994248215,5.532210902795873,17.284513061153266,-5.549383914925682,-27.077259163657803,19.381243646398833,-3.7440640237602616,-0.3903283858980899,-10.181188081918307,-28.8703044266984,-0.2604848702967611,27.08964137577021,-21.037134552345567
0.06,0.002002002002002002,-14.401437612836773,17.037434172602605,-17.82264147971727,17.000197968757348,-2.2860344585478205,-5.817658957742046,-9.926595076124832,4.133579231658229,41.405093591956096,5.532579449663181,17.285541483731368,-5.549680162468685,-27.078886026252896,19.382389134005088,-3.744313962877731,-0.39039978460839103,-10.181715417324677,-28.872011756770082,-0.2606063364161469,27.091320265898204,-21.038437386866352
0.09,0.003003003003003003,-14.402350791345349,17.038373912054755,-17.823897241999,17.001365036209545,-2.2863282428280853,-5.818010867241386,-9.927084814227586,4.133911118477462,41.40760456286334,5.532991516588104,17.28656882186181,-5.549939099915082,-27.08051215183194,19.38352430636211,-3.74458601863143,-0.3905146226035007,-10.182157522673455,-28.873691361011353,-0.2608294203365884,27.093057824993586,-21.03977806504754
0.12,0.004004004004004004,-14.403284747514736,17.039274218780204,-17.82524265808474,17.002608230306166,-2.28669935478917,-5.818363844016494,-9.927521552553262,4.1342881929950615,41.41013251048703,5.533447087279637,17.287595201451296,-5.550160859082592,-27.08213753865822,19.384649232225716,-3.744880097456828,-0.3906728030049313,-10.182514394545912,-28.875343403443942,-0.2611541791671137,27.09485419420552,-21.041156555694275
0.15,0.005005005005005005,-14.404239476509533,17.04013516808673,-17.826677822218574,17.003927481946302,-2.2871479448911876,-5.818717973214288,-9.92790541407622,4.13471050124866,41.41267761440425,5.533946136034063,17.28862075664602,-5.550345585109906,-27.08376218577442,19.38576398449947,-3.745196099395862,-0.39087424129014803,-10.182786025708758,-28.87696803551736,-0.2615806591714123,27.096709522341538,-21.04257282261095
0.18,0.006006006006006006,-14.405214965473878,17.040956826488113,-17.828202836112894,17.005322714667756,-2.287674174533751,-5.819073342371941,-9.928236522893956,4.13517808986709,41.41524006067291,5.5344886276285825,17.289645629793384,-5.550493436505503,-27.08538609297565,19.38686864029281,-3.7455339180537055,-0.3911188652616186,-10.182972404999807,-28.878565396129837,-0.2621088955573629,27.09862396562643,-21.044026824448757
0.21,0.007007007007007007,-14.406211193490432,17.041739251688206,-17.8298178088315,17.00679384447345,-2.288278215986661,-5.8194300414249716,-9.92851500425179,4.135691006042034,41.41782004167375,5.5350745172052465,17.29066997140515,-5.550604585190298,-27.087009260783535,19.387963280979363,-3.745893440550767,-0.3914066150130401,-10.183073517232812,-28.880135611648043,-0.2627389122453392,27.100597687445827,-21.045518514545424
0.24,0.008008008008008008,-14.407228131538414,17.042482492574898,-17.83152285666568,17.008340779640474,-2.288960252302577,-5.819788162715424,-9.928740984570881,4.136249297490237,41.42041775594678,5.535703750145285,17.291693940121903,-5.550679216534017,-27.08863169042142,19.38904799225539,-3.74627454747005,-0.39173744289276663,-10.18308934312148,-28.881678795925627,-0.2634707216152855,27.102630858074168,-21.04704784075709
0.27,0.009009009009009009,-14.408265742450695,17.04318658922382,-17.833318103003172,17.009963420511895,-2.2897204772113744,-5.820147801000064,-9.928914591479547,4.136853012406247,41.42303340802176,5.536376261933918,17.29271770267866,-5.550717529385172,-27.09025338379058,19.39012286419847,-3.7466771128000067,-0.39211131346445316,-10.183019859222696,-28.88319505032048,-0.26430432423258093,27.104723654386845,-21.048614745282368
0.3,0.01001001001001001,-14.409323980869976,17.04385157291174,-17.835203678189956,17.011661659271507,-2.2905590949958596,-5.8205090534585535,-9.929035953847766,4.1375021994056445,41.4256672082427,5.5370919780157575,17.29374143387152,-5.550719736094505,-27.091874343447497,19.391187991326383,-3.7471010038730443,-0.3925282034649227,-10.182865037898981,-28.884684463710737,-0.2652397085527423,27.10687625955627,-21.05021916447856
0.32999999999999996,0.011011011011011011,-14.410402793204065,17.044477466139593,-17.837179719384725,17.013435379701708,-2.291476320348488,-5.82087201970155,-9.929105201824845,4.138196907458723,41.42831937258616,5.537850813640949,17.29476531652512,-5.550686062531774,-27.09349457258215,19.392243472656183,-3.747546081299837,-0.39298810175925764,-10.182624847300263,-28.886147112509498,-0.2662768506050473,27.109088862731554,-21.051861028670064
0.36,0.012012012012012012,-14.4115021175803,17.04506428266503,-17.839246370406027,17.015284456924718,-2.2924723782087018,-5.821236801778673,-9.929122466880134,4.138937185814596,41.430990122473055,5.538652673702187,17.295789541460785,-5.550616748095722,-27.095114074997312,19.393289411763533,-3.7480121988996213,-0.3934910092931091,-10.18229925136501,-28.88758306067828,-0.26741571365519196,27.11136165870158,-21.053540261948978
0.39,0.013013013013013013,-14.412621883799115,17.045612027544536,-17.841403781571945,17.017208757127353,-2.2935475035804793,-5.821603504186277,-9.929087881846732,4.139723083915692,41.4336796845739,5.539497452562801,17.296814307465187,-5.550512045717095,-27.096732855088867,19.394325916842234,-3.7484992036266616,-0.39403693904221004,-10.181888209840846,-28.8889923597392,-0.26865624784713205,27.113694847541158,-21.05525678196788
0.42,0.014014014014014014,-14.41376201328684,17.046120697185025,-17.84365210953224,17.019208137269597,-2.2947019413296608,-5.82197223387499,-9.92900158096808,4.140554651302629,41.4363882906072,5.540385033876088,17.297839821259277,-5.550372221854543,-27.09835091782709,19.39535310076397,-3.7490069354930773,-0.39462591595907326,-10.181391678324731,-28.890375048785874,-0.2699983898242943,27.116088634239976,-21.057010499724836
0.44999999999999996,0.015015015015015015,-14.414922419047718,17.046590279404946,-17.845991517092887,17.021282444777224,-2.2959359459605846,-5.822343100256929,-9.928863699947371,4.141431937509441,41.43911617713077,5.54131529039612,17.298866297467338,-5.550197556483238,-27.09996826873892,19.396371081138245,-3.7495352274882503,-0.3952579769168483,-10.180809608322832,-28.891731154493147,-0.27144206233038165,27.11854322831407,-21.058801319340617
0.48,0.016016016016016016,-14.41610300561524,17.047020753504878,-17.848422173032894,17.02343151721878,-2.297249781371555,-5.822716215212558,-9.928674375999657,4.142354991949156,41.44186358532587,5.542288083780266,17.299893958585937,-5.549988343076055,-27.10158491389118,19.39737998037252,-3.7500839054950275,-0.39593317065030587,-10.180141947330243,-28.89306069112557,-0.272987173790037,27.121058843399524,-21.060629137828172
0.51,0.017017017017017015,-14.417303669002804,17.047412090347667,-17.850944251913354,17.025655181967203,-2.2986437205886228,-5.823091693097106,-9.92843374790658,4.143323863789716,41.4446307607738,5.543303264383691,17.300923034952543,-5.54974488857713,-27.103200859874786,19.398379925732467,-3.7506527882029563,-0.3966515576939135,-10.17938863893069,-28.894363660544744,-0.2746336178696729,27.123635696828092,-21.06249384485438
