t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,10.146920486268838,-11.908719714374252,34.965572446722,-17.507526553625674,14.715945866651879,34.41276687227438,21.20792352964796,5.321583354579655,-7.914467670298984,11.265305506409584,5.006181160344418,-24.782987428273334,-19.924885102541243,20.550618042964526,2.6977038549065373,-4.824238248997636,-16.03214669699657,-0.9819430829426952,-41.977151899844806,16.18512810357151,4.847990644749118,-0.47928653227667284,-16.668917503427533,-9.925988471665136,-6.105558012240869,-21.096691119741088,9.805315644323384,12.842669107196675,-1.5966193938312365
0.03,0.001001001001001001,10.147522197325218,-11.909437344116782,34.96766710091609,-17.508582072600788,14.716824279169892,34.41482313699754,21.20919417199938,5.321902149660096,-7.914947522254806,11.265975673372528,5.006476658541082,-24.78448142498584,-19.92608641072771,20.551846138311742,2.697862503131889,-4.824531418526715,-16.033114442461102,-0.9820064005069283,-41.97967178680502,16.186095797496336,4.848276023295025,-0.47931701480322103,-16.66992288287023,-9.926585617756736,-6.105929081863999,-21.09796262088977,9.805895005049932,12.843435867264791,-1.5967234718291459
0.06,0.002002002002002002,10.148096845336495,-11.910259173256492,34.969765630045146,-17.509578381748693,14.717742506522455,34.41686021528824,21.21047394225586,5.322124561425482,-7.915411521087209,11.266608083430084,5.006857515713559,-24.785986693655044,-19.927327319872745,20.55305788335078,2.698044678542327,-4.824864836510331,-16.034068118762267,-0.9820815347819288,-41.98216106006165,16.187049830065476,4.848550078622396,-0.4793559668523931,-16.670840565896647,-9.927150466937377,-6.106294156206279,-21.09925642435665,9.80647549886623,12.844257366892405,-1.596831226838497
0.09,0.003003003003003003,10.148644511567925,-11.91118516346843,34.97186793503592,-17.51051540869488,14.718700598715674,34.4188781789856,21.21176267447402,5.322250485897723,-7.915859461907997,11.26720289719922,5.007323639129127,-24.78750352640908,-19.928607738081674,20.554253004404977,2.6982504701863115,-4.825238523729033,-16.035007810644863,-0.9821685392294648,-41.98461978680366,16.1879903108025,4.848812904130119,-0.4794034632545841,-16.671670434388886,-9.927682940616013,-6.106653391459767,-21.100572494245803,9.807057209455209,12.845133619986655,-1.5969425675041038
0.12,0.004004004004004004,10.149165274634344,-11.912215267169437,34.973973914755945,-17.51139309272885,14.719698603366696,34.42087711522081,21.213060211668253,5.322279820008338,-7.91629115607258,11.267760266346949,5.007874924064402,-24.78903221485051,-19.929927563682917,20.55543124530556,2.6984799679370663,-4.825652506073589,-16.035933590056285,-0.9822674689400205,-41.98704802701473,16.188917354155045,4.8490645867232605,-0.47945956966641334,-16.672412379565397,-9.928182963902108,-6.1070069460088465,-21.10191079514293,9.80764021268411,12.846064633765293,-1.5970574002287177
0.15,0.005005005005005005,10.149659210479438,-11.913349427385011,34.97608346601744,-17.512211384750966,14.720736565661495,34.42285712634859,21.21436640576595,5.32221246163828,-7.916706431201211,11.268280333589152,5.008511253686091,-24.790573050111924,-19.93128668516707,20.556592367459555,2.6987332624900064,-4.826106814573903,-16.03684551608878,-0.982378380598288,-41.98944583356237,16.189831079457306,4.849305206847981,-0.4795243425947709,-16.673066301882724,-9.928650465599606,-6.107354980432405,-21.10327129201617,9.808224576529726,12.847050408711823,-1.5971756291848982
0.18,0.006006006006006006,10.150126392358025,-11.91458757759779,34.978196483582195,-17.51297024720954,14.721814528316168,34.4248183298792,21.215681117561765,5.322048309665,-7.9171051312066165,11.268763232689826,5.009232498914535,-24.792126322913592,-19.932684981127643,20.55773614991675,2.699010445356973,-4.826601485428325,-16.037743634921224,-0.9825013324501619,-41.99181325227909,16.190731610893025,4.849534838519568,-0.47959782942291834,-16.67363211094064,-9.929085378196877,-6.107697657506572,-21.10465395011809,9.808810361007986,12.848090938524786,-1.5972971563339828
0.21,0.007007007007007007,10.150566890821285,-11.915929641577758,34.98031286016751,-17.513669654028178,14.722932531541714,34.42676085841113,21.217004216670965,5.321787264016907,-7.917487116328137,11.269209088460686,5.010038518270249,-24.793692323623333,-19.934122320203567,20.5588623894358,2.6993116088572733,-4.827136560033391,-16.038627979760378,-0.9826363842712431,-41.99415032203535,16.191619077458974,4.849753549343644,-0.4796800684386894,-16.674109725390803,-9.929487637852679,-6.108035142208008,-21.106058734888883,9.809397618107857,12.849186210061342,-1.5974218814521848
0.24,0.008008008008008008,10.150980773704935,-11.917375533194386,34.98243248645316,-17.514309590523464,14.724090613012315,34.428684859564406,21.218335581481956,5.3214292257354066,-7.917852263172521,11.269618016761106,5.010929157703657,-24.795271342318465,-19.935598561023657,20.55997090054951,2.6996368461055202,-4.8277120850140305,-16.039498570781532,-0.9827835973368563,-41.99645707480436,16.192493612928953,4.849961400530602,-0.47977108886484643,-16.67449907284903,-9.929857184378205,-6.108367601717779,-21.1074856118607,9.809986391729609,12.850336203275301,-1.5975497021638552
0.27,0.009009009009009009,10.151368106120325,-11.91892515621085,34.98455525108942,-17.51489005331302,14.725288807837085,34.43059049591461,21.21967509910802,5.320974097044666,-7.918200464761473,11.269990124498385,5.011904250408276,-24.796863668849994,-19.93711355215319,20.561061515629348,2.699986250996278,-4.828328112254313,-16.04035541506856,-0.9829430343935895,-41.998733535718344,16.193355355818348,4.850158446903316,-0.4798709108916611,-16.674800089811317,-9.930193961215261,-6.108695205425814,-21.108934546563173,9.810576717627395,12.85154089114979,-1.5976805139819492
