t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-23.149433062035552,3.1748906734909457,30.07342069783766,-14.140294307807546,40.10704296951683,-19.614597127931475,-20.21228137669909,25.670868394976917,-8.513822318131027,38.80901484900872,39.596196884299644,5.28807834871551,26.738115424924366,17.66811542229109,-29.81011236076556,13.77465482342181,-31.134264921520483,-34.90175693943903,-3.1998224970183564,0.8120004394052687,0.5723156280683308,-5.507004405873255,-6.461355202561341,20.21403947440245,5.479663213584104,-4.744653167467472,-32.288492564870474,-36.76035520369052,-5.385595223810063,-13.917778942631791,24.165092269477803
0.03,0.001001001001001001,-23.150822987831646,3.175073334534149,30.075221282665865,-14.141148409837037,40.1094477753288,-19.61577658290898,-20.213503192295335,25.67240780204884,-8.514338488493403,38.81133584993487,39.598566113127774,5.288395638299487,26.73971928545236,17.669175339056977,-29.81190760528112,13.77547336582738,-31.136141742575163,-34.903857265557285,-3.2000181861728825,0.8120428759914324,0.5723485157976735,-5.50734145475119,-6.461748781996133,20.215245585660465,5.4799891424127996,-4.744941217672853,-32.29043745471575,-36.762563975895716,-5.385921855071828,-13.918617388027183,24.166534574113033
0.06,0.002002002002002002,-23.15231786694103,3.175163327336951,30.077081346967578,-14.141967884637962,40.111831242818766,-19.61688128363067,-20.214665626296505,25.67394043872754,-8.514707595587806,38.81363800993562,39.600958766874584,5.288802347567808,26.741281619560322,17.670353463885043,-29.813691010326036,13.776250388584462,-31.138064686923602,-34.90593122245605,-3.200268831493122,0.8120719795571266,0.5723510309576081,-5.507719399194519,-6.462086968982988,20.216406776378047,5.480309435552706,-4.745277746179398,-32.29240971254471,-36.76475554307586,-5.3863205851690985,-13.919468587920269,24.167984267823858
0.09,0.003003003003003003,-23.153917513867697,3.1751607755535125,30.079000911421463,-14.142752646377422,40.1141941298007,-19.617911457512868,-20.21576852831318,25.675466522420873,-8.514929772835247,38.815921050763805,39.603374288242975,5.289298542744281,26.742802535802497,17.67164972999107,-29.8154625714885,13.776985836802151,-31.140033611948084,-34.907979160892495,-3.2005743608386603,0.8120877174635673,0.5723231729728677,-5.5081382546114535,-6.462369741300687,20.217523069078563,5.480624152421416,-4.745662865729412,-32.29440966046207,-36.76692924370658,-5.386791575359893,-13.92033285033386,24.169441271266766
0.12,0.004004004004004004,-23.15562173726482,3.1750658004932433,30.08098002390203,-14.14350257082621,40.116537173254166,-19.618867320332065,-20.216811752536955,25.67698625975887,-8.515005151630438,38.818184697613425,39.60581209164486,5.289884306118725,26.74428212075862,17.673064072735585,-29.817222292595947,13.77767965332484,-31.142048364724417,-34.91000143676196,-3.200934701444601,0.8120900453947083,0.572264935041661,-5.508598039008148,-6.462597071449676,20.218594464362905,5.480933372140944,-4.746096695461276,-32.2964376135852,-36.769084452354704,-5.3873349925244565,-13.921210456562784,24.17090552368748
0.15,0.005005005005005005,-23.157430339816756,3.1748785214557245,30.083018759280787,-14.144217495509283,40.118861089490544,-19.619749076157753,-20.21779515778228,25.678499846450762,-8.514933861404868,38.82042867928558,39.60827156340844,5.290559735980804,26.74572043902702,17.674596429235333,-29.818970185716605,13.77833177871693,-31.144108781660876,-34.91199841124891,-3.2013497799121526,0.8120789073393535,0.5721763040983582,-5.509098772960696,-6.462768926589616,20.2196209408606,5.481237193540359,-4.746579360884941,-32.298493880107245,-36.77122057982761,-5.38795100896815,-13.922101661295745,24.172376982841293
0.18,0.006006006006006006,-23.159343118115014,3.174599056066322,30.085117219224806,-14.144897219847888,40.12116657429773,-19.62055691728719,-20.218718607525794,25.68000746714215,-8.514716029712364,38.822652728343634,39.61075206199128,5.291324946534024,26.74711753320512,17.67624673795725,-29.820706271170863,13.778942151251018,-31.146214688120555,-34.91397045098702,-3.2018195221981514,0.8120542355806719,0.5720572607882414,-5.509640479590659,-6.462885268481537,20.22060245517674,5.481535735158071,-4.747110993860066,-32.300578761339985,-36.773337073302244,-5.388639802217744,-13.923006692716784,24.173855624925196
0.21,0.007007007007007007,-23.161359862528318,3.1742275206123396,30.08727553199211,-14.145541505293673,40.123454303063276,-19.62129102418182,-20.219581969943153,25.681509295272026,-8.514351782336913,38.824856581257706,39.61325291819954,5.2921800677898085,26.748473423857238,17.678014938295075,-29.8224305775523,13.779510706899513,-31.148365898027503,-34.915917928228446,-3.2023438536036157,0.8120159506932985,0.5719077794543651,-5.510223184544037,-6.462946053434458,20.22153894183481,5.481829135243741,-4.747691732576642,-32.3026925517364,-36.77543341643372,-5.389401554810763,-13.923925752586428,24.175341444521724
0.24,0.008008008008008008,-23.163480357066916,3.173764030379513,30.089493852223434,-14.146150075455173,40.12572493087614,-19.621951565405084,-20.220385117943362,25.68300549292936,-8.513841243422513,38.827039978538345,39.615773435413814,5.293125245441569,26.749788109469787,17.679900970128795,-29.824143141758217,13.780037379329633,-31.150562213457,-34.91784122102237,-3.202922698761436,0.8119639615482163,0.5717278281365954,-5.51084691597359,-6.462951232256366,20.2224303132157,5.482117551759715,-4.748321721537958,-32.30483553889301,-36.77750912944359,-5.39023645407747,-13.924859016302621,24.176834454554445
0.27,0.009009009009009009,-23.16570437924131,3.1732086999886153,30.091772360729713,-14.146722616217067,40.127979092607184,-19.622538697561396,-20.221127929200566,25.68449621070899,-8.513184535624745,38.82920266485945,39.61831288982196,5.294160640718601,26.75106156639384,17.681904773367037,-29.825844009029485,13.780522099901715,-31.15280342421037,-34.919740713402994,-3.2035559816233063,0.8118981653256289,0.5715173685829082,-5.511511704524374,-6.462900750209469,20.223276459493043,5.482401162381939,-4.749001111545766,-32.30700800353214,-36.779563769187625,-5.391144691915043,-13.925806632941581,24.178334686255003
