t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
0.0,0.0,-3.4351543071643467,0.5039539447773042,33.23258495069338,14.398329386529412,-20.900542744395928,-28.695475715014787,21.05502501635618,10.331273561534456,-7.809621864092856,5.137490932522892,7.804592576394372,-30.44838353464148,0.07069688378465054
0.03,0.001001001001001001,-3.4353675069553904,0.503975216574602,33.234573132440325,14.399185405550195,-20.90180427610827,-28.69719891144184,21.05628124169894,10.33188480280639,-7.810098276041381,5.13779434136137,7.8050591163058565,-30.450214915268536,0.07069971636098361
0.06,0.002002002002002002,-3.435670627210876,0.5039910317076595,33.236555704432384,14.40002665139651,-20.90299999773072,-28.698960345137426,21.057581112081515,10.332462635324552,-7.8105672999861815,5.138074099416664,7.805563978372338,-30.452041139239626,0.07075328385645151
0.09,0.003003003003003003,-3.4360636614500395,0.5040014910780292,33.23853247856094,14.400853171029006,-20.904129954777087,-28.700759715585693,21.05892447868279,10.33300699017488,-7.811028901061351,5.138330152132132,7.806107170044471,-30.453862163938187,0.07085755239335194
0.12,0.004004004004004004,-3.4365466199034485,0.504006699450742,33.24050326252233,14.40166501803747,-20.905194191993267,-28.702596712638925,21.060311187655078,10.333517798371975,-7.811483046648827,5.138562450054287,7.806688691343552,-30.455677941473187,0.07101249250546762
0.15,0.005005005005005005,-3.43711952950925,0.5040067654431465,33.24246785981428,14.40246225260949,-20.906192753316443,-28.704471016532807,21.061741080107332,10.333994990894869,-7.811929706399307,5.138770948798087,7.807308534827058,-30.457488418612122,0.07121807915891179
0.18,0.006006006006006006,-3.4377824338986103,0.5040018015165497,33.24442606973719,14.403244941496231,-20.90712568183877,-28.706382297905442,21.063213992087206,10.334438498724356,-7.81236885225293,5.138955609014592,7.807966685548311,-30.459293536716377,0.07147429177094392
0.21,0.007007007007007007,-3.4385353933703096,0.5039919239705934,33.24637768740022,14.404013157975314,-20.907993019775606,-28.708330217820226,21.064729754562073,10.334848252881866,-7.812800458459698,5.139116396361004,7.80866312101025,-30.461093231678973,0.07178111422674113
0.24,0.008008008008008008,-3.439378484854418,0.5039772529402984,33.24832250373236,14.404766981810806,-20.908794808438206,-28.710314427792767,21.0662881933991,10.335224184469869,-7.813224501599647,5.139253281473131,7.809397811113334,-30.462887433864708,0.07213853489409652
0.27,0.009009009009009009,-3.4403118018649566,0.5039579123956994,33.250260305498365,14.405506499210313,-20.90953108821096,-28.712334569821977,21.067889129344515,10.335566224713817,-7.813640960602745,5.139366239940288,7.810170718097572,-30.464676068052682,0.07254654663600127
0.3,0.01001001001001001,-3.441335454441414,0.5039340301439895,33.25219087531976,14.406231802779168,-20.910201898533142,-28.714390276425508,21.06953237800214,10.335874305005598,-7.814049816768508,5.139455252282657,7.810981796478672,-30.466459053381225,0.0730051468210534
