t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
0.0,0.0,-4.535347304504355,-22.61800416422286,7.2267801287039415,27.867878826563718,34.57482763706153,-34.19562837412134,12.242310301065643,-37.11198939446146,-28.61534861179413,19.2913782450132,-22.315314440137577,30.909007806587454,1.7165372796289782,-15.15977444393726,19.701451723386104,12.695928363178783,-2.567200137664989,-31.28536754109456,-17.904046602414162,7.773282326775066,13.888565354504307,25.99892093803166,9.077023107813103,-21.67852312255793,38.2836239166129,-18.176234677576634,-32.421270366957664,-0.5134055434966379,30.00383562840204
0.03,0.001001001001001001,-4.5356239678566,-22.619369922025164,7.22720934228303,27.86954734137734,34.576899440148004,-34.197688120162844,12.24303658859904,-37.11422196700745,-28.6170694027736,19.29252981756527,-22.31665669748666,30.91085471192509,1.7166402297506667,-15.160687431685304,19.702633844045305,12.696689514218237,-2.567356114928339,-31.287253322082396,-17.90512248868758,7.773739740946639,13.889396443971982,26.000480930565807,9.077562419179177,-21.67982975189791,38.28591879495782,-18.177334643126436,-32.42321747940934,-0.5134420592361947,30.005631067219277
0.06,0.002002002002002002,-4.535733440792949,-22.62074136572957,7.2275261576510035,27.871156615832643,34.578931568363025,-34.19979125372423,12.24382759301085,-37.11642073790518,-28.61878224232428,19.293673004673,-22.31800405497562,30.912774078150434,1.7166990559169657,-15.16169394538464,19.70388202693874,12.697487920545372,-2.567598810265478,-31.289095897378495,-17.90617539993916,7.774202866191481,13.890228431329072,26.00203279976506,9.0780576975539,-21.681182721700164,38.288227132511956,-18.178450139485694,-32.42510301173716,-0.513416480700949,30.007379411996936
0.09,0.003003003003003003,-4.53567567669577,-22.622118735684147,7.227730649298191,27.872707007588414,34.58092399607218,-34.2019378137084,12.244683497832295,-37.118585734354156,-28.620487420259366,19.294807670655597,-22.319356567007443,30.914766157753647,1.716713959320377,-15.162794369125855,19.705196418769717,12.698323548382067,-2.5679282438882662,-31.2908950308967,-17.907205429489117,7.774671729804214,13.891061289683728,26.003576334589308,9.078508859716422,-21.682582136656826,38.29054922299531,-18.17958120402107,-32.42692721599704,-0.5133288626566341,30.009080956366194
0.12,0.004004004004004004,-4.535450629087891,-22.623502285912743,7.2278229032316,27.87419883714529,34.58287668304196,-34.204127848381866,12.245604500226278,-37.12071697314733,-28.62218525019636,19.295933683669823,-22.320714297154257,30.916831224236994,1.7166851451385685,-15.163989099638528,19.70657716989722,12.699196375332097,-2.5683444631018917,-31.292650468248503,-17.90821266706683,7.775146359077826,13.891894990142935,26.005111331498686,9.07891582209323,-21.684028108371667,38.292885384340316,-18.18072786952845,-32.42869032917222,-0.5131792510607253,30.01073598938331
0.15,0.005005005005005005,-4.535058251830393,-22.62489228417685,7.227803017188927,27.87563238777344,34.58478957431998,-34.20636141535731,12.246590811052108,-37.12281446059328,-28.623876069588857,19.297050915655976,-22.32207731803082,30.918969572073536,1.7166128226036972,-15.165278546290832,19.708024434214124,12.700106390423821,-2.568847542398952,-31.294361936660426,-17.909197198738035,7.775626781261481,13.892729501827498,26.00663759444757,9.07927850075005,-21.685520755335464,38.29523595874795,-18.18189016421079,-32.43039257321215,-0.5129676830915734,30.01234479556243
0.18,0.006006006006006006,-4.5344984994429485,-22.62628901204869,7.227671100903021,27.877007905416825,34.586662600122324,-34.208638581563065,12.247642654928242,-37.12487819243358,-28.625560239770863,19.2981592422907,-22.323445711166084,30.921181516667897,1.716497205078561,-15.166663131062322,19.70953836901699,12.701053594155686,-2.5694375835389964,-31.296029144877323,-17.910159106830335,7.7761130235157285,13.893564791888513,26.00815493488101,9.079596811397993,-21.68706020290247,38.29760131275632,-18.183068111653437,-32.432034155069125,-0.5126941871837641,30.013907654910035
0.21,0.007007007007007007,-4.5337713275473,-22.627692764995512,7.227427276416769,27.878325598573596,34.588495675728,-34.21095942319958,12.248760270292994,-37.12690815375502,-28.627238146013465,19.299258542946728,-22.32481956687289,30.923467394318905,1.716338510139322,-15.168143288489302,19.71111913486729,12.702037998544531,-2.570114715613513,-31.297651783051485,-17.911098469857,7.776605112864925,13.894400825525404,26.009663171733635,9.079870669413964,-21.688646583267843,38.29998183732155,-18.184261730796905,-32.43361526673232,-0.5123587830695939,30.015424842960957
0.24,0.008008008008008008,-4.532876693434507,-22.629103852474824,7.227071678448376,27.87958563815225,34.59028870138034,-34.21332402568267,12.249943909463147,-37.1289043188964,-28.628910197593648,19.300348700659644,-22.32619898411578,30.925827562183862,1.7161369596645424,-15.16971946558213,19.71276689544386,12.703059627176648,-2.5708790950962674,-31.29922952261735,-17.91201536243893,7.777103076146724,13.895237566005562,26.01116213143119,9.08009998987533,-21.690280035445948,38.30237794791067,-18.185471035907092,-32.43513608525929,-0.5119614818265469,30.01689663081608
0.27,0.009009009009009009,-4.531814556756638,-22.630522598040542,7.226604454806967,27.880788157303154,34.59204156219548,-34.21573248357341,12.251193838690423,-37.130866651349685,-28.630576827875107,19.30142960210184,-22.32758407037697,30.92826239824422,1.7158927799302641,-15.17139212171374,19.714481817386435,12.704118515261559,-2.5717309058788604,-31.300762016151683,-17.91290985522478,7.77760693995842,13.896074974685694,26.012651647894693,9.080284687608799,-21.69196070524932,38.3047900846062,-18.186696036542873,-32.436596772804734,-0.5115022859306548,30.018323285181673
0.3,0.01001001001001001,-4.530584880343641,-22.631949339459798,7.226025766858446,27.881933251225103,34.59375412807775,-34.218184900494734,12.252510338215723,-37.13279510365513,-28.63223849440077,19.302501137563784,-22.32897494152053,30.930772301272427,1.7156062017108638,-15.17316172847865,19.716264070130027,12.705214709688478,-2.5726703592912923,-31.30224889721911,-17.913782014809147,7.778116730599995,13.89691301103492,26.014131562547398,9.080424677253447,-21.69368874526824,38.30721871222219,-18.18793673752104,-32.4379974766464,-0.5109811893156115,30.019705068410396
0.32999999999999996,0.011011011011011011,-4.529187631146147,-22.633384428840298,7.2253357900415,27.883020976946543,34.59542625364187,-34.220681389034404,12.253893702321108,-37.134689617290384,-28.633895678996847,19.30356320094277,-22.33037172165481,30.933357690799653,1.7152774603854022,-15.175028769521624,19.71811382572999,12.706348269085387,-2.573697694107269,-31.303689780202845,-17.91463190364881,7.778632474013654,13.89775163265974,26.015601724324537,9.080519873337806,-21.695464314850728,38.30966432043118,-18.18919313887856,-32.439338329208084,-0.5103981774375088,30.021042238544034
0.36,0.012012012012012012,-4.527622781304999,-22.634828232768044,7.22453471443362,27.884051353081226,34.59705777814213,-34.223222070634364,12.255344239379422,-37.136550122553125,-28.635548887888106,19.304615689739354,-22.331774542993205,30.936019007084226,1.7149067960491846,-15.176993740335158,19.72003125867757,12.707519263880682,-2.574813176533928,-31.30508426012058,-17.91545957997693,7.77915419571966,13.898590795330923,26.017061989686017,9.08057019037089,-21.697287580082794,38.31212742390193,-18.190465235832125,-32.440619448079524,-0.5097532273450512,30.022335049357956
0.39,0.013013013013013013,-4.525890309348289,-22.63628113245522,7.223622745366977,27.885024359557924,34.59864852540823,-34.22580707546633,12.256862271901534,-37.138376538437164,-28.637198651824125,19.30565850506167,-22.333183545713343,30.93875671108044,1.7144944536302391,-15.179057148024874,19.722016545705717,12.708727776367338,-2.5760171001855965,-31.30643191242536,-17.916265097715215,7.779681920748278,13.899430453012462,26.018512222632083,9.080575542946994,-21.699158713768846,38.31460856244719,-18.191753018734858,-32.441840936033245,-0.5090463077550995,30.02358375040734
0.42,0.014014014014014014,-4.523990201516712,-22.637743523898088,7.222600104093956,27.885939937324007,34.60019830378789,-34.22843654229344,12.258448136581102,-37.140168772501816,-28.63884552621619,19.306691551637808,-22.334598877814802,30.941571284407505,1.7140406830104116,-15.181219511041894,19.72406986558499,12.709973900769501,-2.577309786041145,-31.307732292791414,-17.917048506383995,7.780215673567602,13.90027055789263,26.019952294722085,9.080535845864091,-21.70107789541205,38.317108301181314,-18.19305647303025,-32.44300288103809,-0.5082773791333796,30.024788587075218
0.44999999999999996,0.015015015015015015,-4.521922453218017,-22.639215818044637,7.221467028502111,27.88679798802261,34.60170690609609,-34.23111061831789,12.260102184336803,-37.141926720734325,-28.64049009128453,19.307714737836555,-22.336020694975492,30.944463229318384,1.71354573915077,-15.183481358881181,19.726191398909297,12.71125774331147,-2.5786915823844416,-31.3089849368849,-17.917809851010173,7.780755478007068,13.901111060417321,26.021382085096384,9.080451014255623,-21.703045311194497,38.31962723068693,-18.194375579203175,-32.44410535626948,-0.507446393780186,30.025949800622364
0.48,0.016016016016016016,-4.51968707061128,-22.640698440971796,7.220223773878276,27.887598373643186,34.60317410957088,-34.23382945901447,12.261824780351983,-37.143650267405285,-28.642132952215533,19.30872797569669,-22.337449160406845,30.94743306866821,1.7130098822209971,-15.185843231744851,19.72838132787131,12.712579422288957,-2.5801628647273533,-31.310189360119463,-17.91854917203304,7.781301357176418,13.90195190932572,26.02280148050151,9.080320963735392,-21.705061153957033,38.32216596719028,-18.19571031272798,-32.44514842011623,-0.5065532959208943,30.0270676282391
0.51,0.017017017017017015,-4.517284072321718,-22.64219183407199,7.218870613721473,27.888340916145246,34.60459967583569,-34.23659322794977,12.263616304111622,-37.1453392849168,-28.643774739328553,19.309731180965137,-22.338884444708015,30.95048134588202,1.7124333777324452,-15.18830568016938,19.73063983602729,12.713939068142556,-2.581724035714702,-31.311345057396608,-17.919266505207926,7.781853333379901,13.902793051688482,26.024210375318653,9.080145610555293,-21.707125623178527,38.32472515274446,-18.19706064401355,-32.44613211618386,-0.505598021801084,30.028142303099052
0.54,0.018018018018018018,-4.514713491286635,-22.643696454248744,7.217407840604277,27.88902539705514,34.605983350868016,-34.23940209658709,12.265477149436588,-37.14699363364341,-28.645416108251922,19.31072427314426,-22.340326725719258,30.9536086249215,1.7118164966745146,-15.190869264615618,19.73296710805114,12.71533682353334,-2.5833755250105233,-31.312451502830886,-17.91996188150769,7.782411428025463,13.90363443294851,26.02560867159555,9.079924871775532,-21.709238924954448,38.327305455420024,-18.198426538345338,-32.447056473294325,-0.5045804997860597,30.029174054414934
0.57,0.01901901901901902,-4.511975376733037,-22.64521277412111,7.215835767082175,27.889651557035727,34.607324864974345,-34.24225624407697,12.267407724515083,-37.14861316176557,-28.6470577401077,19.31170717554859,-22.34177618837477,30.95681549025045,1.7111595156540056,-15.193534555020491,19.735363329477455,12.716772843420456,-2.5851177891649306,-31.313508149459885,-17.92063532702202,7.782975661528698,13.904475996964475,26.026996279081875,9.079658665446946,-21.71140127197455,38.32990756950201,-18.199807955824216,-32.44792150548208,-0.5035006504645403,30.030163107496417
0.6,0.02002002002002002,-4.5090697962873,-22.64674128223661,7.2141547266504125,27.89021909542885,34.60862393277128,-34.245155857033154,12.26940845193122,-37.15019770509564,-28.648700341704743,19.312679815371325,-22.343233024555207,30.960102546798666,1.7104627170370836,-15.19630213030928,19.737828686433314,12.718247295140642,-2.5869513114608558,-31.314514428939038,-17.92128686285458,7.7835460532113085,13.905317686057233,26.028373115268217,9.079346910805011,-21.713612883499476,38.33253221569281,-18.201204851302165,-32.448727211986366,-0.502358386756273,30.031109683810165
0.63,0.02102102102102102,-4.505996838217139,-22.6482824832924,7.212365074747774,27.89072766977053,34.60988025317259,-34.248101129294135,12.271479768690677,-37.1517470868964,-28.65034464573952,19.313642123760918,-22.344697432940233,30.96347041992392,1.7097263890934875,-15.199172577867275,19.740363365358668,12.719760358489538,-2.588876601739884,-31.315469751221336,-17.92191650501799,7.784122621193813,13.906159441059264,26.02973910542871,9.078989528475049,-21.715873985336074,38.335180141319775,-18.202617174314646,-32.449473577239665,-0.5011536140233057,30.03201400104213
0.6599999999999999,0.022022022022022022,-4.502756613805941,-22.649836898364313,7.210467189806633,27.891176895278864,34.61109350938214,-34.251092261670145,12.273622126243334,-37.15326111769186,-28.651991411004207,19.31459403590814,-22.346169618861374,30.9669197553717,1.7089508261425934,-15.202146492969716,19.742967552714997,12.72131222580465,-2.5908941962063734,-31.31637350422198,-17.922524264326654,7.784705382282254,13.907001201367315,26.031094182667434,9.07858644068809,-21.718184809811277,38.337852120546835,-18.204044869009643,-32.4501605708522,-0.4998862301846354,30.032876273162177
0.69,0.023023023023023025,-4.499349259859327,-22.65140506514343,7.208461474348536,27.891566344314622,34.61226336889236,-34.2541294616757,12.275835990502848,-37.154739595070566,-28.65364142260146,19.315535491143965,-22.347649794155622,30.970451219232377,1.70813632870094,-15.205224478168807,19.74564143468211,12.722903102049875,-2.5930046572090166,-31.31722505346809,-17.923110146287478,7.785294351848627,13.907842904998379,26.032438287968635,9.078137571506822,-21.720545595744273,38.340548954588925,-18.205487874073246,-32.450788147592405,-0.49855612583392755,30.03369671049117
