t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.0,-20.713783086738278,-7.412444399438716,-13.524782961559088,-19.921749958812033,-20.711172964233462,2.049342621759952,33.760781970365336,-2.528336693167998,37.59880787116582,10.712390533742084,-24.589732719987808,27.314988349866876,5.42750291128687,-26.416320315435406,-0.4322913113990512,-21.31583975220632,0.1810154079817953,-0.3119744308252359,-5.531777781662688,7.265964599164533,1.783793351954069,39.03152516667607
0.03,0.001001001001001001,-20.715032514576013,-7.412898389037638,-13.525596818011543,-19.92295458119168,-20.71242250236605,2.049460614690645,33.762804760921554,-2.528490453837107,37.60105743539918,10.713030382816399,-24.591212502011963,27.316623650103647,5.427827496586326,-26.417905952354477,-0.432322269299169,-21.317120184646484,0.18102444401456644,-0.3120014912825531,-5.532116754477094,7.2663917060655825,1.783898539159954,39.03386179183124
0.06,0.002002002002002002,-20.716231741007924,-7.413371509091898,-13.526439571295088,-19.924147969343874,-20.71358030049935,2.0495831938210163,33.764812488560814,-2.5286606235261346,37.603283959278436,10.713753365605058,-24.5926678750996,27.31823095382886,5.42817026384459,-26.4195295188769,-0.4323496226745928,-21.31836545482743,0.18100735502907891,-0.3120212568795001,-5.5324683055453345,7.266793250959546,1.7839627138414316,39.03614261239612
0.09,0.003003003003003003,-20.71738082553915,-7.413863807668629,-13.527311134750212,-19.925330019804406,-20.714646349137716,2.0497102927138635,33.76680539417274,-2.528847246555147,37.60548733191586,10.714559355596746,-24.594098720992903,27.319810234887647,5.4285312391722185,-26.42119111080885,-0.43237337107289525,-21.319575777396494,0.18096418376356113,-0.31203369240751755,-5.532832348441837,7.26716929057789,1.7839858246527394,39.03836766561981
0.12,0.004004004004004004,-20.7184798283211,-7.414375323138737,-13.528211405932316,-19.926500623670428,-20.71562065330215,2.049841846861747,33.7687837201227,-2.529050366645258,37.607667443438146,10.715448242749988,-24.595504928809945,27.321361467328845,5.428910457575923,-26.4228908227611,-0.43239351370848256,-21.3207513591951,0.18089496201699665,-0.3120387674448698,-5.533208800730054,7.2675198657742826,1.7839678181225054,39.04053697816573
0.15,0.005005005005005005,-20.719528810123922,-7.4149060842096794,-13.529140266603875,-19.927659666596185,-20.716503232459377,2.049977793670447,33.77074771022309,-2.5292700269379518,37.60982418495506,10.716419933378376,-24.596886395005374,27.322884625406914,5.429307962963713,-26.424628748146894,-0.4324100494590625,-21.321892399227153,0.18079971071646753,-0.3120364563457218,-5.533597583985085,7.267845001548386,1.783908638627955,39.0426505661072
0.18,0.006006006006006006,-20.720527832307763,-7.415456109958681,-13.530097582723034,-19.928807028789084,-20.71729412046009,2.0501180724425057,33.77269760970536,-2.529506270012484,37.61195744852778,10.717474350033923,-24.598243023333552,27.324379683582958,5.429723808152993,-26.42640497917769,-0.4324229768628747,-21.32299908862676,0.18067843999078553,-0.31202673822504534,-5.533998623819137,7.268144707067834,1.7838082283696128,39.04470843491976
0.21,0.007007007007007007,-20.721476956792888,-7.4160254098663145,-13.531083204428707,-19.929942585006103,-20.717993365486336,2.050262624360877,33.774633665192624,-2.5297591379013755,37.61406712713701,10.71861143138861,-24.59957472481424,27.325846616524885,5.430158054881612,-26.428219606856857,-0.43243229411668216,-21.324071610625168,0.18053114925038835,-0.3120095969393872,-5.534411849909806,7.268418975688385,1.7836665273465393,39.04671057947026
0.24,0.008008008008008008,-20.722376246028592,-7.416613983850384,-13.532096966022293,-19.931066204550593,-20.718601030008003,2.0504113924726703,33.7765561246729,-2.5300286721040113,37.6161531146507,10.719831132114201,-24.60088141770081,27.32728539910666,5.430610773821812,-26.43007272097125,-0.43243799907451985,-21.325110140516873,0.18035782727349148,-0.3119850210635349,-5.534837196031165,7.268667784972235,1.78348347333215,39.04865698400253
0.27,0.009009009009009009,-20.72322576296088,-7.417221822300056,-13.533138685946108,-19.932177751269478,-20.71911719074834,2.0505643216730087,33.77846523747302,-2.530314913598359,37.618215305791445,10.72113342276038,-24.602163027451073,27.32869600640673,5.431082044597034,-26.431964410080678,-0.43244008924719674,-21.326114845624804,0.1801584522984994,-0.3119530038631205,-5.535274600087649,7.268891096704509,1.7832590018506542,39.05054762211978
0.3,0.01001001001001001,-20.724025570998904,-7.417848906110201,-13.534208166758713,-19.933277083550937,-20.71954193865841,2.0507213586889925,33.780361254233085,-2.5306179028508176,37.620253596103474,10.722518289631209,-24.60341948670073,27.330078413705607,5.431571955801538,-26.43389476150525,-0.43243856180254575,-21.32708588526455,0.17993299212269223,-0.3119135432632065,-5.535724004150708,7.269088856907932,1.7829930461541579,39.0523824567636
0.32999999999999996,0.011011011011011011,-20.724775733980117,-7.418495206715922,-13.535305195107235,-19.93436405432256,-20.71987537890037,2.050882452063784,33.78224442688153,-2.5309376798242154,37.622267881919186,10.72398573465994,-24.604650735239424,27.33143259648263,5.432080605022795,-26.43586386131059,-0.43243341356641557,-21.328023410707573,0.17968140420721715,-0.3118666418129022,-5.536185354498216,7.269260995855724,1.782685537200468,39.054161440189574
0.36,0.012012012012012012,-20.72547631613414,-7.419160686127235,-13.536429541696883,-19.935438511050084,-20.72011763083941,2.0510475521408087,33.784115008610776,-2.531274283983966,37.62425806032523,10.725535775282134,-24.605856719989497,27.332758530411937,5.432608098866572,-26.437871794290874,-0.43242464102439676,-21.32892756514333,0.17940363578842533,-0.3118123066460637,-5.5366586016566,7.2694074280827525,1.7823364036316396,39.05588451393952
0.39,0.013013013013013013,-20.72612738204529,-7.419845296963923,-13.537580961257836,-19.936500295736742,-20.720268828044198,2.0512166110480856,33.78597325385335,-2.531627754302401,37.626224029128096,10.72716844430705,-24.607037394987383,27.334056191357618,5.4331545529846785,-26.43991864394975,-0.4324122403242744,-21.3297984836403,0.17909962399560841,-0.31175054943813413,-5.537143700445667,7.2695280523950006,1.7819455717533004,39.05755160881042
0.42,0.014014014014014014,-20.72672899661376,-7.4205489824905495,-13.538759192509685,-19.93754924492331,-20.720329118295588,2.0513895826826807,33.78781941825861,-2.5319981292612956,37.62816568681913,10.728883789787274,-24.60819272136768,27.335325555368154,5.433720092105292,-26.442004492479043,-0.43239620727919764,-21.330636293105822,0.17876929597519967,-0.31168138635918446,-5.5376406100260995,7.269622751877413,1.7815129655147937,39.05916264481998
0.44999999999999996,0.015015015015015015,-20.727281225015414,-7.421271676651647,-13.539963958123659,-19.938585189688908,-20.72029866360344,2.0515664226952985,33.78965375866991,-2.5323854468526013,37.63008293253903,10.730681874886452,-24.609322667349893,27.336566598670053,5.434304850065799,-26.44412942073532,-0.4323765373715566,-21.331441112244757,0.17841256902151711,-0.3116048380232204,-5.538149293949576,7.269691393900203,1.7810385064901737,39.06071753116886
0.48,0.016016016016016016,-20.727784132660197,-7.422013304107128,-13.541194964682854,-19.939607955652647,-20.720177640231213,2.051747088475008,33.79147653310224,-2.532789744577399,37.631975666041726,10.732562777745088,-24.610427208227847,27.337779297660784,5.43490896984807,-26.44629350821422,-0.4323532257575552,-21.332213051516895,0.17802935071413717,-0.31152092943382453,-5.538669720211489,7.269733830123714,1.78052211386009,39.06221616619972
