t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
0.0,0.0,-18.794633488351863,3.0849110265678066,27.005756901697954,31.13151531563967,33.48609754993635,-18.762562308008174,-23.379390122945804,-20.75901767631453,-34.96077779293213,17.217723599255567,-11.437607501211009,5.8809640459578105,-28.868133983883276,-10.188651105541267,21.46031392028973,0.8538171595690823,17.757388410116462,-10.404890606985374,21.24350880703976
0.03,0.001001001001001001,-18.795768744731312,3.085089721015589,27.00737697123101,31.13337431230937,33.48810022048319,-18.76368958477742,-23.380800917917014,-20.760266474935747,-34.96288329315856,17.218755057602454,-11.438298147963694,5.881315988927942,-28.869873412808495,-10.189265986178826,21.46159757806591,0.8538592764067727,17.75845123775365,-10.405520412334825,21.24477876090678
0.06,0.002002002002002002,-18.79687582413407,3.0852368575482974,27.008968361205113,31.135254569948422,33.490101644239466,-18.7647576482645,-23.382204131087068,-20.761482219202204,-34.964988898333296,17.219751595296476,-11.438991876656807,5.881760175542609,-28.871636349102612,-10.189928443607352,21.462828735592662,0.8539429939299923,17.75951601160551,-10.40619729647913,21.246033891855262
0.09,0.003003003003003003,-18.79795493399102,3.0853524489249224,27.010531161657724,31.13715626158662,33.492101626677965,-18.765766531306273,-23.38359977864247,-20.762664934211376,-34.96709476159519,17.220713245737855,-11.43968865610277,5.882296851587858,-28.873422428493246,-10.190638562459702,21.46400718416272,0.8540682485004711,17.76058280450745,-10.406921334990734,21.247274238345963
0.12,0.004004004004004004,-18.799006262944555,3.0854365027196153,27.012065461181095,31.13907957194878,33.494099960868816,-18.766716265181614,-23.38498788864777,-20.76381464176363,-34.9692010444349,17.22164003575959,-11.440388458345131,5.882926320140571,-28.875231296092334,-10.191396444427262,21.465132693216134,0.8542349823009016,17.761651696440428,-10.407692608888983,21.248499836047014
0.15,0.005005005005005005,-18.800029980750843,3.085489021325665,27.013571346810096,31.14102469749637,33.49609642751542,-18.767606879542043,-23.386368500959914,-20.764931360402127,-34.97130791674776,17.22253198564939,-11.441091258653266,5.883648941684681,-28.877062606556116,-10.192202208268707,21.466205010263756,0.8544431433186268,17.762722774552834,-10.408511204630754,21.24971071779146
0.18,0.006006006006006006,-18.801026238167996,3.085510001953611,27.01504890391074,31.14299184647559,33.49809079498854,-18.768438402346906,-23.38774166714409,-20.766015105453306,-34.97341555689601,17.223389109168355,-11.441797035517999,5.884465134265027,-28.878916024255123,-10.193055989824789,21.46722386080019,0.8546926853253142,17.763796133185505,-10.409377214102019,21.250906913532127
0.21,0.007007007007007007,-18.801995166829958,3.085499436623421,27.01649821606936,31.14498123897172,33.5000828193586,-18.769210859803078,-23.389107450390924,-20.76706588906813,-34.97552415178009,17.22421141356643,-11.442505770648104,5.885375373678423,-28.880791223454096,-10.193957942038926,21.46818894820601,0.8549835678526314,17.764871873899796,-10.410290734610141,21.252088450293822
0.24,0.008008008008008008,-18.802936879105804,3.085457312150678,27.017919364982408,31.146993106969727,33.50207224442592,-18.769924276309155,-23.390465925434906,-20.768083720264205,-34.97763389691922,17.224998899594613,-11.443217448967703,5.886380193701455,-28.88268788850163,-10.19490823498337,21.4690999536392,0.8553157561639388,17.765950105508814,-10.411251868876755,21.25325535212276
0.27,0.009009009009009009,-18.803851467944213,3.085383610126697,27.019312430346837,31.149027694420983,33.50405880174895,-18.77057867440411,-23.391817178473854,-20.76906860496893,-34.979744996541015,17.22575156151397,-11.443932058614541,5.88748018635446,-28.884605714029416,-10.19590705589068,21.469956535915678,0.8556892212220061,17.767030944111752,-10.412260725031016,21.25440764003321
0.3,0.01001001001001001,-18.80473900670286,3.0852783068924987,27.02067748975102,31.15108525731603,33.50604221067039,-18.77117407472038,-23.393161307089237,-20.77002054606387,-34.98185766368028,17.226469387101428,-11.444649590939141,5.888676002201058,-28.886544405160954,-10.196954609190248,21.470758331378818,0.856103939652757,17.76811451313143,-10.413317416602998,21.255545331951307
0.32999999999999996,0.011011011011011011,-18.805599548962427,3.0851413735065654,27.022014618566168,31.153166063763283,33.508022178341044,-18.77171049594137,-23.394498420167185,-20.7709395434305,-34.98397212028685,17.227152357652404,-11.445370040504821,5.889968350682546,-28.888503677729496,-10.198051116549525,21.471504953757975,0.8565598937050419,17.76920094335499,-10.414422062517009,21.256668442655936
0.36,0.012012012012012012,-18.80643312832498,3.0849727757062877,27.023323889838224,31.155270394073572,33.50999839974143,-18.772187954763346,-23.395828637819918,-20.771825593997534,-34.98608859734251,17.227800447980236,-11.446093405088583,5.89135800048636,-28.890483258505128,-10.199196816919658,21.47219599401592,0.857057071206432,17.77029037297781,-10.415574787084555,21.257776983716706
0.39,0.013013013013013013,-18.807239758196417,3.0847724738630173,27.024605374180183,31.157398540850387,33.511970557701034,-18.772606465861724,-23.397152091307383,-20.772678691790002,-34.98820733498691,17.22841362641248,-11.44681968568284,5.8928457799477485,-28.892482885430756,-10.200391966585139,21.472831020185193,0.8575954655150269,17.77138294765066,-10.416775719996682,21.258870963428894
0.42,0.014014014014014014,-18.80801943155267,3.0845404229306306,27.0258591396648,31.159550809085736,33.51393832291522,-18.772966041861718,-23.39846892295885,-20.77349882798037,-34.99032858265254,17.228991854784027,-11.44754888649801,5.894432577483672,-28.89450230786681,-10.201636839217096,21.473409577193387,0.8581750754672626,17.772478820530086,-10.418024996315358,21.259950386745366
0.44999999999999996,0.015015015015015015,-18.808772120689405,3.0842765723875076,27.027085251717665,31.161727516261482,33.51590135395969,-18.77326669331335,-23.39977928609414,-20.774285990941845,-34.99245259920859,17.229535088427113,-11.448281014965929,5.89611934205785,-28.896541286844478,-10.20293172592977,21.473931186677405,0.8587959053217045,17.77357815233207,-10.419322756463595,21.261015255205393
0.48,0.016016016016016016,-18.809497776954863,3.0839808661718204,27.02828377301059,31.163928992455993,33.517859297302465,-18.77350842867081,-23.401083344944244,-20.775040166304194,-34.994579653113846,17.230043276158177,-11.449016081744091,5.897907083675776,-28.89859959532724,-10.204276935339724,21.474395346786753,0.859457964698805,17.774681111389015,-10.42066914621393,21.262065566860326
0.51,0.017017017017017015,-18.81019633046557,3.0836532426100263,27.02945476335529,31.16615558045602,33.519811787313465,-18.7736912542762,-23.402381274570907,-20.775761337012288,-34.996710022578355,17.230516360261625,-11.449754100720725,5.899796873908349,-28.90067701848045,-10.205672793627288,21.47480153197598,0.8601612685166058,17.775787873709998,-10.422064316674872,21.26310131619607
0.54,0.018018018018018018,-18.810867689804557,3.0832936343384527,27.03059827959733,31.16840763587359,33.521758446271576,-18.773815174347632,-23.403673260784924,-20.77644948338768,-34.99884399573403,17.230954276470467,-11.45049508902066,5.90178984644268,-28.902773353948753,-10.207119644599668,21.475149192786375,0.8609058369223593,17.77689862304441,-10.423508424274898,21.264122494052334
0.57,0.01901901901901902,-18.81151174170182,3.0829019682178607,27.031714375510276,31.17068552726777,33.52369888436925,-18.773880190971663,-23.404959500062695,-20.777104583193513,-35.000981870813966,17.231356953943887,-11.451239067011995,5.903887197658448,-28.904888412141034,-10.20861784975514,21.47543775561712,0.8616916952200442,17.778013550948913,-10.425001630743541,21.26512908753857
0.6,0.02002002002002002,-18.81212835069662,3.082478165240864,27.032803101690046,31.172989636271158,33.52563269971474,-18.773886304100177,-23.406240199460644,-20.777726611703063,-35.00312395634051,17.231724315241706,-11.451986058313553,5.906090187228015,-28.907022016522635,-10.21016778834769,21.475666622486084,0.8625188737937478,17.779132856857796,-10.42654410308907,21.266121079946583
0.63,0.02102102102102102,-18.812717358781363,3.0820221404320836,27.03386450544944,31.17532035772081,33.52755947833185,-18.773833511551615,-23.407515576527057,-20.77831554177229,-35.005270571321894,17.232056276295783,-11.4527360898031,5.908400138738348,-28.90917400391452,-10.211769857451404,21.475835170780563,0.8633874080268868,17.780256748156717,-10.428136013572233,21.26709845065977
0.6599999999999999,0.022022022022022022,-18.81327858502667,3.081533802740906,27.034898630712778,31.177678099793535,33.529478794157484,-18.77372180901666,-23.40878585921087,-20.778871343916723,-35.00742204545744,17.232352746378364,-11.453489191626334,5.910818440332572,-28.911344224799038,-10.213424472023846,21.475942752998208,0.864297338217238,17.781385440259864,-10.429777539675506,21.268061175058904
0.69,0.023023023023023025,-18.813811825187337,3.0810130549267187,27.035905517910674,31.180063284145206,33.53139020903688,-18.773551190068346,-23.410051285766873,-20.779393986393085,-35.009578719351126,17.23261362806736,-11.454245397206599,5.913346545368783,-28.91353254363195,-10.215132064967621,21.47598869647854,0.8652487094877483,17.78251915669054,-10.431468864067202,21.269009224424455
0.72,0.024024024024024024,-18.81431685128884,3.080459793436486,27.036885203874867,31.18247634605391,33.53329327271676,-18.77332164617667,-23.411312104656815,-20.77988343528605,-35.01174094473344,17.232838817208588,-11.455004743255335,5.9159859730935045,-28.9157388391603,-10.216893087189266,21.475972303125495,0.8662415716930996,17.783658129165183,-10.433210174559807,21.269942565835397
0.75,0.025025025025025023,-18.814793411194042,3.0798739082745272,27.037837721733126,31.18491773456668,33.53518752283654,-18.773033166727682,-23.412568574445803,-20.78033965460058,-35.01390908469131,17.233028202874998,-11.45576726978324,5.918738309326916,-28.917963004745744,-10.218708007654492,21.475892849121404,0.8672759793219953,17.784802597680848,-10.435001664061804,21.27086116206443
0.78,0.026026026026026026,-18.81524122814978,3.079255282864359,27.038763100804182,31.1873879126495,33.53707248491762,-18.77268573904716,-23.413820963693354,-20.78076260636031,-35.01608351390594,17.233181667322857,-11.456533020112099,5.921605207156711,-28.920204948692795,-10.220577313438774,21.475749584633054,0.8683519913951492,17.785952810606155,-10.436843530522248,21.27176497146963
0.8099999999999999,0.02702702702702703,-18.815660000313027,3.078603793902461,27.039661366492673,31.189887357340268,33.53894767235123,-18.77227934842884,-23.415069550838467,-20.78115225071239,-35.01826461889832,17.233299085944942,-11.457302040887308,5.924588387637132,-28.922464594581605,-10.222501509772199,21.475541733510404,0.8694696713589471,17.787109024775692,-10.438735976867235,21.272653947882404
0.84,0.028028028028028028,-18.816049400256265,3.077919311203816,27.0405325401841,31.192416559904448,33.5408125863847,-18.771813978167327,-23.416314624077973,-20.781508546039426,-35.0204527982822,17.23338032722072,-11.458074382091024,5.927689640489422,-28.924741881604618,-10.22448112007736,21.475268492978678,0.8706290869747646,17.7882715055879,-10.44067921092742,21.273528040491826
0.87,0.029029029029029027,-18.816409074451826,3.0772016975390857,27.04137663913973,31.19497602599298,33.54266671610683,-18.77128960959566,-23.417556481237405,-20.78183144907896,-35.02264846302416,17.233425252663547,-11.458850097055935,5.930910824799552,-28.927036764906582,-10.226516685999052,21.474929033324663,0.8718303102039203,17.78944052710644,-10.442673445355597,21.274387193725197
0.8999999999999999,0.03003003003003003,-18.81673864273485,3.0764508084632682,27.042193676391513,31.197566275802103,33.544509538432266,-18.770706222127636,-23.41879542963357,-20.7821209150511,-35.024852036710506,17.233433716764907,-11.459629242479632,5.9342538697087255,-28.929349215927253,-10.22860876742436,21.474522497578107,0.8730734170882534,17.79061637216501,-10.44471889753336,21.275231347124883
0.9299999999999999,0.031031031031031032,-18.817037697744624,3.075666492135702,27.042983660636878,31.20018784423468,33.5463405180856,-18.770063793304946,-23.42003178592798,-20.7823768977949,-35.027063955820545,17.23340556693565,-11.460411878439547,5.937720775091743,-28.931679222746087,-10.230757942491687,21.47404800118922,0.874358487626314,17.791799332475648,-10.446815789465733,21.27606043522138
0.96,0.03203203203203203,-18.817305804344024,3.0748485891312614,27.043746596133545,31.202841281062543,33.548159107585334,-18.76936229884917,-23.421265875970178,-20.78259934991417,-35.029284670005886,17.23334064344434,-11.461198068408407,5.941313612217858,-28.934026790428163,-10.232964807587106,21.473504631703445,0.875685605645165,17.79298970874046,-10.44896434766262,21.27687438740254
0.99,0.03303303303303303,-18.817542499016835,3.0739969322426033,27.04448248259422,31.205527151089402,33.54996474722833,-18.76860171271873,-23.42249803463003,-20.782788222933338,-35.03151464237521,17.2332387793526,-11.461987879270206,5.94503452438828,-28.93639194137053,-10.235229977326336,21.47289144843474,0.8770548586677951,17.794187810766807,-10.451164803005819,21.277673127779018
1.02,0.03403403403403403,-18.817747289242746,3.073111346273326,27.045191315081233,31.208246034313763,33.55175686507516,-18.767782007170833,-23.423728605617875,-20.782943467464108,-35.03375434978397,17.23309980044759,-11.46278138133663,5.948885727543982,-28.938774715648044,-10.237554084520498,21.47220748213879,0.8784663377761537,17.79539395758588,-10.45341739060026,21.278456575045837
