t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-17.827010754143732,-40.25123139369291,3.0684118211537723,-27.033235195035118,-20.605343077798867,9.924937539382332,33.81850266292078,-11.64354754962521,-0.1942239310384667,19.652283171393844,-9.1558661692489,34.01013709511037,-31.419391101857546,26.310662177027993,35.57386874655926,-11.397326378536741,12.83193381389009,27.030550050268182,16.291978325542566,-9.487705372074261,-8.72649692628982,1.2261065988972,-1.7730495704525941,11.375301199406897,37.60681899283985,-23.923036438323518,8.530841382213934,-28.296841838856636,-25.392032766481705,-3.585641559154944,6.9010815148615485,-35.06847967300392,-16.634433553238143,18.144087936056717,-3.585686399591862,13.945204070257237,6.8815097795442615,7.97782297816879,-6.370745538969795,-7.484143174439191,36.532673090846316,-14.60574656011165,-9.785854422768647
0.03,0.001001001001001001,-17.828085299739552,-40.253646808469945,3.068589222261938,-27.034860640001728,-20.60658752223211,9.925527701131482,33.82052487080608,-11.644250508004227,-0.19423633587526098,19.653460876489536,-9.156415833471732,34.01217728553263,-31.421278782276485,26.312240344248394,35.5759970988961,-11.398016592901289,12.83269683551725,27.032171504150515,16.29295078063131,-9.488283121629042,-8.727029079936198,1.2261733798463978,-1.7731579761531242,11.375976182916718,37.6090686512005,-23.924472389081398,8.531350341084075,-28.298547945082383,-25.393561927420468,-3.585858618404581,6.901487219376916,-35.07059241448119,-16.635432877183373,18.1451705560974,-3.585910610210717,13.946034048657259,6.8819134294519895,7.978300058218902,-6.371133723550643,-7.484600502285833,36.53485988335575,-14.606623278493705,-9.786443881378407
0.06,0.002002002002002002,-17.829142435902224,-40.256074952734345,3.0687321913622863,-27.036482300085208,-20.60779915950179,9.925977826288051,33.82253458215349,-11.644883459362523,-0.19422684160845774,19.654699453547728,-9.157002530393987,34.014099353141496,-31.423159201810087,26.313846938630775,35.578027786458634,-11.398564018181846,12.833551927887948,27.03384342756211,16.293943024366136,-9.488902450758765,-8.727630396222292,1.226279848753586,-1.7731981453365606,11.376619297446949,37.61131018810954,-23.92586577600253,8.531879027389818,-28.300309306566906,-25.3950281325936,-3.586039768788373,6.901919059859851,-35.072750552453016,-16.63645243501233,18.14626263473342,-3.5861072555304396,13.946855548383926,6.882347015649855,7.978783676570703,-6.371527806076775,-7.4851004907696925,36.53700293809821,-14.607497713108357,-9.787127015986655
0.09,0.003003003003003003,-17.830182475840274,-40.25851570003875,3.0688407772644197,-27.038100329947095,-20.608978046985488,9.926287964870328,33.824531506872816,-11.645446278211779,-0.19419553418875252,19.65599894684446,-9.15762624326884,34.015903555339854,-31.425032459259317,26.31548196716436,35.57996065038878,-11.398968418694494,12.83449936257889,27.035565683715788,16.294954857136137,-9.489563435405092,-8.728300757585039,1.2264260215266516,-1.7731701620108105,11.377230567831313,37.613543476931525,-23.92721643652226,8.532427568290307,-28.302125842747028,-25.396431531512675,-3.5861851211472895,6.902377018273026,-35.07495406094729,-16.637492208156765,18.147364224741803,-3.58627640465358,13.947668801274773,6.882810947800842,7.979273853406408,-6.371927832355305,-7.485643235348812,36.53910223017724,-14.608370203399252,-9.787903662595971
0.12,0.004004004004004004,-17.831205719273335,-40.26096895290397,3.068915020802694,-27.03971488269235,-20.610124238672125,9.926458138095985,33.826515345407046,-11.645938832541992,-0.19414247767823756,19.65735940367903,-9.1582869697681,34.01759012389684,-31.4268986283535,26.317145465617887,35.581795523002526,-11.399229536605047,12.835539433405405,27.037338132704775,16.29598606135383,-9.490266162737546,-8.72904002707549,1.2266119209164108,-1.773074127972481,11.377810020117018,37.615768399894584,-23.928524203326553,8.532996087580672,-28.303997509252177,-25.397772258463252,-3.586294808645145,6.90286109050688,-35.07720292300019,-16.638552186370294,18.14847537548084,-3.586418134341396,13.94847404015519,6.883305642752284,7.9797706220785996,-6.372333833318623,-7.486228839502478,36.541157732600595,-14.60924110002693,-9.78877362592011
0.15,0.005005005005005005,-17.83221245247125,-40.26343464292657,3.068954954817088,-27.04132611012228,-20.61123778520975,9.926488338552122,33.828485788436836,-11.646360983837628,-0.1940677144004123,19.658780874229265,-9.158984721920893,34.01915926493958,-31.428757757760728,26.318837498627673,35.58353222761263,-11.399347091920568,12.836672456315801,27.039160631229727,16.297036401420677,-9.491010731164172,-8.729848048268439,1.2268375766370143,-1.772910162786666,11.378357681471597,37.61798484817329,-23.92978890429587,8.533584705679749,-28.305924297677524,-25.399050432454523,-3.586368986754059,6.903371286582225,-35.07949713025132,-16.63963236756383,18.14959613297267,-3.58653252897502,13.949271498910374,6.883831524716783,7.980274029139429,-6.37274582507238,-7.486857414762199,36.543169416276534,-14.61011076511827,-9.789736679418949
0.18,0.006006006006006006,-17.83320294828446,-40.26591273088633,3.0689606041496824,-27.042934162981272,-20.612318733957206,9.926378530416315,33.83044251659663,-11.646712587105325,-0.19397126506959678,19.66026341140771,-9.159719526053555,34.0206111589839,-31.430609871068373,26.32055815977327,35.58517057835601,-11.399320782559693,12.837898769270273,27.041033032276065,16.298105623679998,-9.491797250352546,-8.73072464517782,1.2271030254770579,-1.7726784037652337,11.37887358008931,37.62019272197719,-23.931010362445853,8.53419353961145,-28.307906235350238,-25.400266157155677,-3.586407833250994,6.903907630849905,-35.08183668253148,-16.640732757640865,18.150726539989694,-3.5866196805367636,13.950061412559183,6.884389025473996,7.9807841343651855,-6.373163808922948,-7.487529080745024,36.545137250006626,-14.610979572536543,-9.79079256532388
0.21,0.007007007007007007,-17.83417746616546,-40.268403206853776,3.068931985656792,-27.04453919119765,-20.61336712903977,9.92612864972878,33.8323852002029,-11.646993490913154,-0.19385312889968054,19.661807070718737,-9.160491422730749,34.02194596100319,-31.43245496673367,26.32230757164067,35.586710380026226,-11.399150284502525,12.839218732103753,27.04295518474189,16.299193456357283,-9.492625841260985,-8.731669622178233,1.2274083114014047,-1.7723790059435993,11.379357745097096,37.62239193064495,-23.93218839586489,8.534822702979781,-28.30994338508832,-25.401419520818727,-3.586411548225219,6.904470162187657,-35.08422158744301,-16.641853370332427,18.151866636145,-3.5866796886114627,13.950844017329938,6.884978584593553,7.981301010776136,-6.37358777138434,-7.488243965189165,36.54706120047507,-14.611847908172383,-9.791940994653832
0.24,0.008008008008008008,-17.835136252181275,-40.270906090297714,3.0688691082368282,-27.046141344119007,-20.61438301140882,9.925738604715955,33.83431349899531,-11.647203537441426,-0.19371328369213395,19.66341191011647,-9.161300466697803,34.0231638005352,-31.434293018004396,26.324085885872922,35.5881514279111,-11.398835252021053,12.840632726372078,27.04492693301663,16.30029960948788,-9.493496636179863,-8.732682763932978,1.2277534856437085,-1.772012142055939,11.379810206460098,37.62458239274422,-23.933322817648524,8.535472305937459,-28.312035844951474,-25.402510596187504,-3.586380354096512,6.9050589341943365,-35.08665185993238,-16.642994227031522,18.153016457986993,-3.5867126604077684,13.951619550738192,6.885600649679405,7.981824744651518,-6.374017684164555,-7.489002203991895,36.54894123223428,-14.612716170256045,-9.793181647222214
0.27,0.009009009009009009,-17.836079539016733,-40.27342143019276,3.0687719728739924,-27.04774077074231,-20.615366418905662,9.925208276165948,33.83622706189129,-11.647342562545068,-0.19355168590320387,19.665077989863395,-9.16214672682426,34.02426478182611,-31.43612397280967,26.325893283207947,35.5894935076359,-11.398375317991237,12.842141155180745,27.046948116510652,16.301423774832095,-9.494409778782899,-8.733763835329091,1.2281386067896058,-1.771578002508793,11.380230994886798,37.62676403617706,-23.93441343583077,8.536142455148164,-28.314183747983286,-25.403539440392617,-3.5863144956438724,6.905674015381639,-35.08912752185483,-16.644155356626836,18.154176039098445,-3.5867187107992944,13.952388251666497,6.886255676635896,7.982355435539511,-6.374453504131289,-7.489803941249689,36.55077730768666,-14.61358476969134,-9.794514171635065
