t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.0,0.0,4.08114663871591,4.316830998143932,-0.7340642616915376,8.606960399682835,-6.368669204957041,4.3453489242417564,2.515207964282505,4.972962628815339,-14.610321280634459,-3.827097101416006,-16.014451459579927,-19.986642991137614,-34.981634836250365,29.833592487146998,22.306057345531407,-29.673132892011292,-39.95767631579121,31.19251932761899,16.954037570852304,24.004213130502613,2.5712286026927647,29.74086346408555,0.4103740339245113,10.617208338767325,-28.411712835382485
0.03,0.001001001001001001,4.081390205082325,4.317085078776866,-0.7341154357791734,8.607473919255275,-6.369059428862228,4.345609024690848,2.5153529952878926,4.973255082963941,-14.61119915003785,-3.8273296190518478,-16.01541777317403,-19.98784768977076,-34.983733868102235,29.835376854650274,22.307389117508425,-29.67491718306589,-39.96007477203249,31.19438237636172,16.95504851179615,24.005645651454763,2.5713806287891026,29.742639888858626,0.41039675173045725,10.617838548648823,-28.413421039826186
0.06,0.002002002002002002,4.081620338008693,4.317304791912828,-0.7342695056455224,8.608017050443074,-6.369523624502618,4.345840283164636,2.515554659500687,4.973524833736666,-14.612069516010521,-3.8275841750552897,-16.016318426621847,-19.98906075837387,-34.985773215142885,29.837147315613205,22.30875648855356,-29.676667204054922,-39.96251259711345,31.1961928217489,16.956045063681568,24.00706108132752,2.5716026454142398,29.744459327662433,0.41044891573071124,10.618436395729459,-28.415084313554452
0.09,0.003003003003003003,4.081837095921823,4.317490301561557,-0.7345262007068745,8.608589753611485,-6.370061631384418,4.346042853547369,2.515812861643518,4.973771984883741,-14.612932164081737,-3.8278609841207536,-16.017153455007048,-19.990282238423212,-34.9877527666122,29.83890354113453,22.310159209109035,-29.678383103339826,-39.96498948889256,31.197951155111557,16.957026979466537,24.008459411136386,2.571894542158367,29.746321567234926,0.4105306192846697,10.619001796565096,-28.41670296364916
0.12,0.004004004004004004,4.082040543461102,4.317641767363097,-0.734885271549653,8.609191995384176,-6.370673299017562,4.346216891618375,2.516127519909714,4.973996643502224,-14.613786886213404,-3.8281602470646865,-16.017922873941135,-19.991512180935867,-34.98967241447773,29.84064519385794,22.311597029769736,-29.680065013414648,-39.96750513328571,31.19965783606531,16.957994005991758,24.009840628421944,2.57225623960654,29.748226371570038,0.41064194872452053,10.61953466957388,-28.418277288767154
0.15,0.005005005005005005,4.082230751387047,4.317759344506215,-0.735346489712467,8.609823748593323,-6.371358486856862,4.346362554892908,2.51649856584261,4.974198919971535,-14.614633480842103,-3.828482150890784,-16.018626679517833,-19.992750646432068,-34.991532053332776,29.84237192799511,22.313069701231584,-29.681713050970718,-39.970059204231205,31.201313292821688,16.958945884013247,24.011204717173964,2.572687689203302,29.750173481960474,0.41078298344685865,10.62003493505922,-28.41980757915947
0.18,0.006006006006006006,4.0824077964881615,4.31784318365336,-0.7359096474661281,8.610484992233241,-6.372117064248599,4.346480002464453,2.516925944223805,4.974378927885309,-14.615471752917964,-3.828826868848166,-16.01926484826967,-19.99399770490487,-34.993331580296974,29.844083389347098,22.31457697424376,-29.683327316949594,-39.9726513636522,31.20291792246975,16.959882348236768,24.01255165775347,2.573188873119557,29.75216261704327,0.4109537959961749,10.620502515235287,-28.421294116686497
0.21,0.007007007007007007,4.082571761486162,4.317893430872061,-0.7365745575918888,8.611175711417584,-6.372948910382623,4.346569394848489,2.517409612970328,4.974536783979578,-14.616301513940321,-3.8291945604825712,-16.019837337126653,-19.995253435797068,-34.99507089491926,29.845779215324264,22.31611859956488,-29.6849078965844,-39.97528126141687,31.204472091228126,16.96080312735409,24.013881426812723,2.573759804121479,29.754193472848304,0.41115445214024726,10.620937334255046,-28.42273717482891
0.24,0.008008008008008008,4.0827227349396145,4.317910227572737,-0.7373410531581128,8.611895897340139,-6.3738539142500725,4.346630893827728,2.5179495430406766,4.97467260805733,-14.617122581990172,-3.829585371680635,-16.020344083376923,-19.996517927985273,-34.99674989908326,29.847459034964857,22.31769432792324,-29.68645485942948,-39.97794853529636,31.20597613466751,16.961707944081137,24.01519399721309,2.574400525441228,29.756265722849875,0.4113850109374508,10.621339318240814,-28.42413701869433
0.27,0.009009009009009009,4.082860811146045,4.317893710452842,-0.7382089872955444,8.612645547239259,-6.374831974606781,4.346664662298894,2.518545718349683,4.974786522909465,-14.617934781759363,-3.8299994347073114,-16.02078500462944,-19.99779127977105,-34.998368496915184,29.849122468952395,22.319303909981222,-29.687968259378493,-39.980652810920795,31.20743035790366,16.96259651519806,24.01648933794071,2.5751111106491886,29.758379018021508,0.41164552479598765,10.621708395317391,-28.425493905019554
0.3,0.01001001001001001,4.082986090042578,4.317844011447328,-0.739178232971304,8.613424664365942,-6.375882999942449,4.3466708641210605,2.519198135692168,4.974878654232183,-14.618737944576544,-3.8304368682364958,-16.0211599987786,-19.99907359887901,-34.9999265946941,29.850769129632003,22.32094709630404,-29.68944813467086,-39.983393701733384,31.20883503576093,16.963468551591262,24.01776741401997,2.5758916635274294,29.760532986894127,0.4119360395250258,10.622044495647769,-28.426808082168268
0.32999999999999996,0.011011011011011011,4.08309867710519,4.317761257685402,-0.7402486827616914,8.614233257955611,-6.377006908455649,4.3466496639656365,2.5199068046753434,4.974949130540827,-14.619531908429808,-3.830897777374895,-16.02146894397088,-20.00036500246178,-35.001424100764744,29.852398621025852,22.32262363733281,-29.690894507886664,-39.986170808943,31.21019041290629,16.964323758297407,24.01902818642473,2.57674231794403,29.762727235617767,0.41225659437771983,10.62234755147148,-28.428079790124183
0.36,0.012012012012012012,4.08319868324663,4.317645571453558,-0.7414202486238377,8.615071343203608,-6.378203628034729,4.346601227168056,2.5206717476599154,4.974998083080237,-14.620316517986042,-3.8313822536791977,-16.021711698573565,-20.00166561711171,-35.002860925452666,29.854010538847835,22.32433328336221,-29.692307385929926,-39.98898372147527,31.21149670395387,16.96516183454944,24.02027161198723,2.577663237727906,29.764961348026976,0.4126072220860753,10.622617497145628,-28.429309260479428
0.39,0.013013013013013013,4.083286224713106,4.3174970701649045,-0.7426928616662046,8.615938941244446,-6.3794730962446575,4.346525719581272,2.5214929997098476,4.975025645731623,-14.62109162460695,-3.8318903751665854,-16.02188810114566,-20.00297557887926,-35.00423698098187,29.855604470517655,22.326075784522693,-29.693686760000322,-39.99183201592241,31.212754093539942,16.96598247382463,24.02149764330472,2.5786546165437065,29.767234885710046,0.4129879488876022,10.62285426918867,-28.430496716418133
0.42,0.014014014014014014,4.083361422979818,4.317315866334791,-0.7440664719178888,8.616836079134837,-6.38081526031986,4.346423307431155,2.522370608550743,4.975031954916017,-14.621857086361725,-3.8324222063186206,-16.02199797041114,-20.00429503329794,-35.0055521813948,29.85717999517444,22.32785089076747,-29.695032605553283,-39.994715256492064,31.213962736368266,16.966785363894672,24.022706228643717,2.5797166777663403,29.769547388082284,0.4133987945436909,10.623057806327004,-28.431642372695123
0.44999999999999996,0.015015015015015015,4.0834244046454335,4.317102067562774,-0.7455410480966441,8.617762789840535,-6.382230077163086,4.346294157173905,2.5233046345367933,4.975017149494325,-14.622612768036351,-3.832977798078553,-16.022041105234695,-20.005624135415697,-35.00680644247469,29.858736683690093,22.329658351864293,-29.69634488224848,-39.99763299495527,31.215122757225746,16.967570186877843,24.023897311841925,2.5808496743546403,29.771898372463436,0.41383977234962926,10.623228049544466,-28.43274643560957
0.48,0.016016016016016016,4.083475301325605,4.31685577652096,-0.747116577375494,8.618719112227023,-6.383717513350336,4.346138435355616,2.524295150626255,4.974981370664039,-14.623358541139524,-3.8335571878420702,-16.022017284600228,-20.00696304983265,-35.00799968167033,29.860274098682453,22.331497917392216,-29.697623533886656,-40.00058477059383,31.21623425096823,16.968336619293254,24.02507083220775,2.5820538887236406,29.77428733415947,0.41431088913616654,10.623364942134797,-28.433809102973555
0.51,0.017017017017017015,4.0835142495456465,4.316577090948791,-0.7487930651477616,8.619705091054062,-6.385277545141862,4.345956308474121,2.5253422423654053,4.974924761852628,-14.624094283905151,-3.834160399441524,-16.021926267592303,-20.008311950745032,-35.009131818022986,29.861791794528507,22.33336933674336,-29.698868488334824,-40.00357011014731,31.21729728247634,16.969084332117173,24.026226724417434,2.583329632614904,29.776713746548857,0.4148121452625149,10.623468429757216,-28.4348305640754
