t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,-29.743385335288743,-25.07558890006807,23.097466892092005,18.33292234407929,-6.473020171275107,35.727603537741,-12.502306544963671,-16.511865693819306,40.54514025047958,-21.791481992923803,-6.873435272538771,-2.3150550022532714,19.829324959758544,-28.31422611612665,26.281679203993985,-22.27040855236422,1.160573448348949,-29.16398938001363,-25.442364580517367,-12.869524651981537,16.814316270774313,-5.666459355713565,-0.1406940087317794,7.931399711118103,2.2515640849201626,26.418947379782654,13.071413398067733,15.670378743033993
0.03,0.001001001001001001,-29.745175121066268,-25.077097896027524,23.09884853820783,18.334015679813643,-6.473416922611842,35.72974461402923,-12.503061783684238,-16.512860050760608,40.54757280186042,-21.792789789268014,-6.873856403013175,-2.31519928500311,19.83051318844462,-28.315925639098374,26.28324821167478,-22.271751367951353,1.1606384265149798,-29.165744478905555,-25.44389481387666,-12.870298726863941,16.81531829903639,-5.666803877986672,-0.14070340165951425,7.931872971247874,2.2516913352741414,26.420531173011437,13.072195134918777,15.67131384935355
0.06,0.002002002002002002,-29.746962101416877,-25.078598339547728,23.100131258269037,18.33519496099773,-6.4737712247073,35.73190095451229,-12.503792603898205,-16.51382981288069,40.54996939108613,-21.79414549037277,-6.874205092592705,-2.315374798689673,19.831715595783905,-28.317707191765493,26.28484636190587,-22.27317574471226,1.1607201204909705,-29.167445676644828,-25.445384748695552,-12.871033739540172,16.816296807094506,-5.6671179082961585,-0.1407580119675479,7.932267410911037,2.2517474699993842,26.42218014135472,13.072978538784943,15.67227814014826
0.09,0.003003003003003003,-29.748746277296206,-25.080090226742787,23.101315180103626,18.33646018933329,-6.474083171847635,35.73407268698884,-12.504499033136522,-16.51477506512009,40.55233041510527,-21.795549072896037,-6.874481267155075,-2.315581477832135,19.832931881338798,-28.319570940826424,26.286473706106065,-22.274681833241193,1.1608186610137907,-29.16909304711263,-25.44683466847186,-12.87172962920464,16.817251765741418,-5.667401395346041,-0.1408579501420771,7.932582996320941,2.25173256846439,26.42389418702975,13.073763605859842,15.67327187857615
0.12,0.004004004004004004,-29.750527641479362,-25.081573532880846,23.102400424023383,18.33781137635224,-6.474352845927145,35.73625994788959,-12.505181078689594,-16.515695891811212,40.554656254080435,-21.797000528507823,-6.874684838095539,-2.315819261344574,19.834161739889566,-28.321517075566003,26.288130300397533,-22.276269812942243,1.160934177401785,-29.170686687793857,-25.448244836813462,-12.872386306996066,16.81818314479351,-5.667654278887152,-0.14100332474283173,7.932819672010117,2.2516467020667275,26.425673203979095,13.074550342216458,15.674295322988089
0.15,0.005005005005005005,-29.752306178509826,-25.08304821233501,23.103387102706268,18.339248543326285,-6.474580316496612,35.73846288228479,-12.505838727657826,-16.516592376617723,40.55694727144678,-21.798499863942588,-6.874815702303052,-2.3160880925943825,19.835404861510614,-28.323545807683647,26.289816205606545,-22.27793989179947,1.1610667974711248,-29.172226719649043,-25.449615497436053,-12.873003656000426,16.819090913142325,-5.667876489780222,-0.14119424238441686,7.932977360721811,2.2514899342626515,26.42751707749154,13.075338763725968,15.67534872710441
0.18,0.006006006006006006,-29.75408186465633,-25.084514198516842,23.104275321085627,18.340771721174608,-6.474765640814218,35.74068164389564,-12.506471946991574,-16.51746460248359,40.55920381395592,-21.800047101064337,-6.874873742131055,-2.316387919456446,19.836660931647632,-28.325657371119465,26.291531487265583,-22.27969230615028,1.161216647445441,-29.17371328701557,-25.450946874149217,-12.873581531230293,16.819975038807033,-5.668067950063112,-0.14143080771009878,7.933055963321957,2.251262320608605,26.429425683799487,13.07612889598186,15.676432340173855
0.21,0.007007007007007007,-29.755854667877625,-25.08597140379246,23.10506517624614,18.342380950369343,-6.47490886389904,35.74291639510964,-12.507080683520595,-16.518312651591707,40.56142621170509,-21.801642276944516,-6.874858825362912,-2.3167186943630638,19.837929631195696,-28.327852021877977,26.293276215616768,-22.281527320461542,1.1613838518586055,-29.17514655753808,-25.45223917083079,-12.874119759580658,16.82083548898797,-5.668228573022335,-0.141713123357967,7.933055358731524,2.2509639088144517,26.4313988896528,13.076920774229169,15.6775464071149
0.24,0.008008008008008008,-29.75762454779505,-25.087419719381362,23.105756757326446,18.344076280838678,-6.475010018587148,35.745167306999846,-12.507664863973094,-16.519136605331976,40.563614778151376,-21.803285443952827,-6.87477080517206,-2.317080374349608,19.839210636578464,-28.33013003784905,26.295050465616587,-22.28344522710789,1.161568533450539,-29.176526722127974,-25.4534925713894,-12.874618139761296,16.821672230121187,-5.668358263269016,-0.14204128991940015,7.932975403879232,2.25059473880828,26.433436551869086,13.077714443298687,15.678691168639569
0.27,0.009009009009009009,-29.75939145567287,-25.088859015237944,23.10635014542837,18.34585777186732,-6.4750691255903705,35.74743455934798,-12.508224394984508,-16.51993654427876,40.56576981011085,-21.804976669861077,-6.874609520076932,-2.317472921095897,19.840503619828514,-28.332491718625604,26.296854316941886,-22.28544634615169,1.1617708130559132,-29.177853994951878,-25.454707239715063,-12.875076442205724,16.82248522793409,-5.668456916819458,-0.14241540588975707,7.932815933674722,2.250154842812646,26.435538516860333,13.07850995754597,15.679866861359772
