t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
0.3,0.01001001001001001,-27.891741487885785,-22.8165864538711,3.522415815905069,36.97042207319539,21.072491551979883,17.139211569576073,-28.511713126159506,5.4355014536814075,-13.695325687463672,27.29467948302032,-3.9416030745075568,-0.11666203987267787,-12.73747124989107,-17.594923076500397,-1.2970291416666104,-5.075654446283622,8.9417259643881,40.23548129607094,15.613024314482644,17.503291317279857,-18.7129640012085,-14.37663599078022,2.2193846417440346,-27.765235323720763
0.32999999999999996,0.011011011011011011,-27.894245080851352,-22.81822407531529,3.5223807165019307,36.97249061706079,21.074326318364655,17.139812555913455,-28.51294680901885,5.435954523796875,-13.696122184212163,27.296179763877905,-3.9422907532063007,-0.11600018100257392,-12.738193386768149,-17.595795170291904,-1.2973622514449998,-5.076292097383004,8.94291427199049,40.23824662500043,15.614497133342494,17.504224765766544,-18.714190221673572,-14.377808691947662,2.2201421652608757,-27.7676141722484
0.36,0.012012012012012012,-27.896829169981146,-22.819890551307626,3.5223217631353374,36.97454540200776,21.076219988322922,17.140370559536628,-28.514132071617382,5.43642082986604,-13.696916762517198,27.297667355111194,-3.9430245056653117,-0.1152722459930188,-12.738911666652236,-17.596647910626046,-1.297720937313737,-5.076963072895967,8.944168755997461,40.24104757657294,15.616022947976292,17.50514738310665,-18.715425503278475,-14.379012398463264,2.2209620100009477,-27.770063393810545
0.39,0.013013013013013013,-27.89949329109849,-22.82158626715884,3.5222391203857235,36.97658662048014,21.07817275852362,17.140885469697555,-28.51526891159501,5.436900387194829,-13.697709561907251,27.299142379787558,-3.943804599350875,-0.11447839039988798,-12.739626245053403,-17.597481109540066,-1.298105299748467,-5.0776674762658205,8.945489504256544,40.24388410240186,15.617601514116156,17.50605919014694,-18.716669608640448,-14.38024711341727,2.2218441543864054,-27.772582945689276
0.42,0.014014014014014014,-27.902236954247034,-22.823311614696042,3.5221329638136663,36.97861447104433,21.080184829891422,17.14135716265571,-28.51635734772688,5.437393208307836,-13.6985007258931,27.30060495749589,-3.9446313110068814,-0.11361876551654425,-12.740337279716647,-17.598294573334716,-1.2985154465588478,-5.078405409137533,8.946876605248137,40.24675615497769,15.61923257491668,17.506960205630968,-18.717922292240644,-14.381512838215821,2.2227885846413393,-27.775172778820753
0.44999999999999996,0.015015015015015015,-27.90505964333477,-22.8250669924194,3.5220034799981437,36.98062915845736,21.082256407230496,17.141785501695903,-28.517397419885413,5.437899303076466,-13.699290401939527,27.30205520437931,-3.9455049267238236,-0.11269351841568463,-12.74104493073179,-17.599088102705633,-1.2989514927945642,-5.0791769713917025,8.948330147960537,40.24966368763918,15.620915860931419,17.507850446306005,-18.71918330045273,-14.382809572476852,2.2237952946157638,-27.77783283750647
0.48,0.016016016016016016,-27.907960815770625,-22.82685280566185,3.521850866571002,36.98263089373593,21.08438769883435,17.142170337149842,-28.51838918899518,5.438418678850172,-13.700078741434313,27.30349323316963,-3.94642574200829,-0.11170279199213982,-12.741749360646638,-17.599861492884887,-1.299413560646225,-5.079982261180081,8.9498502217573,40.25260665454487,15.622651090094525,17.508729927030355,-18.72045237157322,-14.38413731392142,2.2248642856023957,-27.780563059113287
0.51,0.017017017017017015,-27.91093990209466,-22.828669466751837,3.5216753322475123,36.98461989422649,21.086578916081873,17.142511506421584,-28.51933273698023,5.43895134059099,-13.70086589965439,27.304919153223498,-3.947394061852951,-0.11064672500653973,-12.742450734583345,-17.600614533792847,-1.2999017793410452,-5.080821374962774,8.951436916236917,40.25558501064509,15.624437967707948,17.509598660880993,-18.721729235853577,-14.385496058260461,2.2259955661464055,-27.783363373762427
0.54,0.018018018018018018,-27.913996305603046,-22.830517395179196,3.521477096852889,36.98659638367643,21.088830273019653,17.142808834017174,-28.52022816670352,5.439497291011561,-13.701652035729035,27.306333070560246,-3.9484102008070234,-0.10952545212976157,-12.743149220358031,-17.60134701020057,-1.3004162850332197,-5.081694407547261,8.953090321084717,40.25859871165433,15.626276186434689,17.510456659261457,-18.723013615534235,-14.38688579907687,2.227189151848308,-27.786233704007458
0.57,0.01901901901901902,-27.917129401968975,-22.832397017764155,3.5212563913446417,36.98856059230644,21.091141985930754,17.143062131578723,-28.52107560189811,5.440056530716843,-13.702437312599963,27.307735087901342,-3.949474483047203,-0.10833910398808021,-12.74384498860362,-17.602058701902944,-1.3009572206888795,-5.082601452129378,8.954810525916987,40.261647714024114,15.628165426298532,17.511303932009895,-18.724305224880585,-14.388306527702875,2.228445065160181,-27.78917396450146
0.6,0.02002002002002002,-27.920338538860793,-22.834308768829512,3.5210134578306214,36.990512756884144,21.093514272890033,17.143271197923216,-28.5218751870896,5.4406290583497245,-13.703221896978196,27.30912530471145,-3.9505872424490427,-0.10708780720894322,-12.744538212895892,-17.602749383902708,-1.3015247359655264,-5.083542600336405,8.95659762011724,40.264731974916316,15.630105354690734,17.51214048750717,-18.725603770221024,-14.389758233092648,2.2297633351753903,-27.79218406165353
0.63,0.02102102102102102,-27.92362303555862,-22.836253090376022,3.5207485495826174,36.99245312079897,21.09594735330622,17.143435819086328,-28.5226270875095,5.441214870740734,-13.704005959297556,27.310503817241035,-3.951748822658761,-0.10577168446729658,-12.745229069882743,-17.603418826605587,-1.3021189870858336,-5.084517942272421,8.958451692664628,40.26785145217695,15.632095626384135,17.512966332784952,-18.72690894998719,-14.391240901690082,2.231143997412008,-27.79526389327474
0.6599999999999999,0.022022022022022022,-27.926982182570775,-22.838230432261014,3.5204619310453613,36.99438193413843,21.098441447450924,17.14355576837159,-28.523331488999027,5.441813963062064,-13.70478967366465,27.311870718570493,-3.9529595771654584,-0.10439085453238948,-12.74591773941664,-17.60406679602671,-1.3027401367056994,-5.085527566566074,8.960372831954427,40.27100610431043,15.634135883555151,17.513781473633653,-18.72822045475644,-14.3927545172917,2.232587093590121,-27.798413348213845
0.69,0.023023023023023025,-27.93041524125144,-22.840241252380267,3.520153877840785,36.99629945376583,21.10099677597481,17.143630806405238,-28.523988597902846,5.442426328986111,-13.705573217805187,27.313226098655782,-3.9542198693737123,-0.10294543231499012,-12.746604404690245,-17.6046930540085,-1.3033883537764333,-5.086571560420936,8.962361125610594,40.27419589045434,15.636225755814111,17.514585914710175,-18.72953796729667,-14.39429906090463,2.2340926714032174,-27.80163230598291
0.72,0.024024024024024024,-27.933921443420942,-22.842286016853183,3.5198246767673793,36.99820594339943,21.103613559411148,17.143660681197073,-28.5245986409523,5.443051960848749,-13.706356773006469,27.314570044375515,-3.9555300726765266,-0.10143552891494728,-12.747289252375198,-17.605297358450198,-1.3040638134009561,-5.087650009668603,8.964416660290354,40.27742077035466,15.638364860244414,17.515379659645312,-18.73086116261363,-14.395874510599619,2.2356607842838585,-27.804920636373108
0.75,0.025025025025025023,-27.93749999099018,-22.844365200211264,3.5194746257944938,37.000101673693194,21.106292017667045,17.14364512820774,-28.525161865137594,5.443690849817552,-13.707140524055912,27.31590263957946,-3.956890570528601,-0.09986125166903559,-12.747972472764026,-17.605879463549215,-1.3047666966838876,-5.088762998824715,8.966539521480808,40.280680704341556,15.640552801450953,17.516162711150717,-18.732189708000707,-14.39748084135899,2.2372914911638366,-27.80827819906101
0.78,0.026026026026026026,-27.94115005559065,-22.846479285589915,3.519104034051423,37.00198692231915,21.109032369502643,17.143583870422784,-28.525678537568506,5.444342986065168,-13.707924659175422,27.31722396513846,-3.9583017565198872,-0.09822270419902539,-12.748654259915147,-17.60643912005446,-1.3054971905753951,-5.089910611148075,8.968729793287535,40.28397565330558,15.642789171618272,17.51693507112531,-18.733523263091445,-14.399118024919561,2.2389848562290315,-27.81170484320565
0.8099999999999999,0.02702702702702703,-27.944870778211687,-22.84862876492358,3.518713221811115,37.0038619740514,21.111834831998603,17.143476618433887,-28.526148945322973,5.44500835894808,-13.708709369951462,27.318534098995734,-3.9597640344493965,-0.0965199864599214,-12.74933481180096,-17.606976075531794,-1.3062554877086747,-5.0910929287030315,8.9709875582152,40.28730557867443,15.645073550578878,17.517696740761057,-18.734861479914727,-14.400786029610444,2.2407409486691794,-27.81520040703669
0.84,0.028028028028028028,-27.94866126884644,-22.850814139144234,3.5183025204683376,37.00572712085189,21.11469962001225,17.143323070527728,-28.526573395283148,5.445686957190945,-13.709494851260633,27.319833116219506,-3.9612778183992137,-0.0947531947883174,-12.750014330458946,-17.607490074641788,-1.307041786230929,-5.092310032425331,8.973312896940133,40.29067044239015,15.647405505892172,17.51844772064794,-18.73620400295283,-14.402484820185677,2.242559842422774,-27.81876471743412
0.87,0.029029029029029027,-27.952520606148283,-22.85303591838325,3.5178722725121516,37.00758266195797,21.117626945622742,17.14312291278288,-28.526952213958328,5.446378769076752,-13.710281301190605,27.321121089056973,-3.9628435328086775,-0.09292242195081744,-12.750693022145782,-17.60798085942988,-1.3078562896277106,-5.093562002191607,8.975705888074929,40.29407020688688,15.649784592934392,17.51918801087807,-18.737550469202425,-14.404214357651691,2.244441615917328,-27.822397589499793
0.8999999999999999,0.03003003003003003,-27.956447837099248,-22.855294622176586,3.5174228314925147,37.00942890397179,21.12061701756574,17.14287581917518,-28.527285747294222,5.447083782642993,-13.711068920956208,27.322398086989562,-3.9644616125486802,-0.09102775719247734,-12.75137109749439,-17.608448169629085,-1.3086992065404939,-5.094848916892704,8.97816660792504,40.297504835069,15.652210355000003,17.519917611148742,-18.73890050823859,-14.405974599089545,2.246386351805217,-27.826098826121335
0.9299999999999999,0.031031031031031032,-27.960441976692174,-22.85759077967338,3.516954561980868,37.01126616095161,21.123670040657963,17.142581451692113,-28.527574360468044,5.447801985884079,-13.711857914810492,27.323664176789453,-3.9661325029960364,-0.08906928628522336,-12.752048771673891,-17.608891742975366,-1.3095707505773342,-5.096170854511036,8.980695130237407,40.30097429028977,15.654682323414901,17.520636520864375,-18.740253742281972,-14.407765497471923,2.24839413669535,-27.82986821752881
0.96,0.03203203203203203,-27.964502007628315,-22.859924929847836,3.516467839524545,37.013094754505076,21.126786215212196,17.142239460456565,-28.527818437668884,5.448533366960202,-13.712648489950588,27.324919422577366,-3.967856660107864,-0.08704709157620871,-12.752726264552404,-17.60931131553575,-1.310471140116478,-5.09752789220217,8.983291525941159,40.304478536330436,15.657200017661815,17.52134473923719,-18.74160978626918,-14.40958700147486,2.2504650608808943,-27.833705540844697
0.99,0.03303303303303303,-27.968626880032083,-22.862297621714493,3.515963050594843,37.01491501388451,21.129965736443193,17.141849483860582,-28.52801838186283,5.44927791441286,-13.71344085641816,27.326163885881567,-3.96963455049593,-0.08496125203607162,-12.753403800862632,-17.609706622049266,-1.311400598102781,-5.0989201063808345,8.985955862880406,40.30801753737968,15.659762945518253,17.522042265386467,-18.7429682479265,-14.411439055284184,2.2525992180633043,-27.83761055962769
1.02,0.03403403403403403,-27.97281551118467,-22.864709414546788,3.515440592528616,37.01672727608425,21.133208793865137,17.141411148709544,-28.528174614542323,5.450035617387258,-13.714235226994255,27.327397625698058,-3.9714666515008865,-0.08281184330706219,-12.754081610370179,-17.610077396280815,-1.3123593518367938,-5.10034757281156,8.988688205539207,40.311591258013564,15.66237060320732,17.522729098436315,-18.744328727847048,-14.413321598396664,2.2547967050728963,-27.8415830234109
1.05,0.035035035035035036,-27.977066785278318,-22.8671608780989,3.514900873463231,37.018531885940064,21.13651557068116,17.14092407037732,-28.52828757545925,5.450806465861787,-13.715031817088368,27.32862069855199,-3.973353451266353,-0.08059893775100932,-12.75475992804451,-17.61042337138794,-1.3133476327563707,-5.101810366704156,8.99148861475874,40.31519966317576,15.66502247556171,17.52340523761176,-18.745690819571454,-14.415234565415844,2.2570576215862164,-27.845622667235048
1.08,0.036036036036036036,-27.981379553192973,-22.86965259283086,3.51434431226476,37.02032919623083,21.139886243165627,17.14038785297294,-28.52835772234125,5.451590450884781,-13.71583084462149,27.329833158560184,-3.975295448812757,-0.07832260449710203,-12.755438994232515,-17.610744280300608,-1.314365676210661,-5.103308562814229,8.994357147446776,40.31884271815816,15.66771803620113,17.524070682333072,-18.747054109672156,-14.417177885842591,2.2593820698404534,-27.849729211177312
1.1099999999999999,0.037037037037037035,-27.985752632297086,-22.872185150136865,3.5137713384492635,37.022119567782276,21.143320980039828,17.13980208951933,-28.528385530590803,5.452387564818761,-13.716632529902961,27.331035057494827,-3.9772931541108774,-0.07598290948946385,-12.756119054834555,-17.61103985611392,-1.3154137212263393,-5.104842235548953,8.99729385627953,40.32252038858177,15.670456747723424,17.524725432308156,-18.748418177841426,-14.41915148386033,2.2617701543451463,-27.85390235987652
1.14,0.03803803803803804,-27.99018480627431,-22.874759152576754,3.5131823920970393,37.023903369573,21.146819941841773,17.139166362144664,-28.528371492966603,5.453197801592358,-13.71743709550091,27.332226444848246,-3.9793470881550075,-0.07357991553450248,-12.756800361482945,-17.611309832493834,-1.316492010265932,-5.106411459078302,9.000298789396005,40.326232640377896,15.673238061909572,17.525369487622932,-18.749782596983216,-14.421155278115014,2.264221981591439,-27.85814180205538
1.17,0.03903903903903904,-27.99467482497784,-22.877375214110597,3.512577923759723,37.02568097884279,21.150383280290878,17.138480242286942,-28.528316119246814,5.45402115696009,-13.718244766106068,27.33340736789881,-3.9814577830356654,-0.07111368234802112,-12.757483171722766,-17.611553944095768,-1.3176007889781018,-5.108016307451955,9.003371990084924,40.329979439769474,15.676061419942762,17.526002848829513,-18.75114693330892,-14.423189181489818,2.266737659759134,-27.8624472100405
1.2,0.04004004004004004,-27.999221404314106,-22.8800339603363,3.511958394360123,37.02745278120319,21.15401113764827,17.137743290912315,-28.528219935873814,5.454857628770201,-13.71905576838873,27.33457787177788,-3.9836257820117624,-0.06858426660208182,-12.758167749194914,-17.611771926996052,-1.3187403059397456,-5.109656854722086,9.006513496464398,40.33376075325266,15.678926252641666,17.526625517032116,-18.75251074643714,-14.425253100874619,2.2693172984217944,-27.866818239281052
1.23,0.04104104104104104,-28.003823226157564,-22.882736028730168,3.51132427508469,37.02921917075035,21.157703646073582,17.136955058747827,-28.528083485580023,5.455707217240711,-13.719870330848687,27.335737999537795,-3.9858516395821453,-0.06599172197161565,-12.758854363821284,-17.611963519136175,-1.3199108123897716,-5.1113331750722555,9.009723341154475,40.337576547578486,15.681831980708,17.527237493970524,-18.753873589497566,-14.427346936930281,2.2719610082501407,-27.871254527866828
1.26,0.04204204204204204,-28.008478938298225,-22.885482068890354,3.5106760472685297,37.030980550180296,21.16146092697905,17.136115086529106,-28.527907326994498,5.456569925243867,-13.720688683657869,27.3368877922209,-3.988135921556424,-0.06333609918077872,-12.759543291991987,-17.612128460779633,-1.3211125619544197,-5.113045342952601,9.013001550942716,40.341426789734555,15.684778014988451,17.527838782101043,-18.75523500923907,-14.429470583847806,2.2746689007139893,-27.875755696046618
1.29,0.043043043043043044,-28.013187154423594,-22.88827274278303,3.5100142022728833,37.03273733090644,21.165283090381813,17.13522290526368,-28.527692034230007,5.45744575859914,-13.721511058495496,27.33802728892958,-3.990479205124981,-0.06061744604905757,-12.760234816754494,-17.61226649498129,-1.3223458103639887,-5.114793433221557,9.016348146443013,40.34531144692677,15.687763756750945,17.528429384674773,-18.75659454614208,-14.431623929102393,2.2774410877829676,-27.880321345747824
1.3199999999999998,0.044044044044044044,-28.017946454136617,-22.891108724991234,3.5093392413549958,37.03448993317951,21.169170234255336,17.134278036510487,-28.527438196450294,5.458334726374914,-13.722337688375532,27.339156526897256,-3.99288207892807,-0.057835807537132355,-12.760929228004574,-17.612377368069062,-1.323610815160844,-5.116577521294296,9.019763141747813,40.349230486561,15.69078859797527,17.52900930581312,-18.757951734535357,-14.433806853202496,2.280277681626244,-27.884951060098214
1.3499999999999999,0.04504504504504504,-28.022755383011216,-22.89399070296622,3.5086516755303268,37.03623878620976,21.173122443880914,17.133279992676208,-28.52714641741735,5.459236841199024,-13.723168807466191,27.340275541560327,-3.995345143123889,-0.05499122579251069,-12.761626822678924,-17.61246083013768,-1.3249078353985773,-5.118397683298112,9.023246544073992,40.353183876224534,15.693851921657934,17.529578550580446,-18.759306102717282,-14.436019229433938,2.28317879431149,-27.889644402950843
1.38,0.04604604604604605,-28.027612452686903,-22.89691937728119,3.507952025427053,37.037984328291564,21.177139791200208,17.132228277329094,-28.526817315018484,5.460152119578245,-13.724004650901298,27.341384366631086,-3.997869009455523,-0.052083740194950316,-12.76232790494934,-17.612516635554357,-1.3262371313321992,-5.120253996234941,9.026798353402613,40.357171583667395,15.696953102131143,17.53013712505373,-18.760657173081697,-14.438260923599193,2.286144537503301,-27.894400918413144
1.41,0.04704704704704705,-28.032516141003953,-22.89989546188722,3.5072408211328367,37.039727006930285,21.181222334169874,17.13112238553086,-28.526451520773136,5.461080582226858,-13.724845454583274,27.342483034171494,-4.000454301316635,-0.04911338740169382,-12.763032786418325,-17.612544543475998,-1.327598964099244,-5.122146538151221,9.030418562112834,40.36119357678331,15.700091505395731,17.530685036389176,-18.76200446224844,-14.440531793751925,2.289175022161274,-27.899220130381245
1.44,0.04804804804804805,-28.037464892180488,-22.90291968437123,3.5065186020338412,37.04146727897142,21.18537011611926,17.1299618041873,-28.52604967931928,5.4620222544043875,-13.725691454977513,27.343571574667862,-4.003101653815779,-0.04608020139254376,-12.763741786315968,-17.612544318377747,-1.32899359539168,-5.124075388315308,9.03410715461023,40.365249823590275,15.703266489467799,17.531222292885662,-18.763347481198686,-14.442831689926901,2.2922703582379342,-27.90410154208062
1.47,0.04904904904904905,-28.042457117032836,-22.90599278621581,3.5057859166459937,37.04320561073198,21.189583165112275,17.128746012418297,-28.525612447879485,5.462977166262594,-13.726542888897955,27.34465001710638,-4.0058117138392175,-0.04298421351481238,-12.764455231697958,-17.612515730592442,-1.3304212871185175,-5.126040627402611,9.037864106949863,40.369340292210715,15.706477404738798,17.53174890404497,-18.764685735415107,-14.445160453865418,2.2954306543767036,-27.909044635614197
1.5,0.050050050050050046,-28.04749119324037,-22.909115523060613,3.5050433224385094,37.04494247813412,21.1938614933145,17.127474481947775,-28.525140495706644,5.463945353201782,-13.727399993283603,27.345718389049487,-4.008585140112083,-0.03982545252818535,-12.765173457644595,-17.612458556860638,-1.331882301059018,-5.128042337688664,9.041689386454431,40.37346495085098,15.709723594348715,17.532264880628734,-18.766018725027056,-14.447517918736356,2.298656017610059,-27.914048871519057
1.53,0.05105105105105105,-28.05256546565599,-22.912288664965214,3.5042913856497058,37.04667836684076,21.198205096366618,17.1261466775143,-28.524634503509468,5.464926856236474,-13.7282630049658,27.34677671671303,-4.011422603257767,-0.03660394464954524,-12.765896807460628,-17.612372580890803,-1.3333768985064154,-5.130080603250299,9.045582951327818,40.37762376778021,15.71300439457197,17.53277023471203,-18.767345944960805,-14.449903908853054,2.301946553058043,-27.919113688332953
1.56,0.05205205205205205,-28.057678246663343,-22.915512996673016,3.5035306810951536,37.04841377239337,21.20261395276531,17.124762057302906,-28.52409516285795,5.465921722370469,-13.729132160426019,27.347825025044216,-4.0143247858553615,-0.033319713597806236,-12.76662563287577,-17.612257593929186,-1.3349053399020672,-5.132155510175109,9.049544750264475,40.38181671130842,15.716319135215613,17.533264979733595,-18.768666885094948,-14.452318239386146,2.305302363627249,-27.924238502171843
1.5899999999999999,0.05305305305305305,-28.06282781658167,-22.91878931787606,3.502761791968225,37.05014920035164,21.207088023252748,17.123320073398784,-28.52352317556901,5.466930004981305,-13.730007695543968,27.348863337800296,-4.017292382495005,-0.029972780638817743,-12.767360294245726,-17.61211339533893,-1.3364678844599636,-5.134267146779369,9.05357472205501,40.38604374976371,15.719667140029301,17.53374913054263,-18.769981030421075,-14.454760716072549,2.308723549710392,-27.92942270631969
1.6199999999999999,0.05405405405405406,-28.068012424119257,-22.922118443480343,3.501985309633116,37.051885166435014,21.21162725021577,17.121820172263433,-28.52291925307261,5.467951764214082,-13.730889845335806,27.349891677627983,-4.0203260998309585,-0.026563164630401304,-12.76810116075355,-17.611939793187837,-1.3380647897815348,-5.136415603834567,9.057672795188436,40.39030485146843,15.723047727126529,17.534222703442172,-18.771287861209846,-14.457231134920807,2.312210208886558,-27.934665670831805
1.65,0.055055055055055056,-28.07323028687614,-22.925501203871317,3.5012018334104447,37.05362219666589,21.21623155709597,17.120261795233866,-28.52228411575875,5.468987067384623,-13.731778843682248,27.350910066143566,-4.023426656632232,-0.02309088206759155,-12.768848610611181,-17.611736604844292,-1.3396963114607054,-5.138600974802714,9.061838887451545,40.394599984714255,15.726460209416514,17.53468571622903,-18.772586853182517,-14.45972928191301,2.315762435622192,-27.939966742152997
1.68,0.056056056056056056,-28.078479591896777,-22.92893844517927,3.500411970355526,37.055360827514455,21.220900847811762,17.118644379045467,-28.52161849230574,5.470035989391885,-13.732674923046366,27.351918524013662,-4.026594783830573,-0.01955594712815888,-12.769603031260962,-17.611503657580702,-1.3413627026791586,-5.140823356080566,9.066072905525902,40.39892911773602,15.72990389504609,17.535138188230338,-18.773877477688092,-14.4622549327035,2.3193803209728663,-27.945325242751903
1.71,0.057057057057057055,-28.083758496273155,-22.932431029544098,3.499616335029463,37.05710160604485,21.22563500619365,17.11696735637905,-28.520923118990282,5.471098613139525,-13.733578314180889,27.35291707103663,-4.029831224565616,-0.015958371718498544,-12.770364819576965,-17.611240789183814,-1.3430642137917852,-5.143082847252893,9.070374744582981,40.403292218684165,15.73337808785091,17.535580140336673,-18.77515920188615,-14.464807852314634,2.323063952285851,-27.950740470772757
1.74,0.058058058058058054,-28.089065127798783,-22.935979835379104,3.4988155492631927,37.05884509006262,21.230433895433766,17.11523015643268,-28.52019873897994,5.472175029966485,-13.734489245824815,27.35390572622456,-4.033136734226978,-0.012298165519978073,-12.771134382065947,-17.610947848571264,-1.344801091902309,-5.145379551354924,9.074744287878016,40.40768925559571,15.736882087815202,17.5360115950319,-18.776431488935504,-14.467387794829847,2.3268134129034643,-27.956211699705992
1.77,0.05905905905905906,-28.09439758567378,-22.93958575763333,3.498010241914655,37.06059184826309,21.23529735755088,17.11343220551879,-28.51944610160864,5.473265340086428,-13.735407944389138,27.354884507885863,-4.036512080493076,-0.0085753360358423,-12.771912135067721,-17.61062469641361,-1.3465735804290913,-5.1477135751440635,9.079181406343128,40.4121201963636,15.74041519153931,17.536432576419703,-18.7776937981888,-14.469994503084314,2.3306287818671727,-27.961738178078996
1.7999999999999998,0.06006006006006006,-28.09975394126123,-22.94324970805193,3.4972010486192575,37.06234246038057,21.24022521287197,17.111572927687074,-28.51866596163594,5.474369653035824,-13.73633463363153,27.35585343370836,-4.039958043366426,-0.004789888638782939,-12.772698504954787,-17.610271205761133,-1.3483819186611399,-5.150085029380999,9.08368595818039,40.41658500870427,15.743976692714151,17.536843110246963,-18.778945585393185,-14.472627708353487,2.334510133622364,-27.9673191291684
1.8299999999999998,0.06106106106106106,-28.1051322388948,-22.946972615434028,3.49638861153384,37.06409751733807,21.245217259531447,17.109651745373668,-28.517859078490837,5.475488088130444,-13.737269534319802,27.356812520842904,-4.043475415205162,-0.000941826619287447,-12.773493928330995,-17.609887262674594,-1.3502263413043603,-5.152494029120254,9.088257788455442,40.4210836601233,15.747565882601723,17.537243223924055,-18.780186302897157,-14.475287130039847,2.338457537723699,-27.972953750735254
