t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
0.0,0.0,19.58571199674777,-26.740426456431624,2.9317352944786514,14.104140304152489,1.784342398632598,1.7489999702255699,-2.3941043515659444,-19.809881141804222,32.62291204936503,-30.653940365264027,-1.232721548612326,19.727097299988472,-8.774754673951758,20.07674794915797,20.54958969821141,-16.500402870219645,13.858231608456324,-25.22816945422484,13.652580078592703,-15.768035758615556,0.991142388820267,-19.180534063668425,2.734363785910094,-27.99955677833308,9.315584280741358,-2.0767603229795224,35.559319684236414,-11.002013881568534
0.03,0.001001001001001001,19.58688439191965,-26.74203182588289,2.9319080663133423,14.104979751085313,1.7844433148391527,1.7491001561311694,-2.3942569323116354,-19.81107569557545,32.624860149933575,-30.655780392712867,-1.2327987440023538,19.728278080258615,-8.775287874081188,20.07794395636104,20.5508219603561,-16.50139352620736,13.859057648587468,-25.229689512239077,13.653399178120942,-15.768985855329356,0.9911981331169155,-19.181685631706987,2.734520594119409,-28.00123860368171,9.316138827110883,-2.076891076414205,35.561453251851425,-11.002674669482316
0.06,0.002002002002002002,19.588096019206635,-26.74360690172548,2.9320564865708993,14.105785916562596,1.784467851001128,1.7492004822469687,-2.394425410214163,-19.81226406551985,32.626836082704465,-30.657576313788006,-1.232828416830166,19.729493266951792,-8.775850690941608,20.079144408392267,20.552059460703777,-16.50238398502042,13.859867644546078,-25.231152575277555,13.654237639606615,-15.770006948702775,0.9912979401324544,-19.182799995848825,2.7345799724651587,-28.00294338953576,9.316663904797116,-2.077086500654902,35.56357786818371,-11.003242629534526
0.09,0.003003003003003003,19.589346976508665,-26.74515206798735,2.9321805792051254,14.106558879956486,1.7844161802635252,1.7493009336866634,-2.3946099310316202,-19.813446454405643,32.6288400723807,-30.659327834455095,-1.2328107693185644,19.730742996431847,-8.776443079708683,20.080349335809814,20.553302417609594,-16.503374226639703,13.860661694801854,-25.23255877742768,13.655095102575308,-15.771099009405187,0.9914418020782682,-19.183877286577804,2.7345418622611253,-28.004671059566423,9.317159360241918,-2.0773468338696963,35.56569381275807,-11.003717555697891
0.12,0.004004004004004004,19.590637359016284,-26.746667706803162,2.932280360745564,14.10729872291505,1.784288491566963,1.7494015036967834,-2.3948106481181854,-19.814623059036347,32.63087235078018,-30.661034659260373,-1.2327459972375958,19.732027412126584,-8.777064999661071,20.081558774285686,20.554551046616858,-16.504364228620712,13.861439899100183,-25.233908242172404,13.655971212099102,-15.772262017093666,0.9916297068272485,-19.18491762349889,2.7344062179853084,-28.006421545059613,9.317625024610248,-2.077672331538841,35.567801362423204,-11.004099266216759
0.15,0.005005005005005005,19.591967259147516,-26.748154198560847,2.932355840290391,14.108005529320067,1.784084989614271,1.7495021936396093,-2.3950277224630017,-19.815794070340036,32.632933156702244,-30.66269649137481,-1.2326342899594875,19.733346664433306,-8.777716414222631,20.08277276453501,20.55580556058426,-16.505353966069983,13.862202358490956,-25.23520108225589,13.656865618969597,-15.773495960226688,0.9918616379860091,-19.185921115403797,2.7341730074486374,-28.008194784888385,9.318060713836818,-2.0780632665788046,35.56990079153316,-11.004387603709867
0.18,0.006006006006006006,19.593336766481098,-26.7496119220474,2.9324070195023015,14.108679385250356,1.7838058948473003,1.7496030129751727,-2.3952613227305437,-19.81695967345667,32.6350227357849,-30.664313032638084,-1.2324758305132135,19.734700910613583,-8.77839729100679,20.08399135224414,20.557066169816,-16.506343411622524,13.862949175357558,-25.23643739955634,13.657777979862496,-15.774800835859656,0.992137574966064,-19.18688786033107,2.733842211988653,-28.009990725482986,9.318466228683677,-2.0785199294702497,35.57199237212447,-11.004582435304616
0.21,0.007007007007007007,19.59474596768618,-26.7510412545941,2.932433892607476,14.10932037895056,1.7834514434337339,1.7497039792423073,-2.395511625302459,-19.81812004782357,32.63714134035259,-30.66588398360236,-1.2322707956387193,19.736090314677096,-8.779107601863048,20.085214587997488,20.55833308219473,-16.507332535420264,13.863680453446099,-25.23761728496577,13.658707957493709,-15.77617664942198,0.9924574930538987,-19.18781794562067,2.733413826688283,-28.011809320798495,9.318841354808754,-2.079042628389815,35.5740763740889,-11.004683652802928
0.24,0.008008008008008008,19.59619494644856,-26.75244257222122,2.9324364463976793,14.109928600805297,1.7830218872636547,1.7498051180387122,-2.3957788143208574,-19.819275367259134,32.63928922925424,-30.66740904357575,-1.2320193558408274,19.737515047254362,-8.779847322925594,20.08644252720315,20.559606503317323,-16.508321305091535,13.864396297894839,-25.238740818276565,13.659655220766902,-15.777623414475395,0.9928213634798652,-19.188711447963097,2.732887860619807,-28.013650532279975,9.319185862845458,-2.079631689345549,35.576153065342,-11.004691172878726
0.27,0.009009009009009009,19.59768378339355,-26.75381624978231,2.9324146602355667,14.110504143318627,1.7825174939556199,1.7499064629999774,-2.3960630817330286,-19.820425800044855,32.64146666769125,-30.66888791066543,-1.2317216754428493,19.738975285458167,-8.780616434663994,20.087675230017233,20.56088663663346,-16.509309685731612,13.865096815263877,-25.239808068074666,13.660619444912472,-15.77914115245322,0.9932291534858261,-19.18956843344303,2.7322643371140463,-28.015514328825155,9.319499508493417,-2.0802874563158333,35.57822271198752,-11.004604937306993
