t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.0,0.0,32.777457143637214,25.779720369032837,21.96359857013361,-8.726383246158544,9.393998458606998,3.02854157623673,11.402291710668953,-25.352103484199365,3.445846937524786,6.4394602062198,-28.717443243242776,-13.844325578647197,-34.487397874868044,-0.10315686947772958,-19.724521621941822,17.77791537437049
0.03,0.001001001001001001,32.77941779985775,25.78126615690218,21.96490979374271,-8.726908217180036,9.394556595907495,3.028722032277033,11.402974259655117,-25.353633267326913,3.4460527352094696,6.43984187607239,-28.719171297260907,-13.845164217365257,-34.489471068386635,-0.10316571287291881,-19.725707346977046,17.778978305641512
0.06,0.002002002002002002,32.78132272755136,25.78282823566978,21.966268228825587,-8.727406882437482,9.395132591155145,3.0289658164490967,11.403656921058763,-25.35513626077772,3.446231711363276,6.440187896949328,-28.72084921132384,-13.846032784772218,-34.49150808846002,-0.10316317419645847,-19.7269782852404,17.779978986081748
0.09,0.003003003003003003,32.7831721778653,25.78440692277283,21.96767392981079,-8.727879306267042,9.395726302510758,3.029273135693067,11.404339674512494,-25.356612571971553,3.4463836622601507,6.440498250285781,-28.72247691052987,-13.846931468094368,-34.49350919720694,-0.10314920176954921,-19.72833442337556,17.780917451399656
0.12,0.004004004004004004,32.78496639599766,25.786002537489146,21.96912696169974,-8.728325554141904,9.39633760066282,3.0296442072896506,11.405022497460129,-25.358062312492958,3.44650839847261,6.440772916934574,-28.72405432026254,-13.84786045660404,-34.495474647824174,-0.10312374940885727,-19.729775764569535,17.781793717193622
0.15,0.005005005005005005,32.78670562115588,25.787615401109985,21.97062739998206,-8.728745692763077,9.396966368763945,3.0300792588257637,11.405705365114496,-25.359485598029693,3.4466057448569454,6.441011877209185,-28.725581366125404,-13.848819941598345,-34.49740468462373,-0.10308677639294657,-19.731302328431592,17.782607778842472
0.18,0.006006006006006006,32.78839008651887,25.789245837108272,21.97217533054665,-8.72913979014692,9.397612502368668,3.030578528153511,11.406388250414933,-25.360882548316802,3.446675540541141,6.4412151109224185,-28.72705797387628,-13.849810116378688,-34.49929954307211,-0.1030382474301767,-19.732914150858605,17.783359611401067
0.21,0.007007007007007007,32.790020019202615,25.790894171302305,21.973770849588327,-8.729507915709382,9.398275909372588,3.0311422633422547,11.407071123984412,-25.362253287086244,3.446717638915551,6.44138259742081,-28.728484069360942,-13.850831176231011,-34.501159449831704,-0.10297813262805218,-19.734611283886533,17.78404916950096
0.24,0.008008008008008008,32.791595640229204,25.79256073201509,21.97541406350978,-8.729850140346965,9.398956509952782,3.0317707226234885,11.407753954086292,-25.363597942021997,3.4467319076263814,6.441514315614752,-28.729859578446288,-13.851883318406625,-34.50298462280421,-0.10290640746400805,-19.73639379552778,17.784676387256052
0.27,0.009009009009009009,32.79311716449923,25.79424585022936,21.977105088818686,-8.730166536514382,9.39965423650949,3.03246417432821,11.408436706580645,-25.364916644720527,3.4467182285720135,6.441610244004399,-28.73118442695302,-13.852966742103554,-34.50477527117612,-0.10282305275761683,-19.738261769594082,17.785241178173234
0.3,0.01001001001001001,32.79458480076735,25.79594985973842,21.97884405201963,-8.730457178298924,9.400369033608984,3.0332228968164543,11.40911934488013,-25.36620953065656,3.446676497902207,6.4416703607013375,-28.732458540587803,-13.854081648448297,-34.506531595466235,-0.10272805464420166,-19.740215305504588,17.785743435068046
0.32999999999999996,0.011011011011011011,32.79599875162106,25.79767309729293,21.980631089500687,-8.730722141491515,9.401100857927608,3.0340471783986103,11.409801829905408,-25.367476739154036,3.446606626020208,6.441694643446065,-28.73368184487492,-13.85522824047787,-34.50825378757523,-0.10262140454984052,-19.742254518078646,17.786183029985438
0.36,0.012012012012012012,32.79735921346242,25.799415902743657,21.982466347414263,-8.730961503654479,9.401849678196864,3.034937317248127,11.410484120040058,-25.368718413362192,3.446508537587791,6.441683069621277,-28.734854265087492,-13.85640672312206,-34.50994203083727,-0.10250309916774633,-19.744379537312923,17.786559814125674
0.39,0.013013013013013013,32.79866637649284,25.801178619180384,21.984349981552004,-8.731175344185983,9.402615475149528,3.0358936213051644,11.41116617108498,-25.369934700236634,3.4463821715332457,6.441635616260971,-28.735975726178253,-13.857617303185735,-34.51159650007379,-0.10237314043600783,-19.746590508142308,17.786873617775566
0.42,0.014014014014014014,32.79992042470068,25.802961593066975,21.986282157213367,-8.731363744381207,9.403398241466656,3.0369164081707263,11.411847936212295,-25.37112575052533,3.446227481062333,6.441552260055393,-28.73704615270989,-13.858860189331141,-34.513217361649346,-0.10223153551667617,-19.748887590184047,17.78712425024518
0.44999999999999996,0.015015015015015015,32.80112153585168,25.80476517437276,21.98826304906758,-8.731526787490195,9.404197981725432,3.0380060049907778,11.412529365918692,-25.37229171875944,3.446044433672202,6.441432977351819,-28.738065468785024,-13.860135592060008,-34.514804773529754,-0.10207829677618234,-19.751270957464573,17.787311499810205
0.48,0.016016016016016016,32.80226988148206,25.806589716700273,21.990292841008614,-8.73166455877243,9.405014712347715,3.0391627483298094,11.413210407978253,-25.37343276324883,3.445833011168282,6.44127774415118,-28.739033597975848,-13.8614437236954,-34.516358885342505,-0.10191344176707043,-19.753740798128376,17.78743513366024
