t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
0.0,0.0,6.367056726368841,14.706408231812683,-8.448734156114718,-26.12428099392841,16.52440582201218,-13.818845752663421,2.2797051996508184,-0.9160755205172403,6.320798444135766,18.09339824906396,43.576789156937174,13.674889569471324,-9.873670101935604,-8.92269047843482,27.124971797866955,37.300447843063125,34.03122174197101,-1.92706263328598,-16.75105113407131,14.874787824115426,-33.592183705261974,0.3993916178538782,33.10687686927394,14.093801893190772,-9.243697830973032,22.845040979916767,-26.36605832477016,-17.19038121931886,-32.66928395319268,13.12890186097839,13.204070307803404,-33.258255675887355,-24.387556690259274,13.347650967310914,11.498323910617223,0.2859677370767465,-12.016275536299933,-20.526239279681118,-24.464889581774532,-18.36712971801894,33.696418580142726,-2.7777393718750827,-31.965701937392677,-8.840184201004703,14.627698285018273,-19.84996827584073,0.7171209870582154
0.03,0.001001001001001001,6.3674301223943885,14.707288594498248,-8.449244958275766,-26.12585457444645,16.525390667956504,-13.8196805723356,2.279833246606526,-0.9161370532902928,6.3211774847903035,18.094479747209586,43.57940220046375,13.67570774737987,-9.874271728815106,-8.92322654539326,27.126594378252967,37.3026837780863,34.03326095067669,-1.9271829586116294,-16.752056803433987,14.875672193331694,-33.59420854235813,0.3994153486782494,33.10886169458466,14.094644505588736,-9.244257464390117,22.846402959265188,-26.367649421481676,-17.191422051674884,-32.67125125081984,13.129685976599397,13.204859039913934,-33.260257271484925,-24.389021480205336,13.348442723468041,11.499004646868462,0.28598436139841166,-12.01699901853744,-20.52747285008058,-24.46636002853777,-18.368233850907103,33.69843975582545,-2.777909823421989,-31.96762317686865,-8.840721821829863,14.628568836627114,-19.85116236890182,0.7171631858457149
0.06,0.002002002002002002,6.367767128022335,14.708164318937603,-8.44982001412559,-26.127420284341277,16.526307502714165,-13.820492696469897,2.2798993019124554,-0.9161426972945244,6.32147412957479,18.095478859871818,43.58194668044269,13.676520378801666,-9.874836611428174,-8.923653394916624,27.128118857568005,37.30491759255175,34.03526997827699,-1.9273549379495671,-16.753023722623247,14.876540607663618,-33.59627878083231,0.39943908487863583,33.11074333410333,14.095408086547991,-9.244693898023542,22.847761913232603,-26.36913286962312,-17.192446035239428,-32.673163867321044,13.130442927973961,13.20563938428563,-33.26221233263899,-24.390498943996235,13.349182834852531,11.499803098890046,0.2860805565042486,-12.017716291165291,-20.528648133755183,-24.467756174891285,-18.369368915318717,33.70045571995677,-2.778046345032261,-31.969559057514147,-8.841295037748086,14.629393485799314,-19.85228258164478,0.71727639073831
0.09,0.003003003003003003,6.368067791143519,14.709035576991651,-8.450459500389192,-26.128978314364275,16.527156565189788,-13.821282418609135,2.2799032344933567,-0.9160925990786934,6.321688341888176,18.096395278048803,43.58442278856078,13.677327491560053,-9.875364598021445,-8.923971188447364,27.129545396500728,37.307149205364965,34.03724862729479,-1.9275789012728726,-16.75395159397629,14.877393284954598,-33.598394735766895,0.3994628766407429,33.11252250761062,14.096092830945718,-9.24500737760205,22.849117715997778,-26.370508569373065,-17.19345310086859,-32.67502169784413,13.131172740788964,13.206411416530722,-33.26412089088819,-24.39198903290417,13.349871415780434,11.500719094565081,0.28625655645823006,-12.018427322781259,-20.52976539245371,-24.469077834084693,-18.370534909398135,33.70246664464075,-2.7781489672223953,-31.97150984484428,-8.841903918936255,14.630172164206336,-19.853328945864064,0.7174606390425133
0.12,0.004004004004004004,6.368332167082228,14.709902536456944,-8.451163589044523,-26.13052882695634,16.527938067198953,-13.822050013172417,2.2798449175037683,-0.9159868931456308,6.321820144213705,18.097228711965858,43.58683071314487,13.67812910183433,-9.875855543358718,-8.924180035047824,27.130874146508773,37.30937854132281,34.03919668439241,-1.9278551611023247,-16.754840136982775,14.878230412630987,-33.60055670795297,0.39948676501241315,33.11419989568928,14.096698928588795,-9.245198143242373,22.850470270739347,-26.371776433563923,-17.194443191979644,-32.676824637596624,13.131875424150437,13.207175218380325,-33.26598297615087,-24.393491720905423,13.350508576673588,11.50175246715731,0.2865125765721525,-12.019132103034966,-20.530824881931757,-24.47032483292802,-18.371731838119132,33.70447270738412,-2.7782177014072653,-31.973475800700992,-8.84254854502636,14.630904805625073,-19.854301502762432,0.71771596609277
0.15,0.005005005005005005,6.36856031846291,14.710765361078053,-8.451932447347522,-26.132071956292595,16.528652193542612,-13.822795735602528,2.2797242283108137,-0.9158257020413678,6.321869617842529,18.097978890913062,43.58917063861743,13.678925214161834,-9.876309308693967,-8.924279991259572,27.13210524980809,37.31160553111554,34.041113920471496,-1.9281840125396386,-16.7556890881746,14.879052147781676,-33.602764984039354,0.3995107819919277,33.11577613986174,14.097226564181003,-9.245266429744794,22.85181950953587,-26.372936387241893,-17.195416264409563,-32.678572581804254,13.132550970629195,13.207930877720854,-33.26779861660886,-24.395007004367244,13.351094424102198,11.502903055048906,0.28684881345129365,-12.019830642482777,-20.531826851882876,-24.471497011602892,-18.372959713230944,33.70647409104634,-2.778252539988234,-31.975457183335145,-8.84322900525002,14.631591345970534,-19.855200302798856,0.7180424053015247
0.18,0.006006006006006006,6.368752315086373,14.711624210561588,-8.452766237862543,-26.13360780832506,16.529299102074148,-13.823519822502904,2.279541048499195,-0.915609136438912,6.321836902600894,18.098645563100728,43.59144274498572,13.679715821443683,-9.876725761752011,-8.924271060942743,27.13323883935769,37.31383011132997,34.04300009076778,-1.9285657332859163,-16.756498201024172,14.879858617230395,-33.60501983665633,0.39953495061195576,33.117251842694074,14.097675917281375,-9.245212466889377,22.85316539329186,-26.37398836726288,-17.19637228628093,-32.68026542567046,13.133199356319047,13.208678488610436,-33.26956783860237,-24.396534901752062,13.351629060846356,11.504170701449038,0.28726544502290047,-12.020522972466278,-20.532771545871633,-24.472594223480655,-18.374218553208692,33.70847098378019,-2.77825345639822,-31.97745424747954,-8.843945398575267,14.632231723324074,-19.85602540554306,0.7184399882104922
0.21,0.007007007007007007,6.368908233815552,14.712479240591883,-8.453665118498009,-26.1351364608231,16.529878923759245,-13.824222491764079,2.2792952638986703,-0.9153372952163763,6.321722196581321,18.099228495533175,43.59364720736407,13.680500904954133,-9.877104776717012,-8.924153195095123,27.134275038839867,37.316052224453536,34.044854934940766,-1.929000583645263,-16.757267245851445,14.88064991760064,-33.60732152451422,0.3995592850192938,33.11862756786587,14.098047162253641,-9.24503647973289,22.854507911689634,-26.3749323219249,-17.19731123787516,-32.681903064336915,13.133820540907562,13.20941815127543,-33.27129066653631,-24.398075453338752,13.352112585976343,11.505555254073371,0.2877626305475155,-12.02120914501424,-20.5336592012685,-24.4736163349476,-18.375508383208178,33.710463578963115,-2.778220405104282,-31.9794672444126,-8.844697833835617,14.632825877957437,-19.856776879536625,0.7189087445430529
0.24,0.008008008008008008,6.369028158470909,14.713330602848318,-8.454629242547202,-26.13665796341151,16.530391762728733,-13.82490394267955,2.278986764634279,-0.9150102655291805,6.321525755878035,18.099727473901204,43.595784195528836,13.681280434353607,-9.877446234228946,-8.923926291650737,27.135213962635877,37.31827181887891,34.04667817715838,-1.9294888065135358,-16.757996009739685,14.881426115373191,-33.609670292477084,0.3995837905505149,33.11990384020504,14.098340468206707,-9.24473868890636,22.855847083166875,-26.37576821063744,-17.19823311151296,-32.68348539284501,13.134414467759454,13.210149972087057,-33.272967122797816,-24.39962872096076,13.352545094951584,11.507056564794668,0.288340510613147,-12.021889232767954,-20.534490049186424,-24.47456322523739,-18.376829235025077,33.71245207511941,-2.7781533215681447,-31.98149642201257,-8.845486429851428,14.633373752352858,-19.857454802160568,0.7194487022576728
0.27,0.009009009009009009,6.369112179735501,14.714178445024292,-8.45565875873405,-26.13817233760609,16.53083769632455,-13.825564356050982,2.2786154451995504,-0.9146281228760438,6.321247894326684,18.100142302493662,43.5978538735055,13.68205436770533,-9.877750021388193,-8.923590195257752,27.136055715797102,37.320488848908894,34.04846952617643,-1.9300306273522174,-16.758684296460217,14.882187246936136,-33.612066371611974,0.39960846380362547,33.121081145687185,14.098555998926058,-9.244319310913196,22.857182954919832,-26.37649600362809,-17.199137911442065,-32.68501230609847,13.134981064012553,13.210874063518203,-33.27459722768513,-24.40119478776086,13.3529266797381,11.508674489264655,0.28899920711228816,-12.022563328929886,-20.535264314418946,-24.475434786270796,-18.378181147058477,33.71443667583334,-2.7780521221649823,-31.98354202480196,-8.846311315543542,14.633875291219487,-19.85805925950932,0.7200598876022185
