t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.3,0.01001001001001001,-18.899512821033323,-12.807420973037447,-3.2970535003686194,-26.782415180458223,-20.230672242824568,38.52098394700595,23.503422053960453,-15.512917616108147,33.55079601439401,-6.4269289354392365,-5.191554396745346,-33.702191507732664,-30.30274494580713,28.229862544810146,16.13400444411216,-22.979743769817333,25.292382441572407,-23.800807649762923,36.36714156914273,-13.052678058017031,14.079911593210571,28.542576655505506,-32.38472556428363,-21.459655320292857,4.721567519535798,-0.156956962360181,-2.232737988647724,30.10451155132233,-25.906990429703228,14.476055739334349,-9.00876615672757,23.62802799135613,-34.531751300684334,-25.757875106701032,43.03632476342794,11.218814829925808,-5.183574437184314,-12.765677139961367,34.058433916696465
0.32999999999999996,0.011011011011011011,-18.900726330574475,-12.808812317949188,-3.2967105447934926,-26.78463537857108,-20.232500785413595,38.522511025605,23.504736926396898,-15.512442066053689,33.55203053742577,-6.4276399746374935,-5.192550669373972,-33.704178749665395,-30.30448469531731,28.232663940146153,16.13563885995082,-22.981137792367107,25.293844744288293,-23.802322089329618,36.36883639009299,-13.054147378772058,14.080359636085944,28.544561513205,-32.386991567805524,-21.460806071383963,4.723259940406916,-0.1574523789685238,-2.232153022696839,30.10580142426434,-25.909363017512117,14.476784148289765,-9.0078134603474,23.62918967326887,-34.532985592159015,-25.759812559530424,43.03834934046264,11.219498054947715,-5.183990427131837,-12.766215053147725,34.06127134027926
0.36,0.012012012012012012,-18.901948736072374,-12.810266220421074,-3.296311400591886,-26.78691532495567,-20.23438972088833,38.52395867917768,23.50604052350709,-15.511824485702276,33.55318742686749,-6.4283844586351435,-5.193615128712384,-33.70615965174275,-30.306217424042124,28.235579220551895,16.13733919683976,-22.982533508664478,25.295300763331298,-23.803845401787736,36.37048171647106,-13.055686061048487,14.080767025895645,28.546576307229284,-32.38928716986631,-21.461942114562802,4.725096715768499,-0.15799456087101835,-2.2314966600380326,30.10704187757445,-25.911817357930488,14.477500343330203,-9.006710860709992,23.630327036877517,-34.53413635192019,-25.761791490212975,43.04031678484895,11.220182100438027,-5.1844169289542315,-12.766729817118444,34.06419068835488
0.39,0.013013013013013013,-18.903180317101086,-12.811782973537401,-3.29585564179621,-26.789254646389317,-20.23633892683837,38.52532651485734,23.50733245687923,-15.51106436998037,33.554266556556094,-6.429162752046576,-5.194747980649055,-33.70813369895966,-30.307943371598437,28.238608938886568,16.13910527250312,-22.98393100196785,25.29675004012277,-23.805377763275928,36.37207740171196,-13.057294391065316,14.081133378692309,28.5486214772423,-32.39161202064059,-21.46306330344063,4.727078590325988,-0.15858330139225574,-2.230769129571144,30.108233119449345,-25.914353538250182,14.478204520870959,-9.00545828813866,23.63144015390977,-34.53520358066688,-25.76381254441679,43.0422267872088,11.220866867520087,-5.184853996409417,-12.767221470074764,34.06719250308479
0.42,0.014014014014014014,-18.90442136494755,-12.813362916616393,-3.295342800362794,-26.79165294004805,-20.23834827264059,38.526614093028115,23.50861232905524,-15.510161151697,33.55526780495996,-6.429975245269064,-5.195949461344802,-33.71010035911973,-30.309662803203743,28.241753679844173,16.14093690568545,-22.985330346545627,25.298192076089222,-23.80691936699163,36.37362331051836,-13.058972672903002,14.081458287341924,28.550697478576975,-32.39396578438979,-21.46416947446309,4.72920634676341,-0.15921838471428743,-2.2299706810409408,30.10937535163592,-25.916971647327923,14.478896880620235,-9.004055648465826,23.632529090117416,-34.53618726894228,-25.76587639107539,43.044079045203496,11.221552256892004,-5.1853016822463385,-12.767690062959604,34.07027736259807
0.44999999999999996,0.015015015015015015,-18.905672182649553,-12.815006435236825,-3.2947723658620083,-26.794109772892174,-20.24041761891921,38.527820926911474,23.509879733692095,-15.509114201750183,33.55619105514974,-6.4308223545542775,-5.197219837358225,-33.712059082867334,-30.311376009945693,28.24501405969154,16.142833915977107,-22.986731607656246,25.299626332353633,-23.808470423202813,36.3751193190008,-13.06072122842037,14.081741321195032,28.552804782296054,-32.396348139390156,-21.465260446817187,4.731480805513497,-0.15989958595975645,-2.2291015853632614,30.110468769346816,-25.919671774868814,14.479577625801106,-9.002502823717004,23.633593905318698,-34.53708739700527,-25.767983722161905,43.04587326362103,11.222238168838603,-5.185760038200275,-12.768135659495488,34.07344588120133
0.48,0.016016016016016016,-18.906933085035753,-12.816713961261172,-3.294143785139038,-26.79662468103048,-20.24254681697644,38.52894648210908,23.511134255742952,-15.507922829376502,33.55703619476356,-6.431704522092283,-5.198559405782627,-33.71400930371394,-30.313083309072457,28.24839072598817,16.144796123636418,-22.988134841522744,25.301052229407055,-23.81003115926034,36.376565314868564,-13.062540397166774,14.081982025732284,28.554943875261383,-32.39875877784141,-21.466336022319567,4.733902824475223,-0.1606266712767489,-2.2281621349599776,30.111513561205776,-25.92245401066804,14.480246963378937,-9.000799672866235,23.63463465345549,-34.537903934719814,-25.770135252451936,43.04760915450197,11.22292450324637,-5.1862291149906845,-12.768558336225933,34.07669870959219
0.51,0.017017017017017015,-18.908204398767303,-12.818485972853372,-3.2934564619454747,-26.79919716906422,-20.24473570819348,38.52999017610207,23.512375471658896,-15.50658628244631,33.55780311596679,-6.432622216107551,-5.199968494393836,-33.71595043805894,-30.31478504430414,28.25188435728647,16.146823349408482,-22.98954009530182,25.302469146761045,-23.81160181961048,36.37796119767146,-13.064430536289146,14.082179922184109,28.557115260211262,-32.40119740575543,-21.467395985286096,4.7364732986754685,-0.16139939792506097,-2.2271526441019334,30.112509909222915,-25.92531844380998,14.480905104294527,-8.998946032664097,23.635651382665564,-34.538636841461916,-25.772331719273748,43.04928643730457,11.223611159621486,-5.186708962321734,-12.768958182560185,34.08003653507567
0.54,0.018018018018018018,-18.909486462380805,-12.820322994489054,-3.2927097565418864,-26.80182670941211,-20.24698412340182,38.53095137770685,23.5136029496123,-15.505103747807292,33.55849171540637,-6.43357593096645,-5.201447461808287,-33.71788188520526,-30.31648158616545,28.25549566281099,16.14891541434047,-22.990947407047393,25.303876422581556,-23.813182665807098,36.37930687909286,-13.066392020433574,14.08233450712422,28.559319455845525,-32.403663742824435,-21.46844010238279,4.7391931598712835,-0.1622175143635782,-2.226073449258963,30.11345798880027,-25.928265161823823,14.481552263703245,-8.996941718539556,23.636644135370357,-34.53928606604439,-25.774573882244244,43.050904839109684,11.224298037111062,-5.187199628885641,-12.769335300821266,34.08346008178265
0.57,0.01901901901901902,-18.91077962633213,-12.822225596955938,-3.291902985271524,-26.804512741617547,-20.24929188222457,38.531829406487596,23.51481624974278,-15.503474351679465,33.559101894159795,-6.43456618729568,-5.202996697650694,-33.71980302736992,-30.318173332339786,28.259225382115034,16.151072139593232,-22.992356805668614,25.305273353304962,-23.81477397652304,36.38060228329412,-13.06842524164103,14.082445252036669,28.56155699691799,-32.40615752226797,-21.469468122458107,4.742063376088941,-0.16308076033846533,-2.224924909456022,30.11435796876788,-25.93129424979479,14.482188661220436,-8.994786525576991,23.637612948378663,-34.53985154665928,-25.77686252298921,43.052464094866046,11.224985034527664,-5.18770116236897,-12.769689806297231,34.08697011088968
0.6,0.02002002002002002,-18.912084253040696,-12.824194397341854,-3.29103542010534,-26.80725467163954,-20.251658792387765,38.53262353212579,23.516014924426884,-15.501697160105003,33.55963355767887,-6.435593532111031,-5.204616622730588,-33.72171322968987,-30.31986070804493,28.26307428471308,16.153293346249086,-22.993768310882313,25.306659193236968,-23.816376047560105,36.38184734731061,-13.070530609236839,14.08251160285618,28.563828434335875,-32.40867849065814,-21.470479776356665,4.745084951095727,-0.16398886697187076,-2.223707406634402,30.115210011450888,-25.934405789430045,14.482814521173356,-8.992480229569868,23.638557853006745,-34.540333210838014,-25.779198444846156,43.0539639476767,11.22567205037726,-5.188213609462029,-12.770021827295585,34.09056742083916
0.63,0.02102102102102102,-18.91340071693376,-12.826230059007614,-3.290106288158492,-26.810051871128753,-20.254084649001424,38.533332973747136,23.517198518572677,-15.499771179456554,33.560086615728174,-6.436658538955831,-5.206307689226923,-33.72361184022334,-30.32154416643051,28.267043169687323,16.155578855115486,-22.99518193315993,25.308033154135284,-23.817989191857002,36.38304202149957,-13.072708549713456,14.082532979481426,28.566134335265843,-32.411226407722275,-21.47147477671446,4.748258923800131,-0.1649415568508552,-2.2224213460169233,30.116014272768194,-25.937599858078247,14.483430072859909,-8.990022588152565,23.63947887521538,-34.54073097542938,-25.781582472548045,43.055404149127185,11.226358982890687,-5.1887370158715145,-12.77033150520079,34.09425284755878
0.6599999999999999,0.022022022022022022,-18.9147294044902,-12.828333291541766,-3.289114771178511,-26.812903676690272,-20.256569233810207,38.533956899206366,23.5183665699405,-15.49769535700811,33.56046098231836,-6.43776180804837,-5.208070380879946,-33.72549818994707,-30.323224188997322,28.271132865266523,16.15792848652449,-22.996597673668877,25.309394404776985,-23.819613739494624,36.384186270039756,-13.074959506606124,14.082508775260976,28.568475283246215,-32.41380104612221,-21.472452817735608,4.7515863675758165,-0.16593854411626335,-2.221067156475954,30.116770902363232,-25.940876527701736,14.48403555081442,-8.987413342011978,23.64037603576449,-34.541044746595375,-25.78401545188605,43.05678445965627,11.227045730058805,-5.189271426336583,-12.770618994534798,34.098027264679274
0.69,0.023023023023023025,-18.91607071428327,-12.83050485069397,-3.2880600050053337,-26.815809389134824,-20.259112314413578,38.5344944243305,23.51951860949125,-15.495468581572759,33.5607565756343,-6.438903966437555,-5.209905213189397,-33.7273715927496,-30.32490128603866,28.275344228375356,16.160342060127714,-22.99801552420836,25.31074207051157,-23.82125003769791,36.385280071483116,-13.077283940360925,14.082438356451565,28.570851878305017,-32.4164021912094,-21.473413574950794,4.755068389504449,-0.16697953455126896,-2.2196452909030016,30.11748004376761,-25.944235863800355,14.48463119508073,-8.98465221618057,23.641249350385905,-34.54127441982505,-25.786498249349428,43.05810464897003,11.2277321896714,-5.189816884648474,-12.770884463020549,34.10189158374905
0.72,0.024024024024024024,-18.91742505702181,-12.832745538283506,-3.28694107900341,-26.818768272720195,-20.26171364345531,38.534944612121315,23.520654161763606,-15.493089684212,33.56097331795804,-6.440085668165969,-5.211812733618128,-33.72923134542113,-30.3265759971037,28.27967814415231,16.162819394686586,-22.9994354671397,25.312075232800876,-23.822898450833527,36.386323419358355,-13.07968232819475,14.082321061648392,28.573264737083377,-32.41902964075495,-21.474356704957447,4.758706129532187,-0.16806422566933749,-2.2181562265785764,30.1181418345984,-25.947677924285795,14.485217251492836,-8.981738921412617,23.642098829975076,-34.5414198799666,-25.789031751740573,43.05936449649996,11.228418259360051,-5.190373433673896,-12.771128091648384,34.10584675444448
0.75,0.025025025025025023,-18.918792855589242,-12.83505620207914,-3.285757035466107,-26.821779554384825,-20.264372957782253,38.53530647191788,23.521772745281726,-15.490557439021648,33.56111113558664,-6.44130759443945,-5.213793521800071,-33.73107672764014,-30.32824889148302,28.2841355254341,16.165360307857632,-23.00085747531116,25.31339292874705,-23.824559360402493,36.387316322826386,-13.082155163946656,14.082156201187127,28.575714492963897,-32.4216832046536,-21.475281845141872,4.762500759534297,-0.16919230680136801,-2.216600465540942,30.118756406789934,-25.951202758305456,14.485793971963323,-8.978673155645403,23.642924480802385,-34.54148100127771,-25.791616865763036,43.06056379190603,11.229103836645052,-5.190941115382317,-12.771350074745323,34.10989376477432
0.78,0.026026026026026026,-18.920174545079735,-12.837437735646317,-3.2845068689926618,-26.824842422975586,-20.267089977572287,38.53557895852009,23.522873872994996,-15.487870563999676,33.56116995874493,-6.442570453802242,-5.21584818975148,-33.73290700195727,-30.329920568716247,28.288717312204493,16.16796461597254,-23.00228151197729,25.314694150609927,-23.826233165026892,36.38825880738754,-13.084702957920078,14.081943056517312,28.578201796203498,-32.424362704600654,-21.47618861338341,4.766453482282054,-0.17036345918179713,-2.2149785349522917,30.119323886861107,-25.95481040501475,14.486361614779842,-8.975454605547219,23.643726304744913,-34.54145764749456,-25.794254517580434,43.061702335625455,11.229788818986565,-5.191519970877348,-12.77155062004715,34.11403364127667
0.8099999999999999,0.02702702702702703,-18.92157057283089,-12.8398910781573,-3.2831895258379515,-26.827956028471927,-20.26986440543139,38.53576097127447,23.523957052751513,-15.485027722001693,33.561149721492995,-6.443874982316681,-5.217977382084278,-33.73472141377671,-30.331591659121784,28.293424471005387,16.170632133812767,-23.003707530712912,25.315977845315246,-23.827920280429666,36.38915091564027,-13.087326236715333,14.081680879546852,28.58072731407033,-32.42706797374089,-21.4770766077409,4.770565530305769,-0.17157735603347146,-2.2132909874608173,30.11984439621921,-25.95850089229682,14.486920444909838,-8.97208294815397,23.64450429953949,-34.54134967191951,-25.796945652343894,43.062779939468,11.230473103840145,-5.192110040432411,-12.77172994877328,34.11826744920675
0.84,0.028028028028028028,-18.922981398452166,-12.842417214159639,-3.2818039032353847,-26.831119481208685,-20.272695925459885,38.535851353123526,23.525021787807074,-15.482027521790096,33.56105036162867,-6.445221943746301,-5.220181776220234,-33.73651919133569,-30.333262824348623,28.2982579943078,16.17336267437835,-23.00513547532171,25.317242913955265,-23.829621139406452,36.38999270809113,-13.090025543051805,14.0813688919573,28.583291730984207,-32.4297988562882,-21.47794540612161,4.774838164647438,-0.1728336626511245,-2.211538401557056,30.120318051501446,-25.962274235428644,14.487470734313776,-8.968557852596255,23.645258459057963,-34.54115691752796,-25.799691233685692,43.063796427258644,11.231156588716821,-5.192711363530862,-12.77188829570436,34.12259629271357
0.87,0.029029029029029027,-18.924407493848275,-12.845017173297945,-3.2803488486932375,-26.83433185109996,-20.275584202287828,38.53584888962016,23.526067577371503,-15.478868519183274,33.560871820584744,-6.44661212974116,-5.222462082604647,-33.738299545682345,-30.33493475795003,28.30321889984045,16.1761560486507,-23.006565279739544,25.31848821128349,-23.831336191788377,36.390784264015416,-13.092801435579206,14.081006284489675,28.585895748660118,-32.43255520711502,-21.478794565932898,4.779272673496178,-0.17413203648332592,-2.209721381922819,30.120744964955342,-25.96613043569264,14.488012762267067,-8.96487898191875,23.64598877360557,-34.540879217094435,-25.80249224317661,43.064751635528374,11.231839171247877,-5.1933239789107795,-12.772025909262583,34.12702131500358
0.8999999999999999,0.03003003003003003,-18.925849343236774,-12.847692029983685,-3.2788231592648116,-26.837592166866663,-20.27852888007971,38.53575230790901,23.527093917194243,-15.475549218311604,33.56061404332097,-6.448046360024103,-5.2248190449181,-33.74006167065257,-30.336608185979003,28.30830822987342,16.17901206534903,-23.007996867932572,25.319712545205302,-23.833065904394594,36.39152568236819,-13.095654488677237,14.080592216200523,28.58854008625427,-32.435336891310186,-21.47962362371694,4.783870370699273,-0.17547212721281025,-2.2078405597709323,30.121125244859364,-25.970069478932743,14.488546815690901,-8.961045994993704,23.646695230243495,-34.54051639333845,-25.80534967974445,43.06564541425392,11.232520749254526,-5.193947924614588,-12.772143051594684,34.131543698489025
0.9299999999999999,0.031031031031031032,-18.927307443158906,-12.850442903007302,-3.2772255807928197,-26.84089941527038,-20.28152958150858,38.535560275676524,23.528100300191227,-15.472068072987271,33.56027697821091,-6.449525482576536,-5.227253440284767,-33.741804742846206,-30.33828386760523,28.313527050454393,16.18193053068013,-23.009430153790216,25.320914676266426,-23.834810760973333,36.392217082744835,-13.098585292242982,14.080125813688008,28.59122548051212,-32.438143783704106,-21.48043209476881,4.7886325941413,-0.17685357683513328,-2.2058965931739283,30.12145899598509,-25.974091334054197,14.48907318949219,-8.957058548530332,23.64737781313658,-34.54006825909025,-25.808264559051057,43.066477627647195,11.23320122082265,-5.1945832380437515,-12.772239998657604,34.13616466491867
0.96,0.03203203203203203,-18.92878230248281,-12.853270955086627,-3.275554807128457,-26.84425254035643,-20.284585906699846,38.53527140007219,23.529086217115076,-15.468423488195361,33.55986057692346,-6.451050373822241,-5.229766079475648,-33.743527921603174,-30.33996259575328,28.318876450594757,16.18491124808119,-23.010865041013144,25.322093317141373,-23.836571262130104,36.392858606390384,-13.101594451465292,14.079606170287814,28.59395268591785,-32.440975768360026,-21.4812194727383,4.793560703983457,-0.17827601973565463,-2.2038901673797535,30.121746320102417,-25.97819595146629,14.489592186912807,-8.952916299181801,23.648036503927294,-34.53953461747695,-25.811237912825113,43.06724815499505,11.233880484382798,-5.195229956018704,-12.772317040306822,34.140885475488474
0.99,0.03303303303303303,-18.93027444239808,-12.856177392345163,-3.273809479325673,-26.84765044270911,-20.287697432145052,38.53488422660328,23.53005115727083,-15.464613821713924,33.55936479429909,-6.452621938807585,-5.232357807105006,-33.74523034898013,-30.341645197761625,28.324357541402858,16.18795401795533,-23.01230142299632,25.32324713212405,-23.83834792524163,36.39345041725672,-13.104682586585433,14.07903234523868,28.596722474844682,-32.44383273803,-21.48198522921594,4.798656080754865,-0.17973908276489833,-2.2018219951124687,30.121987316529296,-25.98238326146734,14.490104119888285,-8.948618905751438,23.648671282137123,-34.538915262129414,-25.814270788147876,43.06795689155007,11.234558438795622,-5.195888114844244,-12.772374480387342,34.14570743092946
1.02,0.03403403403403403,-18.931784396400673,-12.859163463713436,-3.2719881848112102,-26.85109197872221,-20.290863709586027,38.53439723800604,23.530994609279404,-15.460637385871092,33.55878958822072,-6.454241111376398,-5.235029501818188,-33.74691114972807,-30.343332536062075,28.329971455161573,16.191058637399532,-23.013739182707297,25.32437473662295,-23.840141284354036,36.393992703106505,-13.107850332643164,14.078403362817427,28.599535637705422,-32.44671459357435,-21.482728813303666,4.803920123287281,-0.18124238531240494,-2.199692816855833,30.122182082727587,-25.98665317257141,14.490609309416165,-8.944166031499693,23.64928212559645,-34.538209977410176,-25.81736424668894,43.06860374947293,11.23523498344296,-5.196557750380599,-12.772412636827346,34.15063187156991
1.05,0.035035035035035036,-18.933312710267007,-12.862230460246176,-3.2700894565310548,-26.854575959888113,-20.294084264869905,38.53380885309634,23.531916061891074,-15.456492449447614,33.55813491947919,-6.45590885433764,-5.237782076468876,-33.74856943127168,-30.345025508879086,28.335719344347236,16.194224899924606,-23.01517819255989,25.325474696663473,-23.84195189006366,36.39448567666244,-13.111098339207437,14.077718211443392,28.6023929831026,-32.44962124334331,-21.483449651170694,4.80935424648426,-0.18278553937925562,-2.197503401117586,30.12233071494667,-25.991005569776345,14.491108085934114,-8.93955734655324,23.64986901090422,-34.53741853866294,-25.820519363889037,43.069188658826825,11.235910018324766,-5.197238898120354,-12.772431841734543,34.155660177368816
1.08,0.036036036036036036,-18.93485994201613,-12.86537971434771,-3.2681117720740085,-26.858101152108894,-20.297358596775624,38.53311742560338,23.532815004851365,-15.452177239733501,33.55740075163331,-6.457626159623844,-5.240616478283733,-33.75020428369093,-30.34672505094829,28.341602380586913,16.197452595166933,-23.016618314283363,25.326545528400075,-23.843780309378847,36.39492957680056,-13.114427270090852,14.076975842752201,28.605295337977534,-32.45255260251946,-21.484147145595216,4.814959878915549,-0.18436814964952478,-2.1952545446721508,30.122433308916484,-25.995440312772907,14.491600789707967,-8.93479253041748,23.650431913918496,-34.53654071248399,-25.82373722808683,43.06971156862429,11.236583444162099,-5.197931593271483,-12.772432441495223,34.16079376791741
1.1099999999999999,0.037037037037037035,-18.936426661858707,-12.8686125988975,-3.266053552773185,-26.86166627503297,-20.300686175812608,38.53232124299025,23.53369092982174,-15.447689944747733,33.55658705086445,-6.459394048438196,-5.24353368901226,-33.7518147797056,-30.34843213425357,28.34762175355088,16.20074150859157,-23.018059398787347,25.32758569764114,-23.845627125560952,36.395324669785616,-13.117837803046905,14.076175170638912,28.60824354775762,-32.4555085924197,-21.484820675492553,4.820738460227082,-0.18598981356099936,-2.1929470727794023,30.122489960591754,-25.999957234094875,14.49208777122981,-8.92987127459349,23.65097081027925,-34.53557625701597,-25.827018939586498,43.07017244792675,11.237255162506363,-5.198635870846676,-12.772414796876067,34.166034102405135
1.14,0.03803803803803804,-18.93801345213156,-12.8719305262673,-3.263913162786319,-26.86527000142104,-20.304066442992536,38.53141852526564,23.53454333135761,-15.443028715630268,33.55569378582551,-6.461213571387908,-5.246534725059584,-33.753399974663544,-30.350147768781778,28.353778669777096,16.20409142118644,-23.019501286022667,25.328593619389654,-23.847492937942686,36.39567125054684,-13.121330629449115,14.07531507027057,28.611238476501118,-32.45848913975536,-21.485469595430565,4.826691438356665,-0.18765012137559448,-2.1905818393770584,30.122500766949123,-26.004556137210315,14.492569391626212,-8.9247932853003,23.651485675964558,-34.534524922264445,-25.830365609662955,43.07057128699683,11.237925075855053,-5.199351765759176,-12.772379283128759,34.171382679546475
