t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8
0.0,0.0,-5.404915461968256,-13.803739759769012,14.980892641756846,3.431927116981006,-8.965778190908637,13.112265721553184,-7.0413300825023715,-9.31563976041176,13.965011193252213
0.03,0.001001001001001001,-5.405246579916691,-13.804575858524528,14.981784612617126,3.432126433725993,-8.966317981124778,13.113043277310236,-7.041758024367212,-9.316203563482702,13.96584110174577
0.06,0.002002002002002002,-5.405547684504616,-13.805397457001527,14.982674388826505,3.4322988668261134,-8.966885590050529,13.113804594930418,-7.042154887219994,-9.316786069703479,13.966687255880325
0.09,0.003003003003003003,-5.40581877339177,-13.80620464295487,14.98356193501882,3.432444398262382,-8.96748098465999,13.11454972926196,-7.042520687032548,-9.31738738299934,13.967549826478573
0.12,0.004004004004004004,-5.406059844455503,-13.806997504418428,14.984447214995006,3.432563008318196,-8.96810413087674,13.11527873652195,-7.042855437472358,-9.31800761104178,13.968428986412874
0.15,0.005005005005005005,-5.406270895777462,-13.807776129732689,14.985330191700502,3.4326546755791156,-8.968754993564573,13.115991674292923,-7.043159149878607,-9.318646865267251,13.96932491063126
0.18,0.006006006006006006,-5.4064519256307255,-13.80854060757281,14.986210827203017,3.4327193769332447,-8.969433536518123,13.116688601521128,-7.043431833237968,-9.319305260897407,13.970237776182863
0.21,0.007007007007007007,-5.406602932467375,-13.809291026977101,14.98708908267068,3.432757087572225,-8.970139722453435,13.11736957851645,-7.04367349416015,-9.319982916960859,13.971167762242782
0.24,0.008008008008008008,-5.406723914906524,-13.810027477375971,14.98796491835057,3.432767780992864,-8.970873512998473,13.118034666954008,-7.043884136853141,-9.320679956316429,13.972115050136313
0.27,0.009009009009009009,-5.406814871722794,-13.81075004862134,14.988838293547632,3.43275142899941,-8.971634868683562,13.118683929877397,-7.044063763098161,-9.32139650567789,13.973079823362527
0.3,0.01001001001001001,-5.406875801835242,-13.81145883101652,14.989709166604008,3.4327080017064975,-8.972423748931789,13.119317431703598,-7.044212372224284,-9.322132695640187,13.974062267617134
0.32999999999999996,0.011011011011011011,-5.406906704296741,-13.812153915346578,14.990577494878785,3.4326374675427767,-8.973240112049364,13.119935238229536,-7.044329961082705,-9.322888660707104,13.97506257081461
0.36,0.012012012012012012,-5.40690757828382,-13.812835392909205,14.991443234728168,3.4325397932552537,-8.974083915215964,13.120537416640293,-7.044416524020635,-9.3236645393204,13.976080923109528
0.39,0.013013013013013013,-5.4068784230869635,-13.81350335554608,14.992306341486092,3.432414943914356,-8.974955114475042,13.121124035518964,-7.044472052854793,-9.324460473890381,13.977117516917067
0.42,0.014014014014014014,-5.406819238101364,-13.814157895674741,14.993166769445297,3.4322628829197517,-8.975853664724143,13.121695164858172,-7.044496536844476,-9.325276610827887,13.978172546932608
0.44999999999999996,0.015015015015015015,-5.406730022818147,-13.814799106320995,14.994024471838856,3.4320835720069405,-8.976779519705214,13.12225087607323,-7.044489962664167,-9.326113100577702,13.979246210150421
0.48,0.016016016016016016,-5.406610776816055,-13.815427081151851,14.994879400822184,3.4318769712546437,-8.977732631994934,13.122791242016936,-7.044452314375664,-9.32697009765338,13.980338705881342
0.51,0.017017017017017015,-5.406461499753598,-13.816041914509,14.995731507455547,3.431643039093016,-8.978712952995053,13.123316336996044,-7.044383573399705,-9.327847760673448,13.981450235769417
0.54,0.018018018018018018,-5.406282191361682,-13.816643701442848,14.996580741687062,3.4313817323127074,-8.979720432922782,13.12382623678936,-7.044283718487042,-9.328746252398995,13.982581003807438
0.57,0.01901901901901902,-5.406072851436699,-13.817232537747111,14.997427052336215,3.4310930060748004,-8.980755020801217,13.124321018667501,-7.044152725688948,-9.329665739772638,13.983731216351313
0.6,0.02002002002002002,-5.4058334798341,-13.817808519993989,14.99827038707792,3.4307768139216512,-8.98181666444982,13.1248007614143,-7.043990568327119,-9.33060639395884,13.984901082133211
0.63,0.02102102102102102,-5.405564076462442,-13.818371745569912,14.999110692427106,3.4304331077886663,-8.982905310474962,13.125265545349864,-7.043797216962949,-9.331568390385579,13.98609081227342
0.6599999999999999,0.022022022022022022,-5.405264641277917,-13.818922312711894,14.999947913723872,3.4300618380170396,-8.98402090426055,13.125715452355296,-7.04357263936612,-9.332551908787348,13.987300620290835
0.69,0.023023023023023025,-5.404935174279364,-13.819460320544476,15.000781995119215,3.4296629533674876,-8.985163389958744,13.126150565899065,-7.0433168004825015,-9.333557133249485,13.988530722112017
0.72,0.024024024024024024,-5.404575675503766,-13.819985869117291,15.001612879561335,3.429236401035011,-8.98633271048076,13.12657097106504,-7.043029662401301,-9.334584252253803,13.98978133607875
0.75,0.025025025025025023,-5.404186145022239,-13.820499059443245,15.002440508782549,3.428782126664718,-8.987528807487799,13.126976754582186,-7.042711184321439,-9.335633458725528,13.991052682954011
0.78,0.026026026026026026,-5.40376658293651,-13.820999993537335,15.003264823286816,3.428300074368744,-8.988751621382091,13.127368004855942,-7.042361322517114,-9.336704950081517,13.99234498592628
0.8099999999999999,0.02702702702702703,-5.403316989375898,-13.821488774456098,15.004085762337898,3.4277901867443044,-8.990001091298081,13.127744812001245,-7.041980030302506,-9.337798928279744,13.993658470612097
0.84,0.028028028028028028,-5.402837364494787,-13.821965506337722,15.004903263948156,3.427252404892914,-8.99127715509375,13.128107267877255,-7.04156725799559,-9.33891559987005,13.994993365056791
