t,p,x0,x1,x2,x3
0.0,0.0,-18.088828973615826,17.572320853152444,23.199261019872775,-22.334476649162717
0.03,0.001001001001001001,-18.089920027907397,17.57337009897045,23.200649038202286,-22.335822859018663
0.06,0.002002002002002002,-18.091037923345517,17.574427871286773,23.202025345298207,-22.337139042992785
0.09,0.003003003003003003,-18.092182718401794,17.575494243736276,23.203389923527183,-22.33842519861499
0.12,0.004004004004004004,-18.093354472587958,17.576569289547418,23.20474275739779,-22.339681324110572
0.15,0.005005005005005005,-18.09455324643702,17.577653081513617,23.20608383353047,-22.340907418360388
0.18,0.006006006006006006,-18.095779101483732,17.578745691964325,23.207413140627846,-22.342103480861756
0.21,0.007007007007007007,-18.097032100244313,17.579847192735805,23.208730669445316,-22.343269511690124
0.24,0.008008008008008008,-18.098312306195453,17.580957655141578,23.21003641276205,-22.344405511461492
0.27,0.009009009009009009,-18.099619783752576,17.58207714994255,23.211330365352325,-22.345511481295613
0.3,0.01001001001001001,-18.10095459824732,17.583205747316775,23.2126125239572,-22.346587422779972
0.32999999999999996,0.011011011011011011,-18.102316815904256,17.58434351682888,23.213882887256602,-22.347633337934546
0.36,0.012012012012012012,-18.103706503816795,17.585490527399095,23.215141455841735,-22.348649229177354
0.39,0.013013013013013013,-18.10512372992229,17.586646847271897,23.21638823218788,-22.349635099290808
0.42,0.014014014014014014,-18.106568562976307,17.587812543984263,23.217623220627587,-22.350590951388863
0.44999999999999996,0.015015015015015015,-18.10804107252604,17.588987684333492,23.2188464273242,-22.35151678888497
0.48,0.016016016016016016,-18.10954132888287,17.590172334344597,23.2200578602458,-22.352412615460846
0.51,0.017017017017017015,-18.111069403094053,17.59136655923725,23.22125752913951,-22.35327843503603
0.54,0.018018018018018018,-18.11262536691349,17.592570423392285,23.222445445506178,-22.354114251738295
0.57,0.01901901901901902,-18.1142092927716,17.593783990317682,23.223621622575436,-22.35492006987484
0.6,0.02002002002002002,-18.115821253744258,17.595007322614123,23.224786075281138,-22.355695893904326
0.63,0.02102102102102102,-18.11746132352079,17.596240481939986,23.225938820237182,-22.356441728409706
0.6599999999999999,0.022022022022022022,-18.119129576370995,17.59748352897588,23.22707987571369,-22.357157578071902
0.69,0.023023023023023025,-18.120826087111208,17.598736523388595,23.228209261613586,-22.3578434476443
0.72,0.024024024024024024,-18.122550931069348,17.59999952379456,23.2293269994495,-22.358499341928038
0.75,0.025025025025025023,-18.124304184048963,17.601272587722704,23.230433112321094,-22.359125265748162
0.78,0.026026026026026026,-18.126085922292244,17.602555771576785,23.231527624892696,-22.359721223930563
0.8099999999999999,0.02702702702702703,-18.127896222442015,17.603849130597116,23.23261056337133,-22.36028722127976
0.84,0.028028028028028028,-18.12973516150263,17.605152718821696,23.233681955485093,-22.360823262557485
0.87,0.029029029029029027,-18.131602816799834,17.606466589046754,23.234741830461868,-22.361329352462114
0.8999999999999999,0.03003003003003003,-18.133499265939506,17.607790792786663,23.235790219008393,-22.361805495608877
0.9299999999999999,0.031031031031031032,-18.135424586765325,17.609125380233234,23.23682715328968,-22.362251696510913
0.96,0.03203203203203203,-18.1373788573153,17.610470400214364,23.237852666908747,-22.36266795956113
0.99,0.03303303303303303,-18.139362155777178,17.611825900152045,23.238866794886682,-22.36305428901487
1.02,0.03403403403403403,-18.141374560442696,17.61319192601971,23.239869573643055,-22.363410688973385
1.05,0.035035035035035036,-18.143416149660705,17.61456852229891,23.24086104097661,-22.363737163368132
1.08,0.036036036036036036,-18.145487001789093,17.615955731935323,23.2418412360463,-22.364033715945848
1.1099999999999999,0.037037037037037035,-18.14758719514554,17.617353596294066,23.242810199352597,-22.36430035025444
1.14,0.03803803803803804,-18.149716807957088,17.61876215511433,23.243767972719112,-22.36453706962967
1.17,0.03903903903903904,-18.151875918308484,17.6201814464633,23.244714599274502,-22.364743877182633
1.2,0.04004004004004004,-18.154064604089346,17.62161150668939,23.24565012343466,-22.364920775788026
1.23,0.04104104104104104,-18.156282942940063,17.623052370374758,23.246574590885174,-22.36506776807319
1.26,0.04204204204204204,-18.158531012196498,17.624504070287088,23.247488048564048,-22.36518485640796
1.29,0.043043043043043044,-18.160808888833433,17.62596663733069,23.248390544644696,-22.36527204289528
1.3199999999999998,0.044044044044044044,-18.163116649406778,17.627440100496855,23.249282128519173,-22.365329329362577
1.3499999999999999,0.04504504504504504,-18.165454369994514,17.628924486813478,23.250162850781646,-22.365356717353936
1.38,0.04604604604604605,-18.167822126136397,17.630419821293987,23.251032763212105,-22.365354208123026
1.41,0.04704704704704705,-18.170219992772374,17.63192612688552,23.251891918760304,-22.36532180262678
1.44,0.04804804804804805,-18.172648044179766,17.633443424416388,23.252740371529903,-22.36525950151985
1.47,0.04904904904904905,-18.175106353909154,17.634971732542812,23.25357817676283,-22.365167305149814
1.5,0.050050050050050046,-18.177594994719012,17.63651106769495,23.25440539082384,-22.365045213553106
1.53,0.05105105105105105,-18.180114038509075,17.638061444022206,23.255222071185276,-22.364893226451734
1.56,0.05205205205205205,-18.182663556252425,17.639622873337824,23.256028276411975,-22.3647113432507
1.5899999999999999,0.05305305305305305,-18.18524361792633,17.641195365062785,23.256824066146393,-22.364499563036173
1.6199999999999999,0.05405405405405406,-18.187854292441816,17.64277892616901,23.257609501093874,-22.364257884574393
1.65,0.055055055055055056,-18.190495647571993,17.644373561121885,23.258384643008075,-22.363986306311293
1.68,0.056056056056056056,-18.193167749879116,17.645979271822103,23.259149554676537,-22.36368482637285
1.71,0.057057057057057055,-18.19587066464043,17.64759605754685,23.259904299906403,-22.363353442566147
1.74,0.058058058058058054,-18.198604455772788,17.64922391489035,23.26064894351026,-22.36299215238115
1.77,0.05905905905905906,-18.20136918575603,17.650862837703777,23.261383551292113,-22.362600952993187
1.7999999999999998,0.06006006006006006,-18.20416491555519,17.65251281703454,23.26210819003345,-22.362179841266133
1.8299999999999998,0.06106106106106106,-18.206991704541508,17.654173841065013,23.262822927479455,-22.361728813756287
1.8599999999999999,0.062062062062062065,-18.209849610412274,17.655845895050636,23.263527832325256,-22.361247866716944
1.89,0.06306306306306306,-18.212738689109518,17.657528961257515,23.264222974202333,-22.360736996103658
1.92,0.06406406406406406,-18.21565899473759,17.65922301889949,23.264908423664945,-22.36019619758017
1.95,0.06506506506506507,-18.218610579479634,17.660928044074662,23.265584252176673,-22.359625466525028
1.98,0.06606606606606606,-18.221593493512973,17.662644009701516,23.26625053209701,-22.359024798038877
2.01,0.06706706706706707,-18.224607784923467,17.664370885454545,23.266907336668005,-22.35839418695241
2.04,0.06806806806806806,-18.227653499618842,17.666108637699505,23.267554740000975,-22.357733627834964
2.07,0.06906906906906907,-18.23073068124104,17.667857229428286,23.26819281706324,-22.357043115003815
2.1,0.07007007007007007,-18.233839371077625,17.669616620193445,23.268821643664925,-22.35632264253407
2.13,0.07107107107107107,-18.23697960797226,17.671386766042442,23.26944129644574,-22.35557220426925
2.16,0.07207207207207207,-18.24015142823434,17.67316761945164,23.270051852861855,-22.35479179383248
2.19,0.07307307307307308,-18.243354865547786,17.674959129260063,23.27065339117272,-22.353981404638326
2.2199999999999998,0.07407407407407407,-18.246589950879045,17.676761240603028,23.27124599042795,-22.353141029905263
2.25,0.07507507507507508,-18.249856712384386,17.678573894845627,23.27182973045419,-22.352270662668765
2.28,0.07607607607607608,-18.25315517531648,17.680397029516165,23.272404691841988,-22.351370295795004
2.31,0.07707707707707707,-18.25648536193038,17.682230578239572,23.272970955932653,-22.350439921995175
2.34,0.07807807807807808,-18.259847291388922,17.68407447067089,23.27352860480512,-22.349479533840416
2.37,0.07907907907907907,-18.263240979667597,17.685928632428812,23.274077721262785,-22.34848912377733
2.4,0.08008008008008008,-18.266666439458994,17.687792985029443,23.27461838882034,-22.34746868414412
2.4299999999999997,0.08108108108108109,-18.270123680076857,17.689667445820234,23.275150691690563,-22.346418207187273
2.46,0.08208208208208208,-18.273612707359813,17.69155192791426,23.2756747147711,-22.34533768507888
2.4899999999999998,0.08308308308308308,-18.277133523574864,17.69344634012482,23.27619054363121,-22.344227109934497
2.52,0.08408408408408408,-18.28068612732072,17.695350586900478,23.276698264498485,-22.343086473831576
2.55,0.08508508508508508,-18.284270513431014,17.697264568260646,23.277197964245527,-22.341915768828493
2.58,0.08608608608608609,-18.287886672877526,17.699188179731696,23.2776897303766,-22.3407149869841
2.61,0.08708708708708708,-18.291534592673475,17.701121312283767,23.278173651014242,-22.339484120377865
2.6399999999999997,0.08808808808808809,-18.295214255776962,17.703063852268322,23.278649814885828,-22.338223161130518
2.67,0.0890890890890891,-18.298925640994657,17.705015681356496,23.279118311310114,-22.336932101425283
2.6999999999999997,0.09009009009009009,-18.30266872288585,17.706976676478394,23.279579230183735,-22.335610933529605
2.73,0.09109109109109109,-18.30644347166691,17.70894670976337,23.28003266196765,-22.334259649817433
2.76,0.0920920920920921,-18.310249853116286,17.710925648481407,23.280478697673566,-22.33287824279201
2.79,0.09309309309309309,-18.31408782848015,17.712913354985673,23.280917428850334,-22.331466705109182
2.82,0.0940940940940941,-18.31795735437878,17.71490968665638,23.281348947570287,-22.33002502960121
2.85,0.09509509509509509,-18.321858382713774,17.71691449584599,23.281773346415555,-22.328553209301095
2.88,0.0960960960960961,-18.325790860576237,17.718927629825934,23.28219071846436,-22.32705123746738
2.9099999999999997,0.0970970970970971,-18.329754730156026,17.72094893073488,23.282601157277274,-22.325519107609452
2.94,0.0980980980980981,-18.333749928652182,17.722978235528718,23.283004756883457,-22.32395681351332
2.9699999999999998,0.0990990990990991,-18.337776388184665,17.725015375932305,23.28340161176689,-22.322364349267858
3.0,0.10010010010010009,-18.341834035707503,17.72706017839313,23.283791816852567,-22.32074170929152
3.03,0.1011011011011011,-18.345922792923485,17.72911246403698,23.284175467492695,-22.319088888359516
3.06,0.1021021021021021,-18.350042576200515,17.7311720486257,23.284552659452906,-22.317405881631416
3.09,0.1031031031031031,-18.354193296489772,17.73323874251723,23.284923488898443,-22.31569268467922
3.12,0.1041041041041041,-18.35837485924577,17.735312350627925,23.285288052380373,-22.313949293515847
3.15,0.10510510510510511,-18.362587164348486,17.737392672397387,23.28564644682183,-22.312175704624046
3.1799999999999997,0.1061061061061061,-18.36683010602765,17.73947950175582,23.285998769504246,-22.310371914985733
3.21,0.10710710710710711,-18.371103572789348,17.741572627094094,23.286345118053656,-22.308537922111718
3.2399999999999998,0.10810810810810811,-18.375407447345097,17.74367183123661,23.286685590427023,-22.306673724071857
3.27,0.1091091091091091,-18.37974160654346,17.745776891417076,23.28702028489862,-22.304779319525558
3.3,0.11011011011011011,-18.384105921304393,17.747887579257306,23.28734930004647,-22.3028547077527
3.33,0.1111111111111111,-18.388500256556462,17.750003660749194,23.287672734738855,-22.300899888684906
3.36,0.11211211211211211,-18.392924471177004,17.752124896239927,23.287990688120928,-22.29891486293717
3.3899999999999997,0.11311311311311312,-18.39737841793544,17.754251040420595,23.288303259601374,-22.29689963183985
3.42,0.11411411411411411,-18.40186194343983,17.75638184231828,23.288610548839223,-22.294854197470993
3.4499999999999997,0.11511511511511512,-18.40637488808683,17.758517045291764,23.28891265573074,-22.292778562688994
3.48,0.11611611611611611,-18.410917086015164,17.76065638703095,23.28920968039646,-22.290672731165568
3.51,0.11711711711711711,-18.415488365062757,17.76279959956011,23.28950172316836,-22.288536707419038
3.54,0.11811811811811812,-18.42008854672766,17.76494640924508,23.289788884577174,-22.286370496847923
3.57,0.11911911911911911,-18.424717446132895,17.767096536804484,23.290071265339886,-22.2841741057648
3.5999999999999996,0.12012012012012012,-18.429374871995357,17.76924969732511,23.290348966347384,-22.281947541430462
3.63,0.12112112112112113,-18.43406062659887,17.771405600281547,23.290622088652317,-22.27969081208831
3.6599999999999997,0.12212212212212212,-18.438774505771562,17.77356394956014,23.290890733457143,-22.27740392699904
3.69,0.12312312312312312,-18.44351629886764,17.775724443487412,23.291155002102407,-22.2750868964755
3.7199999999999998,0.12412412412412413,-18.44828578875372,17.77788677486302,23.29141499605524,-22.272739731917863
3.75,0.12512512512512514,-18.45308275179979,17.780050630997295,23.291670816898108,-22.270362445848928
3.78,0.12612612612612611,-18.45790695787495,17.782215693753525,23.291922566317798,-22.267955051949688
3.81,0.12712712712712712,-18.462758170347993,17.784381639594997,23.29217034609471,-22.26551756509503
3.84,0.12812812812812813,-18.467636146092968,17.786548139636906,23.292414258092403,-22.263050001389658
3.8699999999999997,0.12912912912912913,-18.47254063549981,17.788714859703173,23.29265440424745,-22.260552378204128
3.9,0.13013013013013014,-18.477471382490123,17.79088146038827,23.292890886559604,-22.258024714211068
3.9299999999999997,0.13113113113113112,-18.482428124538178,17.793047597124076,23.29312380708228,-22.2554670294215
3.96,0.13213213213213212,-18.48741059269727,17.795212920251842,23.29335326791339,-22.252879345221285
3.9899999999999998,0.13313313313313313,-18.492418511631435,17.79737707509929,23.293579371186492,-22.250261684407672
4.02,0.13413413413413414,-18.49745159965265,17.799539702062912,23.293802219062346,-22.247614071225932
4.05,0.13513513513513514,-18.502509568763536,17.80170043669545,23.294021913720798,-22.244936531406037
