t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
0.0,0.0,16.24230912679045,-6.923081698674185,23.239442901092772,20.625135722638145,21.2233371911123,22.914041798696704,4.2707977814460465,-36.49879278909926,23.170532350007697,-24.38055995508914,-42.71879548490247,10.37944878481254,27.90182300475571,11.276761482003455,-34.98892903963845,-28.594202591957007,25.48629267453451,-11.157850135985239,11.722008475726271,-30.438322561255113,-13.649772513416485,-16.173112375814338,-16.966604399504178,26.057202095444143,30.895330037214798,-13.960860891710322,-0.4275559852192006,12.555452520114681,-2.4682267778307074,23.979184252973894,-31.106384520967914,19.593403429595917,22.389884642127633,-40.77790535818685
0.03,0.001001001001001001,16.24327430261328,-6.9235009852656955,23.240836652702455,20.626367169560535,21.22461044914562,22.915410639273432,4.271045133689809,-36.50099099815639,23.171913296393022,-24.38202990003966,-42.721365304115785,10.380067922538014,27.903494469793618,11.277437906679056,-34.99103289429952,-28.595920345579003,25.487814444779243,-11.158526123748796,11.722711242488266,-30.440150533363102,-13.65059985134682,-16.17408965108463,-16.967627134903815,26.058762261067177,30.897180907180804,-13.96170222712343,-0.42758785478974437,12.55619938893597,-2.468378763783249,23.980617739788894,-31.108258367563263,19.594576487205153,22.39122569094537,-40.78035397778
0.06,0.002002002002002002,16.244261658336548,-6.9239560346768885,23.242161295724557,20.62760847948876,21.22588028874139,22.916714188918988,4.271312294998999,-36.50318523700614,23.17329063696083,-24.38347786682201,-42.7239299371436,10.380665821814333,27.90519963933038,11.278053688407889,-34.993108145566886,-28.59760093087681,25.489293973834783,-11.159203234920456,11.723436441830579,-30.442025180965636,-13.65137924204592,-16.175165194723572,-16.96853331774501,26.060326281936526,30.899140854760077,-13.962450559326362,-0.42759958090504835,12.55695344090139,-2.4685861539134097,23.982038975663684,-31.11019324822928,19.595800134950828,22.3925900649446,-40.7829031048413
0.09,0.003003003003003003,16.24527123349505,-6.924446896769006,23.24341701915949,20.62885917789751,21.227146457410043,22.917952491934518,4.271599294250978,-36.505375878471966,23.17466489131246,-24.384903665750794,-42.726489314332575,10.381242642484247,27.90693815308143,11.278609172288471,-34.99515426587136,-28.599244560611105,25.490731069349835,-11.15988144923705,11.724184266428937,-30.44394653027191,-13.65211057061879,-16.17633896797471,-16.969323214292473,26.061893864731168,30.901209859275674,-13.9631059458682,-0.42759124930472375,12.55771467456084,-2.4688488633320436,23.98344798673595,-31.112188962332503,19.597074290696884,22.39397788727784,-40.785552905495294
0.12,0.004004004004004004,16.24630306519844,-6.924973632735813,23.24460399687116,20.630118794386807,21.228408721905208,22.919125587199037,4.271906145263731,-36.50756328750951,23.17603656580246,-24.386307103196764,-42.72904335518378,10.381798540896432,27.908709636907826,11.279104686230115,-34.99717072279729,-28.600851474815386,25.49212555143334,-11.160560741487473,11.724954911706307,-30.44591460901216,-13.652793714839508,-16.17761090235605,-16.969997085675892,26.063464709884723,30.903387886745417,-13.963668436860004,-0.42756295137520167,12.558483088863907,-2.46916679526461,23.984844807867685,-31.114245289754802,19.598398871859516,22.395389284799396,-40.78830355912044
0.15,0.005005005005005005,16.247357188086553,-6.925536314948012,23.245722387493927,20.631386862599047,21.229666868165893,22.920233508080177,4.272232846817035,-36.50974782140502,23.177406153663373,-24.387687981589096,-42.73159196852555,10.382333670071421,27.910513702873484,11.279540541008153,-34.999156979297055,-28.602421940582303,25.49347725255765,-11.16124108152359,11.725748575914734,-30.447929446152312,-13.653428545104621,-16.178980899674535,-16.97055518778585,26.065038511494276,30.905674889575366,-13.964138074839948,-0.42751478416016897,12.559258683152928,-2.4695398411761253,23.986229482620942,-31.11636199082828,19.599773795233567,22.396824388098555,-40.7911552580778
0.18,0.006006006006006006,16.248433634287295,-6.926135026797104,23.246772334346133,20.63266292014265,21.230920701251986,22.921276282352125,4.272579382676697,-36.51192982997256,23.178774135125646,-24.389046099420103,-42.734135052688664,10.382848179868475,27.9123499493097,11.279917030319822,-35.001112493916274,-28.603956251843897,25.49478601746676,-11.161922434272872,11.72656546022115,-30.449991071591704,-13.65401492439268,-16.180448832024258,-16.970997771197553,26.066614957236826,30.908070806237284,-13.964514894660384,-0.42744685036964675,12.560041457157753,-2.469967880890743,23.98760206322752,-31.118538806268695,19.60119897681222,22.398283331528265,-40.79410820742435
0.21,0.007007007007007007,16.249532433377045,-6.926769862538494,23.247753965349926,20.633946508522413,21.232170045273257,22.922253932120626,4.272945721621775,-36.51410965575013,23.180140977532478,-24.39038125125251,-42.736672495683976,10.38334221715329,27.914217960887058,11.28023443084079,-35.0030367210295,-28.605454729145773,25.496051703089766,-11.162604759752734,11.727405768797134,-30.45209951584402,-13.654552708230032,-16.18201454176877,-16.9713250811216,26.068193728293473,30.910575560930543,-13.964798923396899,-0.42735925838761113,12.560831410992192,-2.4704507827060618,23.988962610552555,-31.120775457107882,19.60267433159986,22.39976625322934,-40.797162624610706
0.24,0.008008008008008008,16.2506536123435,-6.92744092713368,23.24866739295719,20.63523717307677,21.23341474331203,22.923166473754936,4.273331817474731,-36.516287634194796,23.181507135449525,-24.391693227729515,-42.73920417538269,10.383815925966541,27.91611730869488,11.280493002282327,-35.00492911108626,-28.606917719415303,25.49727417845967,-11.163288013086541,11.728269708912569,-30.454254809701514,-13.655041744663036,-16.18367784150786,-16.971537357381,26.069774499281454,30.913189063228874,-13.964990180279399,-0.42725212227805076,12.561628545152109,-2.470988403502262,23.99031119405197,-31.123071644625753,19.604199773417985,22.40127329515012,-40.80031873916269
0.27,0.009009009009009009,16.251797195550854,-6.928148336091329,23.249512714081472,20.636534462922004,21.23465465733965,22.92401391782655,4.273737609134461,-36.51846409387683,23.18287305076938,-24.392981815587852,-42.74172995969945,10.384269447693192,27.918047550328314,11.28069298744919,-35.00678911086735,-28.60834559572388,25.49845332463766,-11.163972144521283,11.7291574910332,-30.456456983882656,-13.65548187423684,-16.185438514029308,-16.971634834413734,26.071356938194217,30.91591120771247,-13.965088676645365,-0.4271255617893523,12.562432860515177,-2.471580588846188,23.991647891723733,-31.12542705028242,19.60577521470408,22.402804603061547,-40.8035767923465
