t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.0,0.0,5.1761478184076095,9.174246337273077,-14.226011982722275,-18.633967507899143,28.58996053034332,-22.484337975667742,-24.396622356127292,31.430414832799148,-5.129058156728598,7.060412587998808,24.202889717853513,-18.222938507430968,4.973475136827401,-6.64255889953178
0.03,0.001001001001001001,5.1764518391702925,9.174792730633152,-14.226866509018684,-18.635087294972344,28.59167457699528,-22.485689532707767,-24.39809206418821,31.432299081925223,-5.129368471976769,7.060829054753983,24.204333028355954,-18.224032104010483,4.973768543658279,-6.642961303222835
0.06,0.002002002002002002,5.17680333316897,9.17528645256582,-14.227612378335904,-18.636219265372002,28.593347627280178,-22.48708196034017,-24.399607602178207,31.434126399250697,-5.129656864973827,7.061253506784648,24.205763714748258,-18.225103671476322,4.974106412961551,-6.643354128688618
0.09,0.003003003003003003,5.177202305901526,9.17572757117788,-14.228249558893454,-18.637363581721722,28.594979801287614,-22.488515338294597,-24.401168938262675,31.435896763024473,-5.129923422928511,7.061685913326034,24.20718193097729,-18.226153291809766,4.974488764368652,-6.6437373427576745
0.12,0.004004004004004004,5.177648756100153,9.176116149356547,-14.228778003048246,-18.63852040530836,28.59657121354351,-22.48998975495039,-24.40277604935477,31.437610154658532,-5.130168228495634,7.062126232933164,24.208587833624037,-18.227181040936667,4.9749156269294295,-6.644110909656231
0.15,0.005005005005005005,5.178142675772972,9.17645224473345,-14.229197647157886,-18.639689896110394,28.598121973012983,-22.491505307313044,-24.404428921036565,31.439266558538456,-5.130391359742632,7.062574413427908,24.20998158194007,-18.22818698870786,4.975387039043205,-6.644474791005592
0.18,0.006006006006006006,5.178684050242539,9.176735909651914,-14.229508411467945,-18.64087221281873,28.59963218310286,-22.493062100991327,-24.406127547473794,31.44086596184975,-5.130592890118899,7.063030391845296,24.211363337885683,-18.229171198881083,4.975903048389006,-6.644828945820195
0.21,0.007007007007007007,5.179272858181204,9.17696719113741,-14.2297102000233,-18.64206751284992,28.60110194166371,-22.494660250175052,-24.407871931324163,31.44240835441997,-5.130772888427855,7.0634940943791005,24.212733266169717,-18.230133729104356,4.97646371185493,-6.645173330506326
0.24,0.008008008008008008,5.1799090716433,9.177146130871142,-14.229802900603673,-18.64327595235166,28.60253134099145,-22.4962998776135,-24.409662083639052,31.443893728576697,-5.130931418801666,7.063965436326653,24.214091534291093,-18.23107463090079,4.977069095466582,-6.645507898861507
0.27,0.009009009009009009,5.180592656094111,9.177272765166707,-14.22978638468357,-18.644497686200598,28.603920467828413,-22.49798111459448,-24.411498023758504,31.445322079021327,-5.13106854067856,7.064444322032948,24.21543831258205,-18.231993949654754,4.977719274314536,-6.645832602074555
