t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.0,0.0,-22.337612380146037,-31.606416639135784,-22.72141863251803,-12.551691460276437,-3.301553443763097,-24.21552756765356,10.300773696469312,-2.1061476425772874,-0.3703907627609905,-9.609086066272864,22.320848228885417,5.480823473353834,-27.264850938383933,14.971815026583098,35.784078766970346,-0.6887796861701694,29.845666640510156,-13.129737947349629,4.462208724985388,-6.434513714437725,-5.780982920360825,20.963709588431882,1.9878179644365543,34.83180146828056,2.7421199586949228
0.03,0.001001001001001001,-22.338952934860014,-31.6083182806466,-22.72278607515058,-12.552448553920996,-3.301754658350647,-24.2169824862723,10.301385930889122,-2.1062768407825345,-0.3704155019841468,-9.609668488782198,22.32218254610509,5.481151067479898,-27.266491735431877,14.97271163304417,35.78621849567612,-0.688829063453948,29.84745279388227,-13.13053374211229,4.462475717547653,-6.434904562726738,-5.781330408546381,20.96496342620282,1.9879363284665352,34.83389026146588,2.7422788680567827
0.06,0.002002002002002002,-22.34030968644842,-31.610246481236064,-22.724162235711354,-12.553183348442644,-3.3019170161780105,-24.218502739679465,10.302009907855831,-2.106396159735136,-0.37043910082984255,-9.610251260214813,22.323509038413686,5.481441914251881,-27.268175414823283,14.973622421522071,35.78835134197043,-0.6889092732213207,29.84930268497572,-13.131379762444999,4.462813789195982,-6.43534086514043,-5.781685702526688,20.96634465005655,1.9880229508285443,34.836031077192445,2.7424030061644253
0.09,0.003003003003003003,-22.34168241531978,-31.612201722081295,-22.725546955657773,-12.553895809753556,-3.3020403514185914,-24.22008863750023,10.302645708985064,-2.1065054565568735,-0.3704616157424104,-9.610834170020127,22.324827825342282,5.481695872330665,-27.269902086764347,14.97454766198473,35.79047729672466,-0.6890204497437544,29.851216196284213,-13.132276016975728,4.463223156189673,-6.4358225733725325,-5.782048954184702,20.96785293699878,1.9880777492485253,34.838224136216866,2.7424924105813377
0.12,0.004004004004004004,-22.343070891141753,-31.61418449686663,-22.726940064538546,-12.554585900523566,-3.3021244774269776,-24.2217405053049,10.303293411436384,-2.106604588152312,-0.37048311168763803,-9.611417000036377,22.3261390274657,5.4819127918075745,-27.271671865311117,14.97548763692452,35.79259635869454,-0.6891627366329743,29.85319320996921,-13.133222517541126,4.463704049324061,-6.436349646041563,-5.782420319338999,20.969487934909683,1.9881006320133428,34.84046967145932,2.7425471323352415
0.15,0.005005005005005005,-22.344474872835892,-31.616195311985944,-22.72834138001622,-12.555253580164749,-3.3021691866708682,-24.223458684664905,10.303953087925844,-2.106693411205183,-0.37050366216474506,-9.611999524407157,22.327442766447053,5.482092514188149,-27.27348486809909,14.976442641582864,35.79470853454802,-0.6893362868795174,29.855233607756062,-13.134219279072632,4.464256713912282,-6.4369220487189,-5.782799957806961,20.97124926227202,1.9880914979412858,34.84276792795395,2.742567235960323
0.18,0.006006006006006006,-22.34589410857363,-31.618234686751443,-22.729750707894627,-12.555898804818305,-3.3021742506610448,-24.225243533211135,10.304624806745082,-2.1067717821733365,-0.3705233492177906,-9.61258150949367,22.328739165083473,5.482234872376106,-27.27534121605619,14.977412984187445,35.796813838892135,-0.6895412628949288,29.857337270827877,-13.1352663194773,4.464881409761909,-6.437539753961385,-5.783188033471704,20.973136507886984,1.9880502363521444,34.84511916279688,2.7425527995415626
0.21,0.007007007007007007,-22.347328335773817,-31.62030315360891,-22.731167842151464,-12.556521527343818,-3.3021394198796385,-24.227095424694532,10.305308631786804,-2.1068395572823144,-0.3705422634463523,-9.613162713782938,22.330028347353043,5.4823396906576,-27.27724103309899,14.978398986202274,35.798912294298795,-0.689777836557494,29.85950407971715,-13.136363659513313,4.465578411146167,-6.4382027413484755,-5.783584714352738,20.97514923057884,1.9879767270368711,34.84752364509142,2.742503914760933
0.24,0.008008008008008008,-22.348777281102205,-31.622401258359318,-22.73259256497632,-12.557121697310889,-3.302064423706983,-24.22901474904869,10.306004622576607,-2.1068965925175958,-0.37056050401530216,-9.613742887792183,22.33131043846297,5.482406784685877,-27.27918444581202,14.979400982590889,35.801003931329525,-0.6900461892613982,29.861733914195295,-13.137511322660208,4.466348006769402,-6.438910997523999,-5.783990172680382,20.97728695888977,1.9878708402268421,34.84998165589022,2.742420686945208
0.27,0.009009009009009009,-22.350240660473318,-31.62452956038678,-22.73402464681436,-12.557699260993203,-3.301948970347349,-24.231001912454307,10.306712834310984,-2.1069427436155634,-0.37057817866348886,-9.614321773969667,22.332585564899006,5.482435961466442,-27.28117158311015,14.980419322092985,35.803088788559045,-0.690346511969188,29.864026653160092,-13.1387093349838,4.467190499726459,-6.439664516242537,-5.784404584973926,20.97954919076621,1.9877324365627325,34.852493488133696,2.742303235115101
