t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,-29.19893787701186,-23.20866478149697,-9.989433075788709,-29.987086844684068,-14.434629101395437,-26.71943505645827,-3.4912551669794647,35.35125866569457,-21.517476264077057,-0.925641138238836,32.90964937661562,-8.060840656577472,40.94726731945309,-3.735182652097988,-8.907519009737301,-26.418942650853374,19.88779340194618,2.7697644669445904,0.07923015242930129,2.4661094875548186,-28.35712074918114,20.13803440078705,-31.903017724977904,24.895094120435925,35.67063262803443,32.20743282110493,-3.0385395391545926,3.6414256203054856,30.969125469555348,-9.522366361239042
0.03,0.001001001001001001,-29.200694362449394,-23.21006576517723,-9.990032722408687,-29.98889276310884,-14.43550073943719,-26.7210427621698,-3.4914690315040744,35.35337748293276,-21.518774143845096,-0.9256992707067094,32.911615273162006,-8.061332973442726,40.94971798622709,-3.7354098071936352,-8.908058559064893,-26.420530370524194,19.888978365834014,2.7699306331673355,0.07922735163279541,2.4662516370412746,-28.358831207217605,20.139240009686638,-31.904938216289786,24.896580446262252,35.67277240183915,32.20935686230001,-3.0387225322692593,3.641637585301097,30.970982494751375,-9.522944022416823
0.06,0.002002002002002002,-29.20235519199394,-23.2114615412808,-9.990576250239029,-29.990674298534483,-14.436354193947926,-26.722713934764055,-3.49161343330837,35.3555220760478,-21.520140271425667,-0.9258049276380181,32.91359647337213,-8.061864932421098,40.95213228037363,-3.735650780293721,-8.908600776940414,-26.42221904080376,19.89017195754723,2.7701694397087104,0.0792690839015002,2.4664417041210736,-28.360542181104435,20.140471706579238,-31.90681520482399,24.89793459357055,35.67490702788172,32.211327449295766,-3.038880067249244,3.641742809421576,30.972843840847098,-9.523534134987225
0.09,0.003003003003003003,-29.20392029940065,-23.21285193931167,-9.991063626029298,-29.99243159551495,-14.43718959489386,-26.724448617178318,-3.491688185956949,35.35769246938199,-21.521574546505683,-0.9259581711568239,32.91559309453179,-8.062436643211717,40.95450986741746,-3.735905496436673,-8.909145884683905,-26.424008465225693,19.891374126774238,2.7704808075782967,0.0793553555007362,2.4666796135952205,-28.36225362689118,20.141729598031617,-31.908648575128744,24.89915638490811,35.677036254001735,32.21334504081946,-3.039012119377883,3.641741230740476,30.97470963363306,-9.524136809098335
0.12,0.004004004004004004,-29.205389610658514,-23.214236783805177,-9.991494794147114,-29.994164788885154,-14.438007079589175,-26.726246867969163,-3.4916931043361124,35.35988869451959,-21.52307685336889,-0.9261590837518807,32.91760526189832,-8.063048226411945,40.956850421701326,-3.736173866853197,-8.90969410591836,-26.42589846966978,19.892584832368698,2.7708646378650514,0.07948616479058614,2.466965295350646,-28.363965501118326,20.1430137988576,-31.910438222912898,24.90024563411233,35.67915982349401,32.21541011802173,-3.039118658986288,3.6416327660964143,30.97657999261927,-9.52475214240174
0.15,0.005005005005005005,-29.206763043860285,-23.215615894324586,-9.991869676552648,-29.995874003651778,-14.438806792643486,-26.728108761103602,-3.491628004838185,35.362110790253695,-21.52464706086869,-0.9264077683149493,32.91963310875277,-8.063699813520977,40.95915362617057,-3.7364557889626204,-8.910245666646338,-26.427888901985664,19.893804042306,2.7713208115788395,0.07966150220309003,2.467298684270883,-28.365677760817725,20.144324432182056,-31.912184055054805,24.90120214611582,35.68127747501115,32.217523184569956,-3.03919965147246,3.64141731097693,30.978455031124867,-9.525380219985971
0.18,0.006006006006006006,-29.208040509106862,-23.216989085454447,-9.992188172776544,-29.997559354890107,-14.439588885925703,-26.730034385743696,-3.491492705560057,35.364358802544416,-21.52628502238632,-0.9267043481897671,32.92167677645353,-8.06439154693441,40.96141917216112,-3.736751146377174,-8.910800795334643,-26.42997963158638,19.89503173364045,2.77184918948471,0.0798813502216357,2.467679720136836,-28.367390363511124,20.145661629507778,-31.91388598960865,24.90202571676178,35.68338894246614,32.21968476674537,-3.0392550573191857,3.6410947394377384,30.98033485636501,-9.526021114309584
0.21,0.007007007007007007,-29.209221908446274,-23.218356166790834,-9.992450159901184,-29.99922094764678,-14.440353518544342,-26.732023846024283,-3.4912870265164035,35.36663278446832,-21.52799057577466,-0.9270489672317315,32.9237364144914,-8.065123579929752,40.963646759191036,-3.737059808914245,-8.911359723006981,-26.432170549011612,19.896267892463147,2.77244961193004,0.08014568336261173,2.4681083475175085,-28.36910326720669,20.14702553078519,-31.915543955808598,24.902716132629926,35.68549395493534,32.221895413543535,-3.0392848321107175,3.6406649040575316,30.98221956953511,-9.526674885133747
0.24,0.008008008008008008,-29.210307135847504,-23.219716942928482,-9.992655492545321,-30.000858876848426,-14.441100856844384,-26.734077260823536,-3.4910107898680587,35.36893279615899,-21.5297635432879,-0.9274417898783327,32.925812180546004,-8.065896076642687,40.965836094755595,-3.737381632616623,-8.911922683344493,-26.434461565460612,19.897512513860587,2.7731218986646837,0.08045446815939795,2.4685845156505635,-28.37081643039352,20.148416284484945,-31.917157894071067,24.90327317087332,35.68759223656201,32.224155696778105,-3.0392889265482466,3.6401276359285997,30.984109265892506,-9.52734157945424
0.27,0.009009009009009009,-29.21129607720934,-23.22107121344495,-9.992804002852115,-30.00247322721615,-14.441831074420755,-26.736194763525983,-3.4906638201660565,35.37125890473854,-21.531603731497302,-0.9278830012303508,32.92790424054361,-8.066709212033984,40.96798689412609,-3.737716459780768,-8.912489912794044,-26.43685261229455,19.898765601873905,2.7738658486542906,0.08080766314877659,2.469108178312559,-28.37252981203408,20.1498340476734,-31.918727755995576,24.903696599066382,35.68968350646058,32.226466211187415,-3.039267286464191,3.639482744683615,30.9860040348357,-9.528021231432797
