t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39
0.3,0.01001001001001001,30.555449182445113,-46.07064908184008,-8.561899458791022,-43.123186814377696,1.358763962629426,21.606749422383253,5.276206504923694,-31.851127245571497,20.77628376395641,27.70098369554359,8.12612206080073,-5.1657149685235435,24.066871297839672,-17.36068601489855,20.849568723343648,21.28060895584135,26.197689275698995,-0.9436491482800173,-33.0033414526943,24.207270714063675,-7.98182471767325,-30.618511334149563,-10.193692347902305,0.7217267841475853,-16.705074830715688,5.157635073337092,-25.431639649937782,23.04399905860822,1.1435195306684776,-25.48531509952572,12.036066009935354,17.725117406601107,-22.899412514715507,2.9281887178462576,22.39578727145249,-1.7040810842874436,-25.767802966957895,11.583903597087797,-2.5548152867742755,30.046730288676432
0.32999999999999996,0.011011011011011011,30.55755138060527,-46.0739517634872,-8.562234585125845,-43.125692130119354,1.3584732318211603,21.60848377725102,5.27698145996753,-31.854048452465687,20.77816813412617,27.703177420753423,8.12654027511273,-5.166917148183804,24.067889274063752,-17.361613907262,20.850820146586564,21.28133715234133,26.199376435601764,-0.9439274745490037,-33.0048853515654,24.208481339666115,-7.9825392138075415,-30.62041707318713,-10.193267411144609,0.7221283302149571,-16.706661631814324,5.1581612617371695,-25.43250193397811,23.04575172915328,1.1439667636026207,-25.48653494628244,12.036294199416524,17.725688595088634,-22.899695080345857,2.9290704777927226,22.397057451704203,-1.7041184770511417,-25.769858247168358,11.583819693549003,-2.5553344331031234,30.047798010699218
0.36,0.012012012012012012,30.559679816485513,-46.077307664015095,-8.562551620486476,-43.128188841196454,1.3581449782314106,21.610265433008816,5.277803632766665,-31.8570729933522,20.780115905000066,27.705427418978022,8.126953856643135,-5.1682085365321875,24.068863004230888,-17.362529648094043,20.852073338173707,21.282012457426312,26.201074940160062,-0.9442279421067665,-33.006384275191685,24.209669367126153,-7.983275950798148,-30.62232891853297,-10.192738585870112,0.7225655436277127,-16.708306854498364,5.158710400952245,-25.433297931191657,23.0475438778887,1.1444507779007749,-25.487725523114765,12.036471643176393,17.726210569862292,-22.899868060486614,2.930024739798502,22.39832187906456,-1.7041493631216202,-25.771961743410937,11.583657361061224,-2.5558903032173252,30.048791093868495
0.39,0.013013013013013013,30.561834255055,-46.080716851322215,-8.562850584538532,-43.13067698967063,1.3577789925210044,21.61209497133187,5.278673160500951,-31.860201329273735,20.782126919452544,27.707734112721987,8.127363168222697,-5.169589134898303,24.069792104274285,-17.36343309687087,20.853328591670333,21.282635127239818,26.20278465887803,-0.9445507132841432,-33.00783818938254,24.210834823666538,-7.984034808641988,-30.624246845962784,-10.192105790863444,0.7230383221333456,-16.710010612917994,5.159282432432777,-25.43402781942683,23.049375848608133,1.1449711474986424,-25.488887323308905,12.036598056535514,17.72668325044418,-22.899931231409596,2.9310519859973523,22.399580690523454,-1.7041738589015414,-25.7741130329794,11.583416491716529,-2.556482889931148,30.049709272373857
0.42,0.014014014014014014,30.564014454670968,-46.08417940510519,-8.563131508833962,-43.13315662952686,1.3573750556988653,21.613973000644748,5.279590173828674,-31.863433931513526,20.78420101533334,27.710097934893867,8.127768590843496,-5.171058938904632,24.070676183083396,-17.364324098921333,20.854586205303647,21.283205431044586,26.204505467319738,-0.9448959629440413,-33.00924707515226,24.211977715665395,-7.98481567227409,-30.62617082877038,-10.191368925248373,0.7235465641547713,-16.711773023956013,5.159877267331706,-25.43469178214989,23.051247982950965,1.1455274154477648,-25.49002086382637,12.036673163715042,17.727106538967885,-22.899884332508176,2.932152737224228,22.400834025893165,-1.7041920869151812,-25.77631168714263,11.583096988610889,-2.5571121742190215,30.050552295499028
0.44999999999999996,0.015015015015015015,30.566220166932744,-46.08769541636919,-8.563394436820854,-43.135627826832334,1.356932939097516,21.615900156285907,5.280554796713277,-31.866771281211296,20.786338025822054,27.712519328877452,8.128170523615847,-5.172617938463396,24.071514842448217,-17.365202485389048,20.855846481978165,21.283723651340768,26.20623724706749,-0.9452638786546671,-33.01061092872102,24.213098028538052,-7.985618431455417,-30.628100837756023,-10.19052786863193,0.7240901686336053,-16.71359420709939,5.160494786199756,-25.43529000857678,23.053160620117097,1.1461190942129875,-25.49112668553074,12.036696697783258,17.727480320058323,-22.899727066263118,2.9333275533706242,22.402082027669728,-1.7042041759818292,-25.778557271348756,11.582698765773628,-2.557778124847879,30.051319927631404
0.48,0.016016016016016016,30.5684511365256,-46.09126498691597,-8.563639423853703,-43.138090659897316,1.3564524043498982,21.61787710067037,5.281567146239706,-31.87021386896438,20.788537779800215,27.714998748603588,8.128569383730781,-5.17426611776339,24.072307677000442,-17.36606807318214,20.85710972929687,21.28419008399472,26.207979885674078,-0.945654660880025,-33.01192976152061,24.21419572660998,-7.986442980654399,-30.630036841212853,-10.189582481248062,0.7246690348667022,-16.715474284298228,5.161134838661813,-25.43582269382558,23.05511409656841,1.1467456659928523,-25.492205353421816,12.036668400588916,17.72780446070066,-22.899459098222657,2.9345770337587553,22.40332484090073,-1.704210261395976,-25.780849345435673,11.5822217480946,-2.5584806979885,30.052011948265825
0.51,0.017017017017017015,30.570707101054246,-46.094888228808614,-8.563866537204067,-43.140545219437726,1.3559332033676301,21.619904523449694,5.2826273324201765,-31.873762194412823,20.790800102240947,27.717536658622375,8.128965606428084,-5.176003455246975,24.073054274151627,-17.36692066491064,20.85837625958821,21.284605038378295,26.20973327660897,-0.9460685231876395,-33.0132036002051,24.21527075298084,-7.987289218922031,-30.631978804911448,-10.18853260410098,0.7252830623358939,-16.717413379812076,5.161797243074615,-25.436290039089464,23.057108745716466,1.1474065830628932,-25.493257456877032,12.036588022681526,17.72807881009847,-22.89908005699718,2.935901817533959,22.404562613059273,-1.7042104851142843,-25.78318746384813,11.581665871249186,-2.559219836805863,30.05262815200293
0.54,0.018018018018018018,30.572987790865827,-46.09856526381246,-8.56407585607159,-43.14299160873928,1.3553750783208316,21.62198314166832,5.283735457989146,-31.877416765807098,20.793124814616423,27.720133534175563,8.129359644969819,-5.177829923577467,24.07375421402854,-17.36776004881154,20.859646389939023,21.284968837518626,26.21149731919868,-0.9465056924734417,-33.014432486666756,24.21632302937966,-7.988157049760393,-30.633926692082696,-10.18737805910843,0.7259321505308639,-16.71941162004352,5.162481786166003,-25.436692251830046,23.059144897595946,1.1481012681418024,-25.49428360990007,12.036455323218606,17.728303199521356,-22.89858953426884,2.937302584074639,22.405795493923783,-1.7042049959493302,-25.785571175861534,11.581031081621239,-2.5599954710284853,30.0531683485425
0.57,0.01901901901901902,30.575292928862183,-46.10229622281106,-8.564267471595313,-43.145429943822975,1.3547777616196548,21.624113699915334,5.28489161818726,-31.881178099557175,20.795511735323217,27.72278986126898,8.129751970619324,-5.1797454895972175,24.074407069405858,-17.368585998661533,20.86092044223346,21.285281818258277,26.21327191856138,-0.9469664092037544,-33.01561647805736,24.217352456011135,-7.989046380984437,-30.635880463399072,-10.186118649245097,0.7266161987650888,-16.72146913335893,5.163188222656085,-25.437029545990974,23.061222878523402,1.1488291147804184,-25.495284451376556,12.036270069859983,17.72847744214221,-22.897987084816574,2.9387800534189794,22.40702363546339,-1.7041939497700924,-25.78800002581268,11.58031733622403,-2.560807516496762,30.05363236267214
0.6,0.02002002002002002,30.577622230301227,-46.106081245196535,-8.564441486865213,-43.1478603536117,1.3541409758976626,21.626296970470616,5.2860959005340575,-31.88504671976148,20.79796068012574,27.72550613674482,8.130143072625645,-5.181750114276658,24.075012405636397,-17.369398273677398,20.862198743197954,21.285544331425722,26.21505698553586,-0.9474509276742924,-33.01675564681524,24.218358911393093,-7.989957124576873,-30.637840076954525,-10.184754158686376,0.727335105984776,-16.723586049896312,5.163916274860622,-25.437302142231683,23.06334301074086,1.149589487773485,-25.496260645336783,12.036032038649186,17.72860133286437,-22.897272226557092,2.940334986707579,22.408247191728613,-1.7041775097091587,-25.790473553337545,11.579524602619301,-2.561655874690289,30.054020034251796
0.63,0.02102102102102102,30.579975402587188,-46.10992047823316,-8.564598016933877,-43.15028298009772,1.3534644339972082,21.62853375344428,5.287348384589221,-31.889023157714284,20.80047146261785,27.728282868353613,8.130533458213394,-5.183843752654666,24.07556978057908,-17.370196618403977,20.863481624452387,21.285756742016044,26.21685243660508,-0.9479595162860868,-33.017850080698175,24.219342252185147,-7.990889196535972,-30.639805488243084,-10.18328435295282,0.7280887705707244,-16.725762501360094,5.164665632277067,-25.43751026818111,23.06550561204382,1.1503817235941103,-25.497212881225316,12.035741013881967,17.728674648138913,-22.896444440602416,2.9419681866410623,22.409466318747132,-1.7041558463766087,-25.792991293616403,11.578652858834456,-2.5625404322341954,30.054331218194438
0.6599999999999999,0.022022022022022022,30.58235214504953,-46.113814076393425,-8.564737188828229,-43.1526979785108,1.3527478389569731,21.630824876908246,5.288649141702128,-31.893107951390043,20.803043894702828,27.731120574825688,8.130923652578044,-5.186026353770603,24.07607874452483,-17.37098076258973,20.864769422567495,21.28591942938178,26.218658193814353,-0.9484924578382198,-33.01889988282241,24.2203023130086,-7.991842516716097,-30.64177665013638,-10.181708979055484,0.7288770901330293,-16.727998620802783,5.165435951153691,-25.437654158711297,23.06771099539332,1.1512051308508477,-25.49814187417738,12.03539678796199,17.7286971457724,-22.89550317133469,2.9436804979516196,22.41068117442437,-1.7041291380805186,-25.795552777626373,11.577702093277969,-2.563461060384485,30.05456578444344
0.69,0.023023023023023025,30.584752148710308,-46.117762200665375,-8.564859141561202,-43.15510551748669,1.3519908840018298,21.63317119701871,5.289998234749507,-31.897301644903045,20.80567778709185,27.73401978594193,8.131314198886635,-5.188297860588435,24.076538840120577,-17.37175042104978,20.86606247912863,21.28603278743381,26.22047418468438,-0.9490500498372404,-33.01990517170806,24.221238906257653,-7.992817008660755,-30.643753512860243,-10.180027765642519,0.7296999612985542,-16.73029454239333,5.166226854042277,-25.43773405623064,23.069959468511506,1.152058990767302,-25.499048365301967,12.03499916124368,17.728668564725346,-22.894447826499075,2.9454728078873282,22.41189191844875,-1.7040975710540243,-25.798157532401646,11.57667230465304,-2.5644176144924393,30.054723617947086
0.72,0.024024024024024024,30.587175096039736,-46.12176501783023,-8.564964026143244,-43.15750577923573,1.351193252535199,21.63557359812818,5.291395717860958,-31.901604787940737,20.808372949821067,27.736981042603624,8.131705658283945,-5.190658209913355,24.076949602291645,-17.37250529351634,20.867361140805997,21.286097224852195,26.22230034211931,-0.9496326048231071,-33.02086608133104,24.22215182190202,-7.993812599427956,-30.64573602397061,-10.178240423147278,0.7305572794910884,-16.73265040117207,5.167037929334949,-25.43775021099671,23.072251333460482,1.152942557684149,-25.499933121971456,12.034547941862273,17.72858862490178,-22.893277777315582,2.9473460467079864,22.41309871220138,-1.7040613396888662,-25.800805081301576,11.575563501869535,-2.5654099334481097,30.054804618630723
0.75,0.025025025025025023,30.589620660699744,-46.12582269970921,-8.565052005593524,-43.15989895971127,1.3503546181340855,21.638032992885687,5.292841636132129,-31.906017935169015,20.81112919278748,27.74000489690121,8.132098609904133,-5.193107332301383,24.07731055816269,-17.37324506447648,20.868665759431458,21.286113165306865,26.224136604309965,-0.950240450711481,-33.02178276118176,24.223040827280993,-7.994829219407649,-30.647724128328854,-10.176346643938311,0.7314489387041061,-16.735066332792094,5.1678687307857185,-25.437702881448402,23.074586886203942,1.153855059583445,-25.500796938117716,12.034042945551004,17.728457026930272,-22.891992358610818,2.949301188191066,22.414301718670053,-1.7040206467753203,-25.803494944286825,11.574375703954223,-2.5664378391029787,30.054808701367048
0.78,0.026026026026026026,30.592088507275264,-46.129935422378445,-8.565123254950723,-43.16228526877768,1.3494746445469703,21.640550322323733,5.294336025325332,-31.91054164560765,20.813946326303675,27.743091912181644,8.132493650887913,-5.195645151962432,24.077621226977477,-17.373969402997037,20.86997669208204,21.286081047688054,26.225982914632425,-0.9508739311521631,-33.02265537633078,24.223905666889156,-7.995866802130993,-30.64971776807684,-10.174346102471564,0.7323748312660452,-16.737542473246897,5.168718777017404,-25.43759233455726,23.07696641615131,1.154795698635075,-25.5016406345345,12.033483995445456,17.728273451936857,-22.8905908689707,2.9513392501462654,22.415501102367394,-1.7039757037484125,-25.806226638203785,11.57310893995935,-2.5675011356718707,30.0547357959451
0.8099999999999999,0.02702702702702703,30.59457829099305,-46.13410336535071,-8.565177961283247,-43.16466493037756,1.3485529856947567,21.64312655593031,5.295878911557385,-31.915176481974022,20.816824161671597,27.746242663114238,8.13289139640529,-5.198271586657375,24.077881120017718,-17.37467796253657,20.87129430117028,21.28600132634636,26.227839221542187,-0.9515334059034382,-33.02348410750164,24.22474606215381,-7.9969252840712155,-30.65171688261187,-10.172238455445159,0.7333348475980199,-16.740078958584135,5.169587551014645,-25.43741884619777,23.079390205684028,1.155763651765181,-25.502465059186,12.032870921875004,17.728037561310266,-22.88907257091529,2.9534612949369876,22.416697029253037,-1.703926730940289,-25.808999677077438,11.571763248869544,-2.5685996091142265,30.05458584703847
0.84,0.028028028028028028,30.597089657427734,-46.13832671072295,-8.565216323698708,-43.167038182698015,1.3475892856749623,21.645762691704398,5.297470310974473,-31.919923009993166,20.81976251177547,27.7494577357546,8.133292479683957,-5.200986547589694,24.07808974052123,-17.375370380744197,20.872618954541526,21.285874471342332,26.229705478464066,-0.9522192512220529,-33.02426915115098,24.225561711204328,-7.998004604435782,-30.65372140856174,-10.170023341957132,0.7343288759638829,-16.742675924605322,5.170474499603777,-25.43718270153644,23.081858529663677,1.1567580712463819,-25.503271087521455,12.032203562141289,17.72774899646,-22.887436691096955,2.9556684300069245,22.417889666659754,-1.7038739578386046,-25.811813572412902,11.570338679507044,-2.5697330264948843,30.05435881417337
0.87,0.029029029029029027,30.599622242194947,-46.14260564228826,-8.565238553352529,-43.16940527833552,1.346583178769362,21.648459756193176,5.299110229413842,-31.92478179767215,20.82276119169394,27.752737727606515,8.133697552043406,-5.203789939292285,24.078246583599707,-17.37604627924512,20.87395102557835,21.28570096870549,26.231581643678076,-0.9529318602685175,-33.025010719556235,24.226352288633613,-7.999104704949605,-30.655731279760186,-10.167700383666505,0.7353568022125513,-16.745333506551276,5.171379032920421,-25.43688419543939,23.084371654921707,1.1577780853095818,-25.504059622795598,12.031481760283667,17.727407378567786,-22.885682420523253,2.9579618084097588,22.419079183223484,-1.7038176233507674,-25.81466783350584,11.568835290435274,-2.570901135324542,30.05405467169711
0.8999999999999999,0.03003003003003003,30.60217567063121,-46.146940344611146,-8.565244873455464,-43.171766484459276,1.345534289455286,21.651218804509003,5.30079866205211,-31.929753414536663,20.825820019331598,27.756083247681417,8.134107282934867,-5.206681659510097,24.0783511361564,-17.376705263412624,20.87529089331221,21.285481320702644,26.233467680201475,-0.9536716435273751,-33.0257090409109,24.227117445251864,-8.000225529629,-30.657746427222925,-10.16526918495813,0.7364185095125139,-16.74805183877316,5.1723005238657,-25.43652363289828,23.086929839730498,1.1588227987771385,-25.504831596394848,12.030705366831523,17.72701230833298,-22.88380891480587,2.960342629339819,22.420265748817165,-1.7037579760738613,-25.817561967761932,11.567253149860736,-2.572103662880106,30.053673408747684
0.9299999999999999,0.031031031031031032,30.604749557460426,-46.1513310020648,-8.565235519279874,-43.17412208297265,1.3444422324207843,21.654040920324267,5.302535593040033,-31.934838430827593,20.828938816069932,27.759494916555166,8.134522359987171,-5.209661599079245,24.078402876803956,-17.377346922126353,20.876638942542563,21.28521604611539,26.235363555667238,-0.9544390292420374,-33.02636435942768,24.227856807832918,-8.001367024546086,-30.65976677912458,-10.162729333111692,0.7375138780784343,-16.750831054388897,5.1732383075520545,-25.436101329474273,23.089533333255545,1.1598912937171417,-25.505587968169007,12.02987423854335,17.7265633657126,-22.88181529443722,2.9628121386613295,22.42144953448842,-1.703695274570045,-25.820495481025606,11.565592335533223,-2.5733403155051873,30.053215029225083
0.96,0.03203203203203203,30.607343506446735,-46.155777797829145,-8.565210738164556,-43.176472370672435,1.3433066125838746,21.656927215841964,5.304320995123537,-31.940037416655382,20.832117407437803,27.762973366421782,8.13494348905868,-5.2127296418033415,24.078401275782802,-17.377970827516577,20.8779955639635,21.28490568052674,26.237269242199165,-0.9552344638637319,-33.02697693544957,24.228569978853468,-8.0025291375833,-30.66179226077673,-10.160080398475339,0.7386427848897699,-16.75367128492477,5.174191680739743,-25.435617611759813,23.092182374988628,1.1609826301185284,-25.50632972676835,12.028988238132458,17.726060109656675,-22.87970064509628,2.965371629433696,22.422630712401073,-1.7036297876472055,-25.82346787791825,11.563852934644325,-2.5746107778910288,30.052679551765046
0.99,0.03303303303303303,30.60995711003349,-46.16028091284832,-8.565170789517914,-43.1788176594057,1.3421270251160868,21.65987883173983,5.3061548292508665,-31.945350941109755,20.83535562380153,27.76651924114382,8.135371394295396,-5.215885664327775,24.078345794880352,-17.378576534694208,20.879361154298202,21.2845507766167,26.23918471628388,-0.9560584125140498,-33.02754704556894,24.229256536225442,-8.003711818177724,-30.663822794607352,-10.157321934644358,0.7398051034013267,-16.756572659942037,5.175159901265164,-25.435072817857897,23.094877194161835,1.1620958465867328,-25.50705788998584,12.028047233979162,17.725502077839682,-22.87746401798534,2.968022442430055,22.42380945578054,-1.703561794644614,-25.826478662186073,11.562035043724224,-2.5759147123382204,30.052067009715994
1.02,0.03403403403403403,30.61258994896822,-46.16484052474646,-8.565115944819269,-43.18115827622393,1.3409030554705286,21.662896937085648,5.308037044165682,-31.950779571322375,20.83865330107461,27.770133196298953,8.135806818195428,-5.2191295360127485,24.07823588735143,-17.379163581466234,20.880736116441287,21.284151904466725,26.241109958639964,-0.956911359460519,-33.02807498275485,24.22991603302197,-8.004915017054856,-30.66585830014201,-10.154453478645385,0.7410007032456737,-16.75953530664831,5.176142187462224,-25.434467297878545,23.097618009142344,1.163229961059551,-25.507773505104335,12.027051099829288,17.724888786388906,-22.875104430199585,2.9707659666460717,22.42498593886318,-1.7034915857233182,-25.829527337057804,11.560138768536762,-2.577251757999594,30.051377451119876
1.05,0.035035035035035036,30.61524159191337,-46.16945680670034,-8.56504648761807,-43.18349456353423,1.3396342794146898,21.665982729221312,5.30996757598599,-31.95632387147992,20.842010281447156,27.773815899222416,8.136250521679983,-5.222461118805889,24.078070997840225,-17.37973148803627,20.882120859609305,21.283709651872964,26.243044954084503,-0.957793808604561,-33.0285610564886,24.23054799719729,-8.006138685951486,-30.667898693986945,-10.151474551126611,0.742229449927343,-16.762559349493547,5.1771377175780975,-25.433801414452194,23.10040502680797,1.1643839715428668,-25.508477649248515,12.025999714478793,17.72421972961062,-22.87262086513131,2.9736036397957295,22.42616033684973,-1.7034194621609644,-25.83261340561244,11.55816422397276,-2.5786215301047575,30.05061093869774
1.08,0.036036036036036036,30.617911595042656,-46.17412992626779,-8.564962713530791,-43.18582687924733,1.3383202630682112,21.66913743361304,5.311946347768759,-31.96198440178493,20.845426414135005,27.777568029044804,8.136703284171046,-5.225880267115314,24.077850562304235,-17.38027975668984,20.883515799499534,21.283224624668176,26.244989691397308,-0.9587062839811142,-33.02900559290753,24.231151931301117,-8.007382777327312,-30.669943889814526,-10.148384656554484,0.7434912045087467,-16.765644909750417,5.1781456291847805,-25.4330755432596,23.10323844190349,1.1655568568658634,-25.50917142974134,12.024892961444312,17.723494379715106,-22.870012272910845,2.976536948790593,22.427332825862884,-1.7033457366507252,-25.835736371157207,11.55611153394159,-2.580023619166791,30.04976754984085
1.1099999999999999,0.037037037037037035,30.620599501622912,-46.178860044170506,-8.564864930235265,-43.18815559692218,1.336960562945837,21.67236230366502,5.313973269060149,-31.967761717361736,20.848901556148608,27.78139027672478,8.137165903676,-5.229386827684057,24.07757400794052,-17.38080787146404,20.88492135845733,21.282697447052218,26.24694416318307,-0.9596493302691281,-33.02940893495729,24.23172731218793,-8.00864724406492,-30.671993798351224,-10.145183283417394,0.744785823287747,-16.76879210507886,5.179165018587968,-25.43229007357796,23.10611843637784,1.1667475774553153,-25.50985598446475,12.02373072861939,17.722712186541525,-22.8672775708863,2.9795674301987356,22.428503582909293,-1.7032707336039705,-25.8388957376159,11.553980831260976,-2.5814575901716967,30.048847376608226
