t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
0.0,0.0,24.267402032320163,-27.158676802057443,-23.1571077973739,-41.027807813492,-27.16104926773799,24.62568171191371,19.336909530818904,3.088091619175782,30.795796167511753,26.91081140277081,20.243292020646624,25.346308999923497,5.40406670552616,-16.15487116460192,-1.2187200558070859,-17.343678022394162,-9.197901562591175,-18.53611227540216,-33.800462064905304,23.347576461306826,-4.327013065734914,17.69205174185084
0.03,0.001001001001001001,24.26885169469685,-27.160311730824763,-23.15850243465921,-41.030271563708745,-27.16268625093833,24.627150864812837,19.338062990133807,3.0882722110025567,30.797639821270664,26.912418553011435,20.24449870408773,25.347827679633983,5.404381893920589,-16.15584105095948,-1.218795913702475,-17.344721626897414,-9.198460074336122,-18.537231155950305,-33.80249906194582,23.348971656675612,-4.327276044976361,17.693109341319975
0.06,0.002002002002002002,24.270246936058957,-27.16189558056093,-23.159898389857748,-41.03269474743483,-27.16436130896336,24.62857924468256,19.339242533359638,3.088521423048643,30.79943999021137,26.91400851311205,20.245717959731163,25.349387696970247,5.404717021412008,-16.15687902134069,-1.218868482563202,-17.345799300389615,-9.199053381357635,-18.538305207662745,-33.804515561797395,23.350412431846923,-4.32762927572865,17.69421500889026
0.09,0.003003003003003003,24.271587890087194,-27.16342839842589,-23.16129557936681,-41.03507799501185,-27.166074415301022,24.629967161652697,19.34044808222733,3.0888390936249936,30.801197133725665,26.91558132834505,20.246949824125874,25.350989275393136,5.405072156285231,-16.157985193230907,-1.218937844384347,-17.346910948767132,-9.199681565209808,-18.539334251711725,-33.80651177426676,23.35189872237981,-4.328072947007999,17.695368746504275
0.12,0.004004004004004004,24.27287468144524,-27.164910236180077,-23.16269393221809,-41.03742191827412,-27.167825534383383,24.631314931027358,19.34167955232052,3.089225054182096,30.80291170463592,26.9171370436978,20.248194334105307,25.352632645842988,5.405447372111808,-16.159159690868634,-1.2190040709479875,-17.3480564812903,-9.200344709260861,-18.54031809540597,-33.80848791125399,23.353430459555533,-4.32860724647558,17.696570549301427
0.15,0.005005005005005005,24.274107425564626,-27.16634115008771,-23.164093390202336,-41.03972711066038,-27.169614621555276,24.63262287334792,19.342936852976568,3.089679129189071,30.804584149302016,26.918675703941748,20.249451526768688,25.354318046692956,5.405842747730749,-16.160402645213427,-1.2190672238205567,-17.349235810490207,-9.201042898740424,-18.541256531999128,-33.810444186791145,23.355007570443057,-4.329232360383166,17.697820405653363
0.18,0.006006006006006006,24.275286228439224,-27.16772120082651,-23.165493907990328,-41.04199414732695,-27.171441623040653,24.633891314457486,19.34421988718352,3.090201136001027,30.80621490773392,26.920197353700456,20.250721439460417,25.35604572369926,5.406258367228931,-16.161714193907788,-1.2191273543473065,-17.350448852072315,-9.201776220787876,-18.54214934050319,-33.812380817087096,23.3566299779612,-4.329948473507714,17.699118297199288
0.21,0.007007007007007007,24.27641118642908,-27.1690504534039,-23.16689545325013,-41.04422358526211,-27.173306475906813,24.635120585566604,19.345528551473084,3.090790884714861,30.807804413709675,26.9217020375167,20.25200410974751,25.357815929948227,5.40669431992115,-16.16309448123288,-1.2191845036438982,-17.351695524816943,-9.202544764501793,-18.542996285506838,-33.814298020578605,23.358297600937526,-4.330755769074719,17.700464198881228
0.24,0.008008008008008008,24.27748238607315,-27.170328977079684,-23.168298006760587,-41.04641596340107,-27.175209108026642,24.636311023319983,19.34686273580956,3.0914481780137146,30.8093530948986,26.9231897999186,20.25329957539503,25.359628925799953,5.407150700329787,-16.164543658057834,-1.2192387025851559,-17.35297575047663,-9.20334862099058,-18.543797116998896,-33.816196017987636,23.360010354164167,-4.331654428670194,17.701858078979377
0.27,0.009009009009009009,24.278499903910728,-27.1715568452952,-23.16970156252096,-41.04857180274128,-27.177149438039,24.63746296986401,19.348222323474847,3.0921728110002844,30.810861372989518,26.924660685484888,20.254607874339484,25.361484978828447,5.407627608164051,-16.166061881782458,-1.2192899717910142,-17.354289453670443,-9.204187883424353,-18.54455157019689,-33.818075032384876,23.36176814845077,-4.332644632141082,17.703299899147545
