t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.0,0.0,-24.005538300981787,36.411230580890795,-33.36909472622075,-41.182695240669176,6.1427291848774335,35.52569806766743,11.380630249710434,7.72400461656662,-16.766519604843634,23.022113448351817,-35.06539774867098,26.629843016559132,13.67163825924287,13.541636794412563,33.64238794890269,28.01023808188865,1.5181233670849117,12.236845081847829,-26.210013907217654,23.340496524025884,-34.20271739191392,30.39612820589935,26.328133005749272,6.621543013573219,-30.47468792389241,-11.879190399250783,-23.91714229239773,20.203095841726487,0.5134853376661138,-12.319728387037204,-35.12754950238891,0.9322941018469929,-32.422426865842134,5.510897570594467,-9.239758564692247,2.5698908617982728,11.823953805834966,34.15229604197592,31.23356534810892,-33.87668160931083,-30.90333026026863,-9.154491552253406
0.03,0.001001001001001001,-24.006983487856985,36.41341253111224,-33.37110311414754,-41.18516887906751,6.1430928328273104,35.52782617687991,11.381309634332052,7.72446115078092,-16.767531749783103,23.023486104636312,-35.06750389760268,26.631437048656753,13.67245026152375,13.54244735619607,33.6444045579465,28.01191609193159,1.518210187321051,12.237576140259709,-26.211586681584176,23.34189326855097,-34.20477613232031,30.39794417462474,26.32970978056425,6.621933543577554,-30.476521237917673,-11.879906642856866,-23.91857910277308,20.204303017870604,0.5135158500898066,-12.320473242132659,-35.12966455448361,0.9323479330923385,-32.42437819199007,5.51122435149449,-9.24031882608768,2.5700428033417753,11.82466037549463,34.154342827258844,31.235438553240673,-33.878719231704686,-30.905192703526755,-9.155044798818622
0.06,0.002002002002002002,-24.00845130115497,36.41567979419317,-33.37305090709751,-41.18771406116329,6.143435045825016,35.52992158661505,11.381995873872627,7.724935643687392,-16.76858154818765,23.024823044952928,-35.06966667661708,26.63295344225715,13.673276537381248,13.54327866180437,33.646483065794,28.013632732218376,1.51834353137562,12.238283945951913,-26.21312245215857,23.343350749018263,-34.206853819268375,30.399801030606778,26.33125713855615,6.622275094847455,-30.47835923371508,-11.880663048333265,-23.92003459617632,20.205547533882875,0.5135287228585277,-12.32123277493626,-35.13180006191293,0.9324590472521012,-32.42625748350281,5.511560785532223,-9.240967091428463,2.5702021817835563,11.825409693885796,34.156287680802635,31.237318193476167,-33.88072135891014,-30.907061741101415,-9.155568523816438
0.09,0.003003003003003003,-24.009942121918584,36.41803269240191,-33.37493858208095,-41.190330651455724,6.143755992498606,35.53198449217362,11.382689225070942,7.725428210975074,-16.76966917509906,23.026124152934553,-35.07188605134753,26.634392338927423,13.67411689837947,13.544130582836193,33.648623233236854,28.01538808560281,1.5185232231800823,12.238968396799779,-26.214621256257857,23.344869266914028,-34.20895052401745,30.401698895961164,26.33277523722159,6.62256758454261,-30.48020179801472,-11.881459525556943,-23.921508449661744,20.20682947303005,0.5135238762197172,-12.322007447078676,-35.133956430988775,0.9326274379789828,-32.428064507711966,5.511907048646945,-9.241703569768047,2.5703689023941205,11.826201677517329,34.15813060403742,31.239204656595145,-33.88268808372757,-30.90893721878824,-9.156062713651743
0.12,0.004004004004004004,-24.011456343159878,36.42047156012734,-33.37676660132739,-41.19301852271661,6.144055842662769,35.53401509620025,11.38338995792396,7.7259389587503,-16.77079480974551,23.027389305439584,-35.07416198447768,26.635753852330744,13.674971144942443,13.545002990484095,33.65082480573004,28.017182237291607,1.5187490802808288,12.239629407970702,-26.216083112317644,23.34644913956136,-34.2110663141253,30.403637908193442,26.33426422545741,6.622810934289574,-30.482048819475605,-11.882296000201679,-23.92300034760217,20.208148919386584,0.5135012396097688,-12.322797723880068,-35.13613408677992,0.932853096250537,-32.42979902402892,5.512263333588935,-9.242528477171835,2.5705428725013233,11.827036245176904,34.15987158557033,31.241098336035567,-33.88461949112236,-30.910818992000053,-9.15652734667296
0.15,0.005005005005005005,-24.012994369933033,36.42299674382611,-33.37853541234025,-41.19577755597015,6.14433476738641,35.53601360884583,11.384098355893064,7.72646798349195,-16.77195863556794,23.02861837258324,-35.07649443551614,26.637038068197356,13.675839066403652,13.545895755514012,33.653087513050544,28.019015274954246,1.5190209137774808,12.240266911875652,-26.217508019721446,23.34809070009959,-34.21320125360848,30.405618220357344,26.33572424353215,6.623005070149841,-30.483900188796824,-11.88317241356405,-23.924509981760703,20.20950595776068,0.5134607518217836,-12.323604074535327,-35.13833347332149,0.9331360101586411,-32.431460783776046,5.512629849925817,-9.243442036496791,2.5707240014223407,11.827913318059178,34.1615106011079,31.242999630849507,-33.88651565830785,-30.91270692579477,-9.15696239308221
0.18,0.006006006006006006,-24.01455661940747,36.42560860196293,-33.38024544794482,-41.1986076404746,6.144592939062804,35.53798024793614,11.384814716119802,7.72701537200601,-16.773160840250878,23.029811217769304,-35.07888336055947,26.6382450442981,13.676720441046458,13.546808748238417,33.6554110689395,28.02088728883241,1.5193385282517011,12.240880858127522,-26.218895958623854,23.349794297463706,-34.21535540310323,30.40764000122348,26.337155423053193,6.623149922603212,-30.485755798830112,-11.884088722387112,-23.926037051364613,20.210900673596225,0.5134023611710264,-12.32442697230274,-35.140555053836714,0.9334761646859399,-32.43304953002677,5.513006824055994,-9.244444477157451,2.5709122003935887,11.828832819897233,34.16304761339181,31.244908945659294,-33.88837665482354,-30.914600894902875,-9.157367814838716
0.21,0.007007007007007007,-24.016143520940865,36.42830750494339,-33.38189712632919,-41.201508673706314,6.144830531482267,35.53991523914704,11.385539349651177,7.727581201379481,-16.774401615757725,23.0309676977223,-35.081328712043884,26.63937481042026,13.677615036135558,13.547741838483171,33.65779517072813,28.02279837184902,1.5197017216865774,12.241471213506337,-26.220246889767367,23.351560296363598,-34.21752882002673,30.409703435458525,26.338557886929394,6.6232454265465845,-30.4876155446937,-11.88504489868154,-23.927581263181278,20.212333152850427,0.5133260256581573,-12.325266894696009,-35.142799310970865,0.9338735414691673,-32.434564997454245,5.513394499229064,-9.245536034878178,2.5711073824985236,11.82979467709742,34.164482572147946,31.246826690613535,-33.890202542608314,-30.916500783754554,-9.157743565555469
0.24,0.008008008008008008,-24.01775551615159,36.431093835038965,-33.38349085107793,-41.20448056134649,6.145047719907279,35.541818816186236,11.38627258167454,7.728165538933663,-16.77568115837068,23.03208766252,-35.08383043848549,26.640427368345687,13.678522607939653,13.548694895548143,33.66023949894781,28.024748619716995,1.5201102853766415,12.24203796193142,-26.221560754292682,23.353389077262758,-34.219721558738954,30.41180872381499,26.339931749329157,6.623291521308254,-30.489479323887256,-11.886040929544063,-23.92914233159628,20.213803481846917,0.5132317131302963,-12.326124323679508,-35.14506674703759,0.934328118549258,-32.436006912188624,5.513793135573117,-9.246716951431601,2.5713094625932538,11.830798818877682,34.16581541404853,31.248753281342847,-33.89199337606888,-30.91840648650648,-9.158089590389167
0.27,0.009009009009009009,-24.019393058990282,36.43396798630354,-33.38502701119822,-41.207523217271095,6.145244681149977,35.54369122098187,11.387014751762134,7.72876844217685,-16.77699966873531,23.033170955626314,-35.086388484209515,26.641402691831022,13.679442901745434,13.54966778816169,33.66274371692474,28.026738131047722,1.5205640038285837,12.242581104440509,-26.222837473542313,23.355281036356143,-34.221933670705226,30.413956083331808,26.341277115633794,6.623288150677876,-30.49134703640782,-11.887076816972908,-23.930719978693663,20.215311747104106,0.5131194014399635,-12.32699974586674,-35.147357884277646,0.9348398701081596,-32.437374991682894,5.514203010128788,-9.24798747436311,2.5715183572298925,11.831845177409473,34.16704606268724,31.250689138914975,-33.893749202143255,-30.920317907068355,-9.158405825923428
