t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.42,0.014014014014014014,-6.082886286057933,32.10578609190947,21.446488542931306,17.01680107386723,-30.112500361890827,32.00820166628299,-9.483712827377383,-16.780139441834866,8.454070209069707,-3.2510294623648313,-19.955272427666447,25.895481479649458,-25.881084181880478,-22.086634943167958,11.879840020096601,-2.366644676892185,-34.15875907134357,-29.054530090467964,-31.18517867503847,-2.450081796894448,2.4749232574993947,35.37218713001272,5.904859602741585,1.4153177883570789,32.42541341912257,32.23255332862625,-20.267723742946306,13.605485726942474,35.86643841193834,-22.085779742782943,16.312881164965535,22.743499338323712,33.63243507997564,27.17483829789554,-6.87340581022123,-39.53883319252801,-37.2280478189563,-38.897327847670574,6.256064333805731,-9.866950115647894,-30.915193725179677,27.988463752941932
0.44999999999999996,0.015015015015015015,-6.082882101270184,32.10702972163402,21.448958522840176,17.01616619927215,-30.115120029602508,32.009721830160025,-9.484657097767755,-16.781802774169567,8.45553842914468,-3.251490543757047,-19.95697332208264,25.897497470603337,-25.882057376854455,-22.088520389687716,11.880771695643762,-2.366503493219216,-34.15985189267928,-29.057124291918004,-31.186538601852064,-2.4513646085044742,2.4753057706808788,35.373845555544605,5.906011020880973,1.4139783946285693,32.427749381664924,32.234893020541435,-20.270109800130324,13.606021899969518,35.86919665508777,-22.086383373787093,16.313463878013252,22.7448377176383,33.63543433149311,27.17666861061292,-6.872937425785739,-39.5406053582344,-37.22918245616996,-38.90070010896062,6.2578183845398945,-9.867660192694677,-30.91712644830232,27.988996674980722
0.48,0.016016016016016016,-6.082851254089265,32.10822329136554,21.45151478847733,17.015413007151793,-30.117794492280392,32.011213125382504,-9.485626605023606,-16.783513481086,8.4570747852895,-3.2519680441039482,-19.95871196776411,25.89954850782005,-25.882988566253488,-22.090445733619216,11.881718406126234,-2.3663446300977418,-34.16087456535988,-29.059779678216163,-31.187863346649987,-2.4527310637422066,2.4757062178611036,35.375468999839256,5.907223554097887,1.4125372889035155,32.430113489043705,32.237258087020784,-20.272583215695953,13.606539775923201,35.872000484066696,-22.086934706015352,16.314017806397228,22.746170827389665,33.63850409882668,27.178514647309765,-6.8724067568895295,-39.54233400087586,-37.23023283744624,-38.904145937739386,6.259672739929788,-9.86837704393153,-30.919061182545136,27.989448659347747
0.51,0.017017017017017015,-6.082793729046597,32.10936664352821,21.454157473171236,17.014541546255398,-30.120523318111772,32.01267548210086,-9.486621221474978,-16.785271739224562,8.45867916587481,-3.2524615913341095,-19.960488627008015,25.901634896477322,-25.883877669300453,-22.092411025052623,11.882679973199815,-2.366168555844793,-34.16182706146745,-29.062496354180354,-31.18915306381648,-2.4541815532670936,2.4761246752382027,35.377057187346296,5.90849789790575,1.4109943660980317,32.4325058194985,32.239647973642455,-20.275144556099935,13.607039586875024,35.8748502302968,-22.087433752439114,16.31454282185014,22.747498067153064,33.6416443721193,27.180376460830313,-6.8718139163691285,-39.544019257649204,-37.231198352722686,-38.9076652780392,6.261627759928853,-9.869100486213458,-30.920997480594306,27.989819668010888
0.54,0.018018018018018018,-6.0827095114369,32.11045963019194,21.456886696821364,17.013551882888592,-30.123306061012983,32.014108834177684,-9.487640822512915,-16.78707773580618,8.460351455934902,-3.252970803072901,-19.96230356334679,25.903756952898718,-25.884724590899992,-22.094416312619845,11.883656210673605,-2.3659757588107224,-34.16270938147852,-29.065274424898796,-31.19040789899925,-2.455716469262838,2.4765612121915828,35.378609855895355,5.909834784993299,1.4093495134985725,32.43492646335191,32.24206212090621,-20.277794400523625,13.607521569863538,35.87774625064178,-22.08788053329967,16.315038797246018,22.74881882324864,33.64485513876458,27.182254095191034,-6.871159016501609,-39.545661300143,-37.23207841350031,-38.911258070782964,6.26368383099616,-9.869830332705762,-30.922934887854765,27.990109647239834
0.57,0.01901901901901902,-6.08259858728003,32.11150211317136,21.45970256490682,17.01244410122789,-30.12614226025655,32.015513119333384,-9.488685286500273,-16.78893166870484,8.46209153668219,-3.2534952867434828,-19.964157041661252,25.90591500447129,-25.885529221751103,-22.096461643293125,11.88464692453078,-2.365766747719963,-34.16352155457495,-29.068113995484442,-31.191627989041535,-2.457336205107023,2.4770158912924547,35.38012675680643,5.911234985402123,1.4076026115031668,32.437375522967436,32.24449996426039,-20.28053334072642,13.607985966994887,35.88068892774997,-22.08827507622758,16.315505606519576,22.750132468766346,33.648136382912725,27.18414758541557,-6.87044216922705,-39.54726033447705,-37.23287245297335,-38.91492425331461,6.265841365919105,-9.870566392839216,-30.92487294241625,27.99031852763117
0.6,0.02002002002002002,-6.082460943279375,32.112493964136036,21.462605167443567,17.0112183036733,-30.129031440090476,32.01688827929137,-9.489754494674976,-16.790833746515464,8.463899284994497,-3.254034639680719,-19.966049328295483,25.90810938956406,-25.886291438467893,-22.09854706218394,11.885651912955016,-2.3655420520289874,-34.164263638976365,-29.071015170826136,-31.192813461903192,-2.459041155034744,2.4774887683054363,35.38160765499248,5.912699306716755,1.4057535344205183,32.439853112702295,32.24696093412839,-20.283361980882102,13.608433025550596,35.88367867040857,-22.088617416383855,16.315943124583637,22.751438363588733,33.65148808494795,27.186056957362585,-6.869663486374265,-39.54881660142673,-37.233579926155244,-38.918663758912345,6.26810080362001,-9.871308472270684,-30.926811175011572,27.990446224133716
0.63,0.02102102102102102,-6.082296566776735,32.11343506473181,21.465594577889906,17.00987461123896,-30.131973109349737,32.0182342599228,-9.49084833104593,-16.792784188616704,8.465774572875231,-3.254588449258616,-19.96798069117345,25.910340457447163,-25.88701110370874,-22.100672612342574,11.886670966362631,-2.365302222301786,-34.164935722294175,-29.073978055336074,-31.193964436570447,-2.4608317137962263,2.4779798921808833,35.383052329054074,5.914228594266718,1.403802151328175,32.442359358854794,32.24944445593512,-20.286280937397375,13.608862998102586,35.886715913909406,-22.088907596623127,16.316351227244642,22.752735854412105,33.654910220937055,27.187982227546506,-6.8688230798893315,-39.55033037653251,-37.234200310000965,-38.92247651628473,6.270462608945849,-9.872056372849302,-30.928749108967157,27.99049263607426
0.6599999999999999,0.022022022022022022,-6.082105445703583,32.114325306713305,21.46867085199994,17.008413163981484,-30.134966761060088,32.019551011390966,-9.491966682281783,-16.79478322522833,8.4677172668866,-3.2551562930319027,-19.96995139991743,25.912608568211468,-25.8876880663141,-22.1028383345588,11.887703867440647,-2.3650478306032126,-34.165537921906676,-29.077002752693165,-31.195081022953843,-2.462708276308446,2.478489305037602,35.384460571366226,5.915823731339892,1.4017483269910125,32.444894399606255,32.25194995013408,-20.289290838711995,13.60927614263541,35.88980112042608,-22.089145667678764,16.316729791116217,22.754024274766458,33.658402762049136,27.189923402951194,-6.8679210620663715,-39.55180197019479,-37.23473310352597,-38.92636244904957,6.272927272440235,-9.872809892588382,-30.93068626014597,27.990457647183952
0.69,0.023023023023023025,-6.081887568528593,32.11516459208758,21.471834026624855,17.00683412146573,-30.138011872034248,32.02083848829556,-9.493109437592798,-16.796831097462768,8.469727227556033,-3.255737738892387,-19.971961725968185,25.914914092688537,-25.888322161453296,-22.10504426716409,11.888750391190861,-2.3647794709105474,-34.166070385355,-29.08008936558183,-31.196163321773994,-2.4646712373008315,2.4790170421355806,35.38583218815728,5.917485639406502,1.3995919228413158,32.44745838495717,32.254476832235625,-20.292392325079717,13.609672722675704,35.89293477940241,-22.08933168837007,16.317078693530767,22.755302945034654,33.66196567394629,27.191880480836577,-6.8669575457800685,-39.55323172775434,-37.23517782792192,-38.93032147519569,6.2754953100968,-9.873568825643202,-30.932622136882838,27.990341125625566
0.72,0.024024024024024024,-6.081642924201338,32.1159528332689,21.475084118461915,17.005137663267565,-30.141107902460536,32.02209664981667,-9.494276488606078,-16.798928057370365,8.471804308755988,-3.2563323452407404,-19.97401194270692,25.917257412370716,-25.888913210780537,-22.10729044583582,11.88981030498013,-2.3644977595436676,-34.166533290759304,-29.083237995425808,-31.197211424434652,-2.4667209909551726,2.4795631318383684,35.38716699957982,5.919215278352982,1.3973327980217838,32.45005147665743,32.25702451283702,-20.295586048329447,13.610053007428851,35.89611740795195,-22.089465725831587,16.31739781244911,22.75657117247133,33.665598916145214,27.193853448538324,-6.865932644719342,-39.55462002955851,-37.23553402666934,-38.93435350652767,6.278167263092991,-9.874332962294872,-30.934556239912315,27.990142924021953
0.75,0.025025025025025023,-6.08137150209202,32.116689953244574,21.478421122751147,17.003323989513078,-30.144254295484014,32.02332545985881,-9.495467729234415,-16.801074367977975,8.473948357057374,-3.256939661174366,-19.97610232557904,25.919638919331156,-25.88946102260054,-22.109576903403966,11.890883368597034,-2.364203335614217,-34.16692684725482,-29.08644874211643,-31.198225412882604,-2.4688579305399188,2.480127595564718,35.38846483977354,5.92101364672491,1.394970810492802,32.45267384813029,32.259592397655,-20.29887267160588,13.610417271922898,35.89934955126837,-22.08954785576453,16.317687026368056,22.75782825122199,33.669302441349565,27.19584228326065,-6.8648464736216,-39.55596729101346,-37.23580126564731,-38.93845844809365,6.280943697503309,-9.875102088940464,-30.936488062289076,27.989862879485994
0.78,0.026026026026026026,-6.081073291927111,32.117375885751855,21.48184501191982,17.001393321453595,-30.147450476780204,32.02452488719496,-9.496683055539064,-16.80327030332038,8.476159211056844,-3.2575592266920332,-19.97823315221968,25.922059016143585,-25.889965392044015,-22.111903669660784,11.891969334315085,-2.3638968614942044,-34.16725129544693,-29.08972170373488,-31.199205359453867,-2.471082448039113,2.480710447729102,35.38972555692003,5.922881781978141,1.3925058182053596,32.455325684389955,32.262179887561345,-20.302252869088957,13.610765797159715,35.902631783046566,-22.08957816271034,16.317946214225998,22.7590734623428,33.673076194753094,27.197846951862346,-6.863699148506954,-39.55727396262271,-37.23597913324037,-38.942636197596364,6.283825203990934,-9.875875988089627,-30.938417089301012,27.98950081365245
0.8099999999999999,0.02702702702702703,-6.08074828372076,32.118010575465824,21.48535573417491,16.999345902075806,-30.150695854121444,32.0256949056107,-9.497922365586744,-16.80551614846408,8.478436700678245,-3.2581905729159573,-19.980404702581065,25.92451811580159,-25.890426101253404,-22.114270771174006,11.893067946962724,-2.363579023304467,-34.16750690788468,-29.093056976267903,-31.200151326705676,-2.4733949337762624,2.4813116956707044,35.39094901328929,5.924820760737196,1.3899376803409966,32.45800718195232,32.26478637862231,-20.30572732569143,13.611098870273446,35.90596470591407,-22.089556740346417,16.318175255306382,22.76030607382153,33.6769201133135,27.19986741063619,-6.862490786911758,-39.55854053001216,-37.236067240442594,-38.946886644787696,6.2868123974766466,-9.87665443836793,-30.940342798375053,27.989056532712077
0.84,0.028028028028028028,-6.0803964677018145,32.11859397819824,21.488953212043857,16.997181996746068,-30.15398981693589,32.02683549404859,-9.499185559301196,-16.807812199522935,8.48078064644859,-3.25883322233202,-19.98261725906167,25.927016641637223,-25.890842919579192,-22.116678231104128,11.894178944000272,-2.3632505314234695,-34.16769398955186,-29.09645465331636,-31.201063367233626,-2.4757957760335185,2.4819313395704765,35.39213508527798,5.926831699059918,1.3872662586201825,32.46071854873869,32.26741126214246,-20.30929673673394,13.611416784696294,35.90934895187269,-22.08948369180393,16.318374029139097,22.761525340600166,33.680834124997006,27.201903605081863,-6.861221508120811,-39.55976751394192,-37.23606522095897,-38.95120967084686,6.28990591678392,-9.877437214527163,-30.94226465897582,27.98852982744849
0.87,0.029029029029029027,-6.080017834236302,32.119126061107245,21.492637340864086,16.994901893887953,-30.157331735859252,32.02794663675281,-9.50047253830966,-16.810158763665168,8.483190858748914,-3.2594866890488303,-19.984871106637204,25.92955502723866,-25.891215603787163,-22.119126069026354,11.895302055604091,-2.3629121210169255,-34.16781287837471,-29.099914825796077,-31.20194152347342,-2.4782853606666,2.482569372355842,35.39328366343918,5.928915752707298,1.3844914186805193,32.46346000397213,32.27005392471369,-20.312961807596892,13.611719840331665,35.91278518274975,-22.089359130007725,16.318542415399698,22.762730504599734,33.68481814799374,27.203955469672565,-6.859891433397517,-39.56095547030523,-37.235972731304045,-38.9556051477427,6.293106424258999,-9.878224087462872,-30.94418213249722,27.987920473278283
0.8999999999999999,0.03003003003003003,-6.0796123737451895,32.11960680291792,21.496407987221843,16.992505905691907,-30.16072096227925,32.02902832341419,-9.501783205784616,-16.81255615911111,8.485667137040483,-3.2601504790763336,-19.987166532993477,25.932133716366696,-25.891543898276943,-22.121614300757823,11.896437004758178,-2.362564552588752,-34.16786394574533,-29.10343758163032,-31.202785827486533,-2.4808640707159664,2.4832257795926296,35.39439465250354,5.931074117417328,1.3816130315261657,32.46623177806607,32.27271374827017,-20.316723253348492,13.612008343734747,35.916274090658916,-22.089183178038216,16.318680293806473,22.76392079474773,33.68887208990393,27.206022927615532,-6.858500686211304,-39.56210499011473,-37.23578945089776,-38.960072937580435,6.2964146053647605,-9.87901482423943,-30.946094672147094,27.987228230294882
0.9299999999999999,0.031031031031031032,-6.0791800766172495,32.120036194153585,21.500264987341104,16.98999436885576,-30.16415682787285,32.03008054931566,-9.503117466281191,-16.81500471512117,8.488209269066834,-3.2608240906246766,-19.989503828661082,25.934753162869843,-25.891827535312213,-22.124142938190733,11.897583507353442,-2.362208612553894,-34.167847597059556,-29.107023005433298,-31.203596300729163,-2.4835322860148197,2.483900539363808,35.395467971391675,5.933308029181633,1.3786309750498484,32.46903411250478,32.27539011014984,-20.32058179834842,13.612282608300571,35.91981639846981,-22.088955969515215,16.31878754401526,22.765095427008777,33.692995846895194,27.208105890606685,-6.857049392461523,-39.56321669947641,-37.23551508215847,-38.96461289193323,6.299831168247097,-9.879809188122923,-30.94800172282497,27.98645284331682
0.96,0.03203203203203203,-6.078720933116829,32.12041423737773,21.504208145423437,16.987367645354738,-30.167638644136293,32.0311033154783,-9.50447522557064,-16.817504771973333,8.49081703003222,-3.2615070144240357,-19.991883287151985,25.937413830597734,-25.89206623526294,-22.126711989132033,11.898741272294913,-2.361845113833581,-34.16776427226822,-29.110671178183924,-31.20437295380375,-2.4862903827945875,2.484593622134591,35.3965035532175,5.935618764523567,1.3755451356288109,32.47186725971546,32.27808238316341,-20.324538175826444,13.612542954459633,35.92341286028626,-22.08867764900357,16.318864045512004,22.76625360441892,33.69718930283099,27.210204258579644,-6.8555376806970685,-39.564291259551595,-37.235149350592984,-38.969224851159275,6.3033568432725575,-9.880606938622188,-30.94990272099314,27.985594041940992
0.99,0.03303303303303303,-6.078234933286317,32.120740947446585,21.508237231939887,16.984626123239376,-30.171165701907867,32.03209662880792,-9.505856390470312,-16.820056680929593,8.493490181757089,-3.2621987340661223,-19.99430520509801,25.94011619331261,-25.892259706860013,-22.129321457150365,11.899910001617172,-2.3614748964735988,-34.16761444644048,-29.11438217688921,-31.20511578619232,-2.4891387332886126,2.485304990603479,35.39750134528243,5.938007640776345,1.3723554097960018,32.47473148293134,32.28078993567141,-20.32859312743551,13.612789709881142,35.92706426193245,-22.088348372440485,16.31890967750298,22.76739451712412,33.701452328370564,27.212317919449397,-6.853965682330897,-39.56532936650729,-37.234692004883506,-38.973908643704874,6.30699238253591,-9.881407831538352,-30.951797094541135,27.984651540601654
1.02,0.03403403403403403,-6.077722066843091,32.121016351772134,21.51235198187614,16.981770217459733,-30.174737270883544,32.03306050224245,-9.507260868670542,-16.82266080419059,8.496228471811296,-3.2628987263680616,-19.996769882391217,25.942860734598593,-25.89240764746262,-22.131971341430944,11.901089390608263,-2.3610988282861944,-34.16739863033775,-29.11815607423647,-31.205824785970872,-2.492077705334857,2.4860345995388085,35.39846130906007,5.940476016359711,1.3690617059877621,32.477627056045556,32.283512131670285,-20.33274740277877,13.613023209684002,35.93077142144657,-22.087968307584323,16.31892431880265,22.76851734242339,33.705784780040666,27.21444674885095,-6.852333531848601,-39.566331751455365,-37.234142816971215,-38.97866408539424,6.310738559336317,-9.882211619023222,-30.953684262643726,27.983625038635854
1.05,0.035035035035035036,-6.077182323070708,32.121240490595554,21.51655209293238,16.978800370713966,-30.178352599125326,32.03399495490002,-9.508688568558954,-16.825317514837714,8.499031632625817,-3.2636064617593474,-19.999277622326257,25.945647947768496,-25.892509743338756,-22.134661636639144,11.902279127942375,-2.360717805516247,-34.16711737099679,-29.12199293823358,-31.206499929504073,-2.4951076619785026,2.4867823956003696,35.399383420171176,5.9430252910535275,1.3656639463692002,32.480554263455254,32.28624833088823,-20.337001758910084,13.613243796655597,35.934535189581226,-22.08753763448477,16.318907847719114,22.7696212448171,33.7101864992795,27.216590609873254,-6.850641367010165,-39.56729918038085,-37.233501582136306,-38.9834909787069,6.314596167620746,-9.883018049646916,-30.955563635612688,27.982514220356173
