t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
0.0,0.0,-32.22280577663799,29.984565779463306,34.10490833165298,-25.164587937694282,5.585871553157904,27.725016344947072,-41.71889383791563,-41.349821340550214,30.266775183137014,-26.24744971901725,33.85205948137524,2.45925875289033,29.134144855077064,23.60581527950374,-17.98427449509933,-6.543903897668183,-4.610114428024567,-33.89375182759246,-31.323928496370016,12.779119975250927,2.178287936122706,34.82801155891277,-2.4334693486040715,-11.255739839543876,10.509878346026627
0.03,0.001001001001001001,-32.22474498996367,29.98635872491749,34.106945561815074,-25.166104494009268,5.586199120057749,27.726671079842667,-41.72140165945481,-41.35230668171083,30.268585074791044,-26.24902777773132,33.8540846440302,2.4593986468883364,29.135889903962376,23.60722935392236,-17.98535386212295,-6.544298932356953,-4.610398944570847,-33.89579077878054,-31.32581217558705,12.779882176789998,2.178410559555086,34.83009827070723,-2.4336193937620823,-11.256423107947002,10.510502113517504
0.06,0.002002002002002002,-32.226658173518416,29.98814443362215,34.109004873319115,-25.16763999845339,5.586546131052686,27.728347919899534,-41.72388250251818,-41.3547928245417,30.27037605649421,-26.250664797536217,33.85613401581827,2.4594803502926794,29.137596972432352,23.608611466666634,-17.98637724826693,-6.5446865455669165,-4.610703400892181,-33.89782310708623,-31.327772091425096,12.780641201890539,2.1786275970078695,34.83216798795846,-2.433767282002092,-11.25702200821648,10.511083406369135
0.09,0.003003003003003003,-32.22854540794456,29.98992270578457,34.111086297689745,-25.16919477405729,5.586912420101289,27.730047348536264,-41.72633622595124,-41.35727970418684,30.2721483639413,-26.252361041568445,33.85820762868213,2.459503622437064,29.139265845617235,23.609961930108636,-17.987344860868518,-6.545066875150947,-4.6110278032355625,-33.89984864142365,-31.329808236972124,12.781397103567057,2.1789392066809676,34.834220768042016,-2.4339129759742004,-11.257536560441903,10.51162229938681
0.12,0.004004004004004004,-32.230406781124955,29.99169334014941,34.113189879626326,-25.170769146562304,5.587297819194253,27.73176986067776,-41.728762692828745,-41.35976725283407,30.273902228783026,-26.254116782321358,33.86030552651348,2.4594682183603758,29.140896313822118,23.611281031008183,-17.988256892081075,-6.545440053767449,-4.6113721410073065,-33.90186720849814,-31.3319206091293,12.782149937917824,2.179345545625462,34.836256675128055,-2.434056442672412,-11.25796679202802,10.512118850848678
0.15,0.005005005005005005,-32.232242388277896,29.993456133937148,34.115315676965494,-25.172363444588328,5.587702158270322,27.733515962871316,-41.731161770368956,-41.36225539949003,30.27563787874047,-26.25593230158603,33.862427765205034,2.459373888707853,29.14248817255855,23.612569030556088,-17.989113519065288,-6.545806208942732,-4.61173638683475,-33.90387863275209,-31.334109208482136,12.782899764066496,2.179846769774563,34.838275780096104,-2.4341976533430043,-11.258312737670977,10.512573102452594
0.18,0.006006006006006006,-32.23405233205512,29.995210882779148,34.1174637606458,-25.17397799980533,5.588125265128421,27.73528617340605,-41.733533329846246,-41.36474406975021,30.27735553771356,-26.257807890391167,33.864574412711036,2.459220379637671,29.144041222576096,23.613826164404294,-17.989914904174068,-6.54616546313366,-4.612120496624312,-33.90588273630831,-31.336374039167566,12.783646644102367,2.180443033963082,34.84027816045515,-2.4343365833893276,-11.258574439338346,10.512985079260806
0.21,0.007007007007007007,-32.23583672264304,29.99695738064941,34.11963421467422,-25.17561314710868,5.588566965335966,27.737081022435508,-41.73587724650196,-41.367233185563975,30.279055425883595,-26.259743848941838,33.86674554911621,2.4590074327330136,29.14555526989401,23.615052642682915,-17.990661195131324,-6.546517933790611,-4.612524409615897,-33.90787933891093,-31.33871510873692,12.784390643019153,2.181134491935333,34.842263900269,-2.434473212272971,-11.258751946252826,10.513354789642465
0.24,0.008008008008008008,-32.23759567786714,29.998695419792984,34.12182713609457,-25.1772692247984,5.589027082133282,27.738901052103255,-41.73819339945375,-41.3697226649945,30.28073775980986,-26.261740486556672,33.868941266713406,2.458734784919715,29.147030125833165,23.616248650004213,-17.991352525204743,-6.546863733420779,-4.6129480484336,-33.909868257864034,-31.34113242801495,12.785131828652235,2.1819212963414008,34.8442330900871,-2.4346075234112248,-11.258845314879498,10.513682225213932
0.27,0.009009009009009009,-32.239329323299636,30.000424790651127,34.12404263495755,-25.178946574762527,5.589505436334088,27.740746816671273,-41.74048167160351,-41.372212421973586,30.282402752520458,-26.263798121603234,33.87116167008995,2.4584021683895716,29.14846560704836,23.617414345453575,-17.991989013372766,-6.54720296965184,-4.613391319132734,-33.911849307967856,-31.343626010954875,12.785870271614282,2.182803598721679,34.846185826880856,-2.434739504070768,-11.2588546089165,10.513967360776899
