t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37
0.0,0.0,-39.04557278572798,-5.182642149692559,-36.800604279328915,-1.5168796340093202,26.92048404009761,-14.318407237711824,30.336601616477257,-30.81699525913013,-28.17599908472803,21.316431513779886,11.72004965015669,16.06041913412903,1.7947492334808905,-3.4362332340758814,30.18129730300435,-11.063741346150096,0.9355285198337103,13.978900458421684,-7.0645471211786415,9.589276494064205,6.069019228417258,-4.893429394462975,31.36505964715054,17.930995131912635,32.47988758269036,29.399598056192463,-15.337278791996908,13.693722109797703,-35.93684050550929,-24.69453953940372,16.289746636410616,18.50813791387832,-17.307208392095458,34.663423329926765,-40.20290446990168,-13.086362280039166,-25.0739212501869,-6.120087815329489
0.03,0.001001001001001001,-39.04791585997427,-5.182955107206324,-36.80281823263167,-1.5169715767743341,26.922093488918065,-14.31926688443531,30.338412831071636,-30.818853593508212,-28.177694624007078,21.317704551218274,11.720745673312194,16.061375588001432,1.794852985991155,-3.436446662426367,30.18310426453846,-11.064413925854582,0.9355782265274626,13.979735753248846,-7.064979106319993,9.589848287438285,6.06938248917854,-4.893726074116667,31.36693771351184,17.932064038609663,32.48183025300714,29.40136020519536,-15.338206685659241,13.69453635402569,-35.93900052455878,-24.696026083682494,16.290716556378698,18.50924424882254,-17.308253869658728,34.665502476299885,-40.205321336792835,-13.087151587364788,-25.075428064776,-6.120463156384503
0.06,0.002002002002002002,-39.05019196173257,-5.1833056613586646,-36.80505328726369,-1.5171006457001495,26.923614928997512,-14.320147235871511,30.340336884411766,-30.820684821549666,-28.179440016046698,21.318819927332736,11.721453750436767,16.062345762435655,1.794967127726294,-3.4367556837771147,30.184973523643922,-11.065107501015598,0.9355979855988096,13.980589104745876,-7.065463551448434,9.59036851614083,6.069805429289114,-4.893958488725504,31.36870689469538,17.933121402212006,32.48379378399732,29.403148145285776,-15.3391565126017,13.6953814559976,-35.941197461497154,-24.697366667000995,16.29166180664909,18.5103184518982,-17.30936364182983,34.667646724643625,-40.207635616941374,-13.087733153722859,-25.07702324609578,-6.1208334227959975
0.09,0.003003003003003003,-39.052400816242304,-5.1836939131404005,-36.80730956423929,-1.5172668566374803,26.925047920645444,-14.32104840432606,30.342374179120274,-30.82248908229217,-28.181235333673886,21.319777784870244,11.722173974665884,16.063329886824054,1.7950916681304483,-3.4371604424797106,30.186904964220798,-11.065822043493494,0.935587761401304,13.981460650577437,-7.0660007809312235,9.590837593990331,6.070288091982782,-4.894126473805725,31.370367305477934,17.934167259174252,32.485778004828944,29.40496196461561,-15.34012824512261,13.696257404114666,-35.94343130736944,-24.69856121438022,16.292582246642347,18.51136049833499,-17.310537575918783,34.66985633729844,-40.20984737793766,-13.08810703622432,-25.07870704590099,-6.1211989536374105
0.12,0.004004004004004004,-39.05454214114664,-5.1841199631903985,-36.809587192640606,-1.5174702141481675,26.926392003460087,-14.321970493825392,30.344525147478507,-30.824266504599134,-28.183080665917014,21.320578267771783,11.722906434616693,16.064328206867515,1.7952266044692562,-3.437661124160565,30.188898475706807,-11.066557524382967,0.935547535341617,13.982350514146704,-7.0665910907693394,9.591255925418254,6.0708305385601955,-4.894229898313766,31.37191907921797,17.93520165948962,32.48778274741659,29.406801748697298,-15.341121856212451,13.697164182224032,-35.94570207159488,-24.699609673773715,16.293477732818925,18.51237036896479,-17.311775541883446,34.672131592624446,-40.21195668895232,-13.088273312975344,-25.080479693951165,-6.121560083690781
0.15,0.005005005005005005,-39.05661564650548,-5.184583911746111,-36.81188630920964,-1.5177107115671769,26.927646695990415,-14.322913600138687,30.34679025132889,-30.826017206893535,-28.184976117892706,21.321221520742867,11.723651214294502,16.065340984771193,1.7953719218253594,-3.438257955764553,30.190953953146835,-11.067313914008476,0.9354773057445135,13.983258804585162,-7.067234748850202,9.591623905660331,6.071432848421408,-4.894268664713133,31.37336236774265,17.936224666703698,32.48980784610777,29.408667580416616,-15.342137319650838,13.698101769548943,-35.94800978178395,-24.70051201580692,16.29434811868847,18.51334805003448,-17.31307741233112,34.674472785089776,-40.21396362045628,-13.088232082940815,-25.08234139781942,-6.121917143601862
0.18,0.006006006006006006,-39.05862103482681,-5.1850858585698605,-36.814207057931625,-1.5179883310613034,26.928811495460465,-14.323877810796649,30.349169981959506,-30.827741296901298,-28.186921810695182,21.321707688877435,11.724408392999976,16.066368499438273,1.7955275931040449,-3.438951205588209,30.19307129726314,-11.068091181894216,0.935377087716527,13.984185616721666,-7.06793199518677,9.591941920940263,6.072095119086823,-4.89424270906417,31.37469734129286,17.93723635792474,32.49185313737524,29.41055954004051,-15.343174610118888,13.699070140601062,-35.95035448352055,-24.701268233596675,16.295193254821843,18.51429353303935,-17.314443062473963,34.676880225360705,-40.2158682439638,-13.087983465985284,-25.084292342656603,-6.122270460029592
0.21,0.007007007007007007,-39.06055800111684,-5.185625902850684,-36.81654958960911,-1.518303043684515,26.92988587755681,-14.324863205107004,30.351664859969848,-30.829438871404044,-28.188917881288102,21.322036917334724,11.725178045237076,16.067411046661846,1.7956935790490152,-3.4397411833023113,30.195250414526246,-11.068889296708726,0.9352469130085306,13.985131031030837,-7.068683042142862,9.592210348645821,6.072817466206448,-4.894152001136932,31.37592418852651,17.938236823830508,32.49391845951507,29.41247770522003,-15.344233703327305,13.700069265074942,-35.95273624010919,-24.70187834265134,16.296012988865936,18.51520681457705,-17.315872370038345,34.67935424039339,-40.21767063179823,-13.087527603091386,-25.086332690910822,-6.122620355789921
0.24,0.008008008008008008,-39.06242623294906,-5.186204143081569,-36.81891406142621,-1.518654809429873,26.930869296280058,-14.325869854166639,30.354275435116666,-30.831110016001034,-28.190964482398908,21.32220935106867,11.725960240621774,16.06846893931497,1.795869828268324,-3.440628239963612,30.197491217226474,-11.06970822618419,0.935086829877359,13.986095113560891,-7.069488074644662,9.592429557497345,6.07360002355732,-4.8939965445472575,31.377043116580204,17.939226168671574,32.49600365235054,29.414422150988422,-15.345314576160515,13.701099107724747,-35.95515513228695,-24.702342380851814,16.29680716556143,18.516087896222157,-17.317365215128255,34.681895173527316,-40.2193708568808,-13.086864656755463,-25.088462582002453,-6.122967149993995
0.27,0.009009009009009009,-39.064225410552645,-5.1868206769119,-36.821300636502414,-1.5190435772779822,26.931761183861468,-14.32689782087029,30.357002286138712,-30.832754804880242,-28.193061782415654,21.32222513460936,11.726755043791586,16.069542507538884,1.7960562772705406,-3.4416127680153665,30.199793623546054,-11.07054793701055,0.9348969029466059,13.987077915841034,-7.0703472503784655,9.592599907708635,6.074442943028849,-4.893776376916051,31.378054351189157,17.940204510270984,32.49810855694142,29.416392949754414,-15.34641720683727,13.702159628223297,-35.957611257899885,-24.702660408513758,16.297575626763496,18.516936784421368,-17.3189214800429,34.68450338458028,-40.220968992542204,-13.085994811559944,-25.090682131954953,-6.123311158180704
0.3,0.01001001001001001,-39.0659552069204,-5.187475600974946,-36.82370948343524,-1.5194692852419314,26.932560950745852,-14.327947159915725,30.35984602055905,-30.834373300598475,-28.19520996528634,21.322084411896103,11.727562514315972,16.070632098929487,1.7962528505112407,-3.4426952012762255,30.202157557631832,-11.071408394704505,0.9346772130666894,13.988079474768577,-7.071260699974798,9.592721751140196,6.075346394595798,-4.893491570051659,31.378958136865243,17.94117198002026,32.50023301529877,29.418390171290806,-15.347541575088137,13.703250781003543,-35.960104731543524,-24.70283250853114,16.29831821146556,18.517753490409266,-17.320541049048675,34.687179249944855,-40.22246511235707,-13.084918274921826,-25.092991432981908,-6.1236526924435974
0.32999999999999996,0.011011011011011011,-39.0676152879365,-5.188169010690224,-36.82614077583111,-1.5199318604086964,26.933267985642015,-14.329017917805361,30.362807274463606,-30.835965553870583,-28.197409230420767,21.321787326161534,11.72838270660768,16.071738078721964,1.7964594604499593,-3.4438760149169467,30.204582949668545,-11.07228956345355,0.9344278571742444,13.989099812475947,-7.072228527179167,9.592795431444815,6.076310566278525,-4.893142230155121,31.379754737132746,17.9421287228716,32.5023768701048,29.420413882718385,-15.348687662350386,13.704372515082582,-35.96263568416712,-24.70285878660124,16.299034755826128,18.518538030144743,-17.322223808105647,34.68992316268621,-40.223859290001236,-13.083635278016327,-25.095390553030892,-6.123992061552173
