t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
0.0,0.0,-24.306759661861335,29.408443876033104,20.405370642211242,-27.111356432083156,0.4680292093158477,0.6655903042826719,-24.840120387089488,-24.354095602306042,-21.07278635160407,23.474524003884596,-23.280802225606244,-4.366142033996218,-4.384958621576667,-15.984535528684274,25.25839714287884,-3.9252507335417874,-22.079655392176253,9.401825857359695,-21.166284919220903,-1.1484838736322804,-6.236724409955528,41.26410100741346,1.7381939079899011,-24.4663377145204,23.240094294812923,-29.094447884257644,-9.32704352882225,-21.140762004914393,40.640200800739414,-27.290779254477297,32.47098356790858,11.266516012267829,28.640567247168676,36.79956421541408,13.240682808917889
0.03,0.001001001001001001,-24.308222635655188,29.41020547873946,20.406591521284504,-27.112990028330515,0.4680546964852323,0.6656292063397301,-24.84161961502031,-24.355563557719783,-21.07405246741854,23.475923753548177,-23.28220575212084,-4.366404612515839,-4.3852289018352835,-15.985494796462351,25.259910771606698,-3.92549110348842,-22.080984241114447,9.40238404406688,-21.167558687006313,-1.148557462019343,-6.2371070979408865,41.26657342331329,1.7382929246641865,-24.46781324624967,23.24148324724925,-29.096200450104185,-9.327608423819608,-21.142039841362937,40.642632201770766,-27.292425038440143,32.4729296773418,11.267189652119647,28.64227910715974,36.801771409275,13.24147518193277
0.06,0.002002002002002002,-24.309741237224845,29.411895979456087,20.407830121793335,-27.114621218624364,0.4680747209405846,0.6656366784458309,-24.84314382130517,-24.357018299095678,-21.075444135027062,23.47728840262372,-23.28359050213125,-4.3666724360139435,-4.385421183029629,-15.986427285582833,25.26148857197986,-3.92563353270241,-22.082321778784255,9.40291471687916,-21.168849736513636,-1.1486818942734114,-6.237531515427425,41.26905439984705,1.7384366662504254,-24.469263325641027,23.242794023366397,-29.0979256344182,-9.328027456795404,-21.143288587385474,40.64502112764523,-27.294103510834898,32.474823868952264,11.267894865094917,28.64396862873761,36.803995167305146,13.242347489765825
0.09,0.003003003003003003,-24.31131587925962,29.413515198107216,20.40908658581736,-27.116250067489684,0.46808912534575864,0.6656126838540692,-24.844693238335882,-24.358459731151733,-21.076961051890564,23.478617982461422,-23.28495660297493,-4.36694549698151,-4.385535496555679,-15.987333012329515,25.26313082389787,-3.9256780529828452,-22.08366802486286,9.40341804524793,-21.170157971834914,-1.1488572963079935,-6.237997734234419,41.27154430424004,1.7386251613550932,-24.470688571659505,23.2440266135265,-29.099623230964454,-9.32830066442333,-21.144508343383624,40.647367607490466,-27.295814617106213,32.476666123975455,11.268631934096891,28.645636042300623,36.806235375718295,13.243299815566806
0.12,0.004004004004004004,-24.312946982190233,29.415062979709592,20.410361064865302,-27.117876642286078,0.4680977510422825,0.6655571913939413,-24.846268106454243,-24.35988776768932,-21.078602882298963,23.479912520916827,-23.286304176252685,-4.367223780837981,-4.385571862029919,-15.9882119948363,25.264837796971083,-3.9256246973988573,-22.08502299708766,9.403894200351498,-21.17148329561665,-1.1490838002321593,-6.238505832559976,41.27404349194877,1.738858431750695,-24.472089611468373,23.245181002051847,-29.10129303412283,-9.328428111027016,-21.145699224014486,40.64967167722811,-27.297558291193177,32.47845642762674,11.269401136400456,28.647281572402814,36.808491925142384,13.24433225806708
0.15,0.005005005005005005,-24.314634974379477,29.416539194253346,20.41165371979861,-27.119501013134386,0.46810043796646755,0.6654701755212943,-24.847868674156185,-24.361302331665613,-21.08036925700052,23.481172042329085,-23.28763333774268,-4.367507265920712,-4.385530287222248,-15.98906425292599,25.266609750555777,-3.92547350041162,-22.086386711156514,9.40434335507452,-21.172825608984937,-1.1493615444202891,-6.239055895040077,41.276552306725996,1.7391364924824613,-24.47346708074511,23.246257166999648,-29.1029348387517,-9.328409888271912,-21.14686135811608,40.651933379506985,-27.299334455426713,32.480194769128346,11.27020274353024,28.64890543776389,36.8107647105923,13.245444931516312
0.18,0.006006006006006006,-24.31638029230717,29.417943736587098,20.412964720744995,-27.121123252838586,0.4680970245641091,0.6653516163613294,-24.849495198307224,-24.362703355263392,-21.082259772791225,23.482396567512417,-23.288944197321207,-4.3677959234756365,-4.385410767997587,-15.989889807950194,25.26844693378583,-3.9252244980273883,-22.087759180624122,9.404765683996914,-21.17418481146406,-1.1496906735714327,-6.239648012804508,41.279071080693285,1.739459351977303,-24.47482162400258,23.247255079975666,-29.10454844005557,-9.328246114950803,-21.147994888629782,40.65415276364191,-27.301143020416863,32.48188114174195,11.271037021146602,28.65050785128221,36.81305363143797,13.246637965622261
0.21,0.007007007007007007,-24.318183380749424,29.419276526307616,20.414294247001752,-27.1227434368029,0.4680873477027667,0.6652014997446515,-24.8511479443694,-24.364090779958186,-21.084273992065416,23.483586113760815,-23.29023685889021,-4.3680897176491245,-4.385213288266079,-15.990688682630248,25.27034958560078,-3.924877727981144,-22.089140416794496,9.40516136339238,-21.175560800888487,-1.1500713387582548,-6.24028228352966,41.28160013442154,1.7398270121550026,-24.47615389491558,23.248174705986763,-29.106133633457066,-9.327936936862509,-21.14909997251969,40.6563298855583,-27.302983884930068,32.483515542806764,11.271904228939293,28.652089020050717,36.815358591367676,13.247911505493654
0.24,0.008008008008008008,-24.320044692952166,29.42053750765432,20.415642486928746,-27.12436164294405,0.46807124258160643,0.6650198172363542,-24.852827186639907,-24.36546455658279,-21.086411442328945,23.48474069486604,-23.291511420311494,-4.36838860548097,-4.3849378199418,-15.991460900899055,25.272317934770207,-3.9244332299503837,-22.090530428609537,9.405530571236664,-21.17695347330838,-1.1505036974655503,-6.240958811488227,41.28413977701971,1.7402394685416194,-24.47746455665291,23.2490160033324,-29.107690214473358,-9.327482526783092,-21.150176780688835,40.65846480774249,-27.304856935756657,32.48509797378328,11.272804620528591,28.653649145375724,36.81767949834688,13.249265711585991
0.27,0.009009009009009009,-24.321964690798882,29.421726649408818,20.41700963783088,-27.12597795159857,0.4680485426387852,0.6648065661581312,-24.854533208501564,-24.366824645389187,-21.08867161567643,23.485860321148927,-23.292767973347587,-4.368692536898486,-4.384584322909943,-15.992206487743715,25.274352199914407,-3.923891045798546,-22.09192922253366,9.405873487225685,-21.178362722888572,-1.1509879136183145,-6.241677707595809,41.286690306232146,1.7406967103850906,-24.47875428221511,23.2497789235351,-29.109217978597062,-9.326883084528662,-21.15122549789213,40.66055759919793,-27.306762047568682,32.486628440302646,11.273738443373729,28.65518842279856,36.820016264572395,13.250700759650206
