t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.0,0.0,-19.135059982535427,-35.70971121921638,13.072234942861847,8.861505678224697,27.6822035556205,-20.471749277236555,36.84975897147906,11.231859701373363,2.037438552644497,-27.077997045950685,-35.75057173743609,-29.48739771931986,8.515294960084855,-22.016979181425718,12.638142342191713,34.104610609476964,1.0592902132641493,-31.397287814749912,-39.45650477057264,30.190585893136973,5.691676293645654,-18.71234848809106,8.576072627482718,26.037834764500797,12.541998927830736,12.699472099454571,21.825450849709505,22.67873544442926,-37.03613511735688,-34.129294338606634,29.50572086695544,27.01999604719022
0.03,0.001001001001001001,-19.136211009737988,-35.71185961711873,13.07301767418851,8.862032501134413,27.683861638852857,-20.472978441018416,36.851961881623545,11.232529134147159,2.0375529540746276,-27.079630811224845,-35.75272241836509,-29.489171664304994,8.515797692136694,-22.018303285835554,12.63889344503883,34.106655970441146,1.0593495860261182,-31.39917384103466,-39.458873909683774,30.192389903403118,5.692016693072146,-18.713473641784066,8.576583650472166,26.03939178644107,12.542744882780319,12.700227910446628,21.826751569593714,22.680092855252674,-37.0383580992224,-34.13134716899193,29.50748783184319,27.021610996413212
0.06,0.002002002002002002,-19.137374441657368,-35.714017425267684,13.073823141291005,8.862595692902532,27.685524456002078,-20.474172592151962,36.85417967493946,11.233265136443094,2.0375837796722323,-27.081271823135463,-35.754956732434664,-29.49088189186859,8.516259139709598,-22.019615445174935,12.639645810279887,34.108627610738,1.0594086840401113,-31.401126830155878,-39.461207634428405,30.19422533183137,5.692472177626365,-18.71455448099591,8.577022607105539,26.040948698362488,12.54348867641213,12.700995851572594,21.82810270017286,22.681405585144997,-37.040544874197586,-34.13344400938807,29.509246570448457,27.023193505221407
0.09,0.003003003003003003,-19.138550355065583,-35.71618463586116,13.074651402528506,8.863195481841435,27.687192012783907,-20.4753318531736,36.856412163894966,11.234068142902055,2.037531085777909,-27.082920125472512,-35.757274783362575,-29.49252863272656,8.516679285119434,-22.020915590733328,12.640399394876077,34.1105256228595,1.0594676106936851,-31.403146116607612,-39.46350624001954,30.196092352210233,5.693042754780187,-18.71559118629818,8.577389417726732,26.04250531744653,12.544230386457784,12.701776051038642,21.829503914971315,22.682673818556445,-37.042695506923586,-34.13558536460945,29.510997026903848,27.024743796544186
0.12,0.004004004004004004,-19.13973882478016,-35.718361245349556,13.075502520969344,8.863832085415064,27.688864304969275,-20.476456336531758,36.858659171558614,11.234938583541718,2.0373949312476185,-27.08457575860123,-35.75967667514267,-29.4941121214096,8.517058104752827,-22.022203658330362,12.641154165037461,34.112350095495486,1.0595264654718994,-31.405230998342905,-39.46577001594002,30.19799115145899,5.69372842668287,-18.716583925100572,8.577683980720218,26.044061456852855,12.544970109154018,12.702568648323297,21.830954875405613,22.683897736850785,-37.04481007212407,-34.137771751539354,29.512739150418646,27.02626206792534
0.15,0.005005005005005005,-19.14093992366039,-35.72054725446289,13.076376564439547,8.864505710231542,27.69054131841725,-20.477546144676474,36.86092053158198,11.235876883779742,2.0371753775240267,-27.086238759535796,-35.76216251185353,-29.49563259623896,8.51739556909336,-22.02347958839124,12.641910096393472,34.11410111344157,1.059585344043445,-31.407380736997148,-39.46799924602492,30.199921929659904,5.694529190182068,-18.71753285158392,8.577906172461669,26.045616925725035,12.545707959178332,12.70337379429825,21.832455230762825,22.685077518172985,-37.04688865447094,-34.14000369935862,29.514472895384003,27.027748491543495
0.18,0.006006006006006006,-19.142153722602917,-35.72274266824136,13.077273605573497,8.865216552026952,27.692223029106792,-20.478601370146173,36.86319608819252,11.236883464458066,2.0368724887099625,-27.087909162008803,-35.76473239745466,-29.497090299313538,8.517691642735885,-22.02474332602563,12.642667174172137,34.115778757511265,1.059644338345643,-31.409594558128983,-39.470194208540164,30.201884900093763,5.695445036833566,-18.718438106631744,8.57805584726375,26.04717152919984,12.546444069586808,12.704191651362901,21.83400461817768,22.68621333732124,-37.048931348451475,-34.142281749779734,29.516198221479367,27.029203214233213
0.21,0.007007007007007007,-19.143380290536673,-35.72494749606913,13.078193721866581,8.865964795640277,27.69390940316727,-20.479622095651557,36.865485696196664,11.237958741868187,2.036486331643994,-27.08958699653647,-35.76738643557001,-29.498485476508215,8.517946284389001,-22.02599482111002,12.643425393388208,34.117383104452365,1.0597035366683438,-31.411871651478975,-39.47235517625757,30.203880289278878,5.696475952899838,-18.71929981776022,8.578132837317156,26.048725068419973,12.547178591754127,12.705022393592596,21.835602662608473,22.68730536562336,-37.05093825823702,-34.14460645728659,29.517915093780033,27.030626357506804
0.24,0.008008008008008008,-19.144619694417138,-35.727161751711385,13.079136995729698,8.866750614979525,27.695600396907622,-20.480608394156423,36.867789220993544,11.239103127777343,2.036016975978128,-27.09127229047962,-35.770124729258846,-29.499818377483393,8.518159446865694,-22.02723402837349,12.644184759040384,34.118914226867396,1.0597630237367535,-31.41421117124618,-39.474482416526165,30.205908337013756,5.697621919337576,-18.720118099046395,8.578136952626902,26.050277340550135,12.54791169531571,12.705866206900465,21.837248976811864,22.68835377081749,-37.05290949755329,-34.146978389380344,29.5196234828656,27.032018017576775
0.27,0.009009009009009009,-19.145871999219917,-35.7293854533545,13.080103514545462,8.867574172979015,27.69729595684406,-20.48156032895527,36.870106538599266,11.240317029455476,2.0354644942576465,-27.092965068100302,-35.77294738077366,-29.501089255705686,8.51833107706215,-22.0284609074868,12.64494528631778,34.120372193138074,1.0598228807932186,-31.4166122363828,-39.47657619134006,30.207969296423588,5.698882911774347,-18.720893051054592,8.578067980943983,26.051828138796292,12.548643568111947,12.7067232892128,21.838943161316614,22.689358716937225,-37.05484518955246,-34.14939812683137,29.52132336492919,27.03337826537898
0.3,0.01001001001001001,-19.147137267933612,-35.73161862364922,13.081093370725927,8.86843562154785,27.698996019726287,-20.48247795374754,36.872437535682096,11.24160084970293,2.034828962003089,-27.094665350614097,-35.77585449130513,-29.502298368479718,8.51846111592477,-22.029675423154846,12.645707000815795,34.121757067353755,1.0598831856779989,-31.419073930907036,-39.478636757402874,30.210063434010753,5.70025890047453,-18.72162476076088,8.577925687692474,26.053377252428046,12.549374416134414,12.70759385065782,21.84068480439632,22.69032036420106,-37.0567454666871,-34.15186626393788,29.52301472188723,27.03470714659648
0.32999999999999996,0.011011011011011011,-19.148415561551978,-35.73386128975685,13.082106661771649,8.869335101509547,27.700700512562115,-20.483361312708322,36.87478210960864,11.242954986878809,2.0341104577943945,-27.096373156237977,-35.77884616071407,-29.50344597699099,8.518549498405335,-22.030877545212284,12.646469938761502,34.12306890924371,1.0599440129090596,-31.42159530423422,-39.48066436618885,30.212191029709523,5.7017498502947195,-18.72231330147559,8.577709815892229,26.054924466803982,12.550104463473948,12.708478113767695,21.84247348204128,22.6912388689062,-37.05861047058607,-34.154383408791254,29.524697541489623,27.03600468168419
0.36,0.012012012012012012,-19.149706939065357,-35.7361134833984,13.083143490331844,8.870272742532874,27.70240935264039,-20.484210440555312,36.877140168501185,11.244379834929932,2.033309063357224,-27.09808850023372,-35.78192248725002,-29.50453234635981,8.518596153404358,-22.032067248722388,12.647234147248684,34.124307774113234,1.0600054337609168,-31.424175371526328,-39.48265926400061,30.214352376945126,5.70335572062877,-18.722958732763797,8.577420086077312,26.05646956339983,12.550833952270438,12.709376313693623,21.844308757929515,22.692114383326754,-37.06044035193254,-34.1569501835485,29.526371817430157,27.03727086589433
0.39,0.013013013013013013,-19.151011457451332,-35.73837524090649,13.084203964265457,8.871248663053837,27.704122447552173,-20.48502536261191,36.87951163130637,11.24587578342037,2.0324248636514737,-27.09981139494677,-35.78508356725669,-29.505557745706238,8.518601003702583,-22.03324451407896,12.64799968448261,34.12547371278343,1.0600675163425661,-31.42681311405987,-39.48462169202375,30.216547782697393,5.705076465342703,-18.723561100363735,8.577056196210373,26.058012319839367,12.551563142664145,12.710288698433791,21.84619018339708,22.69294705561632,-37.06223527034418,-34.15956722471218,29.528037549456926,27.03850566930286
0.42,0.014014014014014014,-19.152329171664626,-35.740646603280176,13.08528819670284,8.872262970188867,27.70583969521008,-20.48580609486618,36.881896427875326,11.247443217561523,2.0314579469620093,-27.101541849840494,-35.78832949486387,-29.506522448226047,8.518563965880611,-22.034409327111273,12.648766620034639,34.12656677153473,1.0601303256745283,-31.4295074796122,-39.48655188637825,30.218777567569134,5.706912032699666,-18.724120436103167,8.57661782159317,26.05955250992787,12.552292312748365,12.711215529073941,21.848117297407732,22.69373702971499,-37.06399539425564,-34.1622351834179,29.529694743482626,27.039709036836904
0.44999999999999996,0.015015015015015015,-19.15366013462618,-35.742927616242355,13.086396306107805,8.87331575963919,27.707560983865733,-20.486552644025544,36.88429449905546,11.249082518242743,2.0304084049916407,-27.103279871525768,-35.791660361665905,-29.507426731277686,8.51848495022663,-22.03556167919197,12.649535035106716,34.12758699205397,1.0601939237650428,-31.432257382866208,-39.48845007816678,30.22104206585946,5.708862365275188,-18.724636757813705,8.576104614773486,26.06108990368802,12.55302175852316,12.712157080040308,21.850089626522053,22.694484445260795,-37.065720900803484,-34.16495472572999,29.531343411694525,27.040880888303374
0.48,0.016016016016016016,-19.155004397211425,-35.745218330299984,13.087528416339763,8.874407115586374,27.709286192125205,-20.487265007566947,36.88670579679394,11.250794062062488,2.029276332956367,-27.1050254637858,-35.79507625638649,-29.50827087648025,8.518363860632226,-22.036701567347787,12.650305022805805,34.12853441138499,1.060258369685441,-31.435061705833284,-39.49031649351993,30.22334162564222,5.710927399862954,-18.7251100692431,8.575516205448741,26.062624267398125,12.55375179384993,12.713113639364584,21.852106684866133,22.695189437505626,-37.06741197571362,-34.16772653294537,29.532983572663916,27.042021118418884
