t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47
0.0,0.0,-32.00205602452399,1.4782018982422223,-35.67717096187286,-6.534948589027613,-1.2190158325948819,-6.664866092753356,36.232084009359795,-3.3196616542588973,-16.378971625108292,-16.344526260671305,13.054974019566048,28.153356679100053,-23.795337545152737,-12.340300652222504,13.559952741467933,-5.10697533522435,-14.02812038418369,4.128440337218323,20.91679276585933,-33.06344945590761,31.54659288791651,-27.472938723879725,13.543801453534536,0.1597264812140894,28.279087249738204,16.959819390003528,-2.707490838137807,-35.88491451704234,-8.879817768495593,-20.036187601134195,-27.281170538280474,36.99459514278741,15.036931699363624,-9.53939729722647,-3.248976809835202,-19.777824987900203,32.984568505872915,5.604071863605977,1.156830106806042,19.308927774657974,22.812254985221948,-23.0552590489496,34.113718424554584,-30.246498018066585,1.2038389510038738,30.749794074625473,-25.778691957518973,36.01539445172733
0.03,0.001001001001001001,-32.00398479912096,1.478288017395911,-35.679317205787214,-6.535346022734569,-1.2190948549535032,-6.665274756445603,36.234257558121044,-3.3198677383586928,-16.379958569891112,-16.345509581995486,13.055755459710472,28.155041124391147,-23.796766720726794,-12.341043376431571,13.560764360548706,-5.107287401515867,-14.02896906565358,4.128685101191313,20.91804576182473,-33.06543910308801,31.548479435697693,-27.474589412979096,13.544610794197775,0.15972860690243768,28.28078265793524,16.960834162235496,-2.7076605390154946,-35.88706958762027,-8.880355143285428,-20.03739406351727,-27.282807607450394,36.99681271930813,15.037825795240511,-9.53997807477641,-3.2491770853228465,-19.77901327323155,32.98654364834753,5.604404435435216,1.1568907845318206,19.310083772214842,22.813615263615887,-23.056646267133342,34.11576031496176,-30.24831958925072,1.2039043280489319,30.75163001847049,-25.78023917860567,36.01755227204283
0.06,0.002002002002002002,-32.00584871812207,1.4783445500434933,-35.68143377630948,-6.535755667286962,-1.2192374090965687,-6.665649385870886,36.23632624445911,-3.3200119653293485,-16.380989876741143,-16.346500074669077,13.05655670424766,28.156740422345838,-23.798187134676223,-12.341737903026955,13.561667386607814,-5.1076703103104295,-14.029746181414405,4.129024138458634,20.919127901448395,-33.06742452790004,31.550304248797655,-27.476274814700194,13.54540469893017,0.15974091938055893,28.28239227659751,16.96194371030115,-2.707821529381168,-35.88915079385753,-8.880854517289247,-20.038635119129047,-27.284587777391714,36.9988467033555,15.038675226654766,-9.540572303293487,-3.2493458680012743,-19.780224179808897,32.98849093444081,5.604754214750525,1.1569622995441071,19.311315546132125,22.815078948778915,-23.05806805302406,34.11780212755744,-30.250046192873008,1.204022949154762,30.753467813700613,-25.781746737216086,36.01971822451022
0.09,0.003003003003003003,-32.007647619622624,1.4783715601101874,-35.68352000311101,-6.5361775157664805,-1.2194433367290458,-6.665990012477437,36.238290409741005,-3.320094475296636,-16.382065735718317,-16.347497582185692,13.057377550644935,28.158454803317206,-23.799598825743054,-12.342384170062221,13.562661666809465,-5.108123991978925,-14.030451696944638,4.129457263399605,20.920039332088574,-33.06940553006623,31.552066922446027,-27.477994876770136,13.546183484048905,0.15976330688834947,28.28391575719722,16.963147975841874,-2.7079739545557904,-35.89115789665116,-8.881315743577884,-20.03991045661583,-27.286510840136643,37.00069676864369,15.039480029824425,-9.54118014911631,-3.249483226736093,-19.78145772138364,32.9904103319105,5.605121291146563,1.15704469305013,19.312622968979365,22.816646124219066,-23.059524728658594,34.11984371456224,-30.25167832944019,1.2041946457116235,30.755307826850235,-25.783214985650144,36.02189235104199
0.12,0.004004004004004004,-32.00938134784257,1.4783691167213813,-35.685575228277266,-6.536611547230052,-1.2197125017254087,-6.666296646465844,36.24015039112694,-3.3201153865362287,-16.383186339879803,-16.348501958554056,13.058217787197709,28.16018449706798,-23.801001826947566,-12.342982110229336,13.563747006650306,-5.108648389756662,-14.031085596827232,4.129984243656937,20.920780184655214,-33.07138191042972,31.553767076738072,-27.479749549971373,13.546947470924769,0.1597956672309452,28.285352780503366,16.964446895074385,-2.708117973224562,-35.89309065955668,-8.881738683387361,-20.041219771088823,-27.288576538755496,37.00236261502399,15.040240241015601,-9.54180179138503,-3.2495892122531864,-19.78271391204641,32.99230182695711,5.605505732082771,1.1571380039623274,19.314005905829358,22.818316847853733,-23.06101660206317,34.12188492286443,-30.253216473223553,1.2044192367122692,30.75715042926862,-25.784644251820765,36.02407470383841
0.15,0.005005005005005005,-32.01104975288725,1.4783372941535255,-35.68759880647715,-6.537057726640161,-1.220044789926557,-6.666569276829164,36.241906521366516,-3.32007479534927,-16.384351885319987,-16.349513068449003,13.059077193008479,28.161929732545477,-23.802396165618926,-12.343531650795482,13.564923169972833,-5.109243459752887,-14.03164788432258,4.130604800170627,20.9213505733545,-33.073353470801095,31.55540435653107,-27.481538787953525,13.547696985882645,0.1598379078634974,28.28670305621967,16.96584039883441,-2.708253757285195,-35.894948848439284,-8.882123205775104,-20.0425627640181,-27.290784566875075,37.0038439677526,15.040955896401995,-9.542437422065076,-3.2496638572052627,-19.783992766071297,32.99416542422478,5.605907582888618,1.1572422686760746,19.315464214036467,22.82009115207187,-23.062543967211756,34.12392559388863,-30.254661072420483,1.2046965288169031,30.75899599721094,-25.786034839232702,36.02626534532873
0.18,0.006006006006006006,-32.01265269051651,1.478276171783464,-35.68959010513923,-6.537516004806087,-1.2204401089399148,-6.6668078713876575,36.243559128612986,-3.31997277595777,-16.385562571213704,-16.350530787364427,13.059955537953226,28.163690737647013,-23.803781863433407,-12.34403271355687,13.566189878958498,-5.109909170951758,-14.032138580946597,4.13131860721587,20.9217505955174,-33.075320013810874,31.556978431340116,-27.483362547056913,13.548432360107597,0.1598899459669642,28.287966322630485,16.967328412563084,-2.7083814917018825,-35.89673223114586,-8.882469187307471,-20.043939143113324,-27.29313456818765,37.00514057687958,15.041627031942017,-9.543087245973874,-3.249707176250347,-19.7852942977498,32.99600114678863,5.606326866779146,1.157357520864242,19.316997743016746,22.82196904376142,-23.0641071039902,34.12596556345334,-30.256012549296603,1.205026316419584,30.760844911924238,-25.787387026960886,36.02846434811246
0.21,0.007007007007007007,-32.01419002192245,1.4781858340360274,-35.69154850463547,-6.53798631833587,-1.2208983879430932,-6.66701237681814,36.245108536255245,-3.31980938041954,-16.386818599862522,-16.351555001768112,13.060852582635293,28.16546773897592,-23.80515893646033,-12.34448521480954,13.56754681410097,-5.110645505204848,-14.032557726054561,4.1321252924461325,20.921980331511673,-33.07728134276777,31.558488995234104,-27.485220786147895,13.54915392955623,0.1599517085151636,28.289142346255534,16.968910856236082,-2.708501374364842,-35.89844057719866,-8.882776511778761,-20.045348622191877,-27.295626135952507,37.00625221676048,15.042253683273156,-9.543751480810494,-3.2497191661419285,-19.78661852121498,32.99780903612827,5.606763584880643,1.1574837912887204,19.318606334029976,22.823950504302577,-23.06570627816596,34.128004661617574,-30.257271300308403,1.2054083817160801,30.762697559728203,-25.788701069627738,36.030671794900734
0.24,0.008008008008008008,-32.01566161351637,1.4780663703297103,-35.6934733984729,-6.538468589598859,-1.2214195774914731,-6.667182718677919,36.24655506276734,-3.3195846385624375,-16.388120176743843,-16.352585609258426,13.061768078326821,28.167260961588227,-23.806527395215817,-12.344889065337153,13.568993614160073,-5.1114524572152105,-14.032905376431252,4.133024436942609,20.922039844736783,-33.07923726152274,31.559935766732696,-27.48711346646608,13.549862034872946,0.16002313233331047,28.290230921514496,16.970587644235415,-2.7086136159553122,-35.9000736575115,-8.88304506996186,-20.046790921035004,-27.298258812492286,37.00717868569199,15.042835885623191,-9.544430357188066,-3.249699805830519,-19.787965450256213,32.99958915208733,5.607217716266317,1.1576211076290193,19.320289819963804,22.826035489527666,-23.06734174136332,34.13004271251689,-30.25843769620622,1.2058424947731716,30.764554332090576,-25.789977197378995,36.032887778457884
0.27,0.009009009009009009,-32.01706733672517,1.4779178750202528,-35.69536419349391,-6.538962726698741,-1.2220036493300543,-6.667318801423306,36.24789902157522,-3.3192985579377767,-16.38946751056258,-16.353622518722805,13.062701766897826,28.16907062873013,-23.807887244724537,-12.345244170415857,13.570529876097128,-5.112330034513034,-14.033181605887874,4.134015575271352,20.921929181701255,-33.08118757433885,31.56131848870495,-27.48904055148346,13.550557021310754,0.1601041641482362,28.291231870402147,16.972358685164085,-2.7087184398158937,-35.90163124412906,-8.883274759390691,-20.04826576523249,-27.30103208868645,37.00791980567288,15.043373673737882,-9.545124118668895,-3.2496490565764278,-19.78933509812496,33.00134157281879,5.607689218001933,1.1577694943280017,19.322048025120168,22.828223929648477,-23.06901373104399,34.132079534189316,-30.25951208211741,1.206328413599397,30.766415625697086,-25.791215615857677,36.03511240154312
