t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.0,0.0,30.1948599282587,-27.734498840325244,-37.4641292360342,-22.01499324905445,-40.834410343646915,33.74212232699036,22.809748377975325,15.279144056119938,-29.466832768824553,19.61733342620723,-10.586859658108256,34.63788407345319,-24.184788662936935,1.8364255105481617,32.90678177963073,-23.962413466076107,25.862346593957742,-11.96030160062027,21.009247403532886,2.4587537477150656,-10.38037617431898
0.03,0.001001001001001001,30.196668822021856,-27.73616930562104,-37.466381133576284,-22.016323223739995,-40.836869126903096,33.74414240300268,22.811110234555333,15.280057397791841,-29.46860138898709,19.618508452156625,-10.587497881837447,34.639953705042984,-24.186245543737126,1.8365280297701834,32.90874854307128,-23.963853537220064,25.86389302922891,-11.961025213162882,21.010507960355298,2.458895256175414,-10.381004253943955
0.06,0.002002002002002002,30.198368662736826,-27.737891571934146,-37.46852483673391,-22.01767989547743,-40.83943204018742,33.74619930748823,22.812468915053685,15.280922395758546,-29.470325898455076,19.619751600212336,-10.588114143702827,34.64198314234384,-24.18762627392595,1.8366857496945272,32.910708367970926,-23.965265140041,25.86547307823822,-11.961731832068502,21.011761332035096,2.4590285989029477,-10.381716293465491
0.09,0.003003003003003003,30.199959862770093,-27.739665856003857,-37.4705601558208,-22.019063167336547,-40.8420990807082,33.7482930151714,22.813824426111722,15.281739006633472,-29.472006337050875,19.621063281037284,-10.588708447359682,34.64397218155825,-24.188930605534562,1.8368985093733272,32.912660760466125,-23.96664805877945,25.86708650706539,-11.962421365474933,21.013007234967425,2.4591536620670693,-10.382512148709212
0.12,0.004004004004004004,30.201442787040534,-27.741492390339737,-37.47248689332444,-22.02047295671716,-40.844870245483904,33.75042350906059,22.8151767699007,15.282507193226383,-29.473642737915117,19.622443939001453,-10.589280803554477,34.645920612373445,-24.19015830747791,1.8371661558035963,32.914605240202846,-23.968002082250482,25.86873309184454,-11.96309371271611,21.014245379733655,2.4592703438692163,-10.383391667834191
0.15,0.005005005005005005,30.20281775313177,-27.7433714232336,-37.47430484365992,-22.021909195263955,-40.84774553086741,33.75259078035504,22.81652594416017,15.283226924519209,-29.475235127449803,19.623894052126232,-10.589831230185899,34.647828217789346,-24.191309165534566,1.837488543668274,32.916541340318105,-23.969327003893238,25.87041261867536,-11.963748764362313,21.015475471048102,2.4593785544912774,-10.384354691388763
0.18,0.006006006006006006,30.204085031389226,-27.745303218769507,-37.476013792943256,-22.023371828780412,-40.85072493204325,33.754794828353056,22.817871942229612,15.283898175642546,-29.476783525259403,19.625414132027164,-10.5903597523714,34.649694773946,-24.192382982323288,1.83786553507215,32.91846860741532,-23.970622621822752,25.872124883529054,-11.964386402263596,21.016697207713744,2.459478216046202,-10.385401052343793
0.21,0.007007007007007007,30.205244845001356,-27.74728805683141,-37.47761351878429,-22.024860817141498,-40.853808442497616,33.7570356603616,22.819214753073314,15.284520927852853,-29.478287944089903,19.627004723854082,-10.59086640251909,34.651520049950676,-24.193379577276595,1.838296999272819,32.920386601533885,-23.971888738884065,25.87386969214925,-11.965006499596612,21.017910282587252,2.4595692625309185,-10.386530576103517
0.24,0.008008008008008008,30.206297370064714,-27.749326233108153,-37.479103790099735,-22.02637613420492,-40.85699605346083,33.75931329160732,22.820554361298637,15.285095168510313,-29.47974838976564,19.62866640622769,-10.591351220404865,34.65330380770467,-24.194298786611718,1.8387828124068148,32.92229489611339,-23.973125162708634,25.87564685994814,-11.965608920914995,21.019114382553667,2.459651639781668,-10.387743080494122
0.27,0.009009009009009009,30.20724273563249,-27.751418059095393,-37.4804843669465,-22.02791776772068,-40.86028775332216,33.7616277451488,22.821890747167664,15.285620891057375,-29.48116486112386,19.630399791171385,-10.59181425325463,34.65504580173011,-24.195140463299193,1.8393228572110667,32.92419307795283,-23.974331705773125,25.877456211898043,-11.966193522203506,21.02030918851105,2.45972530543185,-10.389038375730204
0.3,0.01001001001001001,30.208081023746278,-27.753563862094104,-37.481755000375614,-22.02948571923861,-40.86368352701672,33.76397905179008,22.823223886602293,15.28609809499794,-29.48253734994695,19.632205524037225,-10.592255555831452,34.656745778996815,-24.195904477029423,1.8399170227398192,32.926080747165244,-23.97550818546053,25.8792975824186,-11.966760150936143,21.02149437536543,2.4597902288724707,-10.390416264359246
0.32999999999999996,0.011011011011011011,30.208812269450874,-27.75576398520517,-37.482915432307216,-22.031080004013578,-40.86718335538422,33.76636724999529,22.8245537511828,15.286526785877184,-29.48386584089222,19.63408428342473,-10.59267519052747,34.65840347874937,-24.196590714177464,1.8405652040771558,32.92795751712819,-23.97665442412365,25.881170815259836,-11.96730864613842,21.022669612036385,2.459846391215271,-10.39187654118427
0.36,0.012012012012012012,30.20943646079201,-27.758018787319617,-37.4839653954269,-22.032700650908026,-40.870787214499366,33.7687923858043,22.825880308139904,15.286906975262013,-29.485150311419318,19.636036781091214,-10.593073227460389,34.66001863233472,-24.197199077766363,1.8412673020452655,32.9298230144304,-23.977770249150943,25.883075763381218,-11.96783883845405,21.023834561473528,2.4598937852586173,-10.393418993164808
0.39,0.013013013013013013,30.20995353879691,-27.76032864310402,-37.484904613103836,-22.034347702291466,-40.8744950749736,33.771254512749316,22.8272035203403,15.287238680722101,-29.486390731715115,19.638063761852205,-10.593449744574334,34.66159096303038,-24.197729487429292,1.8420232229085969,32.93167687881502,-23.978855493034693,25.885012288826996,-11.968350550216245,21.024988880684322,2.459932415456211,-10.395043399296336
0.42,0.014014014014014014,30.210363397437714,-27.762693942980498,-37.48573279933108,-22.036021213936504,-40.87830690122809,33.77375369177221,22.828523346265726,15.287521925811502,-29.48758706461617,19.640166003470473,-10.593804827744858,34.66312018587355,-24.198181879370747,1.8428328780740477,32.933518763119835,-23.979909993441535,25.886980262597934,-11.9688435955239,21.02613222077346,2.4599622978886817,-10.396749530468329
