t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
0.0,0.0,-24.624899350460527,36.47609055031595,6.545552147192828,17.17974192098936,12.27702489243999,34.656013730452344,-32.69929895451393,-9.683147693939548,-12.32932520247869,30.59775501383591,-16.436249354415395,14.024001354535129,-33.946078475559915,21.623823990444045,-21.66837595076852,-2.861899686881851,-21.419291803670085,-16.94113925941365,-32.783869683669565,36.07220682786899,-30.916941901007313,22.61264618424497,38.716108572483535,26.9765923192132,39.60776321825484,-32.899640741297155,-30.30298847284346,8.768051070715718,22.178045993473702,-20.576920443492256,-25.726267286422328
0.03,0.001001001001001001,-24.62638044648537,36.478275245084454,6.545939520272992,17.180766695827042,12.277760437041819,34.65808418384237,-32.70126530298801,-9.683735962369775,-12.330065293713767,30.599584880347358,-16.437243711462695,14.024840042385135,-33.948116794865776,21.62511981912449,-21.66967968614582,-2.8620771064259323,-21.420582790308735,-16.94216190570207,-32.785840850407126,36.07436480008616,-30.918803710966348,22.613994357891723,38.71842303655426,26.978206021981954,39.610135258881385,-32.901621133603044,-30.30480895148466,8.768572042163726,22.17937664987526,-20.57815673964218,-25.72781907916249
0.06,0.002002002002002002,-24.627831846373322,36.480401788658504,6.546305737428302,17.181786381511866,12.278454769206402,34.66021167587828,-32.70319793332374,-9.684365226761225,-12.330857710755172,30.601352399603794,-16.43829457326728,14.025697224472005,-33.9501329429078,21.6263798256329,-21.670930595030093,-2.862254652917546,-21.421864497285036,-16.943101529046352,-32.78782303344302,36.07647675170422,-30.92063964250299,22.615364165280102,38.720825927608026,26.979788345007925,39.61256263125652,-32.903687346248425,-30.306478015371887,8.76909729368667,22.180684892743948,-20.579424441226998,-25.729422297592244
0.09,0.003003003003003003,-24.629253811036353,36.48247027769132,6.546650850594471,17.182800872495747,12.279107921338715,34.66239626573783,-32.70509741888166,-9.685035479242192,-12.331702589248675,30.603057692179807,-16.439402013984743,14.026572746332159,-33.952126917916615,21.62760409800623,-21.672128683191026,-2.8624323211203837,-21.423137015611665,-16.943957887059362,-32.789816173931065,36.07854261115454,-30.922449878014884,22.616755811197052,38.72331767258077,26.98133937836583,39.615045202779186,-32.90583928971782,-30.307995425228583,8.769626811438604,22.1819706699903,-20.580723367212624,-25.73107708485857
0.12,0.004004004004004004,-24.630646593697353,36.48448078869446,6.546974912824574,17.183810056540647,12.279719917995404,34.66463801102457,-32.706964340434965,-9.685746714567209,-12.332600073846125,30.60470085995154,-16.44056610519296,14.02746647373093,-33.954098730002336,21.62879272323994,-21.67327395219464,-2.862610104594809,-21.4244004624065,-16.944730710953497,-32.79182022171751,36.08056230865913,-30.92423459868795,22.618169483709778,38.72589870809022,26.98285924045277,39.61758286114718,-32.90807687069481,-30.309360946336852,8.770160591900881,22.183233928344485,-20.582053330331206,-25.732783585021433
0.15,0.005005005005005005,-24.63201043998262,36.48643337778803,6.547277978239383,17.184813814687075,12.280290775803483,34.66693696765749,-32.708799286373306,-9.6864989300571,-12.333550318339974,30.60628198618105,-16.44178691591255,14.02837829277353,-33.9560484009919,21.629945787216425,-21.674366399186475,-2.8627879956924476,-21.425654980856287,-16.945419705372654,-32.79383513535807,36.08253577619152,-30.925993984548064,22.619605354072355,38.728569480348646,26.984348077927248,39.62017551429508,-32.910399991875146,-30.310574348103085,8.770698641895441,22.184474613203086,-20.583414136948228,-25.734541943055586
0.18,0.006006006006006006,-24.633345588007735,36.4883280804471,6.547560101979263,17.185812021217668,12.280820503382502,34.669293189757006,-32.71060285292112,-9.687292125515642,-12.334553485815203,30.60780113557879,-16.44306451260504,14.029308110019597,-33.95797596426893,21.63106337465273,-21.675406016689596,-2.862965985552356,-21.426900740183513,-16.946024548213796,-32.79586088213475,36.084462947432996,-30.9277282145112,22.621063576619143,38.73133044507282,26.985806065659848,39.62282309034654,-32.91280855177505,-30.311635403671236,8.771240978603139,22.185692668497826,-20.58480558692607,-25.736352304849387
0.21,0.007007007007007007,-24.63465226845688,36.490164911243966,6.547821340157557,17.18680454361584,12.281309101270114,34.67170672952717,-32.71237564437073,-9.688126303122617,-12.335609748819023,30.60925835434383,-16.444398959148632,14.030255852601682,-33.95988146461603,21.632145569067614,-21.6763927924172,-2.863144064098609,-21.42813793561616,-16.94654489043802,-32.797897438072205,36.08634375772449,-30.92943746643203,22.622544288645173,38.73418206739082,26.987233406695882,39.625525537581176,-32.91530244453509,-30.312543889584443,8.771787629587168,22.186888036586375,-20.586227473484065,-25.73821481720079
0.24,0.008008008008008008,-24.63593070465555,36.491943863586066,6.548061749815404,17.18779124251958,12.281756561850994,34.674177637134264,-32.7141182733302,-9.689001467302997,-12.336719289548729,30.610653670181563,-16.445790316791435,14.031221468347953,-33.96176495805914,21.633192452768068,-21.677326709099553,-2.863322220039143,-21.42936678836004,-16.946980355871084,-32.79994478795379,36.088178144013966,-30.93112191715113,22.624047610273657,38.73712482174524,26.98863033223036,39.628282824416004,-32.917881559719575,-30.31329958549562,8.772338632821649,22.188060658165362,-20.587679583055188,-25.74012962781062
0.27,0.009009009009009009,-24.6371811126367,36.49366490944913,6.548281388877929,17.188771971670388,12.282162869289023,34.67670596058156,-32.71583136098604,-9.689917624571969,-12.337882300058162,30.61198709229855,-16.447238644082045,14.03220492590943,-33.96362651171393,21.63420410685543,-21.6782077443251,-2.863500440865668,-21.43058754557329,-16.947330540993423,-32.80200292533704,36.08996604479945,-30.932781742540776,22.62557364431077,38.74015919179245,26.989997101595556,39.63109493940185,-32.92054578211184,-30.313902273927603,8.772894036725418,22.189210472205687,-20.58916169513946,-25.742096885273238
0.3,0.01001001001001001,-24.638403701200286,36.49532799910538,6.548480316111728,17.189746577857353,12.282527999462667,34.67929174558051,-32.71751553738076,-9.690874783355508,-12.339098982483218,30.613258611374192,-16.44874399677738,14.033206214892017,-33.96546620363385,21.63518061125125,-21.679035870395523,-2.8636787128544583,-21.43180048034262,-16.947595014719674,-32.80407185256865,36.091707400067854,-30.934417117549426,22.62712247608793,38.74328567029741,26.99133400226139,39.63396189123452,-32.92329499150548,-30.314351740083435,8.7734539002011,22.19033741591034,-20.59067358215421,-25.74411673906482
0.32999999999999996,0.011011011011011011,-24.63959867196622,36.496933060846466,6.548658591083569,17.190714900856456,12.282851919903447,34.681935035418185,-32.71917144170555,-9.691872953786163,-12.340369549286901,30.614468199508945,-16.450306427727664,14.034225345993589,-33.96728412265962,21.636122044743054,-21.679811054194587,-2.863857021067794,-21.43300589166077,-16.947773318167766,-32.8061515807988,36.0934021512294,-30.936028216245,22.62869417329174,38.7465047590237,26.99264134984886,39.63688370878109,-32.92612906249183,-30.314647771707296,8.77401829267949,22.19144142469494,-20.59221500928131,-25.746189339529334
0.36,0.012012012012012012,-24.64076621942069,36.49848000070094,6.54881627412023,17.191676773365067,12.283134589737378,34.684635870821126,-32.72079972260789,-9.692912147473683,-12.341694223524446,30.615615810148682,-16.451925986738452,14.035262351146363,-33.96908036826993,21.637028485050262,-21.680533257070618,-2.864035349355838,-21.434204104404614,-16.947864964417736,-32.80824212999486,36.09505024104789,-30.937615211856947,22.630288785781797,38.74981696861825,26.993919488156646,39.639860441121215,-32.92904786424383,-30.314790158996555,8.77458729416935,22.19252243219124,-20.593785734311556,-25.748314837862456
