t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35
12.27,0.4094094094094094,39.01252810791255,1.2816723865627428,-17.669361105816602,-17.573400868612076,7.5659385309711915,1.2429192929772652,-23.873259365722756,39.05909762710092,32.7229552684032,-23.86500554662731,-17.59092242592972,-17.565885207571608,32.71130481819577,1.2856214634401348,7.5772018912791035,-4.988739267178603,38.97846224138966,-30.148273314053924,45.27724234486361,-11.316799446698212,-11.314016346870854,-4.991514842820688,-17.58924099153665,1.2720667780856016,-23.84201041418743,20.12536042741563,-23.84965594075025,7.601390246792324,20.160563394976748,-11.447307894544908,-11.24396772731621,20.159121077781016,13.855880312212145,-11.284189274609894,-17.561728802125767,-30.157907986314743
12.299999999999999,0.41041041041041043,39.012090755383184,1.2817390231188315,-17.666771743713007,-17.573524604180705,7.566003860890232,1.2437155175036072,-23.873802700943955,39.05798359462965,32.72247342184489,-23.86520794055545,-17.591101153635528,-17.566354669229984,32.7110737778821,1.2851761545400737,7.5770334182134516,-4.9894331784041475,38.97880092006187,-30.148645031960783,45.277737956802014,-11.316386930033671,-11.313271879668806,-4.991944002922305,-17.589114267213517,1.2724656956907345,-23.842444204904076,20.126259727710877,-23.850217673015734,7.600537307876522,20.159982330616824,-11.442346277924232,-11.24548344643324,20.158514688024166,13.855622079731473,-11.28479521815687,-17.562197450129574,-30.1580284164235
12.33,0.4114114114114114,39.01166678385172,1.2818070005275775,-17.664249816256007,-17.573643546305544,7.566068438468349,1.244500219584648,-23.87432865384914,39.056900961937046,32.72200245509276,-23.865403128117073,-17.591268618550405,-17.566813562345587,32.710851725247096,1.2847457031547718,7.576869890838152,-4.990109897810419,38.97913723787043,-30.149002395770438,45.2782256658718,-11.315987532780317,-11.312547027110503,-4.992370730067297,-17.58899056430381,1.2728507285882993,-23.842864012240973,20.1271438326241,-23.850759464524923,7.599701995136936,20.159413378966686,-11.437562073479722,-11.246968578234668,20.15792181360898,13.85537547577999,-11.285384706992863,-17.56265148696895,-30.158138070369308
12.36,0.4124124124124124,39.01125576062726,1.2818761243101342,-17.66179405564115,-17.5737577616495,7.566132368591583,1.2452733314962068,-23.874837702182077,39.055848794246245,32.721542142075606,-23.865591368204043,-17.59142526931112,-17.567261933493903,32.710638281252436,1.284329655151855,7.576711152730939,-4.990769718911316,38.97947097531459,-30.149345834068804,45.278705296472076,-11.315600970363437,-11.311841420875432,-4.992794667802245,-17.58886995079458,1.2732221682754905,-23.843270280135563,20.128012863610603,-23.851281932577052,7.598884177138547,20.158856336556422,-11.432949020990124,-11.248423617280588,20.157342286614238,13.855140071423545,-11.285958148880987,-17.563091250213443,-30.158237441441013
12.389999999999999,0.4134134134134134,39.01085726565159,1.2819462126388939,-17.659403188019134,-17.573867323073095,7.566195744850866,1.2460347957575848,-23.875330311851187,39.05482618278671,32.72109226083522,-23.865772908128484,-17.591571541677965,-17.567699840766654,32.710433082743414,1.283927568518026,7.576557050246231,-4.991412937705037,38.97980192440178,-30.14967576641651,45.279176690613475,-11.315226947863817,-11.311154685521203,-4.993215483416485,-17.58875248285257,1.2735803161419914,-23.843663439803873,20.128866944266843,-23.851785678658537,7.598083709719853,20.158311002284726,-11.428501074519534,-11.249849054516506,20.156775931770287,13.854915448942707,-11.286515941866524,-17.563517077569266,-30.158327006872423
12.42,0.4144144144144144,39.01047089130307,1.2820170956666652,-17.65707593602874,-17.573972308902572,7.56625865024293,1.2467845650119245,-23.875806937033257,39.053832244249705,32.72065259347163,-23.865947984159646,-17.591707858598607,-17.568127352972567,32.71023578183983,1.2835390132179203,7.576407432717432,-4.992039852022505,38.98012988855969,-30.149992603333875,45.279639707408045,-11.314865162204322,-11.310486440198131,-4.993632867014971,-17.58863820542392,1.2739254814512344,-23.8440439099354,20.129706200294486,-23.85227128863109,7.597300436872069,20.157777177384997,-11.424212395569008,-11.251245377071562,20.156222567273282,13.854701201818047,-11.287058474392323,-17.56392930621732,-30.158407228001742
12.45,0.41541541541541543,39.01009624218138,1.2820886148799469,-17.654811021134,-17.57407280224822,7.566321157844941,1.2475226018766288,-23.876268020301097,39.05286612023854,32.72022292608344,-23.866116822046603,-17.59183463030086,-17.568544548868456,32.71004604533901,1.283163571032426,7.576262152626452,-4.992650760922946,38.98045468251591,-30.150296746301695,45.28009422253512,-11.31451530411688,-11.309836300193002,-4.99404653061075,-17.588527152836228,1.274257979518585,-23.84441209690456,20.130530759452736,-23.852739332938132,7.596534191590992,20.157254665391445,-11.420077346391798,-11.252613068069053,20.155682005552528,13.85449693468961,-11.287586125432036,-17.56432827219948,-30.1584785504625
12.48,0.4164164164164164,39.00973293487626,1.2821606224770543,-17.652607165776796,-17.574168890370604,7.566383331462877,1.248248878767065,-23.876713992772,39.05192697671565,32.71980304870464,-23.866279637525444,-17.591952254411233,-17.568951516420498,32.70986355413261,1.2828008353793714,7.57612106574347,-4.993245964134414,38.98077613214843,-30.150588587776628,45.280540127687985,-11.314177059907061,-11.309203878315758,-4.994456207237591,-17.58841934939901,1.2745781300711148,-23.844768394996077,20.131340751500517,-23.85319036682706,7.595784796700962,20.156743272105768,-11.416090483476108,-11.253952606449227,20.155154053992483,13.854302263293066,-11.288099264638568,-17.564714309851443,-30.158541404402403
12.51,0.4174174174174174,39.009380597723066,1.2822329807715631,-17.65046309535557,-17.57426066409238,7.5664452262537765,1.2489633776965863,-23.877145274274177,39.05101400344805,32.71939275523884,-23.866436636809894,-17.592061116096378,-17.569348352095577,32.709688002638195,1.282450411119238,7.575984031239725,-4.993825761537061,38.981094074310235,-30.15086851121999,45.28097733000566,-11.313850113032426,-11.308588786141957,-4.99486165008323,-17.588314809999176,1.27488625577458,-23.845113186641978,20.132136308130036,-23.85362493058507,7.595052065650555,20.156242805564855,-11.412246551197832,-11.255264466804238,20.154638515610934,13.854116814374878,-11.288598252505285,-17.565087751280462,-30.1585962047267
12.54,0.4184184184184184,39.009038870547634,1.2823055616212897,-17.648377540040535,-17.57434821725345,7.566506889322064,1.2496660900557177,-23.877562273528547,39.05012641345288,32.71899184339189,-23.866588017064583,-17.59216158822477,-17.569735160182375,32.709519098246744,1.28211191434831,7.575850911775915,-4.994390452686976,38.98140835663107,-30.1511368911389,45.281405751493715,-11.313534145509804,-11.307990635122982,-4.995262631643584,-17.588213540688542,1.275182680914137,-23.84544684266804,20.13291756289303,-23.854043549786482,7.594335803279747,20.15575307600985,-11.408540475644633,-11.256549119225104,20.15413518969499,13.853940225588637,-11.28908344053779,-17.565448925886106,-30.158643351363015
12.57,0.4194194194194194,39.00870740440271,1.2823782458828101,-17.64634923643523,-17.57443164620715,7.566568360290241,1.2503570163731694,-23.877965388343505,39.049263442444214,32.71860011460363,-23.86673396686045,-17.59225403154617,-17.57011205214186,32.709356560786674,1.281784972181446,7.575721573568617,-4.994940336378431,38.981718837299034,-30.151394093138748,45.281825328437634,-11.313228839165738,-11.307409037575168,-4.995658942898218,-17.588115539260873,1.2754677302162136,-23.84576972254775,20.133684651120898,-23.854446735549697,7.593635806558429,20.15527389585685,-11.404967358611648,-11.25780702916044,20.153643872396522,13.853772145374602,-11.28955517143427,-17.56579815992228,-30.158683229544682
12.6,0.42042042042042044,39.00838586129808,1.282450922891334,-17.644376929093845,-17.574511049355312,7.56662967184431,1.2510361660611633,-23.878355005820477,39.04842434828263,32.7182173739794,-23.86687466661191,-17.59233879488656,-17.570479145986706,32.70920012200493,1.2814692225264526,7.575595886436912,-4.995475710242443,38.9820253848248,-30.15164047398606,45.28223601081199,-11.31293387674337,-11.306843607558195,-4.996050392507268,-17.588020795816274,1.2757417277998102,-23.846082174662076,20.134437709839823,-23.85483498480209,7.59295186529626,20.154805079669433,-11.401522471768347,-11.259038657286737,20.153164357288677,13.853612232824284,-11.290013779272627,-17.56613577609866,-30.15871621010994
12.629999999999999,0.4214214214214214,39.00807391392612,1.2825234899656015,-17.642459371903335,-17.57458652672006,7.5666908502543535,1.2517035571473891,-23.878731502568325,39.0476084104284,32.71784343022181,-23.867010288995637,-17.592416215356533,-17.570836565689156,32.709049525065424,1.2811643138518358,7.5754737238312755,-4.995996870379604,38.98232787779074,-30.15187638168091,45.28263776168823,-11.312648942878141,-11.306293961652388,-4.996436806029945,-17.587929293311152,1.276004996246312,-23.846384536563455,20.135176877681843,-23.855208780551294,7.59228376282395,20.154346444133132,-11.39820125099531,-11.260244459389867,20.15269643588518,13.853460157531831,-11.29045958970277,-17.56646209321964,-30.158742649814503
12.66,0.4224224224224224,39.007771245384504,1.2825958519373302,-17.640595329338897,-17.5746581795502,7.566751915870748,1.2523592159957377,-23.879095244924812,39.04681492939948,32.71747809556329,-23.86714099935097,-17.592486618571108,-17.57118444061672,32.70890452406508,1.2808699049495327,7.5753549628466,-4.996504111025164,38.982626204587305,-30.15210215553802,45.28303055664359,-11.312373724953822,-11.30575971964379,-4.996818025164694,-17.587841008092223,1.2762578557776756,-23.84667713524266,20.135902294792732,-23.8555685921615,7.59163127664616,20.15389780803197,-11.394999290889135,-11.261424886257512,20.15223989812402,13.85331559943381,-11.290892920142634,-17.566777425859062,-30.158762891655233
12.69,0.42342342342342343,39.007477548897526,1.2826679207046463,-17.638783577600897,-17.57472610996025,7.566812883596524,1.2530031770178065,-23.87944658918353,39.04604322623503,32.71712118569957,-23.86726695606202,-17.592550318879336,-17.57152290499509,32.70876488356744,1.280585664694049,7.575239484221076,-4.99699772424447,38.98292026313876,-30.152318126275816,45.283414383173515,-11.312107913849566,-11.305240505125264,-4.997193907011005,-17.587755910413392,1.2765006235335816,-23.84696028739726,20.136614102737486,-23.855914875633527,7.590994179066285,20.15345899222704,-11.391912339433208,-11.26258038358216,20.151794532817217,13.853178248638855,-11.291314079976642,-17.567082084068762,-30.1587772652028
12.719999999999999,0.4244244244244244,39.00719252753721,1.2827396148088352,-17.637022905641015,-17.574790420600078,7.566873763336443,1.253635482377014,-23.879785881824827,39.04529264196534,32.71677251972464,-23.867388310921783,-17.59260761960199,-17.57185209739763,32.70863037815379,1.2803112717992815,7.575127172322527,-4.997477999656879,38.983209960620094,-30.15252461611273,45.283789240109485,-11.311851204587875,-11.304735946021195,-4.9975643233528535,-17.587673964934503,1.2767336129388438,-23.8472342997006,20.1373124444041,-23.856248073887535,7.590372237783465,20.153029819637162,-11.388936292831652,-11.263711391874303,20.151360128068237,13.853047805248567,-11.291723370755474,-17.56737637311926,-30.15878608694145
12.75,0.42542542542542544,39.00691589394547,1.2828108590336875,-17.63531211608487,-17.574851214353362,7.566934560423381,1.2542561816870208,-23.880113459749495,39.04456253708878,32.71643192006712,-23.867505209478484,-17.592658813275893,-17.572172160260724,32.708500791991696,1.280046414574151,7.575017915123636,-4.9979452241863624,38.98349521316705,-30.152721938870062,45.28415513704406,-11.311603296892661,-11.304245675042802,-4.997929159963643,-17.587595131201265,1.276957133153014,-23.847499469070375,20.137997463906228,-23.85656861704739,7.5897652164622365,20.15261011522154,-11.386067190503484,-11.264818346385464,20.150936471658692,13.852923979170912,-11.292121086396126,-17.567660593270727,-30.15878966061408
12.78,0.4264264264264264,39.006647370058225,1.2828815840266568,-17.63365002605803,-17.574908594062986,7.56699527602263,1.2548653317060157,-23.880429650514007,39.0438522910563,32.716099212428325,-23.867617791364637,-17.592704181903596,-17.572483239424223,32.708375918420586,1.279790790678051,7.574911604167419,-4.998399681837095,38.98377594558078,-30.152910400080806,45.28451209376468,-11.311363895665837,-11.3037693300805,-4.998288315932545,-17.58751936410581,1.2771714885947416,-23.847756082935856,20.13866930648532,-23.856876922725785,7.589172875275276,20.15219970596441,-11.383301210233737,-11.265901677040654,20.150523351405845,13.85280648992729,-11.292507513381397,-17.567935039572568,-30.15878827757107
12.809999999999999,0.4274274274274274,39.006386686832315,1.282951725941016,-17.632035467921973,-17.574962662281685,7.567055907514759,1.2554629960282917,-23.880734772566328,39.043161301764094,32.71577422572213,-23.86772619060924,-17.592743997207073,-17.572785483696325,32.708255559554196,1.2795441068769877,7.574808134524146,-4.998841653492383,38.98405209102864,-30.1530902971038,45.28486013969757,-11.31113271139024,-11.30330655453923,-4.998641703012027,-17.5874466143275,1.277376978534019,-23.84800441950312,20.139328118412653,-23.857173396309324,7.5885949714197745,20.15179842086151,-11.380634663478112,-11.266961808379863,20.150120555492478,13.85269506645432,-11.29288293095801,-17.56820000168986,-30.158782217121388
12.84,0.42842842842842843,39.006133583976016,1.2830212260981602,-17.630467289926084,-17.575013521046273,7.567116448857693,1.25604924477442,-23.88102913548137,39.04248898505479,32.71545679201666,-23.867830535933596,-17.592778520884444,-17.573079044442053,32.70813952589937,1.2793060788011814,7.574707404740826,-4.999271416735372,38.98432359074256,-30.15326191924272,45.28519931336287,-11.310909460466085,-11.302856997622193,-4.99898924498639,-17.587376828753865,1.277573896745985,-23.84824474801758,20.139974046891727,-23.85745843124285,7.588031259607986,20.15140609090835,-11.378063990817582,-11.26799915950819,20.14972787277056,13.852589446901346,-11.293247611332717,-17.56845576375506,-30.158771746884664
12.87,0.4294294294294294,39.005887809683685,1.2830900306692021,-17.628944356781563,-17.5750612716739,7.567176890928666,1.2566241542812058,-23.8813130401953,39.04183477422747,32.71514674647784,-23.867930951031347,-17.592808004868633,-17.57336407519457,32.70802763599094,1.2790764307048,7.57460931678429,-4.999689245690039,38.98459039371618,-30.153425547869315,45.28552966184202,-11.310693865487524,-11.302420314567996,-4.99933087706103,-17.58730995088152,1.2777625312204621,-23.848477329023293,20.140607239961376,-23.85773240931241,7.587481492532553,20.15102254909012,-11.37558575755926,-11.269014144054191,20.149345093040186,13.852489378424531,-11.293601819865804,-17.56870260424335,-30.15875712314307
12.9,0.43043043043043044,39.00564912037513,1.283158090374987,-17.62746555016265,-17.575106014578818,7.56723722184673,1.2571878067925037,-23.881586779238006,39.04119811955694,32.714843927314796,-23.86802755483327,-17.592832691587102,-17.57364073128859,32.707919716042106,1.2788548952284007,7.574513775978769,-5.000095410881073,38.984852456401825,-30.15358145655049,45.28585124025823,-11.310485655465358,-11.301996166845738,-4.99966654527218,-17.5872459211972,1.2779431639218688,-23.848702414618515,20.141227846399893,-23.857995700926296,7.586945421307246,20.150647630373097,-11.373196649479784,-11.270007170136079,20.148972007305158,13.852394616978374,-11.29394581526152,-17.568940795870088,-30.158738591191888
